Driver,DriverNumber,Team,LapNumber,LapTime,LapTimeSeconds,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitOutTime,PitInTime,Position,IsPersonalBest,TrackStatus
HAM,44,Mercedes,1.0,0 days 00:01:33.760000,93.76,,0 days 00:00:29.290000,0 days 00:00:30.113000,MEDIUM,4.0,1.0,,,1.0,False,1
ALO,14,Alpine,1.0,0 days 00:01:35.613000,95.613,,0 days 00:00:30.081000,0 days 00:00:30.035000,SOFT,4.0,1.0,,,2.0,False,1
GAS,10,AlphaTauri,1.0,0 days 00:01:36.603000,96.603,,0 days 00:00:30.171000,0 days 00:00:30.449000,SOFT,4.0,1.0,,,3.0,False,1
VER,33,Red Bull Racing,1.0,0 days 00:01:37.292000,97.292,,0 days 00:00:30.461000,0 days 00:00:30.451000,MEDIUM,4.0,1.0,,,4.0,False,1
NOR,4,McLaren,1.0,0 days 00:01:38.135000,98.135,,0 days 00:00:30.716000,0 days 00:00:30.657000,SOFT,4.0,1.0,,,5.0,False,1
OCO,31,Alpine,1.0,0 days 00:01:38.931000,98.931,,0 days 00:00:31.045000,0 days 00:00:30.824000,SOFT,4.0,1.0,,,6.0,False,1
SAI,55,Ferrari,1.0,0 days 00:01:39.804000,99.804,,0 days 00:00:31.559000,0 days 00:00:30.837000,MEDIUM,4.0,1.0,,,7.0,False,1
TSU,22,AlphaTauri,1.0,0 days 00:01:40.382000,100.382,,0 days 00:00:31.833000,0 days 00:00:30.745000,SOFT,4.0,1.0,,,8.0,False,1
PER,11,Red Bull Racing,1.0,0 days 00:01:41.182000,101.182,,0 days 00:00:31.617000,0 days 00:00:31.200000,MEDIUM,1.0,1.0,,,9.0,False,1
STR,18,Aston Martin,1.0,0 days 00:01:41.296000,101.296,,0 days 00:00:31.608000,0 days 00:00:30.951000,MEDIUM,1.0,1.0,,,10.0,False,1
BOT,77,Mercedes,1.0,0 days 00:01:41.898000,101.898,,0 days 00:00:31.530000,0 days 00:00:31.173000,MEDIUM,4.0,1.0,,,11.0,False,1
RAI,7,Alfa Romeo Racing,1.0,0 days 00:01:42.464000,102.464,,0 days 00:00:31.899000,0 days 00:00:31.108000,SOFT,1.0,1.0,,,12.0,False,1
