stint_rank,Driver,Team,Compound,Stint,from_lap,to_lap,laps,average_lap_seconds,median_lap_seconds,best_lap_seconds
1,BOT,Mercedes,SOFT,3.0,47.0,52.0,6,89.062,88.962,87.406
2,HAM,Mercedes,HARD,2.0,24.0,52.0,29,89.163,89.19,87.369
3,PER,Racing Point,SOFT,4.0,48.0,51.0,4,89.646,89.644,89.456
4,STR,Racing Point,SOFT,3.0,41.0,52.0,12,89.796,89.661,89.39
5,VET,Ferrari,MEDIUM,3.0,40.0,51.0,12,89.811,89.64,88.733
6,VER,Red Bull Racing,HARD,3.0,24.0,52.0,28,89.981,89.726,89.272
7,LEC,Ferrari,HARD,3.0,24.0,52.0,29,90.087,89.796,89.313
8,NOR,McLaren,HARD,3.0,37.0,52.0,16,90.268,90.336,89.636
9,VET,Ferrari,HARD,2.0,24.0,36.0,13,90.278,90.008,89.54
10,BOT,Mercedes,MEDIUM,2.0,18.0,44.0,24,90.283,89.446,88.784
11,RIC,Renault,HARD,3.0,24.0,52.0,29,90.878,90.565,89.624
12,SAI,McLaren,HARD,2.0,24.0,52.0,29,90.892,90.796,89.757
13,HAM,Mercedes,MEDIUM,1.0,2.0,19.0,18,91.076,90.97,90.236
14,KVY,Toro Rosso,HARD,3.0,24.0,52.0,29,91.243,90.979,89.91
15,GAS,Red Bull Racing,HARD,2.0,14.0,52.0,36,91.327,90.168,89.544
16,PER,Racing Point,SOFT,3.0,26.0,45.0,20,91.334,90.997,90.202
17,BOT,Mercedes,MEDIUM,1.0,1.0,15.0,15,91.341,90.938,90.631
18,VER,Red Bull Racing,MEDIUM,2.0,15.0,19.0,5,91.38,91.578,90.911
19,LEC,Ferrari,MEDIUM,2.0,15.0,19.0,5,91.405,91.46,90.997
20,RAI,Alfa Romeo Racing,HARD,2.0,19.0,52.0,31,91.708,91.293,90.034
21,LEC,Ferrari,SOFT,1.0,2.0,12.0,11,91.771,91.657,91.306
22,RIC,Renault,MEDIUM,2.0,14.0,19.0,6,91.993,92.018,91.681
23,HUL,Renault,HARD,2.0,15.0,52.0,35,92.074,91.423,89.949
24,VET,Ferrari,SOFT,1.0,1.0,19.0,19,92.088,91.747,91.228
25,ALB,Toro Rosso,MEDIUM,2.0,15.0,52.0,35,92.147,91.625,90.872
26,VER,Red Bull Racing,MEDIUM,1.0,1.0,12.0,12,92.184,91.791,91.322
27,GAS,Red Bull Racing,MEDIUM,1.0,1.0,11.0,11,92.359,91.709,91.41
28,KVY,Toro Rosso,MEDIUM,2.0,14.0,19.0,6,92.418,92.368,91.755
29,STR,Racing Point,HARD,2.0,15.0,38.0,21,92.571,91.911,91.009
30,RUS,Williams,HARD,2.0,24.0,51.0,28,92.648,92.704,91.013
31,RIC,Renault,SOFT,1.0,2.0,11.0,10,92.708,92.578,92.379
32,SAI,McLaren,MEDIUM,1.0,2.0,19.0,18,92.747,92.794,91.724
33,KUB,Williams,HARD,2.0,24.0,51.0,28,93.019,92.838,91.509
34,NOR,McLaren,SOFT,1.0,1.0,12.0,12,93.201,92.658,92.304
35,NOR,McLaren,MEDIUM,2.0,15.0,34.0,17,93.255,91.723,90.929
36,GIO,Alfa Romeo Racing,MEDIUM,1.0,2.0,18.0,17,93.44,93.147,92.464
37,KVY,Toro Rosso,SOFT,1.0,2.0,11.0,10,93.445,93.183,92.539
38,PER,Racing Point,MEDIUM,1.0,1.0,17.0,17,93.504,93.021,91.702
39,ALB,Toro Rosso,SOFT,1.0,1.0,12.0,12,93.558,92.759,92.576
40,HUL,Renault,SOFT,1.0,1.0,12.0,12,93.618,92.908,92.596
41,RAI,Alfa Romeo Racing,MEDIUM,1.0,1.0,16.0,16,93.697,93.077,92.431
42,STR,Racing Point,MEDIUM,1.0,1.0,12.0,12,94.102,93.27,92.623
43,RUS,Williams,MEDIUM,1.0,2.0,19.0,18,94.108,93.96,93.32
44,KUB,Williams,MEDIUM,1.0,2.0,19.0,18,94.409,94.312,93.711
45,GRO,Haas F1 Team,HARD,2.0,3.0,8.0,6,95.17,94.703,94.35
46,MAG,Haas F1 Team,HARD,2.0,3.0,5.0,3,99.087,93.954,93.425
47,PER,Racing Point,HARD,2.0,22.0,22.0,1,104.256,104.256,104.256
