stint_rank,Driver,Team,Compound,Stint,from_lap,to_lap,laps,average_lap_seconds,median_lap_seconds,best_lap_seconds
1,ANT,Mercedes,MEDIUM,2.0,33.0,68.0,33,75.274,75.019,74.21
2,HAD,Red Bull Racing,SOFT,4.0,64.0,67.0,4,75.304,75.204,74.578
3,HAM,Ferrari,MEDIUM,2.0,33.0,68.0,33,75.422,75.186,74.573
4,HAD,Red Bull Racing,SOFT,3.0,54.0,61.0,8,75.483,75.106,74.758
5,VER,Red Bull Racing,MEDIUM,2.0,33.0,68.0,33,75.612,75.476,74.398
6,HAD,Red Bull Racing,MEDIUM,2.0,33.0,51.0,18,76.076,75.711,75.361
7,LEC,Ferrari,MEDIUM,2.0,33.0,68.0,33,76.092,75.875,75.297
8,RUS,Mercedes,SOFT,1.0,3.0,29.0,27,76.376,76.272,75.477
9,ANT,Mercedes,SOFT,1.0,2.0,30.0,29,76.574,76.126,75.411
10,PIA,McLaren,SOFT,4.0,53.0,66.0,14,76.614,76.391,75.456
11,VER,Red Bull Racing,SOFT,1.0,2.0,30.0,29,76.7,76.372,75.837
12,NOR,McLaren,MEDIUM,3.0,17.0,38.0,20,76.888,76.653,75.845
13,BEA,Haas F1 Team,MEDIUM,2.0,32.0,67.0,33,76.98,76.677,76.002
14,HAM,Ferrari,SOFT,1.0,2.0,30.0,29,77.026,76.463,75.961
15,HAD,Red Bull Racing,SOFT,1.0,2.0,29.0,28,77.034,76.646,76.153
16,LEC,Ferrari,SOFT,1.0,2.0,30.0,29,77.076,76.479,76.09
17,SAI,Williams,MEDIUM,3.0,32.0,67.0,33,77.087,76.652,75.852
18,COL,Alpine,HARD,2.0,32.0,67.0,33,77.113,76.618,75.462
19,GAS,Alpine,HARD,2.0,32.0,67.0,34,77.135,76.761,75.39
20,LAW,Racing Bulls,SOFT,2.0,32.0,67.0,34,77.272,76.848,75.604
21,PIA,McLaren,MEDIUM,3.0,14.0,50.0,34,77.466,76.86,75.801
22,SAI,Williams,MEDIUM,2.0,4.0,29.0,26,77.56,77.296,76.655
23,COL,Alpine,MEDIUM,1.0,2.0,29.0,28,77.963,77.478,76.705
24,NOR,McLaren,MEDIUM,2.0,4.0,14.0,11,78.076,77.933,76.801
25,LAW,Racing Bulls,MEDIUM,1.0,3.0,29.0,27,78.189,77.876,77.265
26,GAS,Alpine,MEDIUM,1.0,3.0,29.0,27,78.198,77.774,76.867
27,BOR,Audi,MEDIUM,3.0,20.0,66.0,44,78.28,77.115,76.221
28,OCO,Haas F1 Team,SOFT,3.0,32.0,66.0,33,78.326,77.516,76.577
29,HUL,Audi,MEDIUM,3.0,22.0,66.0,42,78.402,77.063,76.275
30,PER,Cadillac,SOFT,4.0,32.0,39.0,8,78.542,77.768,76.915
31,PER,Cadillac,MEDIUM,3.0,17.0,28.0,12,78.551,78.47,77.936
32,BOR,Audi,SOFT,2.0,4.0,17.0,14,78.568,78.399,77.698
33,BEA,Haas F1 Team,SOFT,1.0,2.0,29.0,28,78.6,77.8,77.264
34,HUL,Audi,SOFT,2.0,4.0,19.0,16,78.601,78.152,77.126
35,PIA,McLaren,MEDIUM,2.0,3.0,11.0,9,78.631,77.857,76.989
36,OCO,Haas F1 Team,MEDIUM,2.0,18.0,28.0,11,78.731,78.608,78.264
37,PER,Cadillac,SOFT,2.0,4.0,14.0,11,79.228,79.057,78.497
38,BOT,Cadillac,MEDIUM,5.0,51.0,64.0,14,79.361,78.419,77.725
39,ALB,Williams,SOFT,1.0,2.0,11.0,10,79.749,79.138,77.221
40,BOT,Cadillac,SOFT,4.0,31.0,48.0,17,79.856,79.163,78.67
41,STR,Aston Martin,MEDIUM,3.0,51.0,64.0,14,80.491,79.522,78.877
42,OCO,Haas F1 Team,SOFT,1.0,2.0,15.0,14,80.577,79.668,78.505
43,BOT,Cadillac,MEDIUM,3.0,11.0,27.0,17,80.609,80.472,79.225
44,ALO,Aston Martin,SOFT,2.0,22.0,23.0,2,80.645,80.645,80.426
45,ALO,Aston Martin,SOFT,1.0,2.0,19.0,18,80.672,80.395,79.635
46,STR,Aston Martin,SOFT,2.0,16.0,48.0,30,80.684,80.498,78.721
47,BOT,Cadillac,SOFT,2.0,5.0,8.0,4,80.873,80.664,79.925
48,STR,Aston Martin,SOFT,1.0,2.0,13.0,12,81.809,80.902,80.133
49,NOR,McLaren,INTERMEDIATE,1.0,1.0,1.0,1,86.181,86.181,86.181
50,BOT,Cadillac,INTERMEDIATE,1.0,2.0,2.0,1,87.677,87.677,87.677
