Driver,DriverNumber,Team,LapNumber,LapTime,LapTimeSeconds,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitOutTime,PitInTime,Position,IsPersonalBest,TrackStatus
NOR,1,McLaren,1.0,0 days 00:01:26.181000,86.181,,0 days 00:00:26.091000,0 days 00:00:32.008000,INTERMEDIATE,1.0,1.0,,,1.0,False,1
ANT,12,Mercedes,1.0,0 days 00:01:27.340000,87.34,,0 days 00:00:26.222000,0 days 00:00:31.942000,SOFT,5.0,1.0,,,2.0,False,1
RUS,63,Mercedes,1.0,0 days 00:01:27.965000,87.965,,0 days 00:00:26.419000,0 days 00:00:31.635000,SOFT,4.0,1.0,,,3.0,False,1
HAM,44,Ferrari,1.0,0 days 00:01:28.522000,88.522,,0 days 00:00:26.605000,0 days 00:00:31.751000,SOFT,4.0,1.0,,,4.0,False,1
VER,3,Red Bull Racing,1.0,0 days 00:01:29.924000,89.924,,0 days 00:00:26.974000,0 days 00:00:32.019000,SOFT,6.0,1.0,,,5.0,False,1
LEC,16,Ferrari,1.0,0 days 00:01:30.453000,90.453,,0 days 00:00:26.992000,0 days 00:00:32.102000,SOFT,5.0,1.0,,,6.0,False,1
HAD,6,Red Bull Racing,1.0,0 days 00:01:31.557000,91.557,,0 days 00:00:27.319000,0 days 00:00:32.188000,SOFT,5.0,1.0,,,7.0,False,1
COL,43,Alpine,1.0,0 days 00:01:32.675000,92.675,,0 days 00:00:27.483000,0 days 00:00:32.879000,MEDIUM,1.0,1.0,,,8.0,False,1
LAW,30,Racing Bulls,1.0,0 days 00:01:33.222000,93.222,,0 days 00:00:27.456000,0 days 00:00:33.078000,MEDIUM,1.0,1.0,,,9.0,False,1
HUL,27,Audi,1.0,0 days 00:01:33.863000,93.863,,0 days 00:00:27.701000,0 days 00:00:33.081000,INTERMEDIATE,1.0,1.0,,,10.0,False,1
BEA,87,Haas F1 Team,1.0,0 days 00:01:35.294000,95.294,,0 days 00:00:28.916000,0 days 00:00:32.518000,SOFT,6.0,1.0,,,11.0,False,1
GAS,10,Alpine,1.0,0 days 00:01:35.442000,95.442,,0 days 00:00:28.768000,0 days 00:00:33.043000,MEDIUM,1.0,1.0,,,12.0,False,1
BOR,5,Audi,1.0,0 days 00:01:35.549000,95.549,,0 days 00:00:28.391000,0 days 00:00:33.851000,INTERMEDIATE,1.0,1.0,,,13.0,False,1
ALO,14,Aston Martin,1.0,0 days 00:01:36.126000,96.126,,0 days 00:00:28.969000,0 days 00:00:32.990000,SOFT,1.0,1.0,,,14.0,False,1
OCO,31,Haas F1 Team,1.0,0 days 00:01:36.762000,96.762,,0 days 00:00:28.910000,0 days 00:00:33.363000,SOFT,1.0,1.0,,,15.0,False,1
SAI,55,Williams,1.0,0 days 00:01:38.114000,98.114,,0 days 00:00:29.098000,0 days 00:00:33.957000,INTERMEDIATE,1.0,1.0,,,16.0,False,1
PER,11,Cadillac,1.0,0 days 00:01:38.381000,98.381,,0 days 00:00:29.244000,0 days 00:00:33.875000,INTERMEDIATE,1.0,1.0,,,17.0,False,1
BOT,77,Cadillac,1.0,0 days 00:01:38.731000,98.731,,0 days 00:00:29.157000,0 days 00:00:33.988000,INTERMEDIATE,1.0,1.0,,,18.0,False,1
ALB,23,Williams,1.0,0 days 00:01:39.163000,99.163,,0 days 00:00:29.380000,0 days 00:00:33.908000,SOFT,1.0,1.0,,,19.0,False,1
STR,18,Aston Martin,1.0,0 days 00:01:41.845000,101.845,,0 days 00:00:27.978000,0 days 00:00:33.166000,SOFT,1.0,1.0,0 days 01:02:46.593000,,20.0,False,1
PIA,81,McLaren,1.0,0 days 00:01:45.524000,105.524,,0 days 00:00:26.881000,0 days 00:00:48.015000,INTERMEDIATE,1.0,1.0,,0 days 01:03:55.522000,21.0,False,1
ANT,12,Mercedes,2.0,0 days 00:01:21.447000,81.447,0 days 00:00:23.454000,0 days 00:00:25.600000,0 days 00:00:32.393000,SOFT,6.0,1.0,,,1.0,True,1
RUS,63,Mercedes,2.0,0 days 00:01:20.925000,80.925,0 days 00:00:23.553000,0 days 00:00:25.496000,0 days 00:00:31.876000,SOFT,5.0,1.0,,,2.0,True,1
HAM,44,Ferrari,2.0,0 days 00:01:20.670000,80.67,0 days 00:00:23.569000,0 days 00:00:25.550000,0 days 00:00:31.551000,SOFT,5.0,1.0,,,3.0,True,1
VER,3,Red Bull Racing,2.0,0 days 00:01:20.276000,80.276,0 days 00:00:23.286000,0 days 00:00:25.745000,0 days 00:00:31.245000,SOFT,7.0,1.0,,,4.0,True,1
LEC,16,Ferrari,2.0,0 days 00:01:20.351000,80.351,0 days 00:00:23.603000,0 days 00:00:25.524000,0 days 00:00:31.224000,SOFT,6.0,1.0,,,5.0,True,1
HAD,6,Red Bull Racing,2.0,0 days 00:01:20.676000,80.676,0 days 00:00:23.667000,0 days 00:00:25.815000,0 days 00:00:31.194000,SOFT,6.0,1.0,,,6.0,True,1
COL,43,Alpine,2.0,0 days 00:01:22.225000,82.225,0 days 00:00:23.826000,0 days 00:00:25.970000,0 days 00:00:32.429000,MEDIUM,2.0,1.0,,,7.0,True,1
LAW,30,Racing Bulls,2.0,0 days 00:01:22.682000,82.682,0 days 00:00:24.189000,0 days 00:00:26.265000,0 days 00:00:32.228000,MEDIUM,2.0,1.0,,,8.0,True,1
BEA,87,Haas F1 Team,2.0,0 days 00:01:23.857000,83.857,0 days 00:00:24.542000,0 days 00:00:26.874000,0 days 00:00:32.441000,SOFT,7.0,1.0,,,9.0,True,1
ALO,14,Aston Martin,2.0,0 days 00:01:23.708000,83.708,0 days 00:00:24.705000,0 days 00:00:26.647000,0 days 00:00:32.356000,SOFT,2.0,1.0,,,10.0,True,1
GAS,10,Alpine,2.0,0 days 00:01:26.222000,86.222,0 days 00:00:26.933000,0 days 00:00:26.924000,0 days 00:00:32.365000,MEDIUM,2.0,1.0,,,11.0,True,1
OCO,31,Haas F1 Team,2.0,0 days 00:01:25.696000,85.696,0 days 00:00:25.899000,0 days 00:00:27.088000,0 days 00:00:32.709000,SOFT,2.0,1.0,,,12.0,True,1
NOR,1,McLaren,2.0,0 days 00:01:37.774000,97.774,0 days 00:00:23.565000,0 days 00:00:26.304000,0 days 00:00:47.905000,INTERMEDIATE,2.0,1.0,,0 days 01:05:14.626000,13.0,False,1
ALB,23,Williams,2.0,0 days 00:01:25.514000,85.514,0 days 00:00:25.435000,0 days 00:00:27.841000,0 days 00:00:32.238000,SOFT,2.0,1.0,,,14.0,True,1
BOT,77,Cadillac,2.0,0 days 00:01:27.677000,87.677,0 days 00:00:25.636000,0 days 00:00:28.413000,0 days 00:00:33.628000,INTERMEDIATE,2.0,1.0,,,15.0,True,1
STR,18,Aston Martin,2.0,0 days 00:01:25.078000,85.078,0 days 00:00:24.736000,0 days 00:00:27.472000,0 days 00:00:32.870000,SOFT,2.0,1.0,,,16.0,True,1
PIA,81,McLaren,2.0,0 days 00:01:24.619000,84.619,0 days 00:00:26.085000,0 days 00:00:26.273000,0 days 00:00:32.261000,MEDIUM,1.0,2.0,0 days 01:04:19.635000,,17.0,False,1
HUL,27,Audi,2.0,0 days 00:01:43.067000,103.067,0 days 00:00:25.038000,0 days 00:00:27.491000,0 days 00:00:50.538000,INTERMEDIATE,2.0,1.0,,0 days 01:05:26.104000,18.0,False,1
SAI,55,Williams,2.0,0 days 00:01:42.459000,102.459,0 days 00:00:25.377000,0 days 00:00:27.774000,0 days 00:00:49.308000,INTERMEDIATE,2.0,1.0,,0 days 01:05:30.088000,19.0,False,1
BOR,5,Audi,2.0,0 days 00:01:47.354000,107.354,0 days 00:00:25.844000,0 days 00:00:27.267000,0 days 00:00:54.243000,INTERMEDIATE,2.0,1.0,,0 days 01:05:28.994000,20.0,False,1
PER,11,Cadillac,2.0,0 days 00:01:45.019000,105.019,0 days 00:00:25.507000,0 days 00:00:28.039000,0 days 00:00:51.473000,INTERMEDIATE,2.0,1.0,,0 days 01:05:31.792000,21.0,False,1
ANT,12,Mercedes,3.0,0 days 00:01:18.974000,78.974,0 days 00:00:22.886000,0 days 00:00:24.922000,0 days 00:00:31.166000,SOFT,7.0,1.0,,,1.0,True,1
RUS,63,Mercedes,3.0,0 days 00:01:19.420000,79.42,0 days 00:00:23.408000,0 days 00:00:25.005000,0 days 00:00:31.007000,SOFT,6.0,1.0,,,2.0,True,1
HAM,44,Ferrari,3.0,0 days 00:01:19.708000,79.708,0 days 00:00:23.770000,0 days 00:00:25.036000,0 days 00:00:30.902000,SOFT,6.0,1.0,,,3.0,True,1
VER,3,Red Bull Racing,3.0,0 days 00:01:19.617000,79.617,0 days 00:00:23.159000,0 days 00:00:25.506000,0 days 00:00:30.952000,SOFT,8.0,1.0,,,4.0,True,1
LEC,16,Ferrari,3.0,0 days 00:01:19.524000,79.524,0 days 00:00:23.229000,0 days 00:00:25.361000,0 days 00:00:30.934000,SOFT,7.0,1.0,,,5.0,True,1
HAD,6,Red Bull Racing,3.0,0 days 00:01:19.281000,79.281,0 days 00:00:22.960000,0 days 00:00:25.381000,0 days 00:00:30.940000,SOFT,7.0,1.0,,,6.0,True,1
COL,43,Alpine,3.0,0 days 00:01:20.994000,80.994,0 days 00:00:23.190000,0 days 00:00:25.815000,0 days 00:00:31.989000,MEDIUM,3.0,1.0,,,7.0,True,1
LAW,30,Racing Bulls,3.0,0 days 00:01:21.320000,81.32,0 days 00:00:23.518000,0 days 00:00:25.919000,0 days 00:00:31.883000,MEDIUM,3.0,1.0,,,8.0,True,1
BEA,87,Haas F1 Team,3.0,0 days 00:01:21.748000,81.748,0 days 00:00:23.820000,0 days 00:00:26.156000,0 days 00:00:31.772000,SOFT,8.0,1.0,,,9.0,True,1
ALO,14,Aston Martin,3.0,0 days 00:01:21.584000,81.584,0 days 00:00:23.899000,0 days 00:00:26.104000,0 days 00:00:31.581000,SOFT,3.0,1.0,,,10.0,True,1
GAS,10,Alpine,3.0,0 days 00:01:20.561000,80.561,0 days 00:00:23.482000,0 days 00:00:25.916000,0 days 00:00:31.163000,MEDIUM,3.0,1.0,,,11.0,True,1
OCO,31,Haas F1 Team,3.0,0 days 00:01:21.685000,81.685,0 days 00:00:23.929000,0 days 00:00:26.089000,0 days 00:00:31.667000,SOFT,3.0,1.0,,,12.0,True,1
ALB,23,Williams,3.0,0 days 00:01:22.804000,82.804,0 days 00:00:24.572000,0 days 00:00:26.098000,0 days 00:00:32.134000,SOFT,3.0,1.0,,,13.0,True,1
NOR,1,McLaren,3.0,0 days 00:01:24.075000,84.075,0 days 00:00:26.055000,0 days 00:00:25.903000,0 days 00:00:32.117000,MEDIUM,1.0,2.0,0 days 01:05:38.119000,,14.0,False,1
STR,18,Aston Martin,3.0,0 days 00:01:24.513000,84.513,0 days 00:00:25.059000,0 days 00:00:27.322000,0 days 00:00:32.132000,SOFT,3.0,1.0,,,15.0,True,1
PIA,81,McLaren,3.0,0 days 00:01:21.819000,81.819,0 days 00:00:23.446000,0 days 00:00:26.680000,0 days 00:00:31.693000,MEDIUM,2.0,2.0,,,16.0,True,1
HUL,27,Audi,3.0,0 days 00:01:25.251000,85.251,0 days 00:00:26.408000,0 days 00:00:26.732000,0 days 00:00:32.111000,SOFT,5.0,2.0,0 days 01:05:51.080000,,17.0,False,1
SAI,55,Williams,3.0,0 days 00:01:26.386000,86.386,0 days 00:00:26.944000,0 days 00:00:26.758000,0 days 00:00:32.684000,MEDIUM,9.0,2.0,0 days 01:05:54.704000,,18.0,False,1
BOR,5,Audi,3.0,0 days 00:01:27.141000,87.141,0 days 00:00:27.435000,0 days 00:00:26.964000,0 days 00:00:32.742000,SOFT,1.0,2.0,0 days 01:05:57.110000,,19.0,False,1
PER,11,Cadillac,3.0,0 days 00:01:27.118000,87.118,0 days 00:00:27.703000,0 days 00:00:27.271000,0 days 00:00:32.144000,SOFT,1.0,2.0,0 days 01:05:57.532000,,20.0,False,1
BOT,77,Cadillac,3.0,0 days 00:01:47.804000,107.804,0 days 00:00:25.338000,0 days 00:00:28.634000,0 days 00:00:53.832000,INTERMEDIATE,3.0,1.0,,0 days 01:07:00.092000,21.0,False,1
ANT,12,Mercedes,4.0,0 days 00:01:17.974000,77.974,0 days 00:00:22.389000,0 days 00:00:24.665000,0 days 00:00:30.920000,SOFT,8.0,1.0,,,1.0,True,1
RUS,63,Mercedes,4.0,0 days 00:01:17.945000,77.945,0 days 00:00:22.525000,0 days 00:00:24.756000,0 days 00:00:30.664000,SOFT,7.0,1.0,,,2.0,True,1
HAM,44,Ferrari,4.0,0 days 00:01:17.993000,77.993,0 days 00:00:22.768000,0 days 00:00:24.704000,0 days 00:00:30.521000,SOFT,7.0,1.0,,,3.0,True,1
VER,3,Red Bull Racing,4.0,0 days 00:01:17.834000,77.834,0 days 00:00:22.523000,0 days 00:00:24.889000,0 days 00:00:30.422000,SOFT,9.0,1.0,,,4.0,True,1
LEC,16,Ferrari,4.0,0 days 00:01:18.636000,78.636,0 days 00:00:22.874000,0 days 00:00:25.042000,0 days 00:00:30.720000,SOFT,8.0,1.0,,,5.0,True,1
HAD,6,Red Bull Racing,4.0,0 days 00:01:18.960000,78.96,0 days 00:00:22.529000,0 days 00:00:25.291000,0 days 00:00:31.140000,SOFT,8.0,1.0,,,6.0,True,1
COL,43,Alpine,4.0,0 days 00:01:20.043000,80.043,0 days 00:00:22.953000,0 days 00:00:25.314000,0 days 00:00:31.776000,MEDIUM,4.0,1.0,,,7.0,True,1
LAW,30,Racing Bulls,4.0,0 days 00:01:20.125000,80.125,0 days 00:00:23.004000,0 days 00:00:25.551000,0 days 00:00:31.570000,MEDIUM,4.0,1.0,,,8.0,True,1
BEA,87,Haas F1 Team,4.0,0 days 00:01:21.581000,81.581,0 days 00:00:23.227000,0 days 00:00:25.608000,0 days 00:00:32.746000,SOFT,9.0,1.0,,,9.0,True,1
ALO,14,Aston Martin,4.0,0 days 00:01:21.632000,81.632,0 days 00:00:23.438000,0 days 00:00:25.899000,0 days 00:00:32.295000,SOFT,4.0,1.0,,,10.0,False,1
GAS,10,Alpine,4.0,0 days 00:01:20.937000,80.937,0 days 00:00:23.174000,0 days 00:00:25.563000,0 days 00:00:32.200000,MEDIUM,4.0,1.0,,,11.0,False,1
OCO,31,Haas F1 Team,4.0,0 days 00:01:21.625000,81.625,0 days 00:00:23.505000,0 days 00:00:26.327000,0 days 00:00:31.793000,SOFT,4.0,1.0,,,12.0,True,1
ALB,23,Williams,4.0,0 days 00:01:20.367000,80.367,0 days 00:00:23.311000,0 days 00:00:25.675000,0 days 00:00:31.381000,SOFT,4.0,1.0,,,13.0,True,1
NOR,1,McLaren,4.0,0 days 00:01:21.170000,81.17,0 days 00:00:24.684000,0 days 00:00:25.667000,0 days 00:00:30.819000,MEDIUM,2.0,2.0,,,14.0,True,1
PIA,81,McLaren,4.0,0 days 00:01:20.774000,80.774,0 days 00:00:23.336000,0 days 00:00:26.038000,0 days 00:00:31.400000,MEDIUM,3.0,2.0,,,15.0,True,1
STR,18,Aston Martin,4.0,0 days 00:01:22.518000,82.518,0 days 00:00:23.609000,0 days 00:00:26.809000,0 days 00:00:32.100000,SOFT,4.0,1.0,,,16.0,True,1
HUL,27,Audi,4.0,0 days 00:01:21.051000,81.051,0 days 00:00:23.277000,0 days 00:00:25.417000,0 days 00:00:32.357000,SOFT,6.0,2.0,,,17.0,True,1
SAI,55,Williams,4.0,0 days 00:01:19.821000,79.821,0 days 00:00:23.110000,0 days 00:00:25.348000,0 days 00:00:31.363000,MEDIUM,10.0,2.0,,,18.0,True,1
BOR,5,Audi,4.0,0 days 00:01:21.219000,81.219,0 days 00:00:23.661000,0 days 00:00:25.742000,0 days 00:00:31.816000,SOFT,2.0,2.0,,,19.0,True,1
PER,11,Cadillac,4.0,0 days 00:01:21.608000,81.608,0 days 00:00:23.776000,0 days 00:00:26.296000,0 days 00:00:31.536000,SOFT,2.0,2.0,,,20.0,True,1
BOT,77,Cadillac,4.0,0 days 00:01:26.794000,86.794,0 days 00:00:27.036000,0 days 00:00:27.229000,0 days 00:00:32.529000,SOFT,1.0,2.0,0 days 01:07:28.382000,,21.0,False,1
ANT,12,Mercedes,5.0,0 days 00:01:17.058000,77.058,0 days 00:00:22.001000,0 days 00:00:24.485000,0 days 00:00:30.572000,SOFT,9.0,1.0,,,1.0,True,1
RUS,63,Mercedes,5.0,0 days 00:01:17.034000,77.034,0 days 00:00:22.186000,0 days 00:00:24.480000,0 days 00:00:30.368000,SOFT,8.0,1.0,,,2.0,True,1
HAM,44,Ferrari,5.0,0 days 00:01:17.455000,77.455,0 days 00:00:22.407000,0 days 00:00:24.493000,0 days 00:00:30.555000,SOFT,8.0,1.0,,,3.0,True,1
VER,3,Red Bull Racing,5.0,0 days 00:01:17.221000,77.221,0 days 00:00:22.183000,0 days 00:00:24.715000,0 days 00:00:30.323000,SOFT,10.0,1.0,,,4.0,True,1
LEC,16,Ferrari,5.0,0 days 00:01:17.808000,77.808,0 days 00:00:22.530000,0 days 00:00:24.653000,0 days 00:00:30.625000,SOFT,9.0,1.0,,,5.0,True,1
HAD,6,Red Bull Racing,5.0,0 days 00:01:17.913000,77.913,0 days 00:00:22.373000,0 days 00:00:24.933000,0 days 00:00:30.607000,SOFT,9.0,1.0,,,6.0,True,1
COL,43,Alpine,5.0,0 days 00:01:18.976000,78.976,0 days 00:00:22.671000,0 days 00:00:25.045000,0 days 00:00:31.260000,MEDIUM,5.0,1.0,,,7.0,True,1
LAW,30,Racing Bulls,5.0,0 days 00:01:19.498000,79.498,0 days 00:00:22.801000,0 days 00:00:25.402000,0 days 00:00:31.295000,MEDIUM,5.0,1.0,,,8.0,True,1
BEA,87,Haas F1 Team,5.0,0 days 00:01:20.063000,80.063,0 days 00:00:23.284000,0 days 00:00:25.357000,0 days 00:00:31.422000,SOFT,10.0,1.0,,,9.0,True,1
ALO,14,Aston Martin,5.0,0 days 00:01:20.381000,80.381,0 days 00:00:23.438000,0 days 00:00:25.564000,0 days 00:00:31.379000,SOFT,5.0,1.0,,,10.0,True,1
GAS,10,Alpine,5.0,0 days 00:01:20.946000,80.946,0 days 00:00:23.916000,0 days 00:00:25.326000,0 days 00:00:31.704000,MEDIUM,5.0,1.0,,,11.0,False,1
OCO,31,Haas F1 Team,5.0,0 days 00:01:20.708000,80.708,0 days 00:00:23.503000,0 days 00:00:25.891000,0 days 00:00:31.314000,SOFT,5.0,1.0,,,12.0,True,1
ALB,23,Williams,5.0,0 days 00:01:19.059000,79.059,0 days 00:00:22.778000,0 days 00:00:25.230000,0 days 00:00:31.051000,SOFT,5.0,1.0,,,13.0,True,1
NOR,1,McLaren,5.0,0 days 00:01:18.603000,78.603,0 days 00:00:22.558000,0 days 00:00:25.085000,0 days 00:00:30.960000,MEDIUM,3.0,2.0,,,14.0,True,1
PIA,81,McLaren,5.0,0 days 00:01:19.266000,79.266,0 days 00:00:22.900000,0 days 00:00:25.365000,0 days 00:00:31.001000,MEDIUM,4.0,2.0,,,15.0,True,1
STR,18,Aston Martin,5.0,0 days 00:01:21.863000,81.863,0 days 00:00:23.563000,0 days 00:00:26.125000,0 days 00:00:32.175000,SOFT,5.0,1.0,,,16.0,True,1
HUL,27,Audi,5.0,0 days 00:01:19.925000,79.925,0 days 00:00:23.028000,0 days 00:00:25.525000,0 days 00:00:31.372000,SOFT,7.0,2.0,,,17.0,True,1
SAI,55,Williams,5.0,0 days 00:01:18.605000,78.605,0 days 00:00:22.548000,0 days 00:00:24.990000,0 days 00:00:31.067000,MEDIUM,11.0,2.0,,,18.0,True,1
BOR,5,Audi,5.0,0 days 00:01:19.840000,79.84,0 days 00:00:23.117000,0 days 00:00:25.417000,0 days 00:00:31.306000,SOFT,3.0,2.0,,,19.0,True,1
PER,11,Cadillac,5.0,0 days 00:01:20.101000,80.101,0 days 00:00:22.979000,0 days 00:00:25.402000,0 days 00:00:31.720000,SOFT,3.0,2.0,,,20.0,True,1
BOT,77,Cadillac,5.0,0 days 00:01:22.238000,82.238,0 days 00:00:23.896000,0 days 00:00:26.332000,0 days 00:00:32.010000,SOFT,2.0,2.0,,,21.0,True,1
RUS,63,Mercedes,6.0,0 days 00:01:16.365000,76.365,0 days 00:00:22.024000,0 days 00:00:24.190000,0 days 00:00:30.151000,SOFT,9.0,1.0,,,1.0,True,1
ANT,12,Mercedes,6.0,0 days 00:01:17.710000,77.71,0 days 00:00:21.991000,0 days 00:00:24.326000,0 days 00:00:31.393000,SOFT,10.0,1.0,,,2.0,False,1
HAM,44,Ferrari,6.0,0 days 00:01:17.014000,77.014,0 days 00:00:22.235000,0 days 00:00:24.273000,0 days 00:00:30.506000,SOFT,9.0,1.0,,,3.0,True,1
VER,3,Red Bull Racing,6.0,0 days 00:01:17.206000,77.206,0 days 00:00:22.242000,0 days 00:00:24.672000,0 days 00:00:30.292000,SOFT,11.0,1.0,,,4.0,True,1
LEC,16,Ferrari,6.0,0 days 00:01:17.344000,77.344,0 days 00:00:22.241000,0 days 00:00:24.459000,0 days 00:00:30.644000,SOFT,10.0,1.0,,,5.0,True,1
HAD,6,Red Bull Racing,6.0,0 days 00:01:17.838000,77.838,0 days 00:00:22.021000,0 days 00:00:24.849000,0 days 00:00:30.968000,SOFT,10.0,1.0,,,6.0,True,1
COL,43,Alpine,6.0,0 days 00:01:18.865000,78.865,0 days 00:00:22.613000,0 days 00:00:25.009000,0 days 00:00:31.243000,MEDIUM,6.0,1.0,,,7.0,True,1
LAW,30,Racing Bulls,6.0,0 days 00:01:18.870000,78.87,0 days 00:00:22.617000,0 days 00:00:25.407000,0 days 00:00:30.846000,MEDIUM,6.0,1.0,,,8.0,True,1
BEA,87,Haas F1 Team,6.0,0 days 00:01:19.321000,79.321,0 days 00:00:22.835000,0 days 00:00:25.361000,0 days 00:00:31.125000,SOFT,11.0,1.0,,,9.0,True,1
GAS,10,Alpine,6.0,0 days 00:01:19.779000,79.779,0 days 00:00:22.861000,0 days 00:00:25.642000,0 days 00:00:31.276000,MEDIUM,6.0,1.0,,,10.0,True,1
ALO,14,Aston Martin,6.0,0 days 00:01:20.942000,80.942,0 days 00:00:23.250000,0 days 00:00:25.723000,0 days 00:00:31.969000,SOFT,6.0,1.0,,,11.0,False,1
