stint_rank,Driver,Team,Compound,Stint,from_lap,to_lap,laps,average_lap_seconds,median_lap_seconds,best_lap_seconds
1,RIC,Red Bull Racing,HYPERSOFT,1.0,3.0,16.0,14,76.86,77.014,75.562
2,STR,Williams,HYPERSOFT,4.0,61.0,76.0,14,76.966,77.067,74.944
3,VET,Ferrari,HYPERSOFT,1.0,2.0,15.0,14,77.12,77.127,76.065
4,VAN,McLaren,HYPERSOFT,3.0,74.0,77.0,4,77.266,77.284,76.864
5,VER,Red Bull Racing,HYPERSOFT,2.0,49.0,78.0,28,77.311,77.346,74.26
6,HUL,Renault,HYPERSOFT,2.0,52.0,78.0,25,77.462,77.396,76.061
7,RAI,Ferrari,HYPERSOFT,1.0,2.0,16.0,15,77.52,77.605,76.392
8,HAM,Mercedes,HYPERSOFT,1.0,2.0,11.0,10,77.627,77.571,76.988
9,GRO,Haas F1 Team,HYPERSOFT,3.0,70.0,77.0,6,78.042,78.947,74.822
10,GAS,Toro Rosso,SUPERSOFT,2.0,39.0,78.0,37,78.055,77.758,77.099
11,RIC,Red Bull Racing,nan,,2.0,2.0,1,78.135,78.135,78.135
12,BOT,Mercedes,HYPERSOFT,1.0,2.0,16.0,15,78.339,78.074,77.559
13,SIR,Williams,SUPERSOFT,4.0,51.0,77.0,25,78.389,78.576,75.325
14,OCO,Force India,SUPERSOFT,2.0,25.0,78.0,52,78.44,78.586,77.027
15,BOT,Mercedes,SUPERSOFT,2.0,19.0,78.0,57,78.655,78.727,76.312
16,HAM,Mercedes,ULTRASOFT,2.0,14.0,78.0,62,78.743,78.876,76.27
17,STR,Williams,HYPERSOFT,3.0,36.0,58.0,23,78.777,79.31,75.322
18,VET,Ferrari,ULTRASOFT,2.0,18.0,78.0,58,78.778,78.674,77.229
19,RIC,Red Bull Racing,ULTRASOFT,2.0,19.0,78.0,57,78.782,78.831,76.801
20,RAI,Ferrari,ULTRASOFT,2.0,19.0,78.0,57,78.881,78.941,77.06
21,ALO,McLaren,SUPERSOFT,2.0,21.0,51.0,30,78.885,78.89,77.018
22,OCO,Force India,HYPERSOFT,1.0,2.0,22.0,20,78.913,78.816,78.499
23,ERI,Sauber,SUPERSOFT,2.0,19.0,78.0,57,78.916,78.949,76.936
24,VAN,McLaren,SUPERSOFT,2.0,22.0,71.0,50,78.941,78.834,77.151
25,MAG,Haas F1 Team,SUPERSOFT,2.0,19.0,78.0,58,78.993,78.912,77.476
26,HAR,Toro Rosso,ULTRASOFT,2.0,15.0,70.0,56,78.999,78.872,77.172
27,PER,Force India,SUPERSOFT,2.0,23.0,78.0,53,79.007,78.892,77.546
28,LEC,Sauber,SUPERSOFT,2.0,16.0,70.0,55,79.032,79.016,77.71
29,SAI,Renault,ULTRASOFT,2.0,18.0,78.0,58,79.074,79.038,77.491
30,GRO,Haas F1 Team,SUPERSOFT,2.0,17.0,67.0,51,79.09,79.167,77.523
31,GAS,Toro Rosso,HYPERSOFT,1.0,2.0,36.0,35,79.115,79.145,78.09
32,HUL,Renault,ULTRASOFT,1.0,3.0,49.0,47,79.173,79.219,78.229
33,ALO,McLaren,HYPERSOFT,1.0,2.0,18.0,17,79.178,79.135,78.687
34,VER,Red Bull Racing,ULTRASOFT,1.0,2.0,46.0,44,79.291,79.139,77.788
35,LEC,Sauber,ULTRASOFT,1.0,3.0,13.0,9,79.404,79.324,78.534
36,SIR,Williams,ULTRASOFT,3.0,21.0,48.0,27,79.423,79.666,77.701
37,PER,Force India,HYPERSOFT,1.0,2.0,20.0,19,79.474,79.475,78.379
38,SAI,Renault,HYPERSOFT,1.0,2.0,15.0,14,79.591,79.464,78.854
39,HAR,Toro Rosso,HYPERSOFT,1.0,3.0,12.0,8,79.689,79.8,78.636
40,VAN,McLaren,ULTRASOFT,1.0,3.0,19.0,15,79.78,79.838,78.073
41,MAG,Haas F1 Team,ULTRASOFT,1.0,3.0,16.0,14,79.792,79.818,78.571
42,STR,Williams,SUPERSOFT,2.0,12.0,33.0,22,79.849,79.682,77.654
43,ERI,Sauber,ULTRASOFT,1.0,2.0,16.0,15,79.894,79.863,78.066
44,SIR,Williams,HYPERSOFT,2.0,9.0,18.0,10,80.1,79.897,78.819
45,SIR,Williams,HYPERSOFT,1.0,2.0,6.0,5,80.101,79.889,79.792
46,GRO,Haas F1 Team,ULTRASOFT,1.0,3.0,14.0,12,80.294,80.232,79.187
47,STR,Williams,ULTRASOFT,1.0,2.0,8.0,7,80.41,80.516,79.754
