circuit_id,circuit_name,circuit_url,country,date,event_id,event_name,event_slug,latitude,locality,longitude,round,season,time,url,year
bahrain,Bahrain International Circuit,https://en.wikipedia.org/wiki/Bahrain_International_Circuit,Bahrain,2024-03-02,2024-sakhir,Bahrain Grand Prix,sakhir,26.0325,Sakhir,50.5106,1,2024,15:00:00Z,https://en.wikipedia.org/wiki/2024_Bahrain_Grand_Prix,2024
jeddah,Jeddah Corniche Circuit,https://en.wikipedia.org/wiki/Jeddah_Corniche_Circuit,Saudi Arabia,2024-03-09,2024-jeddah,Saudi Arabian Grand Prix,jeddah,21.6319,Jeddah,39.1044,2,2024,17:00:00Z,https://en.wikipedia.org/wiki/2024_Saudi_Arabian_Grand_Prix,2024
albert_park,Albert Park Grand Prix Circuit,https://en.wikipedia.org/wiki/Albert_Park_Circuit,Australia,2024-03-24,2024-melbourne,Australian Grand Prix,melbourne,-37.8497,Melbourne,144.968,3,2024,04:00:00Z,https://en.wikipedia.org/wiki/2024_Australian_Grand_Prix,2024
suzuka,Suzuka Circuit,https://en.wikipedia.org/wiki/Suzuka_International_Racing_Course,Japan,2024-04-07,2024-suzuka,Japanese Grand Prix,suzuka,34.8431,Suzuka,136.541,4,2024,05:00:00Z,https://en.wikipedia.org/wiki/2024_Japanese_Grand_Prix,2024
shanghai,Shanghai International Circuit,https://en.wikipedia.org/wiki/Shanghai_International_Circuit,China,2024-04-21,2024-shanghai,Chinese Grand Prix,shanghai,31.3389,Shanghai,121.22,5,2024,07:00:00Z,https://en.wikipedia.org/wiki/2024_Chinese_Grand_Prix,2024
miami,Miami International Autodrome,https://en.wikipedia.org/wiki/Miami_International_Autodrome,USA,2024-05-05,2024-miami,Miami Grand Prix,miami,25.9581,Miami,-80.2389,6,2024,20:00:00Z,https://en.wikipedia.org/wiki/2024_Miami_Grand_Prix,2024
imola,Autodromo Enzo e Dino Ferrari,https://en.wikipedia.org/wiki/Imola_Circuit,Italy,2024-05-19,2024-imola,Emilia Romagna Grand Prix,imola,44.3439,Imola,11.7167,7,2024,13:00:00Z,https://en.wikipedia.org/wiki/2024_Emilia_Romagna_Grand_Prix,2024
monaco,Circuit de Monaco,https://en.wikipedia.org/wiki/Circuit_de_Monaco,Monaco,2024-05-26,2024-monte-carlo,Monaco Grand Prix,monte-carlo,43.7347,Monte Carlo,7.42056,8,2024,13:00:00Z,https://en.wikipedia.org/wiki/2024_Monaco_Grand_Prix,2024
villeneuve,Circuit Gilles Villeneuve,https://en.wikipedia.org/wiki/Circuit_Gilles_Villeneuve,Canada,2024-06-09,2024-montreal,Canadian Grand Prix,montreal,45.5,Montreal,-73.5228,9,2024,18:00:00Z,https://en.wikipedia.org/wiki/2024_Canadian_Grand_Prix,2024
catalunya,Circuit de Barcelona-Catalunya,https://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya,Spain,2024-06-23,2024-barcelona,Spanish Grand Prix,barcelona,41.57,Barcelona,2.26111,10,2024,13:00:00Z,https://en.wikipedia.org/wiki/2024_Spanish_Grand_Prix,2024
red_bull_ring,Red Bull Ring,https://en.wikipedia.org/wiki/Red_Bull_Ring,Austria,2024-06-30,2024-spielberg,Austrian Grand Prix,spielberg,47.2197,Spielberg,14.7647,11,2024,13:00:00Z,https://en.wikipedia.org/wiki/2024_Austrian_Grand_Prix,2024
silverstone,Silverstone Circuit,https://en.wikipedia.org/wiki/Silverstone_Circuit,UK,2024-07-07,2024-silverstone,British Grand Prix,silverstone,52.0786,Silverstone,-1.01694,12,2024,14:00:00Z,https://en.wikipedia.org/wiki/2024_British_Grand_Prix,2024
hungaroring,Hungaroring,https://en.wikipedia.org/wiki/Hungaroring,Hungary,2024-07-21,2024-budapest,Hungarian Grand Prix,budapest,47.5789,Budapest,19.2486,13,2024,13:00:00Z,https://en.wikipedia.org/wiki/2024_Hungarian_Grand_Prix,2024
