constructor_ids,constructors,driver_code,driver_id,driver_name,driver_nationality,driver_number,points,position,position_text,wins,year
"[""ferrari""]","[""Ferrari""]",,phil_hill,Phil Hill,American,,34.0,1,1,2,1961
"[""ferrari""]","[""Ferrari""]",,trips,Wolfgang von Trips,German,,33.0,2,2,2,1961
"[""lotus-climax"", ""ferguson""]","[""Lotus-Climax"", ""Ferguson""]",,moss,Stirling Moss,British,,21.0,3,3,2,1961
"[""porsche""]","[""Porsche""]",,gurney,Dan Gurney,American,,21.0,4,4,0,1961
"[""ferrari""]","[""Ferrari""]",,ginther,Richie Ginther,American,,16.0,5,5,0,1961
"[""lotus-climax""]","[""Lotus-Climax""]",,ireland,Innes Ireland,British,,12.0,6,6,1,1961
"[""lotus-climax""]","[""Lotus-Climax""]",,clark,Jim Clark,British,,11.0,7,7,0,1961
"[""cooper-climax""]","[""Cooper-Climax""]",,mclaren,Bruce McLaren,New Zealander,,11.0,8,8,0,1961
"[""ferrari""]","[""Ferrari""]",,baghetti,Giancarlo Baghetti,Italian,,9.0,9,9,1,1961
"[""brm""]","[""BRM""]",,brooks,Tony Brooks,British,,6.0,10,10,0,1961
"[""cooper-climax""]","[""Cooper-Climax""]",,jack_brabham,Jack Brabham,Australian,,4.0,11,11,0,1961
"[""cooper-climax""]","[""Cooper-Climax""]",,surtees,John Surtees,British,,4.0,12,12,0,1961
"[""cooper-climax""]","[""Cooper-Climax""]",,lewis,Jackie Lewis,British,,3.0,13,13,0,1961
"[""emeryson"", ""ferrari"", ""lotus-climax""]","[""Emeryson"", ""Ferrari"", ""Lotus-Climax""]",,gendebien,Olivier Gendebien,Belgian,,3.0,14,14,0,1961
"[""porsche""]","[""Porsche""]",,bonnier,Jo Bonnier,Swedish,,3.0,15,15,0,1961
"[""brm""]","[""BRM""]",,hill,Graham Hill,British,,3.0,16,16,0,1961
"[""cooper-climax""]","[""Cooper-Climax""]",,salvadori,Roy Salvadori,British,,2.0,17,17,0,1961
"[""cooper-maserati""]","[""Cooper-Maserati""]",,trintignant,Maurice Trintignant,French,,0.0,,-,0,1961
