circuit_id,circuit_name,circuit_url,country,date,event_id,event_name,event_slug,latitude,locality,longitude,round,season,time,url,year
jacarepagua,Autódromo Internacional Nelson Piquet,https://en.wikipedia.org/wiki/Aut%C3%B3dromo_Internacional_Nelson_Piquet,Brazil,1983-03-13,1983-rio-de-janeiro,Brazilian Grand Prix,rio-de-janeiro,-22.9756,Rio de Janeiro,-43.395,1,1983,,https://en.wikipedia.org/wiki/1983_Brazilian_Grand_Prix,1983
long_beach,Long Beach,"https://en.wikipedia.org/wiki/Long_Beach,_California",USA,1983-03-27,1983-california,United States Grand Prix West,california,33.7651,California,-118.189,2,1983,,https://en.wikipedia.org/wiki/1983_United_States_Grand_Prix_West,1983
ricard,Circuit Paul Ricard,https://en.wikipedia.org/wiki/Circuit_Paul_Ricard,France,1983-04-17,1983-le-castellet,French Grand Prix,le-castellet,43.2506,Le Castellet,5.79167,3,1983,,https://en.wikipedia.org/wiki/1983_French_Grand_Prix,1983
imola,Autodromo Enzo e Dino Ferrari,https://en.wikipedia.org/wiki/Imola_Circuit,Italy,1983-05-01,1983-imola,San Marino Grand Prix,imola,44.3439,Imola,11.7167,4,1983,,https://en.wikipedia.org/wiki/1983_San_Marino_Grand_Prix,1983
monaco,Circuit de Monaco,https://en.wikipedia.org/wiki/Circuit_de_Monaco,Monaco,1983-05-15,1983-monte-carlo,Monaco Grand Prix,monte-carlo,43.7347,Monte Carlo,7.42056,5,1983,,https://en.wikipedia.org/wiki/1983_Monaco_Grand_Prix,1983
spa,Circuit de Spa-Francorchamps,https://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,Belgium,1983-05-22,1983-spa,Belgian Grand Prix,spa,50.4372,Spa,5.97139,6,1983,,https://en.wikipedia.org/wiki/1983_Belgian_Grand_Prix,1983
detroit,Detroit Street Circuit,https://en.wikipedia.org/wiki/Detroit_street_circuit,USA,1983-06-05,1983-detroit,Detroit Grand Prix,detroit,42.3298,Detroit,-83.0401,7,1983,,https://en.wikipedia.org/wiki/1983_Detroit_Grand_Prix,1983
villeneuve,Circuit Gilles Villeneuve,https://en.wikipedia.org/wiki/Circuit_Gilles_Villeneuve,Canada,1983-06-12,1983-montreal,Canadian Grand Prix,montreal,45.5,Montreal,-73.5228,8,1983,,https://en.wikipedia.org/wiki/1983_Canadian_Grand_Prix,1983
silverstone,Silverstone Circuit,https://en.wikipedia.org/wiki/Silverstone_Circuit,UK,1983-07-16,1983-silverstone,British Grand Prix,silverstone,52.0786,Silverstone,-1.01694,9,1983,,https://en.wikipedia.org/wiki/1983_British_Grand_Prix,1983
hockenheimring,Hockenheimring,https://en.wikipedia.org/wiki/Hockenheimring,Germany,1983-08-07,1983-hockenheim,German Grand Prix,hockenheim,49.3278,Hockenheim,8.56583,10,1983,,https://en.wikipedia.org/wiki/1983_German_Grand_Prix,1983
red_bull_ring,Red Bull Ring,https://en.wikipedia.org/wiki/Red_Bull_Ring,Austria,1983-08-14,1983-spielberg,Austrian Grand Prix,spielberg,47.2197,Spielberg,14.7647,11,1983,,https://en.wikipedia.org/wiki/1983_Austrian_Grand_Prix,1983
zandvoort,Circuit Park Zandvoort,https://en.wikipedia.org/wiki/Circuit_Zandvoort,Netherlands,1983-08-28,1983-zandvoort,Dutch Grand Prix,zandvoort,52.3888,Zandvoort,4.54092,12,1983,,https://en.wikipedia.org/wiki/1983_Dutch_Grand_Prix,1983
monza,Autodromo Nazionale di Monza,https://en.wikipedia.org/wiki/Monza_Circuit,Italy,1983-09-11,1983-monza,Italian Grand Prix,monza,45.6156,Monza,9.28111,13,1983,,https://en.wikipedia.org/wiki/1983_Italian_Grand_Prix,1983
brands_hatch,Brands Hatch,https://en.wikipedia.org/wiki/Brands_Hatch,UK,1983-09-25,1983-kent,European Grand Prix,kent,51.3569,Kent,0.263056,14,1983,,https://en.wikipedia.org/wiki/1983_European_Grand_Prix,1983
kyalami,Kyalami,https://en.wikipedia.org/wiki/Kyalami,South Africa,1983-10-15,1983-midrand,South African Grand Prix,midrand,-25.9894,Midrand,28.0767,15,1983,,https://en.wikipedia.org/wiki/1983_South_African_Grand_Prix,1983
