constructor,constructor_id,constructor_nationality,driver_code,driver_id,driver_name,driver_nationality,driver_number,event_id,event_name,fastest_lap_average_speed,fastest_lap_average_speed_units,fastest_lap_lap,fastest_lap_rank,fastest_lap_time,grid_position,laps,milliseconds,points,position,position_text,round,status,time,year
Brabham-Repco,brabham-repco,British,,gurney,Dan Gurney,American,18,1968-zandvoort,Dutch Grand Prix,,,,,,12,63,,0.0,11,R,5,Throttle,,1968
Lotus-Ford,lotus-ford,British,,siffert,Jo Siffert,Swiss,21,1968-zandvoort,Dutch Grand Prix,,,,,,13,55,,0.0,12,R,5,Gearbox,,1968
Honda,honda,Japanese,,surtees,John Surtees,British,7,1968-zandvoort,Dutch Grand Prix,,,,,,9,50,,0.0,13,R,5,Alternator,,1968
BRM,brm,British,,courage,Piers Courage,British,20,1968-zandvoort,Dutch Grand Prix,,,,,,14,50,,0.0,14,R,5,Spun off,,1968
Brabham-Repco,brabham-repco,British,,rindt,Jochen Rindt,Austrian,6,1968-zandvoort,Dutch Grand Prix,,,,,,2,39,,0.0,15,R,5,Ignition,,1968
Brabham-Repco,brabham-repco,British,,jack_brabham,Jack Brabham,Australian,5,1968-zandvoort,Dutch Grand Prix,,,,,,4,22,,0.0,16,R,5,Spun off,,1968
McLaren-Ford,mclaren-ford,British,,mclaren,Bruce McLaren,New Zealander,2,1968-zandvoort,Dutch Grand Prix,,,,,,8,19,,0.0,17,R,5,Accident,,1968
McLaren-Ford,mclaren-ford,British,,hulme,Denny Hulme,New Zealander,1,1968-zandvoort,Dutch Grand Prix,,,,,,7,10,,0.0,18,R,5,Ignition,,1968
Cooper-BRM,cooper-brm,British,,bianchi,Lucien Bianchi,Belgian,14,1968-zandvoort,Dutch Grand Prix,,,,,,18,9,,0.0,19,R,5,Accident,,1968
Ferrari,ferrari,Italian,,ickx,Jacky Ickx,Belgian,26,1968-rouen,French Grand Prix,,,,,,3,60,8740900,9.0,1,1,6,Finished,2:25:40.900,1968
Honda,honda,Japanese,,surtees,John Surtees,British,16,1968-rouen,French Grand Prix,,,,,,7,60,8859500,6.0,2,2,6,Finished,+1:58.600,1968
Matra-Ford,matra-ford,French,,stewart,Jackie Stewart,British,28,1968-rouen,French Grand Prix,,,,,,2,59,,4.0,3,3,6,+1 Lap,,1968
Cooper-BRM,cooper-brm,British,,elford,Vic Elford,British,30,1968-rouen,French Grand Prix,,,,,,17,58,,3.0,4,4,6,+2 Laps,,1968
McLaren-Ford,mclaren-ford,British,,hulme,Denny Hulme,New Zealander,8,1968-rouen,French Grand Prix,,,,,,4,58,,2.0,5,5,6,+2 Laps,,1968
BRM,brm,British,,courage,Piers Courage,British,36,1968-rouen,French Grand Prix,,,,,,14,57,,1.0,6,6,6,+3 Laps,,1968
BRM,brm,British,,attwood,Richard Attwood,British,22,1968-rouen,French Grand Prix,,,,,,12,57,,0.0,7,7,6,+3 Laps,,1968
McLaren-Ford,mclaren-ford,British,,mclaren,Bruce McLaren,New Zealander,10,1968-rouen,French Grand Prix,,,,,,6,56,,0.0,8,8,6,+4 Laps,,1968
Matra,matra,French,,beltoise,Jean-Pierre Beltoise,French,6,1968-rouen,French Grand Prix,,,,,,8,56,,0.0,9,9,6,+4 Laps,,1968
Ferrari,ferrari,Italian,,amon,Chris Amon,New Zealander,24,1968-rouen,French Grand Prix,,,,,,5,55,,0.0,10,10,6,+5 Laps,,1968
Lotus-Ford,lotus-ford,British,,siffert,Jo Siffert,Swiss,34,1968-rouen,French Grand Prix,,,,,,11,54,,0.0,11,11,6,+6 Laps,,1968
BRM,brm,British,,rodriguez,Pedro Rodríguez,Mexican,20,1968-rouen,French Grand Prix,,,,,,10,53,,0.0,12,R,6,Not classified,,1968
Brabham-Repco,brabham-repco,British,,rindt,Jochen Rindt,Austrian,2,1968-rouen,French Grand Prix,,,,,,1,45,,0.0,13,R,6,Fuel leak,,1968
Brabham-Repco,brabham-repco,British,,jack_brabham,Jack Brabham,Australian,4,1968-rouen,French Grand Prix,,,,,,13,15,,0.0,14,R,6,Fuel pump,,1968
Lotus-Ford,lotus-ford,British,,hill,Graham Hill,British,12,1968-rouen,French Grand Prix,,,,,,9,14,,0.0,15,R,6,Halfshaft,,1968
Cooper-BRM,cooper-brm,British,,gavin,Johnny Servoz-Gavin,French,32,1968-rouen,French Grand Prix,,,,,,15,14,,0.0,16,R,6,Accident,,1968
Honda,honda,Japanese,,jo_schlesser,Jo Schlesser,French,18,1968-rouen,French Grand Prix,,,,,,16,2,,0.0,17,R,6,Accident,,1968
Lotus-Ford,lotus-ford,British,,siffert,Jo Siffert,Swiss,22,1968-kent,British Grand Prix,,,,,,4,80,7280300,9.0,1,1,7,Finished,2:01:20.300,1968
Ferrari,ferrari,Italian,,amon,Chris Amon,New Zealander,5,1968-kent,British Grand Prix,,,,,,3,80,7284700,6.0,2,2,7,Finished,+4.400,1968
Ferrari,ferrari,Italian,,ickx,Jacky Ickx,Belgian,6,1968-kent,British Grand Prix,,,,,,12,79,,4.0,3,3,7,+1 Lap,,1968
McLaren-Ford,mclaren-ford,British,,hulme,Denny Hulme,New Zealander,1,1968-kent,British Grand Prix,,,,,,11,79,,3.0,4,4,7,+1 Lap,,1968
Honda,honda,Japanese,,surtees,John Surtees,British,7,1968-kent,British Grand Prix,,,,,,9,78,,2.0,5,5,7,+2 Laps,,1968
Matra-Ford,matra-ford,French,,stewart,Jackie Stewart,British,14,1968-kent,British Grand Prix,,,,,,7,78,,1.0,6,6,7,+2 Laps,,1968
McLaren-Ford,mclaren-ford,British,,mclaren,Bruce McLaren,New Zealander,2,1968-kent,British Grand Prix,,,,,,10,77,,0.0,7,7,7,+3 Laps,,1968
BRM,brm,British,,courage,Piers Courage,British,20,1968-kent,British Grand Prix,,,,,,16,72,,0.0,8,8,7,+8 Laps,,1968
Brabham-Repco,brabham-repco,British,,rindt,Jochen Rindt,Austrian,4,1968-kent,British Grand Prix,,,,,,5,55,,0.0,9,R,7,Fuel leak,,1968
BRM,brm,British,,rodriguez,Pedro Rodríguez,Mexican,10,1968-kent,British Grand Prix,,,,,,13,52,,0.0,10,R,7,Engine,,1968
Brabham-Repco,brabham-repco,British,,moser,Silvio Moser,Swiss,19,1968-kent,British Grand Prix,,,,,,19,52,,0.0,11,R,7,Not classified,,1968
Lotus-Ford,lotus-ford,British,,oliver,Jackie Oliver,British,9,1968-kent,British Grand Prix,,,,,,2,43,,0.0,12,R,7,Transmission,,1968
Cooper-BRM,cooper-brm,British,,widdows,Robin Widdows,British,16,1968-kent,British Grand Prix,,,,,,18,34,,0.0,13,R,7,Ignition,,1968
Lotus-Ford,lotus-ford,British,,hill,Graham Hill,British,8,1968-kent,British Grand Prix,,,,,,1,26,,0.0,14,R,7,Halfshaft,,1968
Cooper-BRM,cooper-brm,British,,elford,Vic Elford,British,15,1968-kent,British Grand Prix,,,,,,7,26,,0.0,15,R,7,Engine,,1968
Matra,matra,French,,beltoise,Jean-Pierre Beltoise,French,18,1968-kent,British Grand Prix,,,,,,14,11,,0.0,16,R,7,Engine,,1968
BRM,brm,British,,attwood,Richard Attwood,British,11,1968-kent,British Grand Prix,,,,,,15,10,,0.0,17,R,7,Radiator,,1968
Eagle-Weslake,eagle-weslake,American,,gurney,Dan Gurney,American,24,1968-kent,British Grand Prix,,,,,,6,8,,0.0,18,R,7,Fuel pump,,1968
McLaren-BRM,mclaren-brm,British,,bonnier,Jo Bonnier,Swedish,23,1968-kent,British Grand Prix,,,,,,20,6,,0.0,19,R,7,Engine,,1968
Brabham-Repco,brabham-repco,British,,jack_brabham,Jack Brabham,Australian,3,1968-kent,British Grand Prix,,,,,,8,0,,0.0,20,R,7,Engine,,1968
Matra-Ford,matra-ford,French,,stewart,Jackie Stewart,British,6,1968-n-rburg,German Grand Prix,,,,,,6,14,8343200,9.0,1,1,8,Finished,2:19:03.200,1968
Lotus-Ford,lotus-ford,British,,hill,Graham Hill,British,3,1968-n-rburg,German Grand Prix,,,,,,4,14,8586400,6.0,2,2,8,Finished,+4:03.200,1968
Brabham-Repco,brabham-repco,British,,rindt,Jochen Rindt,Austrian,5,1968-n-rburg,German Grand Prix,,,,,,3,14,8592600,4.0,3,3,8,Finished,+4:09.400,1968
Ferrari,ferrari,Italian,,ickx,Jacky Ickx,Belgian,9,1968-n-rburg,German Grand Prix,,,,,,1,14,8698400,3.0,4,4,8,Finished,+5:55.200,1968
Brabham-Repco,brabham-repco,British,,jack_brabham,Jack Brabham,Australian,4,1968-n-rburg,German Grand Prix,,,,,,15,14,8724300,2.0,5,5,8,Finished,+6:21.100,1968
BRM,brm,British,,rodriguez,Pedro Rodríguez,Mexican,10,1968-n-rburg,German Grand Prix,,,,,,14,14,8728200,1.0,6,6,8,Finished,+6:25.000,1968
McLaren-Ford,mclaren-ford,British,,hulme,Denny Hulme,New Zealander,1,1968-n-rburg,German Grand Prix,,,,,,11,14,8734200,0.0,7,7,8,Finished,+6:31.000,1968
BRM,brm,British,,courage,Piers Courage,British,22,1968-n-rburg,German Grand Prix,,,,,,8,14,8819600,0.0,8,8,8,Finished,+7:56.400,1968
Eagle-Weslake,eagle-weslake,American,,gurney,Dan Gurney,American,14,1968-n-rburg,German Grand Prix,,,,,,10,14,8836900,0.0,9,9,8,Finished,+8:13.700,1968
Lola,lola,British,,hahne,Hubert Hahne,German,18,1968-n-rburg,German Grand Prix,,,,,,18,14,8954600,0.0,10,10,8,Finished,+10:11.400,1968
Lotus-Ford,lotus-ford,British,,oliver,Jackie Oliver,British,21,1968-n-rburg,German Grand Prix,,,,,,13,13,,0.0,11,11,8,+1 Lap,,1968
Brabham-Repco,brabham-repco,British,,ahrens,Kurt Ahrens,German,17,1968-n-rburg,German Grand Prix,,,,,,17,13,,0.0,12,12,8,+1 Lap,,1968
McLaren,mclaren,British,,mclaren,Bruce McLaren,New Zealander,2,1968-n-rburg,German Grand Prix,,,,,,16,13,,0.0,13,13,8,+1 Lap,,1968
BRM,brm,British,,attwood,Richard Attwood,British,11,1968-n-rburg,German Grand Prix,,,,,,20,13,,0.0,14,14,8,+1 Lap,,1968
Ferrari,ferrari,Italian,,amon,Chris Amon,New Zealander,8,1968-n-rburg,German Grand Prix,,,,,,2,11,,0.0,15,R,8,Accident,,1968
Matra,matra,French,,beltoise,Jean-Pierre Beltoise,French,12,1968-n-rburg,German Grand Prix,,,,,,12,8,,0.0,16,R,8,Accident,,1968
Lotus-Ford,lotus-ford,British,,siffert,Jo Siffert,Swiss,16,1968-n-rburg,German Grand Prix,,,,,,9,6,,0.0,17,R,8,Ignition,,1968
Cooper-BRM,cooper-brm,British,,bianchi,Lucien Bianchi,Belgian,19,1968-n-rburg,German Grand Prix,,,,,,19,6,,0.0,18,R,8,Fuel leak,,1968
Honda,honda,Japanese,,surtees,John Surtees,British,7,1968-n-rburg,German Grand Prix,,,,,,7,3,,0.0,19,R,8,Ignition,,1968
Cooper-BRM,cooper-brm,British,,elford,Vic Elford,British,20,1968-n-rburg,German Grand Prix,,,,,,5,0,,0.0,20,R,8,Accident,,1968
McLaren-Ford,mclaren-ford,British,,hulme,Denny Hulme,New Zealander,1,1968-monza,Italian Grand Prix,,,,,,7,68,6014800,9.0,1,1,9,Finished,1:40:14.800,1968
Matra-Ford,matra-ford,French,,gavin,Johnny Servoz-Gavin,French,5,1968-monza,Italian Grand Prix,,,,,,13,68,6103200,6.0,2,2,9,Finished,+1:28.400,1968
Ferrari,ferrari,Italian,,ickx,Jacky Ickx,Belgian,8,1968-monza,Italian Grand Prix,,,,,,4,68,6103400,4.0,3,3,9,Finished,+1:28.600,1968
BRM,brm,British,,courage,Piers Courage,British,27,1968-monza,Italian Grand Prix,,,,,,17,67,,3.0,4,4,9,+1 Lap,,1968
Matra,matra,French,,beltoise,Jean-Pierre Beltoise,French,6,1968-monza,Italian Grand Prix,,,,,,18,66,,2.0,5,5,9,+2 Laps,,1968
McLaren-BRM,mclaren-brm,British,,bonnier,Jo Bonnier,Swedish,3,1968-monza,Italian Grand Prix,,,,,,19,64,,1.0,6,6,9,+4 Laps,,1968
Lotus-Ford,lotus-ford,British,,siffert,Jo Siffert,Swiss,20,1968-monza,Italian Grand Prix,,,,,,9,58,,0.0,7,R,9,Suspension,,1968
Brabham-Repco,brabham-repco,British,,jack_brabham,Jack Brabham,Australian,10,1968-monza,Italian Grand Prix,,,,,,16,56,,0.0,8,R,9,Oil pressure,,1968
Matra-Ford,matra-ford,French,,stewart,Jackie Stewart,British,4,1968-monza,Italian Grand Prix,,,,,,6,42,,0.0,9,R,9,Engine,,1968
Honda,honda,Japanese,,hobbs,David Hobbs,British,15,1968-monza,Italian Grand Prix,,,,,,14,42,,0.0,10,R,9,Engine,,1968
Lotus-Ford,lotus-ford,British,,oliver,Jackie Oliver,British,19,1968-monza,Italian Grand Prix,,,,,,11,38,,0.0,11,R,9,Transmission,,1968
McLaren-Ford,mclaren-ford,British,,mclaren,Bruce McLaren,New Zealander,2,1968-monza,Italian Grand Prix,,,,,,2,34,,0.0,12,R,9,Oil leak,,1968
Brabham-Repco,brabham-repco,British,,rindt,Jochen Rindt,Austrian,11,1968-monza,Italian Grand Prix,,,,,,10,33,,0.0,13,R,9,Engine,,1968
BRM,brm,British,,rodriguez,Pedro Rodríguez,Mexican,26,1968-monza,Italian Grand Prix,,,,,,15,22,,0.0,14,R,9,Engine,,1968
Eagle-Weslake,eagle-weslake,American,,gurney,Dan Gurney,American,21,1968-monza,Italian Grand Prix,,,,,,12,19,,0.0,15,R,9,Engine,,1968
Lotus-Ford,lotus-ford,British,,hill,Graham Hill,British,16,1968-monza,Italian Grand Prix,,,,,,5,10,,0.0,16,R,9,Wheel,,1968
Honda,honda,Japanese,,surtees,John Surtees,British,14,1968-monza,Italian Grand Prix,,,,,,1,8,,0.0,17,R,9,Accident,,1968
