Driver,DriverNumber,Team,LapNumber,LapTime,LapTimeSeconds,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitOutTime,PitInTime,Position,IsPersonalBest,TrackStatus
VER,33,Red Bull Racing,1.0,0 days 00:03:27.071000,207.071,,0 days 00:01:36.992000,0 days 00:00:53.620000,UNKNOWN,1.0,1.0,0 days 04:16:05.434000,,1.0,False,1
RUS,63,Williams,1.0,0 days 00:03:29.066000,209.066,,0 days 00:01:36.790000,0 days 00:00:54.536000,UNKNOWN,1.0,1.0,0 days 04:16:08.396000,,2.0,False,1
HAM,44,Mercedes,1.0,0 days 00:03:29.672000,209.672,,0 days 00:01:36.890000,0 days 00:00:53.917000,UNKNOWN,1.0,1.0,0 days 04:16:11.245000,,3.0,False,1
RIC,3,McLaren,1.0,0 days 00:03:31.567000,211.567,,0 days 00:01:36.334000,0 days 00:00:54.696000,UNKNOWN,1.0,1.0,0 days 04:16:14.826000,,4.0,False,1
VET,5,Aston Martin,1.0,0 days 00:03:34.550000,214.55,,0 days 00:01:37.122000,0 days 00:00:55.188000,UNKNOWN,1.0,1.0,0 days 04:16:19.164000,,5.0,False,1
GAS,10,AlphaTauri,1.0,0 days 00:03:37.248000,217.248,,0 days 00:01:36.460000,0 days 00:00:56.332000,UNKNOWN,1.0,1.0,0 days 04:16:22.073000,,6.0,False,1
OCO,31,Alpine,1.0,0 days 00:03:38.650000,218.65,,0 days 00:01:33.383000,0 days 00:00:56.607000,UNKNOWN,1.0,1.0,0 days 04:16:26.148000,,7.0,False,1
LEC,16,Ferrari,1.0,0 days 00:03:39.679000,219.679,,0 days 00:01:29.989000,0 days 00:00:56.823000,UNKNOWN,1.0,1.0,0 days 04:16:29.578000,,8.0,False,1
LAT,6,Williams,1.0,0 days 00:03:42.556000,222.556,,0 days 00:01:27.578000,0 days 00:00:58.139000,UNKNOWN,1.0,1.0,0 days 04:16:33.050000,,9.0,False,1
SAI,55,Ferrari,1.0,0 days 00:03:43.237000,223.237,,0 days 00:01:25.427000,0 days 00:00:58.115000,UNKNOWN,1.0,1.0,0 days 04:16:35.238000,,10.0,False,1
ALO,14,Alpine,1.0,0 days 00:03:47.661000,227.661,,0 days 00:01:23.599000,0 days 00:01:00.543000,UNKNOWN,1.0,1.0,0 days 04:16:41.190000,,11.0,False,1
BOT,77,Mercedes,1.0,0 days 00:03:49.485000,229.485,,0 days 00:01:21.074000,0 days 00:01:01.158000,UNKNOWN,1.0,1.0,0 days 04:16:43.184000,,12.0,False,1
GIO,99,Alfa Romeo Racing,1.0,0 days 00:03:51.234000,231.234,,0 days 00:01:20.343000,0 days 00:01:01.243000,UNKNOWN,1.0,1.0,0 days 04:16:47.072000,,13.0,False,1
NOR,4,McLaren,1.0,0 days 00:03:54.181000,234.181,,0 days 00:01:15.041000,0 days 00:01:02.819000,UNKNOWN,1.0,1.0,0 days 04:16:56.766000,,14.0,False,1
TSU,22,AlphaTauri,1.0,0 days 00:03:55.400000,235.4,,0 days 00:01:15.657000,0 days 00:01:00.882000,UNKNOWN,1.0,1.0,0 days 04:16:58.998000,,15.0,False,1
MSC,47,Haas F1 Team,1.0,0 days 00:03:56.578000,236.578,,0 days 00:01:14.604000,0 days 00:00:59.261000,UNKNOWN,1.0,1.0,0 days 04:17:01.700000,,16.0,False,1
MAZ,9,Haas F1 Team,1.0,0 days 00:03:59.064000,239.064,,0 days 00:01:13.457000,0 days 00:01:00.294000,UNKNOWN,1.0,1.0,0 days 04:17:04.610000,,17.0,False,1
STR,18,Aston Martin,1.0,0 days 00:04:01.179000,241.179,,0 days 00:01:13.452000,0 days 00:00:59.742000,UNKNOWN,1.0,1.0,0 days 04:17:06.785000,,18.0,False,1
RAI,7,Alfa Romeo Racing,1.0,0 days 00:04:03.125000,243.125,,0 days 00:01:12.941000,0 days 00:00:56.431000,UNKNOWN,1.0,1.0,0 days 04:17:11.663000,,19.0,False,1
PER,11,Red Bull Racing,1.0,0 days 00:04:05.276000,245.276,,0 days 00:01:13.949000,0 days 00:00:53.441000,UNKNOWN,1.0,1.0,0 days 04:17:11.788000,,20.0,False,1
