stint_rank,Driver,Team,Compound,Stint,from_lap,to_lap,laps,average_lap_seconds,median_lap_seconds,best_lap_seconds
1,VER,Red Bull Racing,HARD,2.0,27.0,50.0,24,94.398,94.208,93.365
2,LEC,Ferrari,HARD,2.0,26.0,50.0,25,94.836,94.762,94.304
3,PIA,McLaren,HARD,2.0,23.0,50.0,28,94.914,94.796,94.086
4,HUL,Kick Sauber,MEDIUM,2.0,32.0,50.0,19,94.987,94.925,94.592
5,SAI,Williams,HARD,2.0,24.0,50.0,27,95.08,94.876,94.496
6,NOR,McLaren,HARD,2.0,24.0,50.0,27,95.142,94.845,93.965
7,OCO,Haas F1 Team,HARD,2.0,29.0,50.0,22,95.21,95.32,94.557
8,HAM,Ferrari,MEDIUM,2.0,31.0,50.0,20,95.3,95.248,94.553
9,HAD,Racing Bulls,HARD,2.0,22.0,50.0,29,95.364,95.345,94.62
10,RUS,Mercedes,HARD,2.0,19.0,50.0,32,95.417,95.375,94.592
11,TSU,Red Bull Racing,MEDIUM,3.0,29.0,50.0,22,95.532,95.57,94.967
12,ANT,Mercedes,HARD,2.0,5.0,50.0,45,95.67,95.615,93.998
13,LAW,Racing Bulls,HARD,3.0,30.0,49.0,20,95.715,95.676,94.837
14,ALB,Williams,HARD,3.0,16.0,33.0,18,95.889,95.669,95.184
15,BEA,Haas F1 Team,HARD,2.0,19.0,50.0,32,96.085,95.978,94.519
16,COL,Alpine,MEDIUM,2.0,27.0,49.0,23,96.346,96.256,95.78
17,ALO,Aston Martin,HARD,2.0,18.0,50.0,33,96.624,96.608,95.629
18,VER,Red Bull Racing,MEDIUM,1.0,1.0,24.0,21,96.771,96.319,95.574
19,GAS,Alpine,HARD,2.0,4.0,50.0,45,96.946,96.997,95.674
20,NOR,McLaren,MEDIUM,1.0,1.0,21.0,18,97.014,96.332,95.591
21,TSU,Red Bull Racing,HARD,2.0,4.0,26.0,21,97.315,97.278,96.434
22,LAW,Racing Bulls,HARD,2.0,4.0,27.0,22,97.316,97.106,96.713
23,RUS,Mercedes,MEDIUM,1.0,1.0,15.0,13,97.429,96.76,96.183
24,HUL,Kick Sauber,HARD,1.0,1.0,29.0,26,97.518,97.024,95.883
25,LEC,Ferrari,MEDIUM,1.0,1.0,23.0,20,97.521,96.712,96.225
26,HAM,Ferrari,HARD,1.0,1.0,28.0,25,97.58,96.934,95.753
27,SAI,Williams,MEDIUM,1.0,1.0,21.0,18,97.709,97.094,96.35
28,PIA,McLaren,MEDIUM,1.0,1.0,20.0,17,97.818,97.099,96.282
29,ALO,Aston Martin,MEDIUM,1.0,4.0,15.0,12,97.88,97.679,97.372
30,OCO,Haas F1 Team,MEDIUM,1.0,1.0,26.0,23,98.005,97.482,96.234
31,HAD,Racing Bulls,MEDIUM,1.0,1.0,19.0,16,98.123,97.438,97.012
32,BEA,Haas F1 Team,MEDIUM,1.0,1.0,15.0,13,98.608,97.713,97.189
33,COL,Alpine,HARD,1.0,4.0,24.0,21,99.279,98.402,96.946
34,ALB,Williams,HARD,1.0,1.0,12.0,10,99.341,97.686,97.269
