Driver,DriverNumber,Team,LapNumber,LapTime,LapTimeSeconds,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitOutTime,PitInTime,Position,IsPersonalBest,TrackStatus
VER,1,Red Bull Racing,1.0,0 days 00:01:42.062000,102.062,,0 days 00:00:32.691000,0 days 00:00:37.446000,MEDIUM,1.0,1.0,,,1.0,False,12
RUS,63,Mercedes,1.0,0 days 00:01:43.075000,103.075,,0 days 00:00:32.994000,0 days 00:00:37.030000,MEDIUM,1.0,1.0,,,2.0,False,12
NOR,4,McLaren,1.0,0 days 00:01:44.165000,104.165,,0 days 00:00:33.447000,0 days 00:00:37.260000,MEDIUM,1.0,1.0,,,3.0,False,12
SAI,55,Williams,1.0,0 days 00:01:44.824000,104.824,,0 days 00:00:33.766000,0 days 00:00:37.137000,MEDIUM,1.0,1.0,,,4.0,False,12
HAD,6,Racing Bulls,1.0,0 days 00:01:45.460000,105.46,,0 days 00:00:33.884000,0 days 00:00:37.273000,MEDIUM,1.0,1.0,,,5.0,False,12
LAW,30,Racing Bulls,1.0,0 days 00:01:46.144000,106.144,,0 days 00:00:34.239000,0 days 00:00:37.354000,MEDIUM,1.0,1.0,,,6.0,False,12
PIA,81,McLaren,1.0,0 days 00:01:46.777000,106.777,,0 days 00:00:34.521000,0 days 00:00:37.471000,MEDIUM,1.0,1.0,,,7.0,False,12
BEA,87,Haas F1 Team,1.0,0 days 00:01:47.507000,107.507,,0 days 00:00:34.778000,0 days 00:00:37.504000,MEDIUM,1.0,1.0,,,8.0,False,12
LEC,16,Ferrari,1.0,0 days 00:01:48.352000,108.352,,0 days 00:00:34.733000,0 days 00:00:37.514000,MEDIUM,1.0,1.0,,,9.0,False,12
ALO,14,Aston Martin,1.0,0 days 00:01:48.711000,108.711,,0 days 00:00:35.016000,0 days 00:00:38.236000,MEDIUM,1.0,1.0,,,10.0,False,12
HUL,27,Kick Sauber,1.0,0 days 00:01:49.002000,109.002,,0 days 00:00:34.879000,0 days 00:00:37.593000,HARD,1.0,1.0,,,11.0,False,12
OCO,31,Haas F1 Team,1.0,0 days 00:01:49.800000,109.8,,0 days 00:00:34.385000,0 days 00:00:37.585000,MEDIUM,1.0,1.0,,,12.0,False,12
HAM,44,Ferrari,1.0,0 days 00:01:50.124000,110.124,,0 days 00:00:33.901000,0 days 00:00:37.378000,HARD,1.0,1.0,,,13.0,False,12
ANT,12,Mercedes,1.0,0 days 00:01:51.048000,111.048,,0 days 00:00:34.380000,0 days 00:00:37.114000,SOFT,1.0,1.0,,,14.0,False,12
ALB,23,Williams,1.0,0 days 00:01:51.969000,111.969,,0 days 00:00:35.359000,0 days 00:00:37.404000,HARD,1.0,1.0,,,15.0,False,12
COL,43,Alpine,1.0,0 days 00:01:52.717000,112.717,,0 days 00:00:34.638000,0 days 00:00:37.593000,HARD,1.0,1.0,,,16.0,False,12
GAS,10,Alpine,1.0,0 days 00:01:55.532000,115.532,,0 days 00:00:33.778000,0 days 00:00:37.496000,MEDIUM,1.0,1.0,,,17.0,False,12
TSU,22,Red Bull Racing,1.0,0 days 00:01:57.698000,117.698,,0 days 00:00:33.657000,0 days 00:00:41.687000,MEDIUM,1.0,1.0,0 days 00:57:57.394000,0 days 00:59:36.751000,18.0,False,12
BOR,5,Kick Sauber,1.0,0 days 00:02:10.427000,130.427,,0 days 00:00:38.734000,0 days 00:00:44.553000,HARD,1.0,1.0,,0 days 00:59:49.436000,19.0,False,12
VER,1,Red Bull Racing,2.0,0 days 00:01:47.622000,107.622,0 days 00:00:28.482000,0 days 00:00:32.633000,0 days 00:00:46.507000,MEDIUM,2.0,1.0,,,1.0,True,216
RUS,63,Mercedes,2.0,0 days 00:01:49.251000,109.251,0 days 00:00:28.833000,0 days 00:00:32.961000,0 days 00:00:47.457000,MEDIUM,2.0,1.0,,,2.0,True,126
NOR,4,McLaren,2.0,0 days 00:01:50.056000,110.056,0 days 00:00:29.185000,0 days 00:00:32.908000,0 days 00:00:47.963000,MEDIUM,2.0,1.0,,,3.0,True,126
SAI,55,Williams,2.0,0 days 00:01:50.424000,110.424,0 days 00:00:29.126000,0 days 00:00:33.294000,0 days 00:00:48.004000,MEDIUM,2.0,1.0,,,4.0,True,126
HAD,6,Racing Bulls,2.0,0 days 00:01:51.673000,111.673,0 days 00:00:29.155000,0 days 00:00:33.256000,0 days 00:00:49.262000,MEDIUM,2.0,1.0,,,5.0,True,126
PIA,81,McLaren,2.0,0 days 00:01:51.145000,111.145,0 days 00:00:29.552000,0 days 00:00:33.550000,0 days 00:00:48.043000,MEDIUM,2.0,1.0,,,6.0,True,126
BEA,87,Haas F1 Team,2.0,0 days 00:01:53.551000,113.551,0 days 00:00:29.477000,0 days 00:00:34.097000,0 days 00:00:49.977000,MEDIUM,2.0,1.0,,,7.0,True,126
LEC,16,Ferrari,2.0,0 days 00:01:54.436000,114.436,0 days 00:00:29.814000,0 days 00:00:33.329000,0 days 00:00:51.293000,MEDIUM,2.0,1.0,,,8.0,True,126
ALO,14,Aston Martin,2.0,0 days 00:01:57.144000,117.144,0 days 00:00:29.701000,0 days 00:00:33.783000,0 days 00:00:53.660000,MEDIUM,2.0,1.0,,,9.0,True,126
HUL,27,Kick Sauber,2.0,0 days 00:01:57.236000,117.236,0 days 00:00:29.716000,0 days 00:00:34.157000,0 days 00:00:53.363000,HARD,2.0,1.0,,,10.0,True,126
OCO,31,Haas F1 Team,2.0,0 days 00:01:58.053000,118.053,0 days 00:00:29.668000,0 days 00:00:34.915000,0 days 00:00:53.470000,MEDIUM,2.0,1.0,,,11.0,True,126
HAM,44,Ferrari,2.0,0 days 00:01:58.576000,118.576,0 days 00:00:30.184000,0 days 00:00:34.510000,0 days 00:00:53.882000,HARD,2.0,1.0,,,12.0,True,126
ALB,23,Williams,2.0,0 days 00:01:59.304000,119.304,0 days 00:00:29.721000,0 days 00:00:33.829000,0 days 00:00:55.754000,HARD,2.0,1.0,,,13.0,True,26
ANT,12,Mercedes,2.0,0 days 00:02:02.573000,122.573,0 days 00:00:29.681000,0 days 00:00:34.477000,0 days 00:00:58.415000,SOFT,2.0,1.0,,0 days 01:01:32.526000,14.0,False,126
COL,43,Alpine,2.0,0 days 00:02:02.610000,122.61,0 days 00:00:29.658000,0 days 00:00:34.640000,0 days 00:00:58.312000,HARD,2.0,1.0,,,15.0,True,26
LAW,30,Racing Bulls,2.0,0 days 00:02:17.377000,137.377,0 days 00:00:29.279000,0 days 00:00:42.374000,0 days 00:01:05.724000,MEDIUM,2.0,1.0,,0 days 01:01:42.525000,16.0,False,126
GAS,10,Alpine,2.0,0 days 00:02:08.486000,128.486,0 days 00:00:30.572000,0 days 00:00:32.982000,0 days 00:01:04.932000,MEDIUM,2.0,1.0,,0 days 01:01:42.957000,17.0,False,26
TSU,22,Red Bull Racing,2.0,0 days 00:02:17.697000,137.697,0 days 00:00:46.022000,0 days 00:00:42.282000,0 days 00:00:49.393000,HARD,1.0,2.0,0 days 00:59:58.063000,,18.0,False,26
VER,1,Red Bull Racing,3.0,0 days 00:02:13.534000,133.534,0 days 00:00:37.904000,0 days 00:00:44.898000,0 days 00:00:50.732000,MEDIUM,3.0,1.0,,,1.0,False,6
RUS,63,Mercedes,3.0,0 days 00:02:12.522000,132.522,0 days 00:00:37.547000,0 days 00:00:44.192000,0 days 00:00:50.783000,MEDIUM,3.0,1.0,,,2.0,False,67
NOR,4,McLaren,3.0,0 days 00:02:12.717000,132.717,0 days 00:00:39.015000,0 days 00:00:44.243000,0 days 00:00:49.459000,MEDIUM,3.0,1.0,,,3.0,False,67
SAI,55,Williams,3.0,0 days 00:02:12.574000,132.574,0 days 00:00:40.570000,0 days 00:00:43.152000,0 days 00:00:48.852000,MEDIUM,3.0,1.0,,,4.0,False,67
HAD,6,Racing Bulls,3.0,0 days 00:02:11.943000,131.943,0 days 00:00:40.095000,0 days 00:00:42.324000,0 days 00:00:49.524000,MEDIUM,3.0,1.0,,,5.0,False,67
PIA,81,McLaren,3.0,0 days 00:02:13.563000,133.563,0 days 00:00:40.505000,0 days 00:00:43.273000,0 days 00:00:49.785000,MEDIUM,3.0,1.0,,,6.0,False,67
BEA,87,Haas F1 Team,3.0,0 days 00:02:12.623000,132.623,0 days 00:00:39.331000,0 days 00:00:44.871000,0 days 00:00:48.421000,MEDIUM,3.0,1.0,,,7.0,False,67
LEC,16,Ferrari,3.0,0 days 00:02:11.513000,131.513,0 days 00:00:40.089000,0 days 00:00:43.527000,0 days 00:00:47.897000,MEDIUM,3.0,1.0,,,8.0,False,67
ALO,14,Aston Martin,3.0,0 days 00:02:09.495000,129.495,0 days 00:00:38.387000,0 days 00:00:42.861000,0 days 00:00:48.247000,MEDIUM,3.0,1.0,,,9.0,False,67
HUL,27,Kick Sauber,3.0,0 days 00:02:09.674000,129.674,0 days 00:00:38.771000,0 days 00:00:42.521000,0 days 00:00:48.382000,HARD,3.0,1.0,,,10.0,False,67
