stint_rank,Driver,Team,Compound,Stint,from_lap,to_lap,laps,average_lap_seconds,median_lap_seconds,best_lap_seconds
1,HAM,Mercedes,HARD,2.0,28.0,47.0,20,98.39,98.05,97.575
2,NOR,McLaren,HARD,2.0,30.0,47.0,18,98.663,98.646,97.423
3,PER,Red Bull Racing,MEDIUM,2.0,38.0,47.0,10,100.125,99.553,99.215
4,ALO,Alpine,MEDIUM,2.0,38.0,47.0,10,100.408,100.116,98.686
5,RIC,McLaren,HARD,2.0,24.0,47.0,24,100.412,99.928,99.124
6,BOT,Mercedes,MEDIUM,2.0,30.0,46.0,17,100.48,100.674,98.216
7,VER,Red Bull Racing,MEDIUM,2.0,28.0,47.0,20,100.538,100.278,98.396
8,VET,Aston Martin,HARD,2.0,28.0,47.0,20,100.726,100.594,99.251
9,SAI,Ferrari,HARD,2.0,16.0,47.0,32,100.804,100.794,99.294
10,LAT,Williams,HARD,2.0,15.0,46.0,32,100.954,100.83,100.0
11,LEC,Ferrari,MEDIUM,2.0,37.0,49.0,12,100.958,99.622,98.994
12,RAI,Alfa Romeo Racing,HARD,2.0,17.0,46.0,30,100.989,100.929,100.289
13,OCO,Alpine,HARD,2.0,17.0,46.0,30,101.031,100.9,100.598
14,GAS,AlphaTauri,MEDIUM,2.0,35.0,47.0,13,101.039,100.509,98.279
15,TSU,AlphaTauri,HARD,2.0,15.0,46.0,32,101.138,101.004,99.96
16,STR,Aston Martin,HARD,2.0,14.0,46.0,33,101.167,101.06,100.464
17,MSC,Haas F1 Team,HARD,2.0,22.0,31.0,10,101.19,100.931,100.276
18,RUS,Williams,HARD,2.0,15.0,46.0,32,101.27,101.154,100.596
19,PER,Red Bull Racing,HARD,1.0,1.0,35.0,35,101.467,101.628,99.36
20,NOR,McLaren,MEDIUM,1.0,1.0,27.0,27,101.571,101.361,100.638
21,LEC,Ferrari,HARD,1.0,2.0,34.0,33,101.58,101.024,100.223
22,ALO,Alpine,HARD,1.0,1.0,35.0,35,101.689,101.446,99.946
23,VER,Red Bull Racing,HARD,1.0,2.0,25.0,24,101.79,101.69,100.178
24,GIO,Alfa Romeo Racing,MEDIUM,2.0,38.0,49.0,10,101.851,99.679,99.058
25,HAM,Mercedes,MEDIUM,1.0,1.0,25.0,25,102.074,101.953,99.908
26,GAS,AlphaTauri,HARD,1.0,2.0,32.0,31,102.116,101.817,100.907
27,VET,Aston Martin,MEDIUM,1.0,2.0,25.0,24,102.319,102.298,101.325
28,SAI,Ferrari,MEDIUM,1.0,1.0,13.0,13,102.319,102.336,101.396
29,BOT,Mercedes,HARD,1.0,2.0,27.0,26,102.328,102.196,101.011
30,RIC,McLaren,MEDIUM,1.0,1.0,21.0,21,102.344,102.109,101.414
31,RUS,Williams,MEDIUM,1.0,1.0,12.0,12,102.714,102.272,102.006
32,STR,Aston Martin,MEDIUM,1.0,1.0,11.0,11,102.835,102.326,101.999
33,GIO,Alfa Romeo Racing,HARD,1.0,1.0,35.0,35,103.0,102.224,101.0
34,OCO,Alpine,MEDIUM,1.0,1.0,14.0,14,103.208,102.447,102.226
35,MAZ,Haas F1 Team,HARD,2.0,16.0,45.0,30,103.281,102.7,101.713
36,RAI,Alfa Romeo Racing,MEDIUM,1.0,1.0,14.0,14,103.318,102.478,102.278
37,LAT,Williams,MEDIUM,1.0,3.0,12.0,9,103.956,103.851,103.169
38,MSC,Haas F1 Team,MEDIUM,1.0,3.0,19.0,17,104.12,104.289,103.133
39,TSU,AlphaTauri,MEDIUM,1.0,2.0,12.0,11,104.354,104.334,102.965
40,MAZ,Haas F1 Team,MEDIUM,1.0,1.0,13.0,13,105.072,104.639,103.117
41,GAS,AlphaTauri,INTERMEDIATE,3.0,52.0,52.0,1,108.907,108.907,108.907
42,VET,Aston Martin,INTERMEDIATE,3.0,52.0,52.0,1,110.141,110.141,110.141
43,BOT,Mercedes,INTERMEDIATE,3.0,49.0,53.0,3,110.416,110.305,109.681
44,OCO,Alpine,INTERMEDIATE,3.0,52.0,52.0,1,110.61,110.61,110.61
45,ALO,Alpine,INTERMEDIATE,3.0,52.0,52.0,1,111.226,111.226,111.226
46,HAM,Mercedes,INTERMEDIATE,3.0,53.0,53.0,1,111.465,111.465,111.465
47,STR,Aston Martin,INTERMEDIATE,3.0,52.0,53.0,2,111.544,111.544,111.443
48,VER,Red Bull Racing,INTERMEDIATE,3.0,52.0,53.0,2,112.08,112.08,111.87
49,RIC,McLaren,INTERMEDIATE,3.0,52.0,52.0,1,112.106,112.106,112.106
50,NOR,McLaren,INTERMEDIATE,3.0,53.0,53.0,1,112.417,112.417,112.417
51,PER,Red Bull Racing,INTERMEDIATE,3.0,53.0,53.0,1,113.126,113.126,113.126
52,SAI,Ferrari,INTERMEDIATE,3.0,50.0,50.0,1,113.285,113.285,113.285
53,RAI,Alfa Romeo Racing,INTERMEDIATE,3.0,52.0,53.0,2,114.444,114.444,114.289
54,RUS,Williams,INTERMEDIATE,3.0,49.0,53.0,2,115.849,115.849,114.598
55,MAZ,Haas F1 Team,INTERMEDIATE,3.0,51.0,51.0,1,116.061,116.061,116.061
