stint_rank,Driver,Team,Compound,Stint,from_lap,to_lap,laps,average_lap_seconds,median_lap_seconds,best_lap_seconds
1,PER,Red Bull Racing,SOFT,3.0,70.0,70.0,1,74.481,74.481,74.481
2,VER,Red Bull Racing,MEDIUM,3.0,44.0,70.0,27,75.977,75.937,75.594
3,HAM,Mercedes,MEDIUM,3.0,42.0,70.0,29,76.167,76.114,75.396
4,ALO,Aston Martin,HARD,3.0,43.0,70.0,28,76.168,76.174,75.779
5,LEC,Ferrari,HARD,2.0,41.0,70.0,30,76.232,76.186,75.907
6,SAI,Ferrari,HARD,2.0,40.0,70.0,31,76.312,76.195,75.911
7,PER,Red Bull Racing,MEDIUM,2.0,39.0,67.0,29,76.511,76.464,76.084
8,MAG,Haas F1 Team,MEDIUM,3.0,55.0,69.0,15,76.73,76.778,76.126
9,VER,Red Bull Racing,HARD,2.0,17.0,41.0,25,76.945,76.928,76.607
10,GAS,Alpine,HARD,3.0,35.0,70.0,36,76.966,76.908,76.425
11,DEV,AlphaTauri,HARD,3.0,52.0,69.0,18,76.973,76.906,76.656
12,PIA,McLaren,HARD,3.0,39.0,70.0,32,77.002,76.975,76.598
13,TSU,AlphaTauri,None,3.0,36.0,70.0,35,77.112,77.026,76.666
14,ALO,Aston Martin,HARD,2.0,17.0,40.0,24,77.119,77.048,76.575
15,NOR,McLaren,HARD,3.0,37.0,70.0,34,77.137,77.061,76.374
16,OCO,Alpine,HARD,3.0,38.0,70.0,33,77.146,77.124,76.782
17,STR,Aston Martin,HARD,3.0,29.0,70.0,42,77.18,77.16,76.564
18,BOT,Alfa Romeo,MEDIUM,2.0,38.0,70.0,33,77.191,77.146,76.625
19,HAM,Mercedes,HARD,2.0,17.0,39.0,23,77.328,77.279,76.786
20,ZHO,Alfa Romeo,HARD,3.0,34.0,69.0,36,77.74,77.506,77.09
21,ALB,Williams,HARD,2.0,17.0,70.0,54,77.846,77.706,76.917
22,HUL,Haas F1 Team,HARD,3.0,33.0,69.0,37,77.87,77.718,77.232
23,MAG,Haas F1 Team,MEDIUM,2.0,37.0,52.0,16,77.899,77.659,77.053
24,VER,Red Bull Racing,MEDIUM,1.0,1.0,11.0,10,78.079,77.53,77.203
25,OCO,Alpine,HARD,2.0,17.0,35.0,19,78.124,77.982,77.747
26,RUS,Mercedes,HARD,2.0,14.0,53.0,38,78.252,77.98,77.097
27,NOR,McLaren,HARD,2.0,17.0,34.0,18,78.331,78.191,77.821
28,HAM,Mercedes,MEDIUM,1.0,1.0,11.0,10,78.399,77.712,77.558
29,ALO,Aston Martin,MEDIUM,1.0,1.0,11.0,10,78.474,77.734,77.326
30,PIA,McLaren,HARD,2.0,17.0,36.0,20,78.502,78.339,78.041
31,RUS,Mercedes,MEDIUM,1.0,1.0,11.0,10,78.612,77.788,77.463
32,ZHO,Alfa Romeo,HARD,2.0,17.0,31.0,15,78.689,78.634,78.036
33,HUL,Haas F1 Team,HARD,2.0,17.0,30.0,14,78.724,78.58,78.199
34,STR,Aston Martin,HARD,2.0,17.0,26.0,10,78.739,78.521,78.286
35,LEC,Ferrari,MEDIUM,1.0,1.0,38.0,34,79.102,77.586,77.003
36,SAI,Ferrari,MEDIUM,1.0,1.0,37.0,33,79.231,77.643,76.829
37,OCO,Alpine,MEDIUM,1.0,1.0,11.0,10,79.271,78.452,78.0
38,PER,Red Bull Racing,HARD,1.0,1.0,36.0,32,79.497,77.894,77.406
39,PIA,McLaren,MEDIUM,1.0,1.0,11.0,10,79.603,78.563,78.182
40,DEV,AlphaTauri,HARD,2.0,15.0,49.0,33,79.769,78.572,78.12
41,TSU,AlphaTauri,HARD,2.0,3.0,33.0,27,79.8,78.503,78.038
42,NOR,McLaren,MEDIUM,1.0,1.0,11.0,10,79.85,78.748,78.33
43,ALB,Williams,MEDIUM,1.0,1.0,11.0,10,79.919,78.762,78.422
44,BOT,Alfa Romeo,HARD,1.0,1.0,35.0,31,79.964,78.629,77.801
45,GAS,Alpine,HARD,2.0,12.0,32.0,17,79.988,78.491,78.126
46,MAG,Haas F1 Team,HARD,1.0,1.0,34.0,30,80.305,78.751,78.198
47,ZHO,Alfa Romeo,MEDIUM,1.0,2.0,11.0,10,80.564,79.203,78.531
48,HUL,Haas F1 Team,MEDIUM,1.0,1.0,10.0,10,81.298,78.974,78.471
49,STR,Aston Martin,MEDIUM,1.0,1.0,10.0,10,81.624,78.911,78.383
50,SAR,Williams,MEDIUM,1.0,1.0,6.0,6,81.679,79.342,78.437
51,DEV,AlphaTauri,MEDIUM,1.0,1.0,10.0,10,81.802,79.288,78.747
52,GAS,Alpine,SOFT,1.0,1.0,9.0,9,81.857,78.963,78.298
