Driver,DriverNumber,Team,LapNumber,LapTime,LapTimeSeconds,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitOutTime,PitInTime,Position,IsPersonalBest,TrackStatus
VET,5,Ferrari,1.0,0 days 00:02:05.203000,125.203,,0 days 00:00:48.975000,0 days 00:00:39.182000,SOFT,4.0,1.0,,,1.0,False,124
LEC,16,Ferrari,1.0,0 days 00:02:06.802000,126.802,,0 days 00:00:49.581000,0 days 00:00:39.687000,SOFT,4.0,1.0,,,2.0,False,124
HAM,44,Mercedes,1.0,0 days 00:02:09.204000,129.204,,0 days 00:00:51.079000,0 days 00:00:39.919000,MEDIUM,4.0,1.0,,,3.0,False,124
SAI,55,McLaren,1.0,0 days 00:02:11.367000,131.367,,0 days 00:00:52.287000,0 days 00:00:40.476000,SOFT,4.0,1.0,,,4.0,False,124
BOT,77,Mercedes,1.0,0 days 00:02:12.231000,132.231,,0 days 00:00:52.812000,0 days 00:00:40.414000,MEDIUM,4.0,1.0,,,5.0,False,124
NOR,4,McLaren,1.0,0 days 00:02:14.148000,134.148,,0 days 00:00:54.280000,0 days 00:00:40.329000,SOFT,4.0,1.0,,,6.0,False,124
PER,11,Racing Point,1.0,0 days 00:02:15.556000,135.556,,0 days 00:00:55.609000,0 days 00:00:39.878000,SOFT,1.0,1.0,,,7.0,False,124
VER,33,Red Bull Racing,1.0,0 days 00:02:16.368000,136.368,,0 days 00:00:57.912000,0 days 00:00:37.984000,SOFT,4.0,1.0,,,8.0,False,124
HUL,27,Renault,1.0,0 days 00:02:18.577000,138.577,,0 days 00:00:59.223000,0 days 00:00:39.026000,SOFT,4.0,1.0,,,9.0,False,124
MAG,20,Haas F1 Team,1.0,0 days 00:02:20.087000,140.087,,0 days 00:01:00.084000,0 days 00:00:39.463000,SOFT,1.0,1.0,,,10.0,False,124
STR,18,Racing Point,1.0,0 days 00:02:21.626000,141.626,,0 days 00:01:00.217000,0 days 00:00:39.192000,MEDIUM,1.0,1.0,,,11.0,False,124
GIO,99,Alfa Romeo Racing,1.0,0 days 00:02:22.676000,142.676,,0 days 00:01:01.375000,0 days 00:00:39.067000,SOFT,1.0,1.0,,,12.0,False,124
GAS,10,Toro Rosso,1.0,0 days 00:02:25.016000,145.016,,0 days 00:01:02.315000,0 days 00:00:40.013000,MEDIUM,1.0,1.0,,,13.0,False,124
KVY,26,Toro Rosso,1.0,0 days 00:02:26.264000,146.264,,0 days 00:01:04.024000,0 days 00:00:39.301000,HARD,1.0,1.0,,,14.0,False,124
RAI,7,Alfa Romeo Racing,1.0,0 days 00:02:27.747000,147.747,,0 days 00:01:05.206000,0 days 00:00:39.220000,MEDIUM,1.0,1.0,,,15.0,False,124
RUS,63,Williams,1.0,0 days 00:02:30.477000,150.477,,0 days 00:01:07.518000,0 days 00:00:39.115000,MEDIUM,1.0,1.0,,,16.0,False,124
KUB,88,Williams,1.0,0 days 00:02:30.807000,150.807,,0 days 00:01:06.157000,0 days 00:00:41.488000,MEDIUM,1.0,1.0,,0 days 00:35:50.470000,17.0,False,124
ALB,23,Red Bull Racing,1.0,0 days 00:02:31.820000,151.82,,0 days 00:01:09.034000,0 days 00:00:35.889000,MEDIUM,1.0,1.0,0 days 00:33:37.621000,,18.0,False,124
RIC,3,Renault,1.0,0 days 00:03:18.117000,198.117,,0 days 00:01:18.002000,0 days 00:01:01.258000,SOFT,4.0,1.0,,0 days 00:36:36.768000,19.0,False,124
RIC,3,Renault,2.0,0 days 00:02:19.744000,139.744,0 days 00:01:08.432000,0 days 00:00:38.299000,0 days 00:00:33.013000,MEDIUM,1.0,2.0,0 days 00:37:12.365000,,19.0,False,4
RIC,3,Renault,3.0,0 days 00:02:02.843000,122.843,0 days 00:00:39.168000,0 days 00:00:46.403000,0 days 00:00:37.272000,MEDIUM,2.0,2.0,,,19.0,True,41
