Driver,DriverNumber,Team,LapNumber,LapTime,LapTimeSeconds,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitOutTime,PitInTime,Position,IsPersonalBest,TrackStatus
RIC,3,McLaren,1.0,0 days 00:01:37.656000,97.656,,0 days 00:00:29.470000,0 days 00:00:38.561000,MEDIUM,1.0,1.0,,,1.0,False,126
VER,33,Red Bull Racing,1.0,0 days 00:01:39.532000,99.532,,0 days 00:00:30.226000,0 days 00:00:39.290000,MEDIUM,1.0,1.0,,,2.0,False,126
NOR,4,McLaren,1.0,0 days 00:01:41.695000,101.695,,0 days 00:00:30.655000,0 days 00:00:40.863000,MEDIUM,1.0,1.0,,,3.0,False,126
HAM,44,Mercedes,1.0,0 days 00:01:45.494000,105.494,,0 days 00:00:31.225000,0 days 00:00:44.203000,HARD,1.0,1.0,,,4.0,False,126
LEC,16,Ferrari,1.0,0 days 00:01:48.161000,108.161,,0 days 00:00:30.966000,0 days 00:00:45.865000,MEDIUM,1.0,1.0,,,5.0,False,1267
SAI,55,Ferrari,1.0,0 days 00:01:49.405000,109.405,,0 days 00:00:31.684000,0 days 00:00:46.201000,MEDIUM,1.0,1.0,,,6.0,False,1267
PER,11,Red Bull Racing,1.0,0 days 00:01:50.352000,110.352,,0 days 00:00:31.553000,0 days 00:00:46.710000,MEDIUM,1.0,1.0,,,7.0,False,1267
STR,18,Aston Martin,1.0,0 days 00:01:51.426000,111.426,,0 days 00:00:31.965000,0 days 00:00:47.070000,MEDIUM,3.0,1.0,,,8.0,False,1267
ALO,14,Alpine,1.0,0 days 00:01:53.420000,113.42,,0 days 00:00:32.141000,0 days 00:00:48.782000,MEDIUM,1.0,1.0,,,9.0,False,1267
OCO,31,Alpine,1.0,0 days 00:01:54.990000,114.99,,0 days 00:00:32.532000,0 days 00:00:49.561000,MEDIUM,1.0,1.0,,,10.0,False,1267
LAT,6,Williams,1.0,0 days 00:01:56.194000,116.194,,0 days 00:00:32.859000,0 days 00:00:50.593000,MEDIUM,1.0,1.0,,,11.0,False,1267
VET,5,Aston Martin,1.0,0 days 00:01:58.083000,118.083,,0 days 00:00:33.451000,0 days 00:00:52.273000,MEDIUM,3.0,1.0,,,12.0,False,1267
RUS,63,Williams,1.0,0 days 00:01:58.146000,118.146,,0 days 00:00:33.055000,0 days 00:00:52.040000,MEDIUM,1.0,1.0,,,13.0,False,1267
KUB,88,Alfa Romeo Racing,1.0,0 days 00:02:00.167000,120.167,,0 days 00:00:33.126000,0 days 00:00:53.665000,HARD,1.0,1.0,,,14.0,False,1267
MSC,47,Haas F1 Team,1.0,0 days 00:02:00.963000,120.963,,0 days 00:00:32.792000,0 days 00:00:54.197000,MEDIUM,1.0,1.0,,,15.0,False,1267
BOT,77,Mercedes,1.0,0 days 00:02:01.031000,121.031,,0 days 00:00:32.869000,0 days 00:00:54.010000,HARD,1.0,1.0,,,16.0,False,1267
MAZ,9,Haas F1 Team,1.0,0 days 00:02:01.117000,121.117,,0 days 00:00:33.077000,0 days 00:00:54.474000,MEDIUM,1.0,1.0,,,17.0,False,1267
GAS,10,AlphaTauri,1.0,0 days 00:02:02.171000,122.171,,0 days 00:00:31.018000,0 days 00:00:53.708000,HARD,1.0,1.0,0 days 01:02:22.702000,,18.0,False,1267
GIO,99,Alfa Romeo Racing,1.0,0 days 00:02:09.159000,129.159,,0 days 00:00:49.153000,0 days 00:00:48.620000,MEDIUM,1.0,1.0,,0 days 01:04:20.235000,19.0,False,1267
RIC,3,McLaren,2.0,0 days 00:01:30.745000,90.745,0 days 00:00:32.860000,0 days 00:00:29.263000,0 days 00:00:28.622000,MEDIUM,2.0,1.0,,,1.0,True,671
VER,33,Red Bull Racing,2.0,0 days 00:01:30.125000,90.125,0 days 00:00:32.329000,0 days 00:00:29.197000,0 days 00:00:28.599000,MEDIUM,2.0,1.0,,,2.0,True,671
NOR,4,McLaren,2.0,0 days 00:01:30.131000,90.131,0 days 00:00:32.179000,0 days 00:00:29.369000,0 days 00:00:28.583000,MEDIUM,2.0,1.0,,,3.0,True,671
HAM,44,Mercedes,2.0,0 days 00:01:27.866000,87.866,0 days 00:00:30.756000,0 days 00:00:28.635000,0 days 00:00:28.475000,HARD,2.0,1.0,,,4.0,True,671
LEC,16,Ferrari,2.0,0 days 00:01:27.990000,87.99,0 days 00:00:29.905000,0 days 00:00:29.180000,0 days 00:00:28.905000,MEDIUM,2.0,1.0,,,5.0,True,71
SAI,55,Ferrari,2.0,0 days 00:01:27.898000,87.898,0 days 00:00:29.321000,0 days 00:00:29.680000,0 days 00:00:28.897000,MEDIUM,2.0,1.0,,,6.0,True,71
PER,11,Red Bull Racing,2.0,0 days 00:01:27.606000,87.606,0 days 00:00:29.036000,0 days 00:00:29.775000,0 days 00:00:28.795000,MEDIUM,2.0,1.0,,,7.0,True,71
STR,18,Aston Martin,2.0,0 days 00:01:27.987000,87.987,0 days 00:00:29.233000,0 days 00:00:29.875000,0 days 00:00:28.879000,MEDIUM,4.0,1.0,,,8.0,True,71
ALO,14,Alpine,2.0,0 days 00:01:27.173000,87.173,0 days 00:00:28.204000,0 days 00:00:29.791000,0 days 00:00:29.178000,MEDIUM,2.0,1.0,,,9.0,True,71
OCO,31,Alpine,2.0,0 days 00:01:27.158000,87.158,0 days 00:00:28.286000,0 days 00:00:29.735000,0 days 00:00:29.137000,MEDIUM,2.0,1.0,,,10.0,True,71
LAT,6,Williams,2.0,0 days 00:01:27.106000,87.106,0 days 00:00:28.373000,0 days 00:00:29.820000,0 days 00:00:28.913000,MEDIUM,2.0,1.0,,,11.0,True,1
VET,5,Aston Martin,2.0,0 days 00:01:27.568000,87.568,0 days 00:00:29.211000,0 days 00:00:29.574000,0 days 00:00:28.783000,MEDIUM,4.0,1.0,,,12.0,True,1
RUS,63,Williams,2.0,0 days 00:01:29.102000,89.102,0 days 00:00:29.348000,0 days 00:00:30.504000,0 days 00:00:29.250000,MEDIUM,2.0,1.0,,,13.0,True,1
KUB,88,Alfa Romeo Racing,2.0,0 days 00:01:28.892000,88.892,0 days 00:00:28.638000,0 days 00:00:30.532000,0 days 00:00:29.722000,HARD,2.0,1.0,,,14.0,True,1
BOT,77,Mercedes,2.0,0 days 00:01:28.071000,88.071,0 days 00:00:28.222000,0 days 00:00:30.373000,0 days 00:00:29.476000,HARD,2.0,1.0,,,15.0,True,1
MSC,47,Haas F1 Team,2.0,0 days 00:01:29.313000,89.313,0 days 00:00:29.057000,0 days 00:00:30.850000,0 days 00:00:29.406000,MEDIUM,2.0,1.0,,,16.0,True,1
MAZ,9,Haas F1 Team,2.0,0 days 00:01:29.945000,89.945,0 days 00:00:28.967000,0 days 00:00:31.072000,0 days 00:00:29.906000,MEDIUM,2.0,1.0,,,17.0,True,1
GAS,10,AlphaTauri,2.0,0 days 00:01:29.005000,89.005,0 days 00:00:28.594000,0 days 00:00:30.877000,0 days 00:00:29.534000,HARD,2.0,1.0,,,18.0,True,1
GIO,99,Alfa Romeo Racing,2.0,0 days 00:02:00.859000,120.859,0 days 00:01:01.903000,0 days 00:00:29.704000,0 days 00:00:29.252000,HARD,1.0,2.0,0 days 01:04:57.420000,,19.0,False,1
