stint_rank,Driver,Team,Compound,Stint,from_lap,to_lap,laps,average_lap_seconds,median_lap_seconds,best_lap_seconds
1,VER,Red Bull Racing,HARD,2.0,25.0,25.0,1,85.173,85.173,85.173
2,RIC,McLaren,HARD,2.0,24.0,53.0,24,85.841,85.902,84.812
3,NOR,McLaren,HARD,2.0,31.0,53.0,22,85.875,85.886,84.971
4,LEC,Ferrari,HARD,2.0,32.0,53.0,21,86.04,85.941,85.319
5,OCO,Alpine,HARD,2.0,31.0,53.0,22,86.547,86.41,85.566
6,RUS,Williams,HARD,2.0,31.0,53.0,22,86.553,86.432,85.835
7,VER,Red Bull Racing,MEDIUM,1.0,3.0,22.0,20,86.683,86.68,85.808
8,HAM,Mercedes,HARD,1.0,3.0,24.0,22,86.728,86.768,85.87
9,PER,Red Bull Racing,HARD,2.0,31.0,53.0,23,86.755,85.919,85.156
10,BOT,Mercedes,MEDIUM,2.0,31.0,53.0,23,86.775,85.756,84.827
11,RIC,McLaren,MEDIUM,1.0,2.0,21.0,20,86.838,86.596,86.313
12,LEC,Ferrari,MEDIUM,1.0,2.0,25.0,24,86.897,86.864,86.073
13,PER,Red Bull Racing,MEDIUM,1.0,2.0,25.0,24,86.943,86.9,86.322
14,BOT,Mercedes,HARD,1.0,2.0,25.0,24,86.965,86.799,86.18
15,VET,Aston Martin,HARD,2.0,24.0,25.0,2,86.972,86.972,86.85
16,KUB,Alfa Romeo Racing,MEDIUM,2.0,31.0,53.0,22,87.006,86.758,85.849
17,SAI,Ferrari,HARD,2.0,31.0,53.0,23,87.025,86.03,85.559
18,GIO,Alfa Romeo Racing,HARD,2.0,3.0,24.0,22,87.123,87.095,86.85
19,MAZ,Haas F1 Team,SOFT,4.0,41.0,41.0,1,87.202,87.202,87.202
20,STR,Aston Martin,HARD,2.0,31.0,53.0,23,87.23,86.313,85.853
21,ALO,Alpine,HARD,2.0,31.0,53.0,23,87.252,86.342,85.472
22,SAI,Ferrari,MEDIUM,1.0,2.0,25.0,24,87.389,87.18,86.611
23,LAT,Williams,HARD,2.0,25.0,53.0,24,87.447,86.627,85.953
24,VET,Aston Martin,MEDIUM,3.0,31.0,53.0,23,87.484,86.54,85.938
25,STR,Aston Martin,MEDIUM,1.0,2.0,24.0,23,87.569,87.566,86.738
26,NOR,McLaren,MEDIUM,1.0,1.0,23.0,23,87.571,86.728,86.073
27,GIO,Alfa Romeo Racing,MEDIUM,3.0,31.0,53.0,23,87.577,86.704,85.718
28,ALO,Alpine,MEDIUM,1.0,2.0,24.0,23,87.663,87.688,87.173
29,VET,Aston Martin,MEDIUM,1.0,2.0,21.0,20,87.703,87.576,86.954
30,RUS,Williams,MEDIUM,1.0,2.0,25.0,24,87.791,87.754,87.123
31,OCO,Alpine,MEDIUM,1.0,2.0,25.0,24,87.81,87.73,87.158
32,KUB,Alfa Romeo Racing,HARD,1.0,2.0,25.0,24,87.935,87.935,87.447
33,MAZ,Haas F1 Team,HARD,3.0,31.0,38.0,8,88.726,88.152,87.339
34,MSC,Haas F1 Team,MEDIUM,1.0,2.0,22.0,21,88.736,88.723,88.038
35,MAZ,Haas F1 Team,MEDIUM,1.0,2.0,23.0,22,88.858,88.828,88.045
36,LAT,Williams,MEDIUM,1.0,1.0,22.0,22,88.992,87.7,87.106
37,GAS,AlphaTauri,HARD,1.0,2.0,2.0,1,89.005,89.005,89.005
38,MSC,Haas F1 Team,HARD,2.0,25.0,53.0,26,90.703,87.333,86.707
39,MAZ,Haas F1 Team,SOFT,2.0,26.0,27.0,2,109.872,109.872,102.886
