constructor,constructor_id,constructor_nationality,driver_code,driver_id,driver_name,driver_nationality,driver_number,event_id,event_name,position,q1,q2,q3,round,year
Williams,williams,British,SIR,sirotkin,Sergey Sirotkin,Russian,35,2018-spielberg,Austrian Grand Prix,18,1:05.322,,,9,2018
Toro Rosso,toro_rosso,Italian,HAR,brendon_hartley,Brendon Hartley,New Zealander,28,2018-spielberg,Austrian Grand Prix,19,1:05.366,,,9,2018
Sauber,sauber,Swiss,ERI,ericsson,Marcus Ericsson,Swedish,9,2018-spielberg,Austrian Grand Prix,20,1:05.479,,,9,2018
Mercedes,mercedes,German,HAM,hamilton,Lewis Hamilton,British,44,2018-silverstone,British Grand Prix,1,1:26.818,1:26.256,1:25.892,10,2018
Ferrari,ferrari,Italian,VET,vettel,Sebastian Vettel,German,5,2018-silverstone,British Grand Prix,2,1:26.585,1:26.372,1:25.936,10,2018
Ferrari,ferrari,Italian,RAI,raikkonen,Kimi Räikkönen,Finnish,7,2018-silverstone,British Grand Prix,3,1:27.549,1:26.483,1:25.990,10,2018
Mercedes,mercedes,German,BOT,bottas,Valtteri Bottas,Finnish,77,2018-silverstone,British Grand Prix,4,1:27.025,1:26.413,1:26.217,10,2018
Red Bull,red_bull,Austrian,VER,max_verstappen,Max Verstappen,Dutch,3,2018-silverstone,British Grand Prix,5,1:27.309,1:27.013,1:26.602,10,2018
Red Bull,red_bull,Austrian,RIC,ricciardo,Daniel Ricciardo,Australian,3,2018-silverstone,British Grand Prix,6,1:27.979,1:27.369,1:27.099,10,2018
Haas F1 Team,haas,American,MAG,kevin_magnussen,Kevin Magnussen,Danish,20,2018-silverstone,British Grand Prix,7,1:28.143,1:27.730,1:27.244,10,2018
Haas F1 Team,haas,American,GRO,grosjean,Romain Grosjean,French,8,2018-silverstone,British Grand Prix,8,1:28.086,1:27.522,1:27.455,10,2018
Sauber,sauber,Swiss,LEC,leclerc,Charles Leclerc,Monegasque,16,2018-silverstone,British Grand Prix,9,1:27.962,1:27.790,1:27.879,10,2018
Force India,force_india,Indian,OCO,ocon,Esteban Ocon,French,31,2018-silverstone,British Grand Prix,10,1:28.279,1:27.843,1:28.194,10,2018
Renault,renault,French,HUL,hulkenberg,Nico Hülkenberg,German,27,2018-silverstone,British Grand Prix,11,1:28.017,1:27.901,,10,2018
Force India,force_india,Indian,PER,perez,Sergio Pérez,Mexican,11,2018-silverstone,British Grand Prix,12,1:28.210,1:27.928,,10,2018
McLaren,mclaren,British,ALO,alonso,Fernando Alonso,Spanish,14,2018-silverstone,British Grand Prix,13,1:28.187,1:28.139,,10,2018
Toro Rosso,toro_rosso,Italian,GAS,gasly,Pierre Gasly,French,10,2018-silverstone,British Grand Prix,14,1:28.399,1:28.343,,10,2018
Sauber,sauber,Swiss,ERI,ericsson,Marcus Ericsson,Swedish,9,2018-silverstone,British Grand Prix,15,1:28.249,1:28.391,,10,2018
Renault,renault,French,SAI,sainz,Carlos Sainz,Spanish,55,2018-silverstone,British Grand Prix,16,1:28.456,,,10,2018
McLaren,mclaren,British,VAN,vandoorne,Stoffel Vandoorne,Belgian,2,2018-silverstone,British Grand Prix,17,1:29.096,,,10,2018
Williams,williams,British,SIR,sirotkin,Sergey Sirotkin,Russian,35,2018-silverstone,British Grand Prix,18,1:29.252,,,10,2018
Williams,williams,British,STR,stroll,Lance Stroll,Canadian,18,2018-silverstone,British Grand Prix,19,,,,10,2018
Toro Rosso,toro_rosso,Italian,HAR,brendon_hartley,Brendon Hartley,New Zealander,28,2018-silverstone,British Grand Prix,20,,,,10,2018
Ferrari,ferrari,Italian,VET,vettel,Sebastian Vettel,German,5,2018-hockenheim,German Grand Prix,1,1:12.538,1:12.505,1:11.212,11,2018
Mercedes,mercedes,German,BOT,bottas,Valtteri Bottas,Finnish,77,2018-hockenheim,German Grand Prix,2,1:12.962,1:12.152,1:11.416,11,2018
Ferrari,ferrari,Italian,RAI,raikkonen,Kimi Räikkönen,Finnish,7,2018-hockenheim,German Grand Prix,3,1:12.505,1:12.336,1:11.547,11,2018
Red Bull,red_bull,Austrian,VER,max_verstappen,Max Verstappen,Dutch,3,2018-hockenheim,German Grand Prix,4,1:13.127,1:12.188,1:11.822,11,2018
Haas F1 Team,haas,American,MAG,kevin_magnussen,Kevin Magnussen,Danish,20,2018-hockenheim,German Grand Prix,5,1:13.105,1:12.523,1:12.200,11,2018
Haas F1 Team,haas,American,GRO,grosjean,Romain Grosjean,French,8,2018-hockenheim,German Grand Prix,6,1:12.986,1:12.722,1:12.544,11,2018
Renault,renault,French,HUL,hulkenberg,Nico Hülkenberg,German,27,2018-hockenheim,German Grand Prix,7,1:13.479,1:12.946,1:12.560,11,2018
Renault,renault,French,SAI,sainz,Carlos Sainz,Spanish,55,2018-hockenheim,German Grand Prix,8,1:13.324,1:13.032,1:12.692,11,2018
Sauber,sauber,Swiss,LEC,leclerc,Charles Leclerc,Monegasque,16,2018-hockenheim,German Grand Prix,9,1:13.077,1:12.995,1:12.717,11,2018
Force India,force_india,Indian,PER,perez,Sergio Pérez,Mexican,11,2018-hockenheim,German Grand Prix,10,1:13.427,1:13.072,1:12.774,11,2018
McLaren,mclaren,British,ALO,alonso,Fernando Alonso,Spanish,14,2018-hockenheim,German Grand Prix,11,1:13.614,1:13.657,,11,2018
Williams,williams,British,SIR,sirotkin,Sergey Sirotkin,Russian,35,2018-hockenheim,German Grand Prix,12,1:13.708,1:13.702,,11,2018
Sauber,sauber,Swiss,ERI,ericsson,Marcus Ericsson,Swedish,9,2018-hockenheim,German Grand Prix,13,1:13.562,1:13.736,,11,2018
Mercedes,mercedes,German,HAM,hamilton,Lewis Hamilton,British,44,2018-hockenheim,German Grand Prix,14,1:13.012,,,11,2018
Red Bull,red_bull,Austrian,RIC,ricciardo,Daniel Ricciardo,Australian,3,2018-hockenheim,German Grand Prix,15,1:13.318,,,11,2018
Force India,force_india,Indian,OCO,ocon,Esteban Ocon,French,31,2018-hockenheim,German Grand Prix,16,1:13.720,,,11,2018
Toro Rosso,toro_rosso,Italian,GAS,gasly,Pierre Gasly,French,10,2018-hockenheim,German Grand Prix,17,1:13.749,,,11,2018
Toro Rosso,toro_rosso,Italian,HAR,brendon_hartley,Brendon Hartley,New Zealander,28,2018-hockenheim,German Grand Prix,18,1:14.045,,,11,2018
Williams,williams,British,STR,stroll,Lance Stroll,Canadian,18,2018-hockenheim,German Grand Prix,19,1:14.206,,,11,2018
McLaren,mclaren,British,VAN,vandoorne,Stoffel Vandoorne,Belgian,2,2018-hockenheim,German Grand Prix,20,1:14.401,,,11,2018
Mercedes,mercedes,German,HAM,hamilton,Lewis Hamilton,British,44,2018-budapest,Hungarian Grand Prix,1,1:17.419,1:31.242,1:35.658,12,2018
Mercedes,mercedes,German,BOT,bottas,Valtteri Bottas,Finnish,77,2018-budapest,Hungarian Grand Prix,2,1:17.123,1:32.081,1:35.918,12,2018
Ferrari,ferrari,Italian,RAI,raikkonen,Kimi Räikkönen,Finnish,7,2018-budapest,Hungarian Grand Prix,3,1:17.526,1:32.762,1:36.186,12,2018
Ferrari,ferrari,Italian,VET,vettel,Sebastian Vettel,German,5,2018-budapest,Hungarian Grand Prix,4,1:16.666,1:28.636,1:36.210,12,2018
Renault,renault,French,SAI,sainz,Carlos Sainz,Spanish,55,2018-budapest,Hungarian Grand Prix,5,1:17.829,1:30.771,1:36.743,12,2018
Toro Rosso,toro_rosso,Italian,GAS,gasly,Pierre Gasly,French,10,2018-budapest,Hungarian Grand Prix,6,1:18.577,1:31.286,1:37.591,12,2018
Red Bull,red_bull,Austrian,VER,max_verstappen,Max Verstappen,Dutch,3,2018-budapest,Hungarian Grand Prix,7,1:16.940,1:31.178,1:38.032,12,2018
Toro Rosso,toro_rosso,Italian,HAR,brendon_hartley,Brendon Hartley,New Zealander,28,2018-budapest,Hungarian Grand Prix,8,1:18.429,1:32.590,1:38.128,12,2018
Haas F1 Team,haas,American,MAG,kevin_magnussen,Kevin Magnussen,Danish,20,2018-budapest,Hungarian Grand Prix,9,1:18.314,1:32.968,1:39.858,12,2018
Haas F1 Team,haas,American,GRO,grosjean,Romain Grosjean,French,8,2018-budapest,Hungarian Grand Prix,10,1:17.901,1:33.650,1:40.593,12,2018
McLaren,mclaren,British,ALO,alonso,Fernando Alonso,Spanish,14,2018-budapest,Hungarian Grand Prix,11,1:18.208,1:35.214,,12,2018
Red Bull,red_bull,Austrian,RIC,ricciardo,Daniel Ricciardo,Australian,3,2018-budapest,Hungarian Grand Prix,12,1:18.540,1:36.442,,12,2018
Renault,renault,French,HUL,hulkenberg,Nico Hülkenberg,German,27,2018-budapest,Hungarian Grand Prix,13,1:17.905,1:36.506,,12,2018
Sauber,sauber,Swiss,ERI,ericsson,Marcus Ericsson,Swedish,9,2018-budapest,Hungarian Grand Prix,14,1:18.641,1:37.075,,12,2018
Williams,williams,British,STR,stroll,Lance Stroll,Canadian,18,2018-budapest,Hungarian Grand Prix,15,1:18.560,,,12,2018
McLaren,mclaren,British,VAN,vandoorne,Stoffel Vandoorne,Belgian,2,2018-budapest,Hungarian Grand Prix,16,1:18.782,,,12,2018
Sauber,sauber,Swiss,LEC,leclerc,Charles Leclerc,Monegasque,16,2018-budapest,Hungarian Grand Prix,17,1:18.817,,,12,2018
Force India,force_india,Indian,OCO,ocon,Esteban Ocon,French,31,2018-budapest,Hungarian Grand Prix,18,1:19.142,,,12,2018
Force India,force_india,Indian,PER,perez,Sergio Pérez,Mexican,11,2018-budapest,Hungarian Grand Prix,19,1:19.200,,,12,2018
Williams,williams,British,SIR,sirotkin,Sergey Sirotkin,Russian,35,2018-budapest,Hungarian Grand Prix,20,1:19.301,,,12,2018
Mercedes,mercedes,German,HAM,hamilton,Lewis Hamilton,British,44,2018-spa,Belgian Grand Prix,1,1:42.977,1:41.553,1:58.179,13,2018
Ferrari,ferrari,Italian,VET,vettel,Sebastian Vettel,German,5,2018-spa,Belgian Grand Prix,2,1:43.035,1:41.501,1:58.905,13,2018
Force India,force_india,Indian,OCO,ocon,Esteban Ocon,French,31,2018-spa,Belgian Grand Prix,3,1:44.003,1:43.302,2:01.851,13,2018
Force India,force_india,Indian,PER,perez,Sergio Pérez,Mexican,11,2018-spa,Belgian Grand Prix,4,1:44.004,1:43.014,2:01.894,13,2018
Haas F1 Team,haas,American,GRO,grosjean,Romain Grosjean,French,8,2018-spa,Belgian Grand Prix,5,1:43.597,1:43.042,2:02.122,13,2018
Ferrari,ferrari,Italian,RAI,raikkonen,Kimi Räikkönen,Finnish,7,2018-spa,Belgian Grand Prix,6,1:42.585,1:41.533,2:02.671,13,2018
Red Bull,red_bull,Austrian,VER,max_verstappen,Max Verstappen,Dutch,3,2018-spa,Belgian Grand Prix,7,1:43.199,1:42.554,2:02.769,13,2018
Red Bull,red_bull,Austrian,RIC,ricciardo,Daniel Ricciardo,Australian,3,2018-spa,Belgian Grand Prix,8,1:43.604,1:43.126,2:02.939,13,2018
Haas F1 Team,haas,American,MAG,kevin_magnussen,Kevin Magnussen,Danish,20,2018-spa,Belgian Grand Prix,9,1:43.834,1:43.320,2:04.933,13,2018
Mercedes,mercedes,German,BOT,bottas,Valtteri Bottas,Finnish,77,2018-spa,Belgian Grand Prix,10,1:42.805,1:42.191,,13,2018
Toro Rosso,toro_rosso,Italian,GAS,gasly,Pierre Gasly,French,10,2018-spa,Belgian Grand Prix,11,1:44.221,1:43.844,,13,2018
Toro Rosso,toro_rosso,Italian,HAR,brendon_hartley,Brendon Hartley,New Zealander,28,2018-spa,Belgian Grand Prix,12,1:44.153,1:43.865,,13,2018
Sauber,sauber,Swiss,LEC,leclerc,Charles Leclerc,Monegasque,16,2018-spa,Belgian Grand Prix,13,1:43.654,1:44.062,,13,2018
Sauber,sauber,Swiss,ERI,ericsson,Marcus Ericsson,Swedish,9,2018-spa,Belgian Grand Prix,14,1:43.846,1:44.301,,13,2018
Renault,renault,French,HUL,hulkenberg,Nico Hülkenberg,German,27,2018-spa,Belgian Grand Prix,15,1:44.145,,,13,2018
Renault,renault,French,SAI,sainz,Carlos Sainz,Spanish,55,2018-spa,Belgian Grand Prix,16,1:44.489,,,13,2018
McLaren,mclaren,British,ALO,alonso,Fernando Alonso,Spanish,14,2018-spa,Belgian Grand Prix,17,1:44.917,,,13,2018
Williams,williams,British,SIR,sirotkin,Sergey Sirotkin,Russian,35,2018-spa,Belgian Grand Prix,18,1:44.998,,,13,2018
Williams,williams,British,STR,stroll,Lance Stroll,Canadian,18,2018-spa,Belgian Grand Prix,19,1:45.134,,,13,2018
McLaren,mclaren,British,VAN,vandoorne,Stoffel Vandoorne,Belgian,2,2018-spa,Belgian Grand Prix,20,1:45.307,,,13,2018
Ferrari,ferrari,Italian,RAI,raikkonen,Kimi Räikkönen,Finnish,7,2018-monza,Italian Grand Prix,1,1:20.722,1:19.846,1:19.119,14,2018
Ferrari,ferrari,Italian,VET,vettel,Sebastian Vettel,German,5,2018-monza,Italian Grand Prix,2,1:20.542,1:19.629,1:19.280,14,2018
Mercedes,mercedes,German,HAM,hamilton,Lewis Hamilton,British,44,2018-monza,Italian Grand Prix,3,1:20.810,1:19.798,1:19.294,14,2018
Mercedes,mercedes,German,BOT,bottas,Valtteri Bottas,Finnish,77,2018-monza,Italian Grand Prix,4,1:21.381,1:20.427,1:19.656,14,2018
Red Bull,red_bull,Austrian,VER,max_verstappen,Max Verstappen,Dutch,3,2018-monza,Italian Grand Prix,5,1:21.381,1:20.333,1:20.615,14,2018
Haas F1 Team,haas,American,GRO,grosjean,Romain Grosjean,French,8,2018-monza,Italian Grand Prix,6,1:21.887,1:21.239,1:20.936,14,2018
Renault,renault,French,SAI,sainz,Carlos Sainz,Spanish,55,2018-monza,Italian Grand Prix,7,1:21.732,1:21.552,1:21.041,14,2018
Force India,force_india,Indian,OCO,ocon,Esteban Ocon,French,31,2018-monza,Italian Grand Prix,8,1:21.570,1:21.315,1:21.099,14,2018
Toro Rosso,toro_rosso,Italian,GAS,gasly,Pierre Gasly,French,10,2018-monza,Italian Grand Prix,9,1:21.834,1:21.667,1:21.350,14,2018
Williams,williams,British,STR,stroll,Lance Stroll,Canadian,18,2018-monza,Italian Grand Prix,10,1:21.838,1:21.494,1:21.627,14,2018
Haas F1 Team,haas,American,MAG,kevin_magnussen,Kevin Magnussen,Danish,20,2018-monza,Italian Grand Prix,11,1:21.783,1:21.669,,14,2018
Williams,williams,British,SIR,sirotkin,Sergey Sirotkin,Russian,35,2018-monza,Italian Grand Prix,12,1:21.813,1:21.732,,14,2018
McLaren,mclaren,British,ALO,alonso,Fernando Alonso,Spanish,14,2018-monza,Italian Grand Prix,13,1:21.850,1:22.568,,14,2018
Renault,renault,French,HUL,hulkenberg,Nico Hülkenberg,German,27,2018-monza,Italian Grand Prix,14,1:21.801,,,14,2018
Red Bull,red_bull,Austrian,RIC,ricciardo,Daniel Ricciardo,Australian,3,2018-monza,Italian Grand Prix,15,1:21.280,,,14,2018
Force India,force_india,Indian,PER,perez,Sergio Pérez,Mexican,11,2018-monza,Italian Grand Prix,16,1:21.888,,,14,2018
Sauber,sauber,Swiss,LEC,leclerc,Charles Leclerc,Monegasque,16,2018-monza,Italian Grand Prix,17,1:21.889,,,14,2018
Toro Rosso,toro_rosso,Italian,HAR,brendon_hartley,Brendon Hartley,New Zealander,28,2018-monza,Italian Grand Prix,18,1:21.934,,,14,2018
Sauber,sauber,Swiss,ERI,ericsson,Marcus Ericsson,Swedish,9,2018-monza,Italian Grand Prix,19,1:22.048,,,14,2018
McLaren,mclaren,British,VAN,vandoorne,Stoffel Vandoorne,Belgian,2,2018-monza,Italian Grand Prix,20,1:22.085,,,14,2018
Mercedes,mercedes,German,HAM,hamilton,Lewis Hamilton,British,44,2018-marina-bay,Singapore Grand Prix,1,1:39.403,1:37.344,1:36.015,15,2018
Red Bull,red_bull,Austrian,VER,max_verstappen,Max Verstappen,Dutch,3,2018-marina-bay,Singapore Grand Prix,2,1:38.751,1:37.214,1:36.334,15,2018
Ferrari,ferrari,Italian,VET,vettel,Sebastian Vettel,German,5,2018-marina-bay,Singapore Grand Prix,3,1:38.218,1:37.876,1:36.628,15,2018
Mercedes,mercedes,German,BOT,bottas,Valtteri Bottas,Finnish,77,2018-marina-bay,Singapore Grand Prix,4,1:39.291,1:37.254,1:36.702,15,2018
Ferrari,ferrari,Italian,RAI,raikkonen,Kimi Räikkönen,Finnish,7,2018-marina-bay,Singapore Grand Prix,5,1:38.534,1:37.194,1:36.794,15,2018
Red Bull,red_bull,Austrian,RIC,ricciardo,Daniel Ricciardo,Australian,3,2018-marina-bay,Singapore Grand Prix,6,1:38.153,1:37.406,1:36.996,15,2018
Force India,force_india,Indian,PER,perez,Sergio Pérez,Mexican,11,2018-marina-bay,Singapore Grand Prix,7,1:38.814,1:38.342,1:37.985,15,2018
Haas F1 Team,haas,American,GRO,grosjean,Romain Grosjean,French,8,2018-marina-bay,Singapore Grand Prix,8,1:38.685,1:38.367,1:38.320,15,2018
Force India,force_india,Indian,OCO,ocon,Esteban Ocon,French,31,2018-marina-bay,Singapore Grand Prix,9,1:38.912,1:38.534,1:38.365,15,2018
Renault,renault,French,HUL,hulkenberg,Nico Hülkenberg,German,27,2018-marina-bay,Singapore Grand Prix,10,1:38.932,1:38.450,1:38.588,15,2018
McLaren,mclaren,British,ALO,alonso,Fernando Alonso,Spanish,14,2018-marina-bay,Singapore Grand Prix,11,1:39.022,1:38.641,,15,2018
Renault,renault,French,SAI,sainz,Carlos Sainz,Spanish,55,2018-marina-bay,Singapore Grand Prix,12,1:39.103,1:38.716,,15,2018
Sauber,sauber,Swiss,LEC,leclerc,Charles Leclerc,Monegasque,16,2018-marina-bay,Singapore Grand Prix,13,1:39.206,1:38.747,,15,2018
Sauber,sauber,Swiss,ERI,ericsson,Marcus Ericsson,Swedish,9,2018-marina-bay,Singapore Grand Prix,14,1:39.366,1:39.453,,15,2018
Toro Rosso,toro_rosso,Italian,GAS,gasly,Pierre Gasly,French,10,2018-marina-bay,Singapore Grand Prix,15,1:39.614,1:39.691,,15,2018
Haas F1 Team,haas,American,MAG,kevin_magnussen,Kevin Magnussen,Danish,20,2018-marina-bay,Singapore Grand Prix,16,1:39.644,,,15,2018
Toro Rosso,toro_rosso,Italian,HAR,brendon_hartley,Brendon Hartley,New Zealander,28,2018-marina-bay,Singapore Grand Prix,17,1:39.809,,,15,2018
McLaren,mclaren,British,VAN,vandoorne,Stoffel Vandoorne,Belgian,2,2018-marina-bay,Singapore Grand Prix,18,1:39.864,,,15,2018
Williams,williams,British,SIR,sirotkin,Sergey Sirotkin,Russian,35,2018-marina-bay,Singapore Grand Prix,19,1:41.263,,,15,2018
Williams,williams,British,STR,stroll,Lance Stroll,Canadian,18,2018-marina-bay,Singapore Grand Prix,20,1:41.334,,,15,2018
Mercedes,mercedes,German,BOT,bottas,Valtteri Bottas,Finnish,77,2018-sochi,Russian Grand Prix,1,1:32.964,1:32.744,1:31.387,16,2018
Mercedes,mercedes,German,HAM,hamilton,Lewis Hamilton,British,44,2018-sochi,Russian Grand Prix,2,1:32.410,1:32.595,1:31.532,16,2018
Ferrari,ferrari,Italian,VET,vettel,Sebastian Vettel,German,5,2018-sochi,Russian Grand Prix,3,1:33.476,1:33.045,1:31.943,16,2018
Ferrari,ferrari,Italian,RAI,raikkonen,Kimi Räikkönen,Finnish,7,2018-sochi,Russian Grand Prix,4,1:33.341,1:33.065,1:32.237,16,2018
Haas F1 Team,haas,American,MAG,kevin_magnussen,Kevin Magnussen,Danish,20,2018-sochi,Russian Grand Prix,5,1:34.078,1:33.747,1:33.181,16,2018
Force India,force_india,Indian,OCO,ocon,Esteban Ocon,French,31,2018-sochi,Russian Grand Prix,6,1:34.290,1:33.596,1:33.413,16,2018
Sauber,sauber,Swiss,LEC,leclerc,Charles Leclerc,Monegasque,16,2018-sochi,Russian Grand Prix,7,1:33.924,1:33.488,1:33.419,16,2018
Force India,force_india,Indian,PER,perez,Sergio Pérez,Mexican,11,2018-sochi,Russian Grand Prix,8,1:34.084,1:33.923,1:33.563,16,2018
Haas F1 Team,haas,American,GRO,grosjean,Romain Grosjean,French,8,2018-sochi,Russian Grand Prix,9,1:34.022,1:33.517,1:33.704,16,2018
Sauber,sauber,Swiss,ERI,ericsson,Marcus Ericsson,Swedish,9,2018-sochi,Russian Grand Prix,10,1:34.170,1:33.995,1:35.196,16,2018
Red Bull,red_bull,Austrian,VER,max_verstappen,Max Verstappen,Dutch,3,2018-sochi,Russian Grand Prix,11,1:33.048,,,16,2018
Red Bull,red_bull,Austrian,RIC,ricciardo,Daniel Ricciardo,Australian,3,2018-sochi,Russian Grand Prix,12,1:33.247,,,16,2018
Toro Rosso,toro_rosso,Italian,GAS,gasly,Pierre Gasly,French,10,2018-sochi,Russian Grand Prix,13,1:34.383,,,16,2018
Renault,renault,French,SAI,sainz,Carlos Sainz,Spanish,55,2018-sochi,Russian Grand Prix,14,1:34.626,,,16,2018
Renault,renault,French,HUL,hulkenberg,Nico Hülkenberg,German,27,2018-sochi,Russian Grand Prix,15,1:34.655,,,16,2018
Toro Rosso,toro_rosso,Italian,HAR,brendon_hartley,Brendon Hartley,New Zealander,28,2018-sochi,Russian Grand Prix,16,1:35.037,,,16,2018
McLaren,mclaren,British,ALO,alonso,Fernando Alonso,Spanish,14,2018-sochi,Russian Grand Prix,17,1:35.504,,,16,2018
Williams,williams,British,SIR,sirotkin,Sergey Sirotkin,Russian,35,2018-sochi,Russian Grand Prix,18,1:35.612,,,16,2018
McLaren,mclaren,British,VAN,vandoorne,Stoffel Vandoorne,Belgian,2,2018-sochi,Russian Grand Prix,19,1:35.977,,,16,2018
Williams,williams,British,STR,stroll,Lance Stroll,Canadian,18,2018-sochi,Russian Grand Prix,20,1:36.437,,,16,2018
Mercedes,mercedes,German,HAM,hamilton,Lewis Hamilton,British,44,2018-suzuka,Japanese Grand Prix,1,1:28.702,1:28.017,1:27.760,17,2018
Mercedes,mercedes,German,BOT,bottas,Valtteri Bottas,Finnish,77,2018-suzuka,Japanese Grand Prix,2,1:29.297,1:27.987,1:28.059,17,2018
Red Bull,red_bull,Austrian,VER,max_verstappen,Max Verstappen,Dutch,3,2018-suzuka,Japanese Grand Prix,3,1:29.480,1:28.849,1:29.057,17,2018
Ferrari,ferrari,Italian,RAI,raikkonen,Kimi Räikkönen,Finnish,7,2018-suzuka,Japanese Grand Prix,4,1:29.631,1:28.595,1:29.521,17,2018
Haas F1 Team,haas,American,GRO,grosjean,Romain Grosjean,French,8,2018-suzuka,Japanese Grand Prix,5,1:29.724,1:29.678,1:29.761,17,2018
Toro Rosso,toro_rosso,Italian,HAR,brendon_hartley,Brendon Hartley,New Zealander,28,2018-suzuka,Japanese Grand Prix,6,1:30.248,1:29.848,1:30.023,17,2018
Toro Rosso,toro_rosso,Italian,GAS,gasly,Pierre Gasly,French,10,2018-suzuka,Japanese Grand Prix,7,1:30.137,1:29.810,1:30.093,17,2018
Force India,force_india,Indian,OCO,ocon,Esteban Ocon,French,31,2018-suzuka,Japanese Grand Prix,8,1:29.899,1:29.538,1:30.126,17,2018
Ferrari,ferrari,Italian,VET,vettel,Sebastian Vettel,German,5,2018-suzuka,Japanese Grand Prix,9,1:29.049,1:28.279,1:32.192,17,2018
Force India,force_india,Indian,PER,perez,Sergio Pérez,Mexican,11,2018-suzuka,Japanese Grand Prix,10,1:30.247,1:29.567,1:37.229,17,2018
Sauber,sauber,Swiss,LEC,leclerc,Charles Leclerc,Monegasque,16,2018-suzuka,Japanese Grand Prix,11,1:29.706,1:29.864,,17,2018
Haas F1 Team,haas,American,MAG,kevin_magnussen,Kevin Magnussen,Danish,20,2018-suzuka,Japanese Grand Prix,12,1:30.219,1:30.226,,17,2018
Renault,renault,French,SAI,sainz,Carlos Sainz,Spanish,55,2018-suzuka,Japanese Grand Prix,13,1:30.236,1:30.490,,17,2018
Williams,williams,British,STR,stroll,Lance Stroll,Canadian,18,2018-suzuka,Japanese Grand Prix,14,1:30.317,1:30.714,,17,2018
Red Bull,red_bull,Austrian,RIC,ricciardo,Daniel Ricciardo,Australian,3,2018-suzuka,Japanese Grand Prix,15,1:29.806,,,17,2018
Renault,renault,French,HUL,hulkenberg,Nico Hülkenberg,German,27,2018-suzuka,Japanese Grand Prix,16,1:30.361,,,17,2018
Williams,williams,British,SIR,sirotkin,Sergey Sirotkin,Russian,35,2018-suzuka,Japanese Grand Prix,17,1:30.372,,,17,2018
McLaren,mclaren,British,ALO,alonso,Fernando Alonso,Spanish,14,2018-suzuka,Japanese Grand Prix,18,1:30.573,,,17,2018
McLaren,mclaren,British,VAN,vandoorne,Stoffel Vandoorne,Belgian,2,2018-suzuka,Japanese Grand Prix,19,1:31.041,,,17,2018
Sauber,sauber,Swiss,ERI,ericsson,Marcus Ericsson,Swedish,9,2018-suzuka,Japanese Grand Prix,20,1:31.213,,,17,2018
Mercedes,mercedes,German,HAM,hamilton,Lewis Hamilton,British,44,2018-austin,United States Grand Prix,1,1:34.130,1:33.480,1:32.237,18,2018
Ferrari,ferrari,Italian,VET,vettel,Sebastian Vettel,German,5,2018-austin,United States Grand Prix,2,1:34.569,1:33.079,1:32.298,18,2018
Ferrari,ferrari,Italian,RAI,raikkonen,Kimi Räikkönen,Finnish,7,2018-austin,United States Grand Prix,3,1:34.703,1:32.884,1:32.307,18,2018
Mercedes,mercedes,German,BOT,bottas,Valtteri Bottas,Finnish,77,2018-austin,United States Grand Prix,4,1:34.518,1:33.702,1:32.616,18,2018
Red Bull,red_bull,Austrian,RIC,ricciardo,Daniel Ricciardo,Australian,3,2018-austin,United States Grand Prix,5,1:34.755,1:34.185,1:33.494,18,2018
Force India,force_india,Indian,OCO,ocon,Esteban Ocon,French,31,2018-austin,United States Grand Prix,6,1:34.876,1:34.522,1:34.145,18,2018
Renault,renault,French,HUL,hulkenberg,Nico Hülkenberg,German,27,2018-austin,United States Grand Prix,7,1:34.932,1:34.564,1:34.215,18,2018
Haas F1 Team,haas,American,GRO,grosjean,Romain Grosjean,French,8,2018-austin,United States Grand Prix,8,1:34.892,1:34.419,1:34.250,18,2018
Sauber,sauber,Swiss,LEC,leclerc,Charles Leclerc,Monegasque,16,2018-austin,United States Grand Prix,9,1:35.069,1:34.255,1:34.420,18,2018
Force India,force_india,Indian,PER,perez,Sergio Pérez,Mexican,11,2018-austin,United States Grand Prix,10,1:35.193,1:34.525,1:34.594,18,2018
Renault,renault,French,SAI,sainz,Carlos Sainz,Spanish,55,2018-austin,United States Grand Prix,11,1:34.891,1:34.566,,18,2018
Haas F1 Team,haas,American,MAG,kevin_magnussen,Kevin Magnussen,Danish,20,2018-austin,United States Grand Prix,12,1:34.972,1:34.732,,18,2018
Toro Rosso,toro_rosso,Italian,GAS,gasly,Pierre Gasly,French,10,2018-austin,United States Grand Prix,13,1:34.850,,,18,2018
Toro Rosso,toro_rosso,Italian,HAR,brendon_hartley,Brendon Hartley,New Zealander,28,2018-austin,United States Grand Prix,14,1:35.206,,,18,2018
Red Bull,red_bull,Austrian,VER,max_verstappen,Max Verstappen,Dutch,3,2018-austin,United States Grand Prix,15,1:34.766,,,18,2018
McLaren,mclaren,British,ALO,alonso,Fernando Alonso,Spanish,14,2018-austin,United States Grand Prix,16,1:35.294,,,18,2018
Williams,williams,British,SIR,sirotkin,Sergey Sirotkin,Russian,35,2018-austin,United States Grand Prix,17,1:35.362,,,18,2018
Williams,williams,British,STR,stroll,Lance Stroll,Canadian,18,2018-austin,United States Grand Prix,18,1:35.480,,,18,2018
Sauber,sauber,Swiss,ERI,ericsson,Marcus Ericsson,Swedish,9,2018-austin,United States Grand Prix,19,1:35.536,,,18,2018
