Driver,DriverNumber,Team,LapNumber,LapTime,LapTimeSeconds,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitOutTime,PitInTime,Position,IsPersonalBest,TrackStatus
HAM,44,Mercedes,1.0,0 days 00:01:58.069000,118.069,,0 days 00:00:38.904000,0 days 00:00:41.049000,INTERMEDIATE,1.0,1.0,,,1.0,False,124
OCO,31,Alpine,1.0,0 days 00:01:59.634000,119.634,,0 days 00:00:42.088000,0 days 00:00:37.115000,INTERMEDIATE,1.0,1.0,,,2.0,False,124
VET,5,Aston Martin,1.0,0 days 00:02:01.406000,121.406,,0 days 00:00:42.984000,0 days 00:00:37.417000,INTERMEDIATE,1.0,1.0,,,3.0,False,124
SAI,55,Ferrari,1.0,0 days 00:02:03.261000,123.261,,0 days 00:00:44.149000,0 days 00:00:37.759000,INTERMEDIATE,1.0,1.0,,,4.0,False,124
TSU,22,AlphaTauri,1.0,0 days 00:02:05.307000,125.307,,0 days 00:00:47.221000,0 days 00:00:36.057000,INTERMEDIATE,1.0,1.0,,,5.0,False,124
LAT,6,Williams,1.0,0 days 00:02:06.501000,126.501,,0 days 00:00:47.205000,0 days 00:00:36.380000,INTERMEDIATE,1.0,1.0,,,6.0,False,124
ALO,14,Alpine,1.0,0 days 00:02:08.062000,128.062,,0 days 00:00:47.316000,0 days 00:00:36.994000,INTERMEDIATE,1.0,1.0,,,7.0,False,124
RUS,63,Williams,1.0,0 days 00:02:09.639000,129.639,,0 days 00:00:48.455000,0 days 00:00:36.472000,INTERMEDIATE,1.0,1.0,,,8.0,False,124
VER,33,Red Bull Racing,1.0,0 days 00:02:10.591000,130.591,,0 days 00:00:49.222000,0 days 00:00:36.335000,INTERMEDIATE,1.0,1.0,,0 days 01:04:21.951000,9.0,False,124
RAI,7,Alfa Romeo Racing,1.0,0 days 00:02:10.748000,130.748,,0 days 00:00:50.663000,0 days 00:00:34.745000,INTERMEDIATE,1.0,1.0,,,10.0,False,124
MSC,47,Haas F1 Team,1.0,0 days 00:02:13.440000,133.44,,0 days 00:00:52.064000,0 days 00:00:35.851000,INTERMEDIATE,1.0,1.0,,,11.0,False,124
GAS,10,AlphaTauri,1.0,0 days 00:02:15.203000,135.203,,0 days 00:00:52.736000,0 days 00:00:36.132000,INTERMEDIATE,1.0,1.0,,,12.0,False,124
MAZ,9,Haas F1 Team,1.0,0 days 00:02:17.794000,137.794,,0 days 00:00:54.237000,0 days 00:00:37.606000,INTERMEDIATE,1.0,1.0,,0 days 01:04:29.136000,13.0,False,124
RIC,3,McLaren,1.0,0 days 00:02:22.328000,142.328,,0 days 00:00:52.632000,0 days 00:00:37.916000,INTERMEDIATE,1.0,1.0,,,14.0,False,124
NOR,4,McLaren,1.0,0 days 00:02:22.425000,142.425,,0 days 00:00:56.372000,0 days 00:00:40.521000,INTERMEDIATE,1.0,1.0,,0 days 01:04:35.352000,15.0,False,124
GIO,99,Alfa Romeo Racing,1.0,0 days 00:02:42.558000,162.558,,0 days 00:00:57.019000,0 days 00:00:44.085000,MEDIUM,1.0,1.0,0 days 01:02:27.412000,0 days 01:04:53.872000,16.0,False,124
HAM,44,Mercedes,4.0,0 days 00:01:49.712000,109.712,0 days 00:00:49.286000,0 days 00:00:31.913000,0 days 00:00:28.513000,INTERMEDIATE,2.0,2.0,,0 days 01:35:35.047000,1.0,False,1
