Driver,DriverNumber,Team,LapNumber,LapTime,LapTimeSeconds,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitOutTime,PitInTime,Position,IsPersonalBest,TrackStatus
RUS,63,Mercedes,1.0,0 days 00:01:22.568000,82.568,,0 days 00:00:31.805000,0 days 00:00:23.820000,SOFT,4.0,1.0,,,1.0,False,1
VER,1,Red Bull Racing,1.0,0 days 00:01:23.186000,83.186,,0 days 00:00:32.054000,0 days 00:00:23.658000,SOFT,4.0,1.0,,,2.0,False,1
NOR,4,McLaren,1.0,0 days 00:01:23.953000,83.953,,0 days 00:00:32.415000,0 days 00:00:23.736000,SOFT,1.0,1.0,,,3.0,False,1
HAM,44,Mercedes,1.0,0 days 00:01:24.441000,84.441,,0 days 00:00:32.524000,0 days 00:00:23.875000,SOFT,4.0,1.0,,,4.0,False,1
LEC,16,Ferrari,1.0,0 days 00:01:25.423000,85.423,,0 days 00:00:32.843000,0 days 00:00:24.301000,SOFT,1.0,1.0,,,5.0,False,1
SAI,55,Ferrari,1.0,0 days 00:01:26.085000,86.085,,0 days 00:00:32.887000,0 days 00:00:24.488000,SOFT,1.0,1.0,,,6.0,False,1
GAS,10,Alpine,1.0,0 days 00:01:26.584000,86.584,,0 days 00:00:33.021000,0 days 00:00:24.482000,SOFT,4.0,1.0,,,7.0,False,1
PIA,81,McLaren,1.0,0 days 00:01:27.073000,87.073,,0 days 00:00:33.324000,0 days 00:00:24.551000,SOFT,4.0,1.0,,,8.0,False,1
OCO,31,Alpine,1.0,0 days 00:01:27.460000,87.46,,0 days 00:00:33.453000,0 days 00:00:24.543000,SOFT,4.0,1.0,,,9.0,False,1
HUL,27,Haas F1 Team,1.0,0 days 00:01:27.970000,87.97,,0 days 00:00:33.296000,0 days 00:00:24.595000,SOFT,1.0,1.0,,,10.0,False,1
PER,11,Red Bull Racing,1.0,0 days 00:01:28.615000,88.615,,0 days 00:00:34.047000,0 days 00:00:24.716000,SOFT,4.0,1.0,,,11.0,False,1
ALO,14,Aston Martin,1.0,0 days 00:01:29.190000,89.19,,0 days 00:00:34.297000,0 days 00:00:24.939000,SOFT,1.0,1.0,,,12.0,False,1
STR,18,Aston Martin,1.0,0 days 00:01:29.606000,89.606,,0 days 00:00:34.347000,0 days 00:00:24.872000,SOFT,1.0,1.0,,,13.0,False,1
BOT,77,Kick Sauber,1.0,0 days 00:01:30.001000,90.001,,0 days 00:00:34.187000,0 days 00:00:25.492000,SOFT,1.0,1.0,,,14.0,False,1
TSU,22,RB,1.0,0 days 00:01:30.324000,90.324,,0 days 00:00:34.259000,0 days 00:00:25.296000,SOFT,1.0,1.0,,,15.0,False,1
MAG,20,Haas F1 Team,1.0,0 days 00:01:30.633000,90.633,,0 days 00:00:34.560000,0 days 00:00:25.084000,SOFT,1.0,1.0,,,16.0,False,1
ZHO,24,Kick Sauber,1.0,0 days 00:01:31.052000,91.052,,0 days 00:00:35.143000,0 days 00:00:25.168000,SOFT,1.0,1.0,,,17.0,False,1
SAR,2,Williams,1.0,0 days 00:01:31.507000,91.507,,0 days 00:00:34.997000,0 days 00:00:25.251000,SOFT,1.0,1.0,,,18.0,False,1
RIC,3,RB,1.0,0 days 00:01:31.751000,91.751,,0 days 00:00:35.231000,0 days 00:00:25.237000,SOFT,1.0,1.0,,,19.0,False,1
ALB,23,Williams,1.0,0 days 00:01:33.920000,93.92,,0 days 00:00:33.632000,0 days 00:00:24.980000,MEDIUM,1.0,1.0,0 days 00:57:07.090000,,20.0,False,1
RUS,63,Mercedes,2.0,0 days 00:01:19.857000,79.857,0 days 00:00:24.192000,0 days 00:00:32.070000,0 days 00:00:23.595000,SOFT,5.0,1.0,,,1.0,True,1
VER,1,Red Bull Racing,2.0,0 days 00:01:19.871000,79.871,0 days 00:00:24.201000,0 days 00:00:31.900000,0 days 00:00:23.770000,SOFT,5.0,1.0,,,2.0,True,1
NOR,4,McLaren,2.0,0 days 00:01:20.215000,80.215,0 days 00:00:24.310000,0 days 00:00:32.014000,0 days 00:00:23.891000,SOFT,2.0,1.0,,,3.0,True,1
HAM,44,Mercedes,2.0,0 days 00:01:20.594000,80.594,0 days 00:00:24.248000,0 days 00:00:32.276000,0 days 00:00:24.070000,SOFT,5.0,1.0,,,4.0,True,1
LEC,16,Ferrari,2.0,0 days 00:01:20.842000,80.842,0 days 00:00:24.412000,0 days 00:00:32.367000,0 days 00:00:24.063000,SOFT,2.0,1.0,,,5.0,True,1
SAI,55,Ferrari,2.0,0 days 00:01:20.666000,80.666,0 days 00:00:24.509000,0 days 00:00:32.270000,0 days 00:00:23.887000,SOFT,2.0,1.0,,,6.0,True,1
GAS,10,Alpine,2.0,0 days 00:01:21.157000,81.157,0 days 00:00:24.552000,0 days 00:00:32.497000,0 days 00:00:24.108000,SOFT,5.0,1.0,,,7.0,True,1
PIA,81,McLaren,2.0,0 days 00:01:21.607000,81.607,0 days 00:00:24.832000,0 days 00:00:32.474000,0 days 00:00:24.301000,SOFT,5.0,1.0,,,8.0,True,1
OCO,31,Alpine,2.0,0 days 00:01:22.017000,82.017,0 days 00:00:24.836000,0 days 00:00:32.719000,0 days 00:00:24.462000,SOFT,5.0,1.0,,,9.0,True,1
HUL,27,Haas F1 Team,2.0,0 days 00:01:22.084000,82.084,0 days 00:00:24.709000,0 days 00:00:32.944000,0 days 00:00:24.431000,SOFT,2.0,1.0,,,10.0,True,1
PER,11,Red Bull Racing,2.0,0 days 00:01:22.234000,82.234,0 days 00:00:24.747000,0 days 00:00:33.029000,0 days 00:00:24.458000,SOFT,5.0,1.0,,,11.0,True,1
ALO,14,Aston Martin,2.0,0 days 00:01:22.501000,82.501,0 days 00:00:24.875000,0 days 00:00:33.131000,0 days 00:00:24.495000,SOFT,2.0,1.0,,,12.0,True,1
STR,18,Aston Martin,2.0,0 days 00:01:22.587000,82.587,0 days 00:00:24.780000,0 days 00:00:33.273000,0 days 00:00:24.534000,SOFT,2.0,1.0,,,13.0,True,1
BOT,77,Kick Sauber,2.0,0 days 00:01:22.715000,82.715,0 days 00:00:24.671000,0 days 00:00:33.365000,0 days 00:00:24.679000,SOFT,2.0,1.0,,,14.0,True,1
TSU,22,RB,2.0,0 days 00:01:22.957000,82.957,0 days 00:00:24.724000,0 days 00:00:33.446000,0 days 00:00:24.787000,SOFT,2.0,1.0,,,15.0,True,1
MAG,20,Haas F1 Team,2.0,0 days 00:01:23.073000,83.073,0 days 00:00:24.796000,0 days 00:00:33.420000,0 days 00:00:24.857000,SOFT,2.0,1.0,,,16.0,True,1
