stint_rank,Driver,Team,Compound,Stint,from_lap,to_lap,laps,average_lap_seconds,median_lap_seconds,best_lap_seconds
1,NOR,McLaren,SOFT,3.0,49.0,66.0,18,78.063,77.966,77.115
2,VER,Red Bull Racing,SOFT,3.0,46.0,66.0,21,78.329,78.165,77.776
3,PIA,McLaren,SOFT,3.0,48.0,66.0,19,78.433,78.293,77.874
4,LEC,Ferrari,SOFT,3.0,49.0,66.0,18,78.471,78.416,77.897
5,HAM,Mercedes,SOFT,3.0,45.0,66.0,22,78.717,78.664,77.809
6,PER,Red Bull Racing,SOFT,4.0,51.0,66.0,16,78.842,78.934,77.785
7,RUS,Mercedes,HARD,3.0,38.0,66.0,29,79.07,78.982,78.29
8,SAI,Ferrari,HARD,3.0,38.0,66.0,29,79.265,79.151,78.539
9,PER,Red Bull Racing,MEDIUM,3.0,33.0,48.0,16,79.34,79.396,78.652
10,ALO,Aston Martin,HARD,3.0,47.0,65.0,19,79.4,79.387,78.334
11,NOR,McLaren,MEDIUM,2.0,25.0,46.0,22,79.525,79.478,78.503
12,GAS,Alpine,HARD,3.0,40.0,65.0,26,79.53,79.558,79.045
13,HUL,Haas F1 Team,HARD,3.0,40.0,66.0,27,79.578,79.532,78.609
14,LEC,Ferrari,MEDIUM,2.0,26.0,46.0,21,79.662,79.662,78.811
15,OCO,Alpine,HARD,3.0,39.0,66.0,28,79.714,79.656,78.982
16,ZHO,Kick Sauber,HARD,3.0,43.0,65.0,23,79.734,79.651,78.771
17,VER,Red Bull Racing,MEDIUM,2.0,19.0,43.0,25,79.878,79.836,79.363
18,PIA,McLaren,MEDIUM,2.0,23.0,45.0,23,79.97,79.853,79.622
19,HAM,Mercedes,MEDIUM,2.0,18.0,42.0,25,80.053,80.008,79.307
20,RUS,Mercedes,MEDIUM,2.0,17.0,34.0,18,80.066,80.136,79.511
21,STR,Aston Martin,HARD,3.0,39.0,64.0,26,80.204,79.926,79.318
22,TSU,RB,SOFT,4.0,46.0,65.0,19,80.239,80.103,79.447
23,SAI,Ferrari,MEDIUM,2.0,17.0,35.0,18,80.274,80.218,79.709
24,RIC,RB,HARD,3.0,44.0,65.0,21,80.426,80.128,79.45
25,ALB,Williams,SOFT,3.0,45.0,65.0,20,80.448,80.164,79.132
26,VER,Red Bull Racing,SOFT,1.0,2.0,14.0,12,80.705,80.915,79.364
27,GAS,Alpine,MEDIUM,2.0,16.0,37.0,21,80.755,80.678,79.989
28,PER,Red Bull Racing,SOFT,2.0,15.0,30.0,15,80.763,80.661,80.162
29,TSU,RB,HARD,3.0,29.0,43.0,14,80.764,80.605,79.573
30,NOR,McLaren,SOFT,1.0,2.0,22.0,18,80.9,80.918,80.215
31,MAG,Haas F1 Team,HARD,3.0,31.0,65.0,34,80.958,80.958,79.805
32,SAI,Ferrari,SOFT,1.0,2.0,13.0,11,80.973,81.146,80.046
33,RUS,Mercedes,SOFT,1.0,2.0,13.0,11,81.035,81.103,79.857
34,OCO,Alpine,MEDIUM,2.0,15.0,36.0,20,81.062,81.114,79.883
35,HAM,Mercedes,SOFT,1.0,2.0,13.0,11,81.065,81.2,80.421
36,ALO,Aston Martin,MEDIUM,2.0,21.0,44.0,24,81.084,81.126,80.345
37,HUL,Haas F1 Team,MEDIUM,2.0,14.0,37.0,23,81.13,81.137,80.312
38,BOT,Kick Sauber,HARD,3.0,30.0,65.0,34,81.155,80.846,79.936
39,LEC,Ferrari,SOFT,1.0,2.0,22.0,19,81.16,81.159,80.569
40,STR,Aston Martin,MEDIUM,2.0,19.0,36.0,18,81.274,81.268,80.615
41,ALB,Williams,SOFT,2.0,20.0,41.0,22,81.28,81.35,80.005
42,GAS,Alpine,SOFT,1.0,2.0,13.0,11,81.309,81.339,80.679
43,ZHO,Kick Sauber,MEDIUM,2.0,11.0,40.0,30,81.343,81.386,80.151
44,RIC,RB,MEDIUM,2.0,18.0,41.0,24,81.358,81.262,80.849
45,SAR,Williams,HARD,3.0,36.0,63.0,27,81.385,81.199,80.172
46,PIA,McLaren,SOFT,1.0,2.0,20.0,16,81.44,81.502,80.765
47,OCO,Alpine,SOFT,1.0,3.0,12.0,10,81.559,81.674,80.809
48,BOT,Kick Sauber,SOFT,2.0,13.0,27.0,15,81.674,81.612,79.608
49,MAG,Haas F1 Team,MEDIUM,2.0,12.0,28.0,17,81.676,81.595,80.95
50,HUL,Haas F1 Team,SOFT,1.0,3.0,10.0,8,81.719,81.77,81.383
51,PER,Red Bull Racing,SOFT,1.0,3.0,12.0,10,81.75,81.707,81.481
52,TSU,RB,MEDIUM,2.0,11.0,26.0,16,81.979,81.77,81.392
53,STR,Aston Martin,SOFT,1.0,3.0,16.0,14,82.068,82.066,81.75
54,SAR,Williams,MEDIUM,2.0,16.0,33.0,18,82.122,82.378,80.908
55,ALO,Aston Martin,SOFT,1.0,2.0,18.0,15,82.171,82.186,81.05
56,BOT,Kick Sauber,SOFT,1.0,2.0,10.0,9,82.392,82.314,82.113
57,RIC,RB,SOFT,1.0,2.0,15.0,13,82.401,82.433,81.77
58,MAG,Haas F1 Team,SOFT,1.0,3.0,9.0,7,82.408,82.38,82.102
59,ZHO,Kick Sauber,SOFT,1.0,3.0,8.0,5,82.548,82.516,82.358
60,ALB,Williams,MEDIUM,1.0,2.0,17.0,15,82.633,82.498,82.119
61,SAR,Williams,SOFT,1.0,2.0,13.0,12,82.974,82.87,82.461
62,TSU,RB,SOFT,1.0,2.0,8.0,7,82.985,82.957,82.193
