constructor,constructor_id,constructor_nationality,driver_code,driver_id,driver_name,driver_nationality,driver_number,event_id,event_name,fastest_lap_average_speed,fastest_lap_average_speed_units,fastest_lap_lap,fastest_lap_rank,fastest_lap_time,grid_position,laps,milliseconds,points,position,position_text,round,status,time,year
Red Bull,red_bull,Austrian,KLI,klien,Christian Klien,Austrian,15,2006-kuala-lumpur,Malaysian Grand Prix,206.002,kph,14,13,1:36.867,8,26,,0.0,18,R,2,Hydraulics,,2006
Williams,williams,British,WEB,webber,Mark Webber,Australian,9,2006-kuala-lumpur,Malaysian Grand Prix,206.206,kph,12,12,1:36.771,4,15,,0.0,19,R,2,Hydraulics,,2006
Red Bull,red_bull,Austrian,COU,coulthard,David Coulthard,British,14,2006-kuala-lumpur,Malaysian Grand Prix,203.458,kph,4,17,1:38.078,19,10,,0.0,20,R,2,Hydraulics,,2006
Williams,williams,British,ROS,rosberg,Nico Rosberg,German,6,2006-kuala-lumpur,Malaysian Grand Prix,204.946,kph,6,15,1:37.366,3,6,,0.0,21,R,2,Engine,,2006
McLaren,mclaren,British,RAI,raikkonen,Kimi Räikkönen,Finnish,7,2006-kuala-lumpur,Malaysian Grand Prix,,,,,,6,0,,0.0,22,R,2,Accident,,2006
Renault,renault,French,ALO,alonso,Fernando Alonso,Spanish,14,2006-melbourne,Australian Grand Prix,221.499,kph,49,2,1:26.189,3,57,5667870,10.0,1,1,3,Finished,1:34:27.870,2006
McLaren,mclaren,British,RAI,raikkonen,Kimi Räikkönen,Finnish,7,2006-melbourne,Australian Grand Prix,221.869,kph,57,1,1:26.045,4,57,5669670,8.0,2,2,3,Finished,+1.800,2006
Toyota,toyota,Japanese,SCH,ralf_schumacher,Ralf Schumacher,German,7,2006-melbourne,Australian Grand Prix,217.41,kph,45,10,1:27.810,6,57,5692670,6.0,3,3,3,Finished,+24.800,2006
BMW Sauber,bmw_sauber,German,HEI,heidfeld,Nick Heidfeld,German,16,2006-melbourne,Australian Grand Prix,217.683,kph,49,7,1:27.700,8,57,5698870,5.0,4,4,3,Finished,+31.000,2006
Renault,renault,French,FIS,fisichella,Giancarlo Fisichella,Italian,2,2006-melbourne,Australian Grand Prix,218.028,kph,53,5,1:27.561,2,57,5705970,4.0,5,5,3,Finished,+38.100,2006
BMW Sauber,bmw_sauber,German,VIL,villeneuve,Jacques Villeneuve,Canadian,17,2006-melbourne,Australian Grand Prix,216.152,kph,56,13,1:28.321,19,57,5717370,3.0,6,6,3,Finished,+49.500,2006
Honda,honda,Japanese,BAR,barrichello,Rubens Barrichello,Brazilian,11,2006-melbourne,Australian Grand Prix,217.707,kph,32,6,1:27.690,16,57,5719770,2.0,7,7,3,Finished,+51.900,2006
Red Bull,red_bull,Austrian,COU,coulthard,David Coulthard,British,14,2006-melbourne,Australian Grand Prix,216.326,kph,32,12,1:28.250,11,57,5721770,1.0,8,8,3,Finished,+53.900,2006
Toro Rosso,toro_rosso,Italian,SPE,speed,Scott Speed,American,21,2006-melbourne,Australian Grand Prix,216.039,kph,26,14,1:28.367,18,57,5746670,0.0,9,9,3,Finished,+1:18.800,2006
Honda,honda,Japanese,BUT,button,Jenson Button,British,22,2006-melbourne,Australian Grand Prix,217.437,kph,17,8,1:27.799,1,56,,0.0,10,10,3,+1 Lap,,2006
MF1,mf1,Russian,ALB,albers,Christijan Albers,Dutch,19,2006-melbourne,Australian Grand Prix,213.931,kph,53,15,1:29.238,17,56,,0.0,11,11,3,+1 Lap,,2006
Super Aguri,super_aguri,Japanese,SAT,sato,Takuma Sato,Japanese,22,2006-melbourne,Australian Grand Prix,210.775,kph,54,17,1:30.574,21,55,,0.0,12,12,3,+2 Laps,,2006
Super Aguri,super_aguri,Japanese,IDE,ide,Yuji Ide,Japanese,23,2006-melbourne,Australian Grand Prix,203.663,kph,49,18,1:33.737,22,54,,0.0,13,13,3,+3 Laps,,2006
McLaren,mclaren,British,MON,montoya,Juan Pablo Montoya,Colombian,4,2006-melbourne,Australian Grand Prix,218.27,kph,45,4,1:27.464,5,46,,0.0,14,R,3,Electrical,,2006
MF1,mf1,Russian,TMO,monteiro,Tiago Monteiro,Portuguese,18,2006-melbourne,Australian Grand Prix,212.86,kph,31,16,1:29.687,20,39,,0.0,15,R,3,Mechanical,,2006
Toro Rosso,toro_rosso,Italian,LIU,liuzzi,Vitantonio Liuzzi,Italian,20,2006-melbourne,Australian Grand Prix,216.97,kph,25,11,1:27.988,12,37,,0.0,16,R,3,Accident,,2006
Ferrari,ferrari,Italian,MSC,michael_schumacher,Michael Schumacher,German,5,2006-melbourne,Australian Grand Prix,218.981,kph,27,3,1:27.180,10,32,,0.0,17,R,3,Accident,,2006
Williams,williams,British,WEB,webber,Mark Webber,Australian,9,2006-melbourne,Australian Grand Prix,217.435,kph,19,9,1:27.800,7,22,,0.0,18,R,3,Transmission,,2006
Red Bull,red_bull,Austrian,KLI,klien,Christian Klien,Austrian,15,2006-melbourne,Australian Grand Prix,188.363,kph,4,19,1:41.351,13,4,,0.0,19,R,3,Accident,,2006
Toyota,toyota,Japanese,TRU,trulli,Jarno Trulli,Italian,8,2006-melbourne,Australian Grand Prix,,,,,,9,0,,0.0,20,R,3,Accident,,2006
Williams,williams,British,ROS,rosberg,Nico Rosberg,German,6,2006-melbourne,Australian Grand Prix,,,,,,14,0,,0.0,21,R,3,Accident,,2006
Ferrari,ferrari,Italian,MAS,massa,Felipe Massa,Brazilian,19,2006-melbourne,Australian Grand Prix,,,,,,15,0,,0.0,22,R,3,Accident,,2006
Ferrari,ferrari,Italian,MSC,michael_schumacher,Michael Schumacher,German,5,2006-imola,San Marino Grand Prix,210.961,kph,19,2,1:24.624,1,62,5466486,10.0,1,1,4,Finished,1:31:06.486,2006
Renault,renault,French,ALO,alonso,Fernando Alonso,Spanish,14,2006-imola,San Marino Grand Prix,211.098,kph,23,1,1:24.569,5,62,5468582,8.0,2,2,4,Finished,+2.096,2006
McLaren,mclaren,British,MON,montoya,Juan Pablo Montoya,Colombian,4,2006-imola,San Marino Grand Prix,209.791,kph,22,4,1:25.096,7,62,5482354,6.0,3,3,4,Finished,+15.868,2006
Ferrari,ferrari,Italian,MAS,massa,Felipe Massa,Brazilian,19,2006-imola,San Marino Grand Prix,208.731,kph,12,10,1:25.528,4,62,5483582,5.0,4,4,4,Finished,+17.096,2006
McLaren,mclaren,British,RAI,raikkonen,Kimi Räikkönen,Finnish,7,2006-imola,San Marino Grand Prix,209.961,kph,49,3,1:25.027,8,62,5484010,4.0,5,5,4,Finished,+17.524,2006
Williams,williams,British,WEB,webber,Mark Webber,Australian,9,2006-imola,San Marino Grand Prix,208.829,kph,39,9,1:25.488,10,62,5504225,3.0,6,6,4,Finished,+37.739,2006
Honda,honda,Japanese,BUT,button,Jenson Button,British,22,2006-imola,San Marino Grand Prix,209.174,kph,29,6,1:25.347,2,62,5506121,2.0,7,7,4,Finished,+39.635,2006
Renault,renault,French,FIS,fisichella,Giancarlo Fisichella,Italian,2,2006-imola,San Marino Grand Prix,209.159,kph,43,7,1:25.353,11,62,5506686,1.0,8,8,4,Finished,+40.200,2006
Toyota,toyota,Japanese,SCH,ralf_schumacher,Ralf Schumacher,German,7,2006-imola,San Marino Grand Prix,209.25,kph,45,5,1:25.316,6,62,5511997,0.0,9,9,4,Finished,+45.511,2006
Honda,honda,Japanese,BAR,barrichello,Rubens Barrichello,Brazilian,11,2006-imola,San Marino Grand Prix,207.275,kph,12,13,1:26.129,3,62,5544337,0.0,10,10,4,Finished,+1:17.851,2006
Williams,williams,British,ROS,rosberg,Nico Rosberg,German,6,2006-imola,San Marino Grand Prix,206.581,kph,30,15,1:26.418,13,62,5546161,0.0,11,11,4,Finished,+1:19.675,2006
BMW Sauber,bmw_sauber,German,VIL,villeneuve,Jacques Villeneuve,Canadian,17,2006-imola,San Marino Grand Prix,208.951,kph,53,8,1:25.438,12,62,5548856,0.0,12,12,4,Finished,+1:22.370,2006
BMW Sauber,bmw_sauber,German,HEI,heidfeld,Nick Heidfeld,German,16,2006-imola,San Marino Grand Prix,207.595,kph,53,12,1:25.996,15,61,,0.0,13,13,4,+1 Lap,,2006
Toro Rosso,toro_rosso,Italian,LIU,liuzzi,Vitantonio Liuzzi,Italian,20,2006-imola,San Marino Grand Prix,208.363,kph,43,11,1:25.679,16,61,,0.0,14,14,4,+1 Lap,,2006
Toro Rosso,toro_rosso,Italian,SPE,speed,Scott Speed,American,21,2006-imola,San Marino Grand Prix,206.989,kph,57,14,1:26.248,18,61,,0.0,15,15,4,+1 Lap,,2006
MF1,mf1,Russian,TMO,monteiro,Tiago Monteiro,Portuguese,18,2006-imola,San Marino Grand Prix,204.823,kph,53,18,1:27.160,19,60,,0.0,16,16,4,+2 Laps,,2006
Red Bull,red_bull,Austrian,COU,coulthard,David Coulthard,British,14,2006-imola,San Marino Grand Prix,205.542,kph,41,17,1:26.855,14,47,,0.0,17,R,4,Driveshaft,,2006
Super Aguri,super_aguri,Japanese,SAT,sato,Takuma Sato,Japanese,22,2006-imola,San Marino Grand Prix,200.363,kph,40,20,1:29.100,21,44,,0.0,18,R,4,Spun off,,2006
Red Bull,red_bull,Austrian,KLI,klien,Christian Klien,Austrian,15,2006-imola,San Marino Grand Prix,205.77,kph,30,16,1:26.759,17,40,,0.0,19,R,4,Hydraulics,,2006
Super Aguri,super_aguri,Japanese,IDE,ide,Yuji Ide,Japanese,23,2006-imola,San Marino Grand Prix,196.111,kph,15,21,1:31.032,22,23,,0.0,20,R,4,Suspension,,2006
Toyota,toyota,Japanese,TRU,trulli,Jarno Trulli,Italian,8,2006-imola,San Marino Grand Prix,202.778,kph,4,19,1:28.039,9,5,,0.0,21,R,4,Steering,,2006
MF1,mf1,Russian,ALB,albers,Christijan Albers,Dutch,19,2006-imola,San Marino Grand Prix,,,,,,20,0,,0.0,22,R,4,Accident,,2006
Ferrari,ferrari,Italian,MSC,michael_schumacher,Michael Schumacher,German,5,2006-n-rburg,European Grand Prix,201.226,kph,39,1,1:32.099,2,60,5758765,10.0,1,1,5,Finished,1:35:58.765,2006
Renault,renault,French,ALO,alonso,Fernando Alonso,Spanish,14,2006-n-rburg,European Grand Prix,200.285,kph,37,3,1:32.532,1,60,5762516,8.0,2,2,5,Finished,+3.751,2006
Ferrari,ferrari,Italian,MAS,massa,Felipe Massa,Brazilian,19,2006-n-rburg,European Grand Prix,199.065,kph,19,5,1:33.099,3,60,5763212,6.0,3,3,5,Finished,+4.447,2006
McLaren,mclaren,British,RAI,raikkonen,Kimi Räikkönen,Finnish,7,2006-n-rburg,European Grand Prix,200.415,kph,43,2,1:32.472,5,60,5763644,5.0,4,4,5,Finished,+4.879,2006
Honda,honda,Japanese,BAR,barrichello,Rubens Barrichello,Brazilian,11,2006-n-rburg,European Grand Prix,197.258,kph,59,9,1:33.952,4,60,5831351,4.0,5,5,5,Finished,+1:12.586,2006
Renault,renault,French,FIS,fisichella,Giancarlo Fisichella,Italian,2,2006-n-rburg,European Grand Prix,199.354,kph,46,4,1:32.964,11,60,5832881,3.0,6,6,5,Finished,+1:14.116,2006
Williams,williams,British,ROS,rosberg,Nico Rosberg,German,6,2006-n-rburg,European Grand Prix,198.044,kph,48,7,1:33.579,22,60,5833330,2.0,7,7,5,Finished,+1:14.565,2006
BMW Sauber,bmw_sauber,German,VIL,villeneuve,Jacques Villeneuve,Canadian,17,2006-n-rburg,European Grand Prix,197.079,kph,38,12,1:34.037,9,60,5848129,1.0,8,8,5,Finished,+1:29.364,2006
Toyota,toyota,Japanese,TRU,trulli,Jarno Trulli,Italian,8,2006-n-rburg,European Grand Prix,197.256,kph,58,10,1:33.953,7,59,,0.0,9,9,5,+1 Lap,,2006
BMW Sauber,bmw_sauber,German,HEI,heidfeld,Nick Heidfeld,German,16,2006-n-rburg,European Grand Prix,197.084,kph,47,11,1:34.035,13,59,,0.0,10,10,5,+1 Lap,,2006
Toro Rosso,toro_rosso,Italian,SPE,speed,Scott Speed,American,21,2006-n-rburg,European Grand Prix,196.966,kph,57,14,1:34.091,17,59,,0.0,11,11,5,+1 Lap,,2006
MF1,mf1,Russian,TMO,monteiro,Tiago Monteiro,Portuguese,18,2006-n-rburg,European Grand Prix,194.052,kph,41,18,1:35.504,18,59,,0.0,12,12,5,+1 Lap,,2006
MF1,mf1,Russian,ALB,albers,Christijan Albers,Dutch,19,2006-n-rburg,European Grand Prix,194.207,kph,35,17,1:35.428,16,59,,0.0,13,13,5,+1 Lap,,2006
Toyota,toyota,Japanese,SCH,ralf_schumacher,Ralf Schumacher,German,7,2006-n-rburg,European Grand Prix,197.985,kph,27,8,1:33.607,10,52,,0.0,14,R,5,Engine,,2006
McLaren,mclaren,British,MON,montoya,Juan Pablo Montoya,Colombian,4,2006-n-rburg,European Grand Prix,198.061,kph,47,6,1:33.571,8,52,,0.0,15,R,5,Engine,,2006
Super Aguri,super_aguri,Japanese,SAT,sato,Takuma Sato,Japanese,22,2006-n-rburg,European Grand Prix,191.64,kph,26,19,1:36.706,20,45,,0.0,16,R,5,Hydraulics,,2006
Super Aguri,super_aguri,Japanese,FMO,montagny,Franck Montagny,French,23,2006-n-rburg,European Grand Prix,190.639,kph,21,20,1:37.214,21,29,,0.0,17,R,5,Hydraulics,,2006
Honda,honda,Japanese,BUT,button,Jenson Button,British,22,2006-n-rburg,European Grand Prix,197.069,kph,9,13,1:34.042,6,28,,0.0,18,R,5,Engine,,2006
Red Bull,red_bull,Austrian,KLI,klien,Christian Klien,Austrian,15,2006-n-rburg,European Grand Prix,196.004,kph,16,15,1:34.553,15,28,,0.0,19,R,5,Gearbox,,2006
Williams,williams,British,WEB,webber,Mark Webber,Australian,9,2006-n-rburg,European Grand Prix,194.233,kph,11,16,1:35.415,19,12,,0.0,20,R,5,Hydraulics,,2006
Red Bull,red_bull,Austrian,COU,coulthard,David Coulthard,British,14,2006-n-rburg,European Grand Prix,128.254,kph,2,21,2:24.500,12,2,,0.0,21,R,5,Accident,,2006
Toro Rosso,toro_rosso,Italian,LIU,liuzzi,Vitantonio Liuzzi,Italian,20,2006-n-rburg,European Grand Prix,,,,,,14,0,,0.0,22,R,5,Accident,,2006
Renault,renault,French,ALO,alonso,Fernando Alonso,Spanish,14,2006-barcelona,Spanish Grand Prix,217.108,kph,39,2,1:16.723,1,66,5181759,10.0,1,1,6,Finished,1:26:21.759,2006
Ferrari,ferrari,Italian,MSC,michael_schumacher,Michael Schumacher,German,5,2006-barcelona,Spanish Grand Prix,216.546,kph,43,3,1:16.922,3,66,5200261,8.0,2,2,6,Finished,+18.502,2006
Renault,renault,French,FIS,fisichella,Giancarlo Fisichella,Italian,2,2006-barcelona,Spanish Grand Prix,216.094,kph,38,4,1:17.083,2,66,5205710,6.0,3,3,6,Finished,+23.951,2006
Ferrari,ferrari,Italian,MAS,massa,Felipe Massa,Brazilian,19,2006-barcelona,Spanish Grand Prix,217.32,kph,42,1,1:16.648,4,66,5211612,5.0,4,4,6,Finished,+29.853,2006
McLaren,mclaren,British,RAI,raikkonen,Kimi Räikkönen,Finnish,7,2006-barcelona,Spanish Grand Prix,215.328,kph,40,5,1:17.357,9,66,5238634,4.0,5,5,6,Finished,+56.875,2006
Honda,honda,Japanese,BUT,button,Jenson Button,British,22,2006-barcelona,Spanish Grand Prix,215.301,kph,40,6,1:17.367,8,66,5240106,3.0,6,6,6,Finished,+58.347,2006
Honda,honda,Japanese,BAR,barrichello,Rubens Barrichello,Brazilian,11,2006-barcelona,Spanish Grand Prix,215.212,kph,40,7,1:17.399,5,65,,2.0,7,7,6,+1 Lap,,2006
BMW Sauber,bmw_sauber,German,HEI,heidfeld,Nick Heidfeld,German,16,2006-barcelona,Spanish Grand Prix,213.913,kph,49,10,1:17.869,10,65,,1.0,8,8,6,+1 Lap,,2006
Williams,williams,British,WEB,webber,Mark Webber,Australian,9,2006-barcelona,Spanish Grand Prix,213.827,kph,61,11,1:17.900,11,65,,0.0,9,9,6,+1 Lap,,2006
Toyota,toyota,Japanese,TRU,trulli,Jarno Trulli,Italian,8,2006-barcelona,Spanish Grand Prix,212.288,kph,42,13,1:18.465,7,65,,0.0,10,10,6,+1 Lap,,2006
Williams,williams,British,ROS,rosberg,Nico Rosberg,German,6,2006-barcelona,Spanish Grand Prix,213.935,kph,51,8,1:17.861,13,65,,0.0,11,11,6,+1 Lap,,2006
BMW Sauber,bmw_sauber,German,VIL,villeneuve,Jacques Villeneuve,Canadian,17,2006-barcelona,Spanish Grand Prix,213.417,kph,62,12,1:18.050,22,65,,0.0,12,12,6,+1 Lap,,2006
Red Bull,red_bull,Austrian,KLI,klien,Christian Klien,Austrian,15,2006-barcelona,Spanish Grand Prix,212.15,kph,59,15,1:18.516,14,65,,0.0,13,13,6,+1 Lap,,2006
Red Bull,red_bull,Austrian,COU,coulthard,David Coulthard,British,14,2006-barcelona,Spanish Grand Prix,213.932,kph,55,9,1:17.862,21,65,,0.0,14,14,6,+1 Lap,,2006
Toro Rosso,toro_rosso,Italian,LIU,liuzzi,Vitantonio Liuzzi,Italian,20,2006-barcelona,Spanish Grand Prix,212.226,kph,52,14,1:18.488,15,63,,0.0,15,15,6,Hydraulics,,2006
MF1,mf1,Russian,TMO,monteiro,Tiago Monteiro,Portuguese,18,2006-barcelona,Spanish Grand Prix,210.145,kph,28,18,1:19.265,17,63,,0.0,16,16,6,+3 Laps,,2006
Super Aguri,super_aguri,Japanese,SAT,sato,Takuma Sato,Japanese,22,2006-barcelona,Spanish Grand Prix,207.15,kph,42,21,1:20.411,19,62,,0.0,17,17,6,+4 Laps,,2006
MF1,mf1,Russian,ALB,albers,Christijan Albers,Dutch,19,2006-barcelona,Spanish Grand Prix,209.44,kph,28,20,1:19.532,18,48,,0.0,18,R,6,Broken wing,,2006
Toro Rosso,toro_rosso,Italian,SPE,speed,Scott Speed,American,21,2006-barcelona,Spanish Grand Prix,212.082,kph,41,16,1:18.541,16,47,,0.0,19,R,6,Engine,,2006
Toyota,toyota,Japanese,SCH,ralf_schumacher,Ralf Schumacher,German,7,2006-barcelona,Spanish Grand Prix,211.867,kph,24,17,1:18.621,6,31,,0.0,20,R,6,Electronics,,2006
McLaren,mclaren,British,MON,montoya,Juan Pablo Montoya,Colombian,4,2006-barcelona,Spanish Grand Prix,209.571,kph,17,19,1:19.482,12,17,,0.0,21,R,6,Spun off,,2006
Super Aguri,super_aguri,Japanese,FMO,montagny,Franck Montagny,French,23,2006-barcelona,Spanish Grand Prix,202.177,kph,9,22,1:22.389,20,10,,0.0,22,R,6,Driveshaft,,2006
Renault,renault,French,ALO,alonso,Fernando Alonso,Spanish,14,2006-monte-carlo,Monaco Grand Prix,158.898,kph,11,3,1:15.671,1,78,6223116,10.0,1,1,7,Finished,1:43:43.116,2006
McLaren,mclaren,British,MON,montoya,Juan Pablo Montoya,Colombian,4,2006-monte-carlo,Monaco Grand Prix,158.193,kph,20,6,1:16.008,4,78,6237683,8.0,2,2,7,Finished,+14.567,2006
Red Bull,red_bull,Austrian,COU,coulthard,David Coulthard,British,14,2006-monte-carlo,Monaco Grand Prix,154.452,kph,45,19,1:17.849,7,78,6275414,6.0,3,3,7,Finished,+52.298,2006
Honda,honda,Japanese,BAR,barrichello,Rubens Barrichello,Brazilian,11,2006-monte-carlo,Monaco Grand Prix,155.509,kph,67,12,1:17.320,5,78,6276453,5.0,4,4,7,Finished,+53.337,2006
