constructor,constructor_id,constructor_nationality,driver_code,driver_id,driver_name,driver_nationality,driver_number,event_id,event_name,position,q1,q2,q3,round,year
Toyota,toyota,Japanese,TRU,trulli,Jarno Trulli,Italian,8,2006-montreal,Canadian Grand Prix,4,1:16.455,1:15.506,1:15.968,9,2006
Ferrari,ferrari,Italian,MSC,michael_schumacher,Michael Schumacher,German,5,2006-montreal,Canadian Grand Prix,5,1:15.716,1:15.139,1:15.986,9,2006
Williams,williams,British,ROS,rosberg,Nico Rosberg,German,6,2006-montreal,Canadian Grand Prix,6,1:16.404,1:15.269,1:16.012,9,2006
McLaren,mclaren,British,MON,montoya,Juan Pablo Montoya,Colombian,4,2006-montreal,Canadian Grand Prix,7,1:16.251,1:15.253,1:16.228,9,2006
Honda,honda,Japanese,BUT,button,Jenson Button,British,22,2006-montreal,Canadian Grand Prix,8,1:16.594,1:15.814,1:16.608,9,2006
Honda,honda,Japanese,BAR,barrichello,Rubens Barrichello,Brazilian,11,2006-montreal,Canadian Grand Prix,9,1:16.735,1:15.601,1:16.912,9,2006
Ferrari,ferrari,Italian,MAS,massa,Felipe Massa,Brazilian,19,2006-montreal,Canadian Grand Prix,10,1:16.259,1:15.555,1:17.209,9,2006
BMW Sauber,bmw_sauber,German,VIL,villeneuve,Jacques Villeneuve,Canadian,17,2006-montreal,Canadian Grand Prix,11,1:16.493,1:15.832,,9,2006
Red Bull,red_bull,Austrian,KLI,klien,Christian Klien,Austrian,15,2006-montreal,Canadian Grand Prix,12,1:16.585,1:15.833,,9,2006
BMW Sauber,bmw_sauber,German,HEI,heidfeld,Nick Heidfeld,German,16,2006-montreal,Canadian Grand Prix,13,1:15.906,1:15.885,,9,2006
Toyota,toyota,Japanese,SCH,ralf_schumacher,Ralf Schumacher,German,7,2006-montreal,Canadian Grand Prix,14,1:16.702,1:15.888,,9,2006
Toro Rosso,toro_rosso,Italian,LIU,liuzzi,Vitantonio Liuzzi,Italian,20,2006-montreal,Canadian Grand Prix,15,1:16.581,1:16.116,,9,2006
Red Bull,red_bull,Austrian,COU,coulthard,David Coulthard,British,14,2006-montreal,Canadian Grand Prix,16,1:16.514,1:16.301,,9,2006
Williams,williams,British,WEB,webber,Mark Webber,Australian,9,2006-montreal,Canadian Grand Prix,17,1:16.985,,,9,2006
Toro Rosso,toro_rosso,Italian,SPE,speed,Scott Speed,American,21,2006-montreal,Canadian Grand Prix,18,1:17.016,,,9,2006
MF1,mf1,Russian,TMO,monteiro,Tiago Monteiro,Portuguese,18,2006-montreal,Canadian Grand Prix,19,1:17.121,,,9,2006
MF1,mf1,Russian,ALB,albers,Christijan Albers,Dutch,19,2006-montreal,Canadian Grand Prix,20,1:17.140,,,9,2006
Super Aguri,super_aguri,Japanese,SAT,sato,Takuma Sato,Japanese,22,2006-montreal,Canadian Grand Prix,21,1:19.088,,,9,2006
Super Aguri,super_aguri,Japanese,FMO,montagny,Franck Montagny,French,23,2006-montreal,Canadian Grand Prix,22,1:19.152,,,9,2006
Ferrari,ferrari,Italian,MSC,michael_schumacher,Michael Schumacher,German,5,2006-indianapolis,United States Grand Prix,1,1:11.588,1:10.636,1:10.832,10,2006
Ferrari,ferrari,Italian,MAS,massa,Felipe Massa,Brazilian,19,2006-indianapolis,United States Grand Prix,2,1:11.088,1:11.146,1:11.435,10,2006
Renault,renault,French,FIS,fisichella,Giancarlo Fisichella,Italian,2,2006-indianapolis,United States Grand Prix,3,1:12.287,1:11.200,1:11.920,10,2006
Honda,honda,Japanese,BAR,barrichello,Rubens Barrichello,Brazilian,11,2006-indianapolis,United States Grand Prix,4,1:12.156,1:11.263,1:12.109,10,2006
Renault,renault,French,ALO,alonso,Fernando Alonso,Spanish,14,2006-indianapolis,United States Grand Prix,5,1:12.416,1:11.877,1:12.449,10,2006
BMW Sauber,bmw_sauber,German,VIL,villeneuve,Jacques Villeneuve,Canadian,17,2006-indianapolis,United States Grand Prix,6,1:12.114,1:11.724,1:12.479,10,2006
Honda,honda,Japanese,BUT,button,Jenson Button,British,22,2006-indianapolis,United States Grand Prix,7,1:12.238,1:11.865,1:12.523,10,2006
Toyota,toyota,Japanese,SCH,ralf_schumacher,Ralf Schumacher,German,7,2006-indianapolis,United States Grand Prix,8,1:11.879,1:11.673,1:12.795,10,2006
McLaren,mclaren,British,RAI,raikkonen,Kimi Räikkönen,Finnish,7,2006-indianapolis,United States Grand Prix,9,1:12.777,1:12.135,1:13.174,10,2006
BMW Sauber,bmw_sauber,German,HEI,heidfeld,Nick Heidfeld,German,16,2006-indianapolis,United States Grand Prix,10,1:11.891,1:11.718,1:15.280,10,2006
McLaren,mclaren,British,MON,montoya,Juan Pablo Montoya,Colombian,4,2006-indianapolis,United States Grand Prix,11,1:12.477,1:12.150,,10,2006
Williams,williams,British,WEB,webber,Mark Webber,Australian,9,2006-indianapolis,United States Grand Prix,12,1:12.935,1:12.292,,10,2006
Toro Rosso,toro_rosso,Italian,SPE,speed,Scott Speed,American,21,2006-indianapolis,United States Grand Prix,13,1:13.167,1:12.792,,10,2006
MF1,mf1,Russian,ALB,albers,Christijan Albers,Dutch,19,2006-indianapolis,United States Grand Prix,14,1:12.711,1:12.854,,10,2006
MF1,mf1,Russian,TMO,monteiro,Tiago Monteiro,Portuguese,18,2006-indianapolis,United States Grand Prix,15,1:12.627,1:12.864,,10,2006
Red Bull,red_bull,Austrian,KLI,klien,Christian Klien,Austrian,15,2006-indianapolis,United States Grand Prix,16,1:12.773,1:12.925,,10,2006
Red Bull,red_bull,Austrian,COU,coulthard,David Coulthard,British,14,2006-indianapolis,United States Grand Prix,17,1:13.180,,,10,2006
Super Aguri,super_aguri,Japanese,SAT,sato,Takuma Sato,Japanese,22,2006-indianapolis,United States Grand Prix,18,1:13.496,,,10,2006
Williams,williams,British,ROS,rosberg,Nico Rosberg,German,6,2006-indianapolis,United States Grand Prix,19,1:13.506,,,10,2006
Toyota,toyota,Japanese,TRU,trulli,Jarno Trulli,Italian,8,2006-indianapolis,United States Grand Prix,20,1:13.787,,,10,2006
Toro Rosso,toro_rosso,Italian,LIU,liuzzi,Vitantonio Liuzzi,Italian,20,2006-indianapolis,United States Grand Prix,21,1:14.041,,,10,2006
Super Aguri,super_aguri,Japanese,FMO,montagny,Franck Montagny,French,23,2006-indianapolis,United States Grand Prix,22,1:16.036,,,10,2006
Ferrari,ferrari,Italian,MSC,michael_schumacher,Michael Schumacher,German,5,2006-magny-cours,French Grand Prix,1,1:15.865,1:15.111,1:15.493,11,2006
Ferrari,ferrari,Italian,MAS,massa,Felipe Massa,Brazilian,19,2006-magny-cours,French Grand Prix,2,1:16.277,1:15.679,1:15.510,11,2006
Renault,renault,French,ALO,alonso,Fernando Alonso,Spanish,14,2006-magny-cours,French Grand Prix,3,1:16.328,1:15.706,1:15.785,11,2006
Toyota,toyota,Japanese,TRU,trulli,Jarno Trulli,Italian,8,2006-magny-cours,French Grand Prix,4,1:15.550,1:15.776,1:16.036,11,2006
Toyota,toyota,Japanese,SCH,ralf_schumacher,Ralf Schumacher,German,7,2006-magny-cours,French Grand Prix,5,1:15.949,1:15.625,1:16.091,11,2006
McLaren,mclaren,British,RAI,raikkonen,Kimi Räikkönen,Finnish,7,2006-magny-cours,French Grand Prix,6,1:16.154,1:15.742,1:16.281,11,2006
Renault,renault,French,FIS,fisichella,Giancarlo Fisichella,Italian,2,2006-magny-cours,French Grand Prix,7,1:16.825,1:15.901,1:16.345,11,2006
McLaren,mclaren,British,DLR,rosa,Pedro de la Rosa,Spanish,4,2006-magny-cours,French Grand Prix,8,1:16.679,1:15.902,1:16.632,11,2006
Williams,williams,British,ROS,rosberg,Nico Rosberg,German,6,2006-magny-cours,French Grand Prix,9,1:16.534,1:15.926,1:18.272,11,2006
Red Bull,red_bull,Austrian,COU,coulthard,David Coulthard,British,14,2006-magny-cours,French Grand Prix,10,1:16.350,1:15.974,1:18.663,11,2006
Williams,williams,British,WEB,webber,Mark Webber,Australian,9,2006-magny-cours,French Grand Prix,11,1:16.531,1:16.129,,11,2006
BMW Sauber,bmw_sauber,German,HEI,heidfeld,Nick Heidfeld,German,16,2006-magny-cours,French Grand Prix,12,1:16.686,1:16.294,,11,2006
Red Bull,red_bull,Austrian,KLI,klien,Christian Klien,Austrian,15,2006-magny-cours,French Grand Prix,13,1:16.921,1:16.433,,11,2006
Honda,honda,Japanese,BAR,barrichello,Rubens Barrichello,Brazilian,11,2006-magny-cours,French Grand Prix,14,1:17.022,1:17.027,,11,2006
Toro Rosso,toro_rosso,Italian,SPE,speed,Scott Speed,American,21,2006-magny-cours,French Grand Prix,15,1:17.117,1:17.063,,11,2006
MF1,mf1,Russian,ALB,albers,Christijan Albers,Dutch,19,2006-magny-cours,French Grand Prix,16,1:16.962,1:17.105,,11,2006
Toro Rosso,toro_rosso,Italian,LIU,liuzzi,Vitantonio Liuzzi,Italian,20,2006-magny-cours,French Grand Prix,17,1:17.164,,,11,2006
BMW Sauber,bmw_sauber,German,VIL,villeneuve,Jacques Villeneuve,Canadian,17,2006-magny-cours,French Grand Prix,18,1:17.304,,,11,2006
Honda,honda,Japanese,BUT,button,Jenson Button,British,22,2006-magny-cours,French Grand Prix,19,1:17.495,,,11,2006
MF1,mf1,Russian,TMO,monteiro,Tiago Monteiro,Portuguese,18,2006-magny-cours,French Grand Prix,20,1:17.589,,,11,2006
Super Aguri,super_aguri,Japanese,FMO,montagny,Franck Montagny,French,23,2006-magny-cours,French Grand Prix,21,1:18.637,,,11,2006
Super Aguri,super_aguri,Japanese,SAT,sato,Takuma Sato,Japanese,22,2006-magny-cours,French Grand Prix,22,1:18.845,,,11,2006
McLaren,mclaren,British,RAI,raikkonen,Kimi Räikkönen,Finnish,7,2006-hockenheim,German Grand Prix,1,1:15.214,1:14.410,1:14.070,12,2006
Ferrari,ferrari,Italian,MSC,michael_schumacher,Michael Schumacher,German,5,2006-hockenheim,German Grand Prix,2,1:14.904,1:13.778,1:14.205,12,2006
Ferrari,ferrari,Italian,MAS,massa,Felipe Massa,Brazilian,19,2006-hockenheim,German Grand Prix,3,1:14.412,1:14.094,1:14.569,12,2006
Honda,honda,Japanese,BUT,button,Jenson Button,British,22,2006-hockenheim,German Grand Prix,4,1:15.869,1:14.378,1:14.862,12,2006
Renault,renault,French,FIS,fisichella,Giancarlo Fisichella,Italian,2,2006-hockenheim,German Grand Prix,5,1:15.916,1:14.540,1:14.894,12,2006
Honda,honda,Japanese,BAR,barrichello,Rubens Barrichello,Brazilian,11,2006-hockenheim,German Grand Prix,6,1:15.757,1:14.652,1:14.934,12,2006
Renault,renault,French,ALO,alonso,Fernando Alonso,Spanish,14,2006-hockenheim,German Grand Prix,7,1:15.518,1:14.746,1:15.282,12,2006
Toyota,toyota,Japanese,SCH,ralf_schumacher,Ralf Schumacher,German,7,2006-hockenheim,German Grand Prix,8,1:15.789,1:14.743,1:15.923,12,2006
McLaren,mclaren,British,DLR,rosa,Pedro de la Rosa,Spanish,4,2006-hockenheim,German Grand Prix,9,1:15.655,1:15.021,1:15.936,12,2006
Red Bull,red_bull,Austrian,COU,coulthard,David Coulthard,British,14,2006-hockenheim,German Grand Prix,10,1:15.836,1:14.826,1:16.326,12,2006
Williams,williams,British,WEB,webber,Mark Webber,Australian,9,2006-hockenheim,German Grand Prix,11,1:15.719,1:15.094,,12,2006
Red Bull,red_bull,Austrian,KLI,klien,Christian Klien,Austrian,15,2006-hockenheim,German Grand Prix,12,1:15.816,1:15.141,,12,2006
Toyota,toyota,Japanese,TRU,trulli,Jarno Trulli,Italian,8,2006-hockenheim,German Grand Prix,13,1:15.430,1:15.150,,12,2006
BMW Sauber,bmw_sauber,German,VIL,villeneuve,Jacques Villeneuve,Canadian,17,2006-hockenheim,German Grand Prix,14,1:16.281,1:15.329,,12,2006
Williams,williams,British,ROS,rosberg,Nico Rosberg,German,6,2006-hockenheim,German Grand Prix,15,1:16.183,1:15.380,,12,2006
BMW Sauber,bmw_sauber,German,HEI,heidfeld,Nick Heidfeld,German,16,2006-hockenheim,German Grand Prix,16,1:16.234,1:15.397,,12,2006
Toro Rosso,toro_rosso,Italian,LIU,liuzzi,Vitantonio Liuzzi,Italian,20,2006-hockenheim,German Grand Prix,17,1:16.399,,,12,2006
MF1,mf1,Russian,ALB,albers,Christijan Albers,Dutch,19,2006-hockenheim,German Grand Prix,18,1:17.093,,,12,2006
Super Aguri,super_aguri,Japanese,SAT,sato,Takuma Sato,Japanese,22,2006-hockenheim,German Grand Prix,19,1:17.185,,,12,2006
MF1,mf1,Russian,TMO,monteiro,Tiago Monteiro,Portuguese,18,2006-hockenheim,German Grand Prix,20,1:17.836,,,12,2006
Super Aguri,super_aguri,Japanese,YAM,yamamoto,Sakon Yamamoto,Japanese,23,2006-hockenheim,German Grand Prix,21,1:20.444,,,12,2006
Toro Rosso,toro_rosso,Italian,SPE,speed,Scott Speed,American,21,2006-hockenheim,German Grand Prix,22,,,,12,2006
McLaren,mclaren,British,RAI,raikkonen,Kimi Räikkönen,Finnish,7,2006-budapest,Hungarian Grand Prix,1,1:20.080,1:19.704,1:19.599,13,2006
Ferrari,ferrari,Italian,MAS,massa,Felipe Massa,Brazilian,19,2006-budapest,Hungarian Grand Prix,2,1:19.742,1:19.504,1:19.886,13,2006
Honda,honda,Japanese,BAR,barrichello,Rubens Barrichello,Brazilian,11,2006-budapest,Hungarian Grand Prix,3,1:21.141,1:19.783,1:20.085,13,2006
Honda,honda,Japanese,BUT,button,Jenson Button,British,22,2006-budapest,Hungarian Grand Prix,4,1:20.820,1:19.943,1:20.092,13,2006
McLaren,mclaren,British,DLR,rosa,Pedro de la Rosa,Spanish,4,2006-budapest,Hungarian Grand Prix,5,1:21.288,1:19.991,1:20.117,13,2006
Williams,williams,British,WEB,webber,Mark Webber,Australian,9,2006-budapest,Hungarian Grand Prix,6,1:21.335,1:20.047,1:20.266,13,2006
Toyota,toyota,Japanese,SCH,ralf_schumacher,Ralf Schumacher,German,7,2006-budapest,Hungarian Grand Prix,7,1:21.112,1:20.243,1:20.759,13,2006
Renault,renault,French,FIS,fisichella,Giancarlo Fisichella,Italian,2,2006-budapest,Hungarian Grand Prix,8,1:21.370,1:20.154,1:20.924,13,2006
Toyota,toyota,Japanese,TRU,trulli,Jarno Trulli,Italian,8,2006-budapest,Hungarian Grand Prix,9,1:21.434,1:20.231,1:21.132,13,2006
BMW Sauber,bmw_sauber,German,KUB,kubica,Robert Kubica,Polish,88,2006-budapest,Hungarian Grand Prix,10,1:20.891,1:20.256,1:22.049,13,2006
BMW Sauber,bmw_sauber,German,HEI,heidfeld,Nick Heidfeld,German,16,2006-budapest,Hungarian Grand Prix,11,1:21.437,1:20.623,,13,2006
Ferrari,ferrari,Italian,MSC,michael_schumacher,Michael Schumacher,German,5,2006-budapest,Hungarian Grand Prix,12,1:21.440,1:20.875,,13,2006
Red Bull,red_bull,Austrian,COU,coulthard,David Coulthard,British,14,2006-budapest,Hungarian Grand Prix,13,1:21.163,1:20.890,,13,2006
Red Bull,red_bull,Austrian,KLI,klien,Christian Klien,Austrian,15,2006-budapest,Hungarian Grand Prix,14,1:22.027,1:21.207,,13,2006
Renault,renault,French,ALO,alonso,Fernando Alonso,Spanish,14,2006-budapest,Hungarian Grand Prix,15,1:21.792,1:21.364,,13,2006
MF1,mf1,Russian,TMO,monteiro,Tiago Monteiro,Portuguese,18,2006-budapest,Hungarian Grand Prix,16,1:22.009,1:23.767,,13,2006
Toro Rosso,toro_rosso,Italian,LIU,liuzzi,Vitantonio Liuzzi,Italian,20,2006-budapest,Hungarian Grand Prix,17,1:22.068,,,13,2006
Williams,williams,British,ROS,rosberg,Nico Rosberg,German,6,2006-budapest,Hungarian Grand Prix,18,1:22.084,,,13,2006
Toro Rosso,toro_rosso,Italian,SPE,speed,Scott Speed,American,21,2006-budapest,Hungarian Grand Prix,19,1:22.317,,,13,2006
Super Aguri,super_aguri,Japanese,SAT,sato,Takuma Sato,Japanese,22,2006-budapest,Hungarian Grand Prix,20,1:22.967,,,13,2006
MF1,mf1,Russian,ALB,albers,Christijan Albers,Dutch,19,2006-budapest,Hungarian Grand Prix,21,1:23.146,,,13,2006
Super Aguri,super_aguri,Japanese,YAM,yamamoto,Sakon Yamamoto,Japanese,23,2006-budapest,Hungarian Grand Prix,22,1:24.016,,,13,2006
Ferrari,ferrari,Italian,MAS,massa,Felipe Massa,Brazilian,19,2006-istanbul,Turkish Grand Prix,1,1:27.306,1:27.059,1:26.907,14,2006
Ferrari,ferrari,Italian,MSC,michael_schumacher,Michael Schumacher,German,5,2006-istanbul,Turkish Grand Prix,2,1:27.385,1:25.850,1:27.284,14,2006
Renault,renault,French,ALO,alonso,Fernando Alonso,Spanish,14,2006-istanbul,Turkish Grand Prix,3,1:27.861,1:26.917,1:27.321,14,2006
Renault,renault,French,FIS,fisichella,Giancarlo Fisichella,Italian,2,2006-istanbul,Turkish Grand Prix,4,1:28.175,1:27.346,1:27.564,14,2006
Toyota,toyota,Japanese,SCH,ralf_schumacher,Ralf Schumacher,German,7,2006-istanbul,Turkish Grand Prix,5,1:27.668,1:27.062,1:27.569,14,2006
BMW Sauber,bmw_sauber,German,HEI,heidfeld,Nick Heidfeld,German,16,2006-istanbul,Turkish Grand Prix,6,1:28.200,1:27.251,1:27.785,14,2006
Honda,honda,Japanese,BUT,button,Jenson Button,British,22,2006-istanbul,Turkish Grand Prix,7,1:28.222,1:26.872,1:27.790,14,2006
McLaren,mclaren,British,RAI,raikkonen,Kimi Räikkönen,Finnish,7,2006-istanbul,Turkish Grand Prix,8,1:28.236,1:27.202,1:27.866,14,2006
BMW Sauber,bmw_sauber,German,KUB,kubica,Robert Kubica,Polish,88,2006-istanbul,Turkish Grand Prix,9,1:28.212,1:27.405,1:28.167,14,2006
Williams,williams,British,WEB,webber,Mark Webber,Australian,9,2006-istanbul,Turkish Grand Prix,10,1:28.307,1:27.608,1:29.436,14,2006
Red Bull,red_bull,Austrian,KLI,klien,Christian Klien,Austrian,15,2006-istanbul,Turkish Grand Prix,11,1:28.271,1:27.852,,14,2006
McLaren,mclaren,British,DLR,rosa,Pedro de la Rosa,Spanish,4,2006-istanbul,Turkish Grand Prix,12,1:28.403,1:27.897,,14,2006
Toyota,toyota,Japanese,TRU,trulli,Jarno Trulli,Italian,8,2006-istanbul,Turkish Grand Prix,13,1:28.549,1:27.973,,14,2006
Honda,honda,Japanese,BAR,barrichello,Rubens Barrichello,Brazilian,11,2006-istanbul,Turkish Grand Prix,14,1:28.411,1:28.257,,14,2006
Williams,williams,British,ROS,rosberg,Nico Rosberg,German,6,2006-istanbul,Turkish Grand Prix,15,1:28.889,1:28.386,,14,2006
MF1,mf1,Russian,ALB,albers,Christijan Albers,Dutch,19,2006-istanbul,Turkish Grand Prix,16,1:29.021,1:28.639,,14,2006
Red Bull,red_bull,Austrian,COU,coulthard,David Coulthard,British,14,2006-istanbul,Turkish Grand Prix,17,1:29.136,,,14,2006
Toro Rosso,toro_rosso,Italian,SPE,speed,Scott Speed,American,21,2006-istanbul,Turkish Grand Prix,18,1:29.158,,,14,2006
Toro Rosso,toro_rosso,Italian,LIU,liuzzi,Vitantonio Liuzzi,Italian,20,2006-istanbul,Turkish Grand Prix,19,1:29.250,,,14,2006
MF1,mf1,Russian,TMO,monteiro,Tiago Monteiro,Portuguese,18,2006-istanbul,Turkish Grand Prix,20,1:29.901,,,14,2006
Super Aguri,super_aguri,Japanese,YAM,yamamoto,Sakon Yamamoto,Japanese,23,2006-istanbul,Turkish Grand Prix,21,1:30.607,,,14,2006
Super Aguri,super_aguri,Japanese,SAT,sato,Takuma Sato,Japanese,22,2006-istanbul,Turkish Grand Prix,22,1:30.850,,,14,2006
McLaren,mclaren,British,RAI,raikkonen,Kimi Räikkönen,Finnish,7,2006-monza,Italian Grand Prix,1,1:21.994,1:21.349,1:21.484,15,2006
Ferrari,ferrari,Italian,MSC,michael_schumacher,Michael Schumacher,German,5,2006-monza,Italian Grand Prix,2,1:21.711,1:21.353,1:21.486,15,2006
BMW Sauber,bmw_sauber,German,HEI,heidfeld,Nick Heidfeld,German,16,2006-monza,Italian Grand Prix,3,1:21.764,1:21.425,1:21.653,15,2006
Ferrari,ferrari,Italian,MAS,massa,Felipe Massa,Brazilian,19,2006-monza,Italian Grand Prix,4,1:22.028,1:21.225,1:21.704,15,2006
Honda,honda,Japanese,BUT,button,Jenson Button,British,22,2006-monza,Italian Grand Prix,5,1:22.512,1:21.572,1:22.011,15,2006
BMW Sauber,bmw_sauber,German,KUB,kubica,Robert Kubica,Polish,88,2006-monza,Italian Grand Prix,6,1:22.437,1:21.270,1:22.258,15,2006
McLaren,mclaren,British,DLR,rosa,Pedro de la Rosa,Spanish,4,2006-monza,Italian Grand Prix,7,1:22.422,1:21.878,1:22.280,15,2006
Honda,honda,Japanese,BAR,barrichello,Rubens Barrichello,Brazilian,11,2006-monza,Italian Grand Prix,8,1:22.640,1:21.688,1:22.787,15,2006
Renault,renault,French,FIS,fisichella,Giancarlo Fisichella,Italian,2,2006-monza,Italian Grand Prix,9,1:22.486,1:21.722,1:23.175,15,2006
Renault,renault,French,ALO,alonso,Fernando Alonso,Spanish,14,2006-monza,Italian Grand Prix,10,1:21.747,1:21.526,1:25.688,15,2006
Toyota,toyota,Japanese,TRU,trulli,Jarno Trulli,Italian,8,2006-monza,Italian Grand Prix,11,1:22.093,1:21.924,,15,2006
Williams,williams,British,ROS,rosberg,Nico Rosberg,German,6,2006-monza,Italian Grand Prix,12,1:22.581,1:22.203,,15,2006
Toyota,toyota,Japanese,SCH,ralf_schumacher,Ralf Schumacher,German,7,2006-monza,Italian Grand Prix,13,1:22.622,1:22.280,,15,2006
Red Bull,red_bull,Austrian,COU,coulthard,David Coulthard,British,14,2006-monza,Italian Grand Prix,14,1:22.618,1:22.589,,15,2006
Toro Rosso,toro_rosso,Italian,SPE,speed,Scott Speed,American,21,2006-monza,Italian Grand Prix,15,1:22.943,1:23.165,,15,2006
Red Bull,red_bull,Austrian,KLI,klien,Christian Klien,Austrian,15,2006-monza,Italian Grand Prix,16,1:22.898,,,15,2006
Toro Rosso,toro_rosso,Italian,LIU,liuzzi,Vitantonio Liuzzi,Italian,20,2006-monza,Italian Grand Prix,17,1:23.043,,,15,2006
Spyker MF1,spyker_mf1,Dutch,ALB,albers,Christijan Albers,Dutch,19,2006-monza,Italian Grand Prix,18,1:23.116,,,15,2006
Williams,williams,British,WEB,webber,Mark Webber,Australian,9,2006-monza,Italian Grand Prix,19,1:23.341,,,15,2006
Spyker MF1,spyker_mf1,Dutch,TMO,monteiro,Tiago Monteiro,Portuguese,18,2006-monza,Italian Grand Prix,20,1:23.920,,,15,2006
Super Aguri,super_aguri,Japanese,SAT,sato,Takuma Sato,Japanese,22,2006-monza,Italian Grand Prix,21,1:24.289,,,15,2006
Super Aguri,super_aguri,Japanese,YAM,yamamoto,Sakon Yamamoto,Japanese,23,2006-monza,Italian Grand Prix,22,1:26.001,,,15,2006
Renault,renault,French,ALO,alonso,Fernando Alonso,Spanish,14,2006-shanghai,Chinese Grand Prix,1,1:44.128,1:43.951,1:44.360,16,2006
Renault,renault,French,FIS,fisichella,Giancarlo Fisichella,Italian,2,2006-shanghai,Chinese Grand Prix,2,1:44.378,1:44.336,1:44.992,16,2006
Honda,honda,Japanese,BAR,barrichello,Rubens Barrichello,Brazilian,11,2006-shanghai,Chinese Grand Prix,3,1:47.072,1:45.228,1:45.503,16,2006
Honda,honda,Japanese,BUT,button,Jenson Button,British,22,2006-shanghai,Chinese Grand Prix,4,1:45.809,1:44.662,1:45.503,16,2006
McLaren,mclaren,British,RAI,raikkonen,Kimi Räikkönen,Finnish,7,2006-shanghai,Chinese Grand Prix,5,1:44.909,1:45.622,1:45.754,16,2006
Ferrari,ferrari,Italian,MSC,michael_schumacher,Michael Schumacher,German,5,2006-shanghai,Chinese Grand Prix,6,1:47.366,1:45.660,1:45.775,16,2006
McLaren,mclaren,British,DLR,rosa,Pedro de la Rosa,Spanish,4,2006-shanghai,Chinese Grand Prix,7,1:44.808,1:45.095,1:45.877,16,2006
BMW Sauber,bmw_sauber,German,HEI,heidfeld,Nick Heidfeld,German,16,2006-shanghai,Chinese Grand Prix,8,1:46.249,1:45.055,1:46.053,16,2006
BMW Sauber,bmw_sauber,German,KUB,kubica,Robert Kubica,Polish,88,2006-shanghai,Chinese Grand Prix,9,1:46.049,1:45.576,1:46.632,16,2006
Red Bull,red_bull,Austrian,DOO,doornbos,Robert Doornbos,Dutch,15,2006-shanghai,Chinese Grand Prix,10,1:46.387,1:45.747,1:48.021,16,2006
Toro Rosso,toro_rosso,Italian,SPE,speed,Scott Speed,American,21,2006-shanghai,Chinese Grand Prix,11,1:46.222,1:45.851,,16,2006
Red Bull,red_bull,Austrian,COU,coulthard,David Coulthard,British,14,2006-shanghai,Chinese Grand Prix,12,1:45.931,1:45.968,,16,2006
Toro Rosso,toro_rosso,Italian,LIU,liuzzi,Vitantonio Liuzzi,Italian,20,2006-shanghai,Chinese Grand Prix,13,1:45.564,1:46.172,,16,2006
Williams,williams,British,WEB,webber,Mark Webber,Australian,9,2006-shanghai,Chinese Grand Prix,14,1:48.560,1:46.413,,16,2006
Williams,williams,British,ROS,rosberg,Nico Rosberg,German,6,2006-shanghai,Chinese Grand Prix,15,1:47.535,1:47.419,,16,2006
Toyota,toyota,Japanese,SCH,ralf_schumacher,Ralf Schumacher,German,7,2006-shanghai,Chinese Grand Prix,16,1:48.894,,,16,2006
Toyota,toyota,Japanese,TRU,trulli,Jarno Trulli,Italian,8,2006-shanghai,Chinese Grand Prix,17,1:49.098,,,16,2006
Spyker MF1,spyker_mf1,Dutch,TMO,monteiro,Tiago Monteiro,Portuguese,18,2006-shanghai,Chinese Grand Prix,18,1:49.903,,,16,2006
Super Aguri,super_aguri,Japanese,YAM,yamamoto,Sakon Yamamoto,Japanese,23,2006-shanghai,Chinese Grand Prix,19,1:55.560,,,16,2006
Ferrari,ferrari,Italian,MAS,massa,Felipe Massa,Brazilian,19,2006-shanghai,Chinese Grand Prix,20,1:47.231,1:45.970,,16,2006
Super Aguri,super_aguri,Japanese,SAT,sato,Takuma Sato,Japanese,22,2006-shanghai,Chinese Grand Prix,21,1:50.326,,,16,2006
Spyker MF1,spyker_mf1,Dutch,ALB,albers,Christijan Albers,Dutch,19,2006-shanghai,Chinese Grand Prix,22,1:49.542,,,16,2006
Ferrari,ferrari,Italian,MAS,massa,Felipe Massa,Brazilian,19,2006-suzuka,Japanese Grand Prix,1,1:30.112,1:29.830,1:29.599,17,2006
Ferrari,ferrari,Italian,MSC,michael_schumacher,Michael Schumacher,German,5,2006-suzuka,Japanese Grand Prix,2,1:31.279,1:28.954,1:29.711,17,2006
Toyota,toyota,Japanese,SCH,ralf_schumacher,Ralf Schumacher,German,7,2006-suzuka,Japanese Grand Prix,3,1:30.595,1:30.299,1:29.989,17,2006
Toyota,toyota,Japanese,TRU,trulli,Jarno Trulli,Italian,8,2006-suzuka,Japanese Grand Prix,4,1:30.420,1:30.204,1:30.039,17,2006
Renault,renault,French,ALO,alonso,Fernando Alonso,Spanish,14,2006-suzuka,Japanese Grand Prix,5,1:30.976,1:30.357,1:30.371,17,2006
Renault,renault,French,FIS,fisichella,Giancarlo Fisichella,Italian,2,2006-suzuka,Japanese Grand Prix,6,1:31.696,1:30.306,1:30.599,17,2006
Honda,honda,Japanese,BUT,button,Jenson Button,British,22,2006-suzuka,Japanese Grand Prix,7,1:30.847,1:30.268,1:30.992,17,2006
Honda,honda,Japanese,BAR,barrichello,Rubens Barrichello,Brazilian,11,2006-suzuka,Japanese Grand Prix,8,1:31.972,1:30.598,1:31.478,17,2006
