stint_rank,Driver,Team,Compound,Stint,from_lap,to_lap,laps,average_lap_seconds,median_lap_seconds,best_lap_seconds
1,RUS,Mercedes,SOFT,3.0,51.0,51.0,1,103.37,103.37,103.37
2,PER,Red Bull Racing,HARD,2.0,14.0,51.0,38,105.311,105.394,104.589
3,VER,Red Bull Racing,HARD,2.0,14.0,51.0,38,105.358,105.386,104.232
4,ALO,Aston Martin,HARD,2.0,15.0,51.0,37,105.786,105.955,104.241
5,LEC,Ferrari,HARD,2.0,15.0,51.0,37,105.793,105.726,104.561
6,SAI,Ferrari,HARD,2.0,15.0,51.0,37,106.412,106.545,105.175
7,HAM,Mercedes,HARD,2.0,14.0,51.0,38,106.474,106.571,105.346
8,GAS,Alpine,HARD,3.0,25.0,51.0,27,106.507,106.54,105.54
9,STR,Aston Martin,HARD,2.0,15.0,51.0,37,106.559,106.536,105.627
10,RUS,Mercedes,HARD,2.0,15.0,48.0,34,106.59,106.589,105.662
11,BOT,Alfa Romeo,MEDIUM,4.0,36.0,50.0,15,106.939,106.754,106.304
12,PER,Red Bull Racing,MEDIUM,1.0,4.0,10.0,7,107.02,106.905,106.448
13,VER,Red Bull Racing,MEDIUM,1.0,4.0,9.0,6,107.088,107.052,106.801
14,NOR,McLaren,HARD,2.0,14.0,51.0,38,107.372,107.348,105.738
15,TSU,AlphaTauri,HARD,2.0,14.0,51.0,38,107.454,107.321,105.727
16,PIA,McLaren,HARD,2.0,14.0,51.0,38,107.518,107.358,105.631
17,MAG,Haas F1 Team,HARD,2.0,14.0,51.0,38,107.551,107.452,105.85
18,LEC,Ferrari,MEDIUM,1.0,2.0,10.0,8,107.596,107.682,107.034
19,OCO,Alpine,HARD,1.0,2.0,49.0,43,107.63,107.553,105.908
20,SAI,Ferrari,MEDIUM,1.0,2.0,10.0,8,107.658,107.712,107.262
21,ALO,Aston Martin,MEDIUM,1.0,2.0,10.0,8,107.807,107.906,107.062
22,SAR,Williams,HARD,2.0,14.0,51.0,38,107.841,107.694,106.501
23,HAM,Mercedes,MEDIUM,1.0,2.0,8.0,7,107.854,107.816,107.602
24,ALB,Williams,HARD,2.0,9.0,51.0,40,107.908,107.666,105.925
25,HUL,Haas F1 Team,HARD,1.0,2.0,48.0,42,107.925,107.678,106.731
26,STR,Aston Martin,MEDIUM,1.0,3.0,10.0,8,107.957,107.929,107.689
27,RUS,Mercedes,MEDIUM,1.0,3.0,10.0,8,108.075,108.131,107.662
28,NOR,McLaren,MEDIUM,1.0,2.0,8.0,7,108.258,108.216,108.08
29,ZHO,Alfa Romeo,HARD,2.0,14.0,35.0,22,108.424,108.088,107.553
30,BOT,Alfa Romeo,HARD,3.0,15.0,33.0,19,108.495,108.32,107.849
31,BOT,Alfa Romeo,HARD,2.0,8.0,9.0,2,109.018,109.018,108.297
32,MAG,Haas F1 Team,MEDIUM,1.0,2.0,9.0,8,109.045,108.962,108.629
33,DEV,AlphaTauri,HARD,1.0,2.0,9.0,8,109.323,109.295,108.781
34,ZHO,Alfa Romeo,MEDIUM,1.0,2.0,10.0,9,109.363,109.307,109.096
35,BOT,Alfa Romeo,MEDIUM,1.0,2.0,5.0,4,109.378,109.229,108.992
36,GAS,Alpine,HARD,2.0,7.0,22.0,13,109.522,108.031,107.57
37,TSU,AlphaTauri,MEDIUM,1.0,1.0,7.0,7,109.778,108.529,108.228
38,PIA,McLaren,MEDIUM,1.0,1.0,7.0,7,110.055,109.002,108.298
39,ALB,Williams,MEDIUM,1.0,1.0,6.0,6,110.492,108.91,108.53
40,SAR,Williams,MEDIUM,1.0,1.0,7.0,7,110.709,109.285,108.85
41,GAS,Alpine,MEDIUM,1.0,1.0,4.0,4,111.931,109.532,108.873
