Driver,DriverNumber,Team,LapNumber,LapTime,LapTimeSeconds,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitOutTime,PitInTime,Position,IsPersonalBest,TrackStatus
LEC,16,Ferrari,1.0,0 days 00:01:50.109000,110.109,,0 days 00:00:43.607000,0 days 00:00:25.675000,MEDIUM,1.0,1.0,,,1.0,False,12
VER,1,Red Bull Racing,1.0,0 days 00:01:50.456000,110.456,,0 days 00:00:43.217000,0 days 00:00:25.646000,MEDIUM,1.0,1.0,,,2.0,False,12
PER,11,Red Bull Racing,1.0,0 days 00:01:51.373000,111.373,,0 days 00:00:43.341000,0 days 00:00:25.506000,MEDIUM,1.0,1.0,,,3.0,False,12
SAI,55,Ferrari,1.0,0 days 00:01:52.645000,112.645,,0 days 00:00:43.870000,0 days 00:00:25.570000,MEDIUM,1.0,1.0,,,4.0,False,12
HAM,44,Mercedes,1.0,0 days 00:01:53.406000,113.406,,0 days 00:00:43.889000,0 days 00:00:25.759000,MEDIUM,1.0,1.0,,,5.0,False,12
ALO,14,Aston Martin,1.0,0 days 00:01:54.002000,114.002,,0 days 00:00:44.016000,0 days 00:00:25.635000,MEDIUM,1.0,1.0,,,6.0,False,12
STR,18,Aston Martin,1.0,0 days 00:01:54.568000,114.568,,0 days 00:00:44.127000,0 days 00:00:25.560000,MEDIUM,1.0,1.0,,,7.0,False,12
NOR,4,McLaren,1.0,0 days 00:01:55.413000,115.413,,0 days 00:00:44.319000,0 days 00:00:25.676000,MEDIUM,1.0,1.0,,,8.0,False,12
RUS,63,Mercedes,1.0,0 days 00:01:56.394000,116.394,,0 days 00:00:44.900000,0 days 00:00:25.756000,MEDIUM,1.0,1.0,,,9.0,False,12
TSU,22,AlphaTauri,1.0,0 days 00:01:57.170000,117.17,,0 days 00:00:45.222000,0 days 00:00:25.586000,MEDIUM,1.0,1.0,,,10.0,False,12
PIA,81,McLaren,1.0,0 days 00:01:57.516000,117.516,,0 days 00:00:45.272000,0 days 00:00:25.456000,MEDIUM,1.0,1.0,,,11.0,False,12
ALB,23,Williams,1.0,0 days 00:01:58.185000,118.185,,0 days 00:00:45.404000,0 days 00:00:25.477000,MEDIUM,1.0,1.0,,,12.0,False,12
MAG,20,Haas F1 Team,1.0,0 days 00:01:58.715000,118.715,,0 days 00:00:45.263000,0 days 00:00:25.484000,MEDIUM,1.0,1.0,,,13.0,False,12
SAR,2,Williams,1.0,0 days 00:01:58.980000,118.98,,0 days 00:00:45.361000,0 days 00:00:25.289000,MEDIUM,1.0,1.0,,,14.0,False,12
GAS,10,Alpine,1.0,0 days 00:01:59.785000,119.785,,0 days 00:00:45.605000,0 days 00:00:25.499000,MEDIUM,1.0,1.0,,,15.0,False,12
ZHO,24,Alfa Romeo,1.0,0 days 00:02:00.491000,120.491,,0 days 00:00:45.903000,0 days 00:00:25.553000,MEDIUM,1.0,1.0,,,16.0,False,12
DEV,21,AlphaTauri,1.0,0 days 00:02:01.057000,121.057,,0 days 00:00:45.995000,0 days 00:00:25.577000,HARD,1.0,1.0,,,17.0,False,12
BOT,77,Alfa Romeo,1.0,0 days 00:02:02.059000,122.059,,0 days 00:00:46.516000,0 days 00:00:25.693000,MEDIUM,1.0,1.0,,,18.0,False,12
OCO,31,Alpine,1.0,0 days 00:02:02.501000,122.501,,0 days 00:00:46.520000,0 days 00:00:25.642000,HARD,1.0,1.0,0 days 01:03:15.242000,,19.0,False,12
HUL,27,Haas F1 Team,1.0,0 days 00:02:02.623000,122.623,,0 days 00:00:46.434000,0 days 00:00:25.308000,HARD,1.0,1.0,0 days 01:03:15.883000,,20.0,False,12
LEC,16,Ferrari,2.0,0 days 00:01:47.656000,107.656,0 days 00:00:38.192000,0 days 00:00:43.852000,0 days 00:00:25.612000,MEDIUM,2.0,1.0,,,1.0,True,1
VER,1,Red Bull Racing,2.0,0 days 00:01:47.707000,107.707,0 days 00:00:38.431000,0 days 00:00:43.642000,0 days 00:00:25.634000,MEDIUM,2.0,1.0,,,2.0,True,1
PER,11,Red Bull Racing,2.0,0 days 00:01:47.717000,107.717,0 days 00:00:38.505000,0 days 00:00:43.719000,0 days 00:00:25.493000,MEDIUM,2.0,1.0,,,3.0,True,1
SAI,55,Ferrari,2.0,0 days 00:01:47.774000,107.774,0 days 00:00:38.547000,0 days 00:00:43.735000,0 days 00:00:25.492000,MEDIUM,2.0,1.0,,,4.0,True,1
HAM,44,Mercedes,2.0,0 days 00:01:48.165000,108.165,0 days 00:00:38.632000,0 days 00:00:43.752000,0 days 00:00:25.781000,MEDIUM,2.0,1.0,,,5.0,True,1
ALO,14,Aston Martin,2.0,0 days 00:01:48.064000,108.064,0 days 00:00:38.837000,0 days 00:00:43.841000,0 days 00:00:25.386000,MEDIUM,2.0,1.0,,,6.0,True,1
STR,18,Aston Martin,2.0,0 days 00:01:48.409000,108.409,0 days 00:00:38.928000,0 days 00:00:44.052000,0 days 00:00:25.429000,MEDIUM,2.0,1.0,,,7.0,True,1
