circuit_id,circuit_name,circuit_url,country,date,event_id,event_name,event_slug,latitude,locality,longitude,round,season,time,url,year
jacarepagua,Autódromo Internacional Nelson Piquet,https://en.wikipedia.org/wiki/Aut%C3%B3dromo_Internacional_Nelson_Piquet,Brazil,1985-04-07,1985-rio-de-janeiro,Brazilian Grand Prix,rio-de-janeiro,-22.9756,Rio de Janeiro,-43.395,1,1985,,https://en.wikipedia.org/wiki/1985_Brazilian_Grand_Prix,1985
estoril,Autódromo do Estoril,https://en.wikipedia.org/wiki/Circuito_do_Estoril,Portugal,1985-04-21,1985-estoril,Portuguese Grand Prix,estoril,38.7506,Estoril,-9.39417,2,1985,,https://en.wikipedia.org/wiki/1985_Portuguese_Grand_Prix,1985
imola,Autodromo Enzo e Dino Ferrari,https://en.wikipedia.org/wiki/Imola_Circuit,Italy,1985-05-05,1985-imola,San Marino Grand Prix,imola,44.3439,Imola,11.7167,3,1985,,https://en.wikipedia.org/wiki/1985_San_Marino_Grand_Prix,1985
monaco,Circuit de Monaco,https://en.wikipedia.org/wiki/Circuit_de_Monaco,Monaco,1985-05-19,1985-monte-carlo,Monaco Grand Prix,monte-carlo,43.7347,Monte Carlo,7.42056,4,1985,,https://en.wikipedia.org/wiki/1985_Monaco_Grand_Prix,1985
villeneuve,Circuit Gilles Villeneuve,https://en.wikipedia.org/wiki/Circuit_Gilles_Villeneuve,Canada,1985-06-16,1985-montreal,Canadian Grand Prix,montreal,45.5,Montreal,-73.5228,5,1985,,https://en.wikipedia.org/wiki/1985_Canadian_Grand_Prix,1985
detroit,Detroit Street Circuit,https://en.wikipedia.org/wiki/Detroit_street_circuit,USA,1985-06-23,1985-detroit,Detroit Grand Prix,detroit,42.3298,Detroit,-83.0401,6,1985,,https://en.wikipedia.org/wiki/1985_Detroit_Grand_Prix,1985
ricard,Circuit Paul Ricard,https://en.wikipedia.org/wiki/Circuit_Paul_Ricard,France,1985-07-07,1985-le-castellet,French Grand Prix,le-castellet,43.2506,Le Castellet,5.79167,7,1985,,https://en.wikipedia.org/wiki/1985_French_Grand_Prix,1985
silverstone,Silverstone Circuit,https://en.wikipedia.org/wiki/Silverstone_Circuit,UK,1985-07-21,1985-silverstone,British Grand Prix,silverstone,52.0786,Silverstone,-1.01694,8,1985,,https://en.wikipedia.org/wiki/1985_British_Grand_Prix,1985
nurburgring,Nürburgring,https://en.wikipedia.org/wiki/N%C3%BCrburgring,Germany,1985-08-04,1985-n-rburg,German Grand Prix,n-rburg,50.3356,Nürburg,6.9475,9,1985,,https://en.wikipedia.org/wiki/1985_German_Grand_Prix,1985
red_bull_ring,Red Bull Ring,https://en.wikipedia.org/wiki/Red_Bull_Ring,Austria,1985-08-18,1985-spielberg,Austrian Grand Prix,spielberg,47.2197,Spielberg,14.7647,10,1985,,https://en.wikipedia.org/wiki/1985_Austrian_Grand_Prix,1985
zandvoort,Circuit Park Zandvoort,https://en.wikipedia.org/wiki/Circuit_Zandvoort,Netherlands,1985-08-25,1985-zandvoort,Dutch Grand Prix,zandvoort,52.3888,Zandvoort,4.54092,11,1985,,https://en.wikipedia.org/wiki/1985_Dutch_Grand_Prix,1985
monza,Autodromo Nazionale di Monza,https://en.wikipedia.org/wiki/Monza_Circuit,Italy,1985-09-08,1985-monza,Italian Grand Prix,monza,45.6156,Monza,9.28111,12,1985,,https://en.wikipedia.org/wiki/1985_Italian_Grand_Prix,1985
spa,Circuit de Spa-Francorchamps,https://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,Belgium,1985-09-15,1985-spa,Belgian Grand Prix,spa,50.4372,Spa,5.97139,13,1985,,https://en.wikipedia.org/wiki/1985_Belgian_Grand_Prix,1985
brands_hatch,Brands Hatch,https://en.wikipedia.org/wiki/Brands_Hatch,UK,1985-10-06,1985-kent,European Grand Prix,kent,51.3569,Kent,0.263056,14,1985,,https://en.wikipedia.org/wiki/1985_European_Grand_Prix,1985
kyalami,Kyalami,https://en.wikipedia.org/wiki/Kyalami,South Africa,1985-10-19,1985-midrand,South African Grand Prix,midrand,-25.9894,Midrand,28.0767,15,1985,,https://en.wikipedia.org/wiki/1985_South_African_Grand_Prix,1985
adelaide,Adelaide Street Circuit,https://en.wikipedia.org/wiki/Adelaide_Street_Circuit,Australia,1985-11-03,1985-adelaide,Australian Grand Prix,adelaide,-34.9272,Adelaide,138.617,16,1985,,https://en.wikipedia.org/wiki/1985_Australian_Grand_Prix,1985
