stint_rank,Driver,Team,Compound,Stint,from_lap,to_lap,laps,average_lap_seconds,median_lap_seconds,best_lap_seconds
1,NOR,McLaren,HARD,2.0,32.0,62.0,30,96.649,96.62,94.925
2,PIA,McLaren,HARD,2.0,40.0,62.0,23,96.672,96.61,95.745
3,LEC,Ferrari,HARD,2.0,38.0,62.0,25,96.699,96.454,95.371
4,VER,Red Bull Racing,HARD,2.0,31.0,62.0,32,96.72,96.786,95.967
5,RIC,RB,SOFT,4.0,60.0,61.0,2,97.018,97.018,94.486
6,NOR,McLaren,MEDIUM,1.0,2.0,28.0,27,97.277,97.198,96.495
7,RIC,RB,SOFT,3.0,48.0,57.0,10,97.529,97.298,96.357
8,MAG,Haas F1 Team,SOFT,3.0,51.0,56.0,6,97.56,98.112,94.754
9,TSU,RB,SOFT,2.0,35.0,61.0,27,97.596,97.297,96.393
10,RUS,Mercedes,HARD,2.0,29.0,62.0,33,97.705,97.545,97.047
11,ALB,Williams,HARD,2.0,13.0,14.0,2,97.814,97.814,96.888
12,COL,Williams,HARD,2.0,32.0,61.0,29,98.012,97.844,97.262
13,GAS,Alpine,SOFT,2.0,39.0,61.0,23,98.026,97.971,96.927
14,HUL,Haas F1 Team,HARD,2.0,31.0,61.0,30,98.081,98.036,97.47
15,VER,Red Bull Racing,MEDIUM,1.0,2.0,26.0,25,98.081,97.997,97.593
16,PER,Red Bull Racing,HARD,2.0,30.0,61.0,31,98.134,98.057,97.477
17,ALO,Aston Martin,HARD,2.0,27.0,60.0,34,98.277,98.21,97.741
18,PIA,McLaren,MEDIUM,1.0,2.0,37.0,34,98.324,98.304,97.651
19,SAI,Ferrari,HARD,2.0,15.0,61.0,47,98.375,98.3,96.561
20,ZHO,Kick Sauber,MEDIUM,2.0,36.0,61.0,26,98.382,98.304,97.461
21,HAM,Mercedes,HARD,2.0,19.0,62.0,42,98.399,98.342,97.393
22,HAM,Mercedes,SOFT,1.0,2.0,16.0,15,98.414,98.287,97.916
23,BOT,Kick Sauber,MEDIUM,2.0,35.0,61.0,27,98.423,98.287,97.524
24,RUS,Mercedes,MEDIUM,1.0,2.0,26.0,24,98.436,98.388,98.05
25,STR,Aston Martin,MEDIUM,2.0,28.0,61.0,33,98.651,98.508,97.851
26,MAG,Haas F1 Team,MEDIUM,2.0,30.0,48.0,19,98.656,98.36,97.926
27,OCO,Alpine,HARD,2.0,31.0,60.0,30,98.717,98.51,97.964
28,LEC,Ferrari,MEDIUM,1.0,2.0,35.0,32,98.949,98.886,98.187
29,ALO,Aston Martin,MEDIUM,1.0,2.0,23.0,22,98.972,98.868,98.524
30,HUL,Haas F1 Team,MEDIUM,1.0,2.0,27.0,26,99.062,98.978,98.404
31,SAI,Ferrari,MEDIUM,1.0,3.0,12.0,10,99.144,99.112,98.694
32,COL,Williams,MEDIUM,1.0,2.0,28.0,27,99.157,99.047,98.682
33,RIC,RB,MEDIUM,2.0,12.0,44.0,32,99.262,98.977,98.261
34,PER,Red Bull Racing,MEDIUM,1.0,2.0,27.0,25,99.262,99.204,98.357
35,TSU,RB,MEDIUM,1.0,2.0,32.0,29,99.512,99.444,98.861
36,ALB,Williams,MEDIUM,1.0,2.0,10.0,9,99.593,99.316,99.039
37,OCO,Alpine,MEDIUM,1.0,2.0,28.0,26,99.703,99.498,98.999
38,RIC,RB,SOFT,1.0,2.0,9.0,8,99.771,99.598,99.223
39,MAG,Haas F1 Team,HARD,1.0,2.0,25.0,24,99.799,99.701,98.948
40,STR,Aston Martin,HARD,1.0,2.0,25.0,23,99.987,99.923,99.494
41,GAS,Alpine,MEDIUM,1.0,2.0,36.0,33,100.147,99.831,99.106
42,ZHO,Kick Sauber,HARD,1.0,3.0,33.0,30,100.191,100.06,99.36
43,BOT,Kick Sauber,HARD,1.0,2.0,32.0,29,100.237,100.126,99.404
