circuit_id,circuit_name,circuit_url,country,date,event_id,event_name,event_slug,latitude,locality,longitude,round,season,time,url,year
albert_park,Albert Park Grand Prix Circuit,https://en.wikipedia.org/wiki/Albert_Park_Circuit,Australia,2019-03-17,2019-melbourne,Australian Grand Prix,melbourne,-37.8497,Melbourne,144.968,1,2019,05:10:00Z,https://en.wikipedia.org/wiki/2019_Australian_Grand_Prix,2019
bahrain,Bahrain International Circuit,https://en.wikipedia.org/wiki/Bahrain_International_Circuit,Bahrain,2019-03-31,2019-sakhir,Bahrain Grand Prix,sakhir,26.0325,Sakhir,50.5106,2,2019,15:10:00Z,https://en.wikipedia.org/wiki/2019_Bahrain_Grand_Prix,2019
shanghai,Shanghai International Circuit,https://en.wikipedia.org/wiki/Shanghai_International_Circuit,China,2019-04-14,2019-shanghai,Chinese Grand Prix,shanghai,31.3389,Shanghai,121.22,3,2019,06:10:00Z,https://en.wikipedia.org/wiki/2019_Chinese_Grand_Prix,2019
baku,Baku City Circuit,https://en.wikipedia.org/wiki/Baku_City_Circuit,Azerbaijan,2019-04-28,2019-baku,Azerbaijan Grand Prix,baku,40.3725,Baku,49.8533,4,2019,12:10:00Z,https://en.wikipedia.org/wiki/2019_Azerbaijan_Grand_Prix,2019
catalunya,Circuit de Barcelona-Catalunya,https://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya,Spain,2019-05-12,2019-barcelona,Spanish Grand Prix,barcelona,41.57,Barcelona,2.26111,5,2019,13:10:00Z,https://en.wikipedia.org/wiki/2019_Spanish_Grand_Prix,2019
monaco,Circuit de Monaco,https://en.wikipedia.org/wiki/Circuit_de_Monaco,Monaco,2019-05-26,2019-monte-carlo,Monaco Grand Prix,monte-carlo,43.7347,Monte Carlo,7.42056,6,2019,13:10:00Z,https://en.wikipedia.org/wiki/2019_Monaco_Grand_Prix,2019
villeneuve,Circuit Gilles Villeneuve,https://en.wikipedia.org/wiki/Circuit_Gilles_Villeneuve,Canada,2019-06-09,2019-montreal,Canadian Grand Prix,montreal,45.5,Montreal,-73.5228,7,2019,18:10:00Z,https://en.wikipedia.org/wiki/2019_Canadian_Grand_Prix,2019
ricard,Circuit Paul Ricard,https://en.wikipedia.org/wiki/Circuit_Paul_Ricard,France,2019-06-23,2019-le-castellet,French Grand Prix,le-castellet,43.2506,Le Castellet,5.79167,8,2019,13:10:00Z,https://en.wikipedia.org/wiki/2019_French_Grand_Prix,2019
red_bull_ring,Red Bull Ring,https://en.wikipedia.org/wiki/Red_Bull_Ring,Austria,2019-06-30,2019-spielberg,Austrian Grand Prix,spielberg,47.2197,Spielberg,14.7647,9,2019,13:10:00Z,https://en.wikipedia.org/wiki/2019_Austrian_Grand_Prix,2019
silverstone,Silverstone Circuit,https://en.wikipedia.org/wiki/Silverstone_Circuit,UK,2019-07-14,2019-silverstone,British Grand Prix,silverstone,52.0786,Silverstone,-1.01694,10,2019,13:10:00Z,https://en.wikipedia.org/wiki/2019_British_Grand_Prix,2019
hockenheimring,Hockenheimring,https://en.wikipedia.org/wiki/Hockenheimring,Germany,2019-07-28,2019-hockenheim,German Grand Prix,hockenheim,49.3278,Hockenheim,8.56583,11,2019,13:10:00Z,https://en.wikipedia.org/wiki/2019_German_Grand_Prix,2019
hungaroring,Hungaroring,https://en.wikipedia.org/wiki/Hungaroring,Hungary,2019-08-04,2019-budapest,Hungarian Grand Prix,budapest,47.5789,Budapest,19.2486,12,2019,13:10:00Z,https://en.wikipedia.org/wiki/2019_Hungarian_Grand_Prix,2019
spa,Circuit de Spa-Francorchamps,https://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,Belgium,2019-09-01,2019-spa,Belgian Grand Prix,spa,50.4372,Spa,5.97139,13,2019,13:10:00Z,https://en.wikipedia.org/wiki/2019_Belgian_Grand_Prix,2019
monza,Autodromo Nazionale di Monza,https://en.wikipedia.org/wiki/Monza_Circuit,Italy,2019-09-08,2019-monza,Italian Grand Prix,monza,45.6156,Monza,9.28111,14,2019,13:10:00Z,https://en.wikipedia.org/wiki/2019_Italian_Grand_Prix,2019
marina_bay,Marina Bay Street Circuit,https://en.wikipedia.org/wiki/Marina_Bay_Street_Circuit,Singapore,2019-09-22,2019-marina-bay,Singapore Grand Prix,marina-bay,1.2914,Marina Bay,103.864,15,2019,12:10:00Z,https://en.wikipedia.org/wiki/2019_Singapore_Grand_Prix,2019
sochi,Sochi Autodrom,https://en.wikipedia.org/wiki/Sochi_Autodrom,Russia,2019-09-29,2019-sochi,Russian Grand Prix,sochi,43.4057,Sochi,39.9578,16,2019,11:10:00Z,https://en.wikipedia.org/wiki/2019_Russian_Grand_Prix,2019
suzuka,Suzuka Circuit,https://en.wikipedia.org/wiki/Suzuka_International_Racing_Course,Japan,2019-10-13,2019-suzuka,Japanese Grand Prix,suzuka,34.8431,Suzuka,136.541,17,2019,05:10:00Z,https://en.wikipedia.org/wiki/2019_Japanese_Grand_Prix,2019
rodriguez,Autódromo Hermanos Rodríguez,https://en.wikipedia.org/wiki/Aut%C3%B3dromo_Hermanos_Rodr%C3%ADguez,Mexico,2019-10-27,2019-mexico-city,Mexican Grand Prix,mexico-city,19.4042,Mexico City,-99.0907,18,2019,19:10:00Z,https://en.wikipedia.org/wiki/2019_Mexican_Grand_Prix,2019
americas,Circuit of the Americas,https://en.wikipedia.org/wiki/Circuit_of_the_Americas,USA,2019-11-03,2019-austin,United States Grand Prix,austin,30.1328,Austin,-97.6411,19,2019,19:10:00Z,https://en.wikipedia.org/wiki/2019_United_States_Grand_Prix,2019
interlagos,Autódromo José Carlos Pace,https://en.wikipedia.org/wiki/Interlagos_Circuit,Brazil,2019-11-17,2019-s-o-paulo,Brazilian Grand Prix,s-o-paulo,-23.7036,São Paulo,-46.6997,20,2019,17:10:00Z,https://en.wikipedia.org/wiki/2019_Brazilian_Grand_Prix,2019
yas_marina,Yas Marina Circuit,https://en.wikipedia.org/wiki/Yas_Marina_Circuit,UAE,2019-12-01,2019-abu-dhabi,Abu Dhabi Grand Prix,abu-dhabi,24.4672,Abu Dhabi,54.6031,21,2019,13:10:00Z,https://en.wikipedia.org/wiki/2019_Abu_Dhabi_Grand_Prix,2019
