stint_rank,Driver,Team,Compound,Stint,from_lap,to_lap,laps,average_lap_seconds,median_lap_seconds,best_lap_seconds
1,HAM,Mercedes,SOFT,4.0,68.0,70.0,3,78.226,77.497,76.627
2,BOT,Mercedes,HARD,4.0,51.0,70.0,20,78.658,78.5,77.665
3,STR,Racing Point,HARD,4.0,54.0,70.0,17,79.598,79.475,78.973
4,HAM,Mercedes,MEDIUM,3.0,39.0,65.0,27,79.69,79.846,78.611
5,BOT,Mercedes,MEDIUM,3.0,35.0,48.0,14,79.899,79.856,78.945
6,VER,Red Bull Racing,HARD,3.0,38.0,70.0,33,79.932,79.906,79.184
7,RIC,Renault,MEDIUM,3.0,45.0,69.0,25,80.456,80.365,79.532
8,ALB,Red Bull Racing,HARD,3.0,36.0,70.0,35,80.628,80.536,79.44
9,GIO,Alfa Romeo Racing,HARD,4.0,42.0,69.0,28,80.686,80.533,80.096
10,RUS,Williams,MEDIUM,4.0,52.0,69.0,18,80.772,80.577,79.984
11,PER,Racing Point,HARD,3.0,37.0,69.0,33,80.777,80.604,80.09
12,SAI,McLaren,HARD,3.0,42.0,69.0,28,80.864,80.909,79.457
13,STR,Racing Point,MEDIUM,3.0,37.0,51.0,15,81.033,80.929,80.713
14,VET,Ferrari,HARD,3.0,31.0,69.0,39,81.064,80.85,80.363
15,NOR,McLaren,HARD,3.0,37.0,69.0,33,81.163,81.087,79.945
16,MAG,Haas F1 Team,HARD,2.0,37.0,69.0,33,81.238,80.878,80.477
17,RAI,Alfa Romeo Racing,HARD,3.0,35.0,69.0,35,81.346,81.26,80.232
18,OCO,Renault,HARD,3.0,33.0,69.0,37,81.414,81.282,80.261
19,GRO,Haas F1 Team,HARD,2.0,36.0,69.0,34,81.692,81.423,80.889
20,HAM,Mercedes,MEDIUM,2.0,7.0,36.0,30,81.805,81.706,81.198
21,KVY,AlphaTauri,HARD,3.0,20.0,69.0,50,81.914,81.732,80.946
22,LEC,Ferrari,HARD,3.0,22.0,69.0,48,81.956,81.71,80.821
23,LAT,Williams,HARD,6.0,54.0,65.0,11,82.204,82.051,81.198
24,VER,Red Bull Racing,MEDIUM,2.0,7.0,35.0,29,82.213,82.17,81.52
25,RUS,Williams,MEDIUM,3.0,21.0,49.0,29,82.344,82.026,81.164
26,BOT,Mercedes,MEDIUM,2.0,7.0,32.0,26,82.355,82.069,81.369
27,STR,Racing Point,MEDIUM,2.0,7.0,34.0,28,82.494,82.276,81.523
28,GIO,Alfa Romeo Racing,MEDIUM,3.0,22.0,39.0,18,82.658,82.51,81.765
29,RIC,Renault,MEDIUM,2.0,7.0,42.0,36,83.078,82.896,81.426
30,SAI,McLaren,MEDIUM,2.0,7.0,39.0,33,83.347,83.098,81.763
31,PER,Racing Point,MEDIUM,2.0,7.0,34.0,28,83.357,83.398,81.769
32,ALB,Red Bull Racing,MEDIUM,2.0,7.0,33.0,27,83.418,83.134,82.633
33,VET,Ferrari,MEDIUM,2.0,7.0,28.0,22,83.652,83.4,82.331
34,MAG,Haas F1 Team,MEDIUM,1.0,6.0,34.0,29,83.727,83.432,82.677
35,LAT,Williams,SOFT,5.0,41.0,51.0,11,83.981,83.645,82.058
36,NOR,McLaren,MEDIUM,2.0,6.0,34.0,28,84.018,83.878,82.625
37,RAI,Alfa Romeo Racing,MEDIUM,2.0,7.0,32.0,26,84.08,83.875,82.84
38,GRO,Haas F1 Team,MEDIUM,1.0,6.0,33.0,28,84.157,83.778,83.27
39,OCO,Renault,MEDIUM,2.0,7.0,30.0,24,84.183,84.384,82.561
40,LAT,Williams,MEDIUM,4.0,33.0,38.0,6,84.482,83.917,83.267
41,LEC,Ferrari,SOFT,2.0,7.0,19.0,13,84.697,84.462,83.892
42,KVY,AlphaTauri,SOFT,2.0,7.0,17.0,11,84.865,84.912,83.781
43,GIO,Alfa Romeo Racing,SOFT,2.0,6.0,19.0,13,85.305,85.172,84.27
44,LAT,Williams,MEDIUM,3.0,6.0,30.0,25,85.526,84.8,84.102
45,RUS,Williams,SOFT,2.0,6.0,18.0,12,85.595,85.496,84.545
46,GAS,AlphaTauri,SOFT,2.0,5.0,14.0,10,86.088,85.686,83.939
47,GAS,AlphaTauri,INTERMEDIATE,1.0,2.0,2.0,1,96.445,96.445,96.445
