Driver,DriverNumber,Team,LapNumber,LapTime,LapTimeSeconds,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitOutTime,PitInTime,Position,IsPersonalBest,TrackStatus
PER,11,Red Bull Racing,1.0,0 days 00:01:36.191000,96.191,,0 days 00:00:35.141000,0 days 00:00:26.229000,MEDIUM,1.0,1.0,,,1.0,False,1
ALO,14,Aston Martin,1.0,0 days 00:01:37.248000,97.248,,0 days 00:00:35.499000,0 days 00:00:26.244000,MEDIUM,2.0,1.0,,,2.0,False,1
SAI,55,Ferrari,1.0,0 days 00:01:38.078000,98.078,,0 days 00:00:35.790000,0 days 00:00:26.299000,MEDIUM,1.0,1.0,,,3.0,False,1
GAS,10,Alpine,1.0,0 days 00:01:38.764000,98.764,,0 days 00:00:35.744000,0 days 00:00:26.425000,MEDIUM,1.0,1.0,,,4.0,False,1
RUS,63,Mercedes,1.0,0 days 00:01:39.467000,99.467,,0 days 00:00:35.838000,0 days 00:00:26.362000,MEDIUM,1.0,1.0,,,5.0,False,1
LEC,16,Ferrari,1.0,0 days 00:01:40.402000,100.402,,0 days 00:00:35.920000,0 days 00:00:26.441000,MEDIUM,1.0,1.0,,,6.0,False,1
MAG,20,Haas F1 Team,1.0,0 days 00:01:40.860000,100.86,,0 days 00:00:36.735000,0 days 00:00:26.421000,MEDIUM,1.0,1.0,,,7.0,False,1
BOT,77,Alfa Romeo,1.0,0 days 00:01:41.314000,101.314,,0 days 00:00:36.578000,0 days 00:00:26.322000,MEDIUM,1.0,1.0,,,8.0,False,1
VER,1,Red Bull Racing,1.0,0 days 00:01:41.724000,101.724,,0 days 00:00:36.216000,0 days 00:00:26.263000,HARD,1.0,1.0,,,9.0,False,1
OCO,31,Alpine,1.0,0 days 00:01:42.184000,102.184,,0 days 00:00:37.057000,0 days 00:00:26.311000,HARD,1.0,1.0,,,10.0,False,1
HUL,27,Haas F1 Team,1.0,0 days 00:01:42.723000,102.723,,0 days 00:00:36.495000,0 days 00:00:26.390000,HARD,1.0,1.0,,,11.0,False,1
ALB,23,Williams,1.0,0 days 00:01:43.346000,103.346,,0 days 00:00:37.135000,0 days 00:00:26.560000,MEDIUM,1.0,1.0,,,12.0,False,1
HAM,44,Mercedes,1.0,0 days 00:01:44.363000,104.363,,0 days 00:00:37.075000,0 days 00:00:26.739000,HARD,1.0,1.0,,,13.0,False,1
PIA,81,McLaren,1.0,0 days 00:01:44.758000,104.758,,0 days 00:00:37.701000,0 days 00:00:26.674000,SOFT,1.0,1.0,,,14.0,False,1
TSU,22,AlphaTauri,1.0,0 days 00:01:45.736000,105.736,,0 days 00:00:38.140000,0 days 00:00:26.177000,HARD,1.0,1.0,,,15.0,False,1
ZHO,24,Alfa Romeo,1.0,0 days 00:01:45.906000,105.906,,0 days 00:00:38.433000,0 days 00:00:26.660000,HARD,1.0,1.0,,,16.0,False,1
STR,18,Aston Martin,1.0,0 days 00:01:46.289000,106.289,,0 days 00:00:38.687000,0 days 00:00:26.380000,HARD,2.0,1.0,,,17.0,False,1
SAR,2,Williams,1.0,0 days 00:01:46.841000,106.841,,0 days 00:00:38.209000,0 days 00:00:26.488000,MEDIUM,1.0,1.0,,,18.0,False,1
NOR,4,McLaren,1.0,0 days 00:01:47.753000,107.753,,0 days 00:00:38.745000,0 days 00:00:26.873000,SOFT,1.0,1.0,,,19.0,False,1
DEV,21,AlphaTauri,1.0,0 days 00:01:48.179000,108.179,,0 days 00:00:38.949000,0 days 00:00:26.677000,MEDIUM,1.0,1.0,,,20.0,False,1
PER,11,Red Bull Racing,2.0,0 days 00:01:33.963000,93.963,0 days 00:00:32.190000,0 days 00:00:35.391000,0 days 00:00:26.382000,MEDIUM,2.0,1.0,,,1.0,True,1
ALO,14,Aston Martin,2.0,0 days 00:01:34.175000,94.175,0 days 00:00:32.423000,0 days 00:00:35.580000,0 days 00:00:26.172000,MEDIUM,3.0,1.0,,,2.0,True,1
SAI,55,Ferrari,2.0,0 days 00:01:34.215000,94.215,0 days 00:00:32.517000,0 days 00:00:35.584000,0 days 00:00:26.114000,MEDIUM,2.0,1.0,,,3.0,True,1
GAS,10,Alpine,2.0,0 days 00:01:34.166000,94.166,0 days 00:00:32.481000,0 days 00:00:35.537000,0 days 00:00:26.148000,MEDIUM,2.0,1.0,,,4.0,True,1
RUS,63,Mercedes,2.0,0 days 00:01:34.155000,94.155,0 days 00:00:32.231000,0 days 00:00:35.715000,0 days 00:00:26.209000,MEDIUM,2.0,1.0,,,5.0,True,1
LEC,16,Ferrari,2.0,0 days 00:01:34.620000,94.62,0 days 00:00:32.698000,0 days 00:00:35.465000,0 days 00:00:26.457000,MEDIUM,2.0,1.0,,,6.0,True,1
MAG,20,Haas F1 Team,2.0,0 days 00:01:34.557000,94.557,0 days 00:00:32.676000,0 days 00:00:35.663000,0 days 00:00:26.218000,MEDIUM,2.0,1.0,,,7.0,True,1
VER,1,Red Bull Racing,2.0,0 days 00:01:34.260000,94.26,0 days 00:00:32.857000,0 days 00:00:35.277000,0 days 00:00:26.126000,HARD,2.0,1.0,,,8.0,True,1
BOT,77,Alfa Romeo,2.0,0 days 00:01:35.623000,95.623,0 days 00:00:32.818000,0 days 00:00:36.478000,0 days 00:00:26.327000,MEDIUM,2.0,1.0,,,9.0,True,1
OCO,31,Alpine,2.0,0 days 00:01:35.207000,95.207,0 days 00:00:32.844000,0 days 00:00:36.084000,0 days 00:00:26.279000,HARD,2.0,1.0,,,10.0,True,1
HUL,27,Haas F1 Team,2.0,0 days 00:01:35.313000,95.313,0 days 00:00:32.866000,0 days 00:00:36.019000,0 days 00:00:26.428000,HARD,2.0,1.0,,,11.0,True,1
ALB,23,Williams,2.0,0 days 00:01:35.177000,95.177,0 days 00:00:32.864000,0 days 00:00:35.878000,0 days 00:00:26.435000,MEDIUM,2.0,1.0,,,12.0,True,1
HAM,44,Mercedes,2.0,0 days 00:01:34.915000,94.915,0 days 00:00:32.825000,0 days 00:00:35.618000,0 days 00:00:26.472000,HARD,2.0,1.0,,,13.0,True,1
PIA,81,McLaren,2.0,0 days 00:01:35.574000,95.574,0 days 00:00:32.849000,0 days 00:00:36.064000,0 days 00:00:26.661000,SOFT,2.0,1.0,,,14.0,True,1
