stint_rank,Driver,Team,Compound,Stint,from_lap,to_lap,laps,average_lap_seconds,median_lap_seconds,best_lap_seconds
1,VER,Red Bull Racing,SOFT,4.0,58.0,58.0,1,86.618,86.618,86.618
2,VER,Red Bull Racing,HARD,3.0,38.0,52.0,15,86.668,86.656,86.103
3,PER,Red Bull Racing,HARD,3.0,38.0,52.0,15,86.759,86.642,86.419
4,PER,Red Bull Racing,HARD,2.0,23.0,35.0,13,87.996,87.962,87.306
5,VER,Red Bull Racing,HARD,2.0,15.0,35.0,21,88.234,88.179,87.581
6,GAS,AlphaTauri,SOFT,3.0,58.0,58.0,1,88.344,88.344,88.344
7,NOR,McLaren,MEDIUM,3.0,50.0,58.0,5,88.551,87.227,86.762
8,GAS,AlphaTauri,MEDIUM,2.0,38.0,52.0,15,88.602,88.071,87.342
9,HAM,Mercedes,MEDIUM,1.0,1.0,13.0,13,88.749,88.585,88.134
10,VER,Red Bull Racing,SOFT,1.0,2.0,12.0,11,88.892,88.827,88.636
11,HAM,Mercedes,HARD,2.0,16.0,58.0,39,89.173,87.663,86.615
12,PER,Red Bull Racing,SOFT,1.0,2.0,18.0,17,89.333,89.249,88.886
13,LEC,Ferrari,HARD,2.0,17.0,34.0,18,89.363,89.38,88.823
14,RIC,McLaren,SOFT,3.0,57.0,57.0,1,89.48,89.48,89.48
15,TSU,AlphaTauri,HARD,2.0,25.0,52.0,27,89.507,88.436,87.496
16,RIC,McLaren,HARD,2.0,20.0,51.0,31,89.767,89.232,88.723
17,ALO,Alpine,MEDIUM,2.0,38.0,58.0,17,89.829,89.07,87.607
18,LAT,Williams,HARD,2.0,30.0,50.0,19,89.846,89.676,89.293
19,GIO,Alfa Romeo Racing,HARD,2.0,19.0,33.0,15,89.942,89.792,89.442
20,LEC,Ferrari,MEDIUM,3.0,37.0,58.0,18,90.226,88.964,88.338
21,BOT,Mercedes,MEDIUM,1.0,1.0,29.0,29,90.303,90.079,88.871
22,SAI,Ferrari,SOFT,1.0,1.0,18.0,18,90.333,90.17,89.311
23,NOR,McLaren,HARD,2.0,19.0,47.0,29,90.403,89.137,87.953
24,RAI,Alfa Romeo Racing,HARD,2.0,23.0,24.0,2,90.502,90.502,89.698
25,ALO,Alpine,HARD,1.0,1.0,35.0,35,90.503,90.488,88.931
26,TSU,AlphaTauri,MEDIUM,1.0,1.0,22.0,22,90.586,90.303,89.554
27,GAS,AlphaTauri,HARD,1.0,1.0,35.0,35,90.618,90.547,88.998
28,NOR,McLaren,SOFT,1.0,1.0,16.0,16,90.736,90.352,90.085
29,OCO,Alpine,HARD,2.0,17.0,58.0,38,90.757,89.346,88.249
30,STR,Aston Martin,HARD,2.0,23.0,51.0,29,90.817,89.386,88.567
31,MSC,Haas F1 Team,HARD,2.0,12.0,51.0,39,90.886,90.52,89.457
32,VET,Aston Martin,HARD,2.0,25.0,58.0,30,90.971,89.102,88.303
33,LEC,Ferrari,SOFT,1.0,1.0,14.0,14,90.981,90.445,89.996
34,GIO,Alfa Romeo Racing,MEDIUM,1.0,3.0,16.0,14,91.025,90.945,90.546
35,RAI,Alfa Romeo Racing,MEDIUM,1.0,3.0,20.0,18,91.116,91.008,90.312
36,SAI,Ferrari,HARD,2.0,21.0,58.0,35,91.318,89.121,87.618
37,VET,Aston Martin,MEDIUM,1.0,1.0,22.0,22,91.394,90.776,90.092
38,RIC,McLaren,SOFT,1.0,1.0,17.0,17,91.403,90.954,90.509
39,OCO,Alpine,SOFT,1.0,1.0,14.0,14,91.411,90.853,90.572
40,STR,Aston Martin,MEDIUM,1.0,1.0,20.0,20,91.615,90.932,90.283
41,LAT,Williams,MEDIUM,1.0,2.0,27.0,26,91.621,91.384,90.803
42,RUS,Williams,MEDIUM,1.0,3.0,25.0,23,91.642,91.577,90.647
43,BOT,Mercedes,HARD,2.0,32.0,58.0,24,92.006,88.298,86.862
44,STR,Aston Martin,SOFT,3.0,57.0,57.0,1,92.389,92.389,92.389
45,MSC,Haas F1 Team,SOFT,1.0,1.0,9.0,9,93.501,92.228,91.634
46,TSU,AlphaTauri,SOFT,3.0,55.0,58.0,2,95.644,95.644,87.954
47,MSC,Haas F1 Team,SOFT,3.0,54.0,57.0,2,97.55,97.55,91.021
