stint_rank,Driver,Team,Compound,Stint,from_lap,to_lap,laps,average_lap_seconds,median_lap_seconds,best_lap_seconds
1,VER,Red Bull Racing,MEDIUM,1.0,2.0,9.0,8,69.508,69.464,69.351
2,ALB,Red Bull Racing,HARD,2.0,26.0,49.0,21,70.229,68.743,68.432
3,LEC,Ferrari,MEDIUM,4.0,55.0,66.0,12,70.474,68.292,67.901
4,HAM,Mercedes,HARD,3.0,55.0,66.0,12,70.736,68.477,67.712
5,RAI,Alfa Romeo Racing,HARD,2.0,22.0,45.0,22,70.762,70.086,69.031
6,NOR,McLaren,MEDIUM,4.0,55.0,66.0,12,70.782,68.748,67.475
7,SAI,McLaren,MEDIUM,4.0,55.0,66.0,12,70.796,68.815,67.974
8,RIC,Renault,SOFT,1.0,2.0,11.0,10,70.947,70.819,70.61
9,RUS,Williams,HARD,2.0,22.0,44.0,21,71.022,70.261,69.317
10,PER,Racing Point,MEDIUM,3.0,55.0,66.0,12,71.336,68.834,68.305
11,GIO,Alfa Romeo Racing,SOFT,4.0,55.0,66.0,12,71.352,69.82,68.796
12,LAT,Williams,HARD,2.0,26.0,49.0,22,71.355,70.385,69.817
13,STR,Racing Point,SOFT,1.0,2.0,14.0,13,71.394,70.655,70.326
14,MAG,Haas F1 Team,MEDIUM,1.0,2.0,19.0,18,71.43,71.33,70.72
15,OCO,Renault,HARD,3.0,55.0,66.0,12,71.449,69.678,68.912
16,BOT,Mercedes,SOFT,1.0,1.0,24.0,22,71.459,69.476,69.049
17,GAS,AlphaTauri,HARD,3.0,55.0,66.0,12,71.535,69.502,69.025
18,HAM,Mercedes,SOFT,1.0,1.0,23.0,21,71.696,69.34,69.0
19,VET,Ferrari,HARD,2.0,26.0,49.0,22,71.762,69.947,69.446
20,VET,Ferrari,SOFT,4.0,55.0,66.0,12,71.808,70.424,68.623
21,VET,Ferrari,MEDIUM,1.0,1.0,23.0,21,71.872,70.65,70.332
22,ALB,Red Bull Racing,SOFT,1.0,1.0,23.0,21,71.893,69.935,69.412
23,GAS,AlphaTauri,MEDIUM,1.0,1.0,23.0,21,71.915,70.912,70.535
24,KVY,AlphaTauri,HARD,2.0,26.0,49.0,22,71.926,69.863,69.135
25,KVY,AlphaTauri,MEDIUM,1.0,1.0,23.0,21,71.955,70.962,70.42
26,RAI,Alfa Romeo Racing,MEDIUM,1.0,1.0,18.0,17,71.958,71.372,70.375
27,SAI,McLaren,SOFT,1.0,1.0,23.0,21,71.985,70.322,70.01
28,NOR,McLaren,SOFT,1.0,1.0,23.0,21,71.989,70.106,69.86
29,NOR,McLaren,HARD,2.0,26.0,49.0,22,72.051,69.059,68.638
30,LEC,Ferrari,HARD,2.0,26.0,49.0,22,72.066,69.201,68.781
31,LEC,Ferrari,SOFT,1.0,1.0,23.0,21,72.081,70.278,69.925
32,PER,Racing Point,SOFT,1.0,1.0,23.0,21,72.134,70.265,69.775
33,RUS,Williams,MEDIUM,1.0,1.0,19.0,18,72.185,71.578,70.891
34,LAT,Williams,SOFT,4.0,55.0,66.0,12,72.319,70.883,69.662
35,SAI,McLaren,HARD,2.0,26.0,50.0,23,72.494,69.365,68.928
36,OCO,Renault,MEDIUM,1.0,1.0,23.0,21,72.509,71.347,70.617
37,GRO,Haas F1 Team,MEDIUM,1.0,1.0,19.0,17,72.53,71.829,71.061
38,GIO,Alfa Romeo Racing,MEDIUM,1.0,1.0,23.0,21,72.633,71.584,70.867
39,GRO,Haas F1 Team,HARD,2.0,20.0,43.0,22,72.667,70.703,70.228
40,KVY,AlphaTauri,SOFT,4.0,55.0,64.0,10,72.727,70.702,70.11
41,BOT,Mercedes,HARD,2.0,27.0,54.0,24,72.867,68.422,68.131
42,BOT,Mercedes,HARD,3.0,55.0,67.0,13,73.29,68.204,67.657
43,HAM,Mercedes,HARD,2.0,26.0,54.0,25,74.3,68.448,68.058
44,ALB,Red Bull Racing,SOFT,4.0,55.0,62.0,8,74.318,70.352,69.61
45,LAT,Williams,MEDIUM,1.0,1.0,25.0,23,74.362,71.919,71.213
46,PER,Racing Point,MEDIUM,2.0,26.0,54.0,25,74.381,68.885,68.482
47,GIO,Alfa Romeo Racing,HARD,2.0,24.0,49.0,25,74.645,70.15,69.211
48,GAS,AlphaTauri,HARD,2.0,26.0,54.0,25,75.119,69.839,69.37
49,OCO,Renault,HARD,2.0,26.0,50.0,25,75.144,70.066,69.264
50,RAI,Alfa Romeo Racing,SOFT,3.0,48.0,48.0,1,87.815,87.815,87.815
51,NOR,McLaren,MEDIUM,3.0,50.0,54.0,2,101.887,101.887,100.49
52,LEC,Ferrari,MEDIUM,3.0,50.0,54.0,2,102.374,102.374,101.27
53,VET,Ferrari,SOFT,3.0,50.0,54.0,2,103.242,103.242,102.023
54,KVY,AlphaTauri,SOFT,3.0,50.0,54.0,2,103.284,103.284,102.464
55,SAI,McLaren,MEDIUM,3.0,54.0,54.0,1,103.568,103.568,103.568
56,ALB,Red Bull Racing,SOFT,3.0,50.0,54.0,3,103.991,101.457,99.511
