Driver,DriverNumber,Team,LapNumber,LapTime,LapTimeSeconds,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitOutTime,PitInTime,Position,IsPersonalBest,TrackStatus
BOT,77,Mercedes,1.0,0 days 00:01:11.454000,71.454,,0 days 00:00:30.505000,0 days 00:00:21.087000,SOFT,4.0,1.0,,,1.0,False,1
VER,33,Red Bull Racing,1.0,0 days 00:01:13.501000,73.501,,0 days 00:00:31.222000,0 days 00:00:21.372000,MEDIUM,6.0,1.0,,,2.0,False,1
NOR,4,McLaren,1.0,0 days 00:01:14.567000,74.567,,0 days 00:00:31.772000,0 days 00:00:21.825000,SOFT,4.0,1.0,,,3.0,False,1
ALB,23,Red Bull Racing,1.0,0 days 00:01:15.104000,75.104,,0 days 00:00:32.211000,0 days 00:00:21.871000,SOFT,4.0,1.0,,,4.0,False,1
HAM,44,Mercedes,1.0,0 days 00:01:15.627000,75.627,,0 days 00:00:32.648000,0 days 00:00:21.829000,SOFT,4.0,1.0,,,5.0,False,1
PER,11,Racing Point,1.0,0 days 00:01:16.326000,76.326,,0 days 00:00:32.330000,0 days 00:00:22.149000,SOFT,4.0,1.0,,,6.0,False,1
LEC,16,Ferrari,1.0,0 days 00:01:16.847000,76.847,,0 days 00:00:32.413000,0 days 00:00:22.550000,SOFT,4.0,1.0,,,7.0,False,1
SAI,55,McLaren,1.0,0 days 00:01:17.168000,77.168,,0 days 00:00:32.858000,0 days 00:00:22.391000,SOFT,4.0,1.0,,,8.0,False,1
STR,18,Racing Point,1.0,0 days 00:01:17.583000,77.583,,0 days 00:00:33.034000,0 days 00:00:22.606000,SOFT,4.0,1.0,,,9.0,False,1
VET,5,Ferrari,1.0,0 days 00:01:18.362000,78.362,,0 days 00:00:32.932000,0 days 00:00:23.017000,MEDIUM,1.0,1.0,,,10.0,False,1
RIC,3,Renault,1.0,0 days 00:01:18.766000,78.766,,0 days 00:00:33.548000,0 days 00:00:23.173000,SOFT,4.0,1.0,,,11.0,False,1
GAS,10,AlphaTauri,1.0,0 days 00:01:19.106000,79.106,,0 days 00:00:33.352000,0 days 00:00:23.247000,MEDIUM,1.0,1.0,,,12.0,False,1
MAG,20,Haas F1 Team,1.0,0 days 00:01:19.587000,79.587,,0 days 00:00:33.600000,0 days 00:00:23.220000,MEDIUM,1.0,1.0,,,13.0,False,1
GIO,99,Alfa Romeo Racing,1.0,0 days 00:01:20.013000,80.013,,0 days 00:00:33.091000,0 days 00:00:23.494000,MEDIUM,1.0,1.0,,,14.0,False,1
KVY,26,AlphaTauri,1.0,0 days 00:01:20.360000,80.36,,0 days 00:00:34.261000,0 days 00:00:23.512000,MEDIUM,1.0,1.0,,,15.0,False,1
OCO,31,Renault,1.0,0 days 00:01:20.678000,80.678,,0 days 00:00:34.139000,0 days 00:00:23.657000,MEDIUM,1.0,1.0,,,16.0,False,1
RAI,7,Alfa Romeo Racing,1.0,0 days 00:01:20.781000,80.781,,0 days 00:00:33.766000,0 days 00:00:23.455000,MEDIUM,1.0,1.0,,,17.0,False,1
GRO,8,Haas F1 Team,1.0,0 days 00:01:21.365000,81.365,,0 days 00:00:34.347000,0 days 00:00:23.656000,MEDIUM,1.0,1.0,,,18.0,False,1
RUS,63,Williams,1.0,0 days 00:01:21.596000,81.596,,0 days 00:00:34.122000,0 days 00:00:23.774000,MEDIUM,1.0,1.0,,,19.0,False,1
LAT,6,Williams,1.0,0 days 00:01:22.200000,82.2,,0 days 00:00:34.309000,0 days 00:00:23.944000,MEDIUM,1.0,1.0,,,20.0,False,1
BOT,77,Mercedes,2.0,0 days 00:01:09.441000,69.441,0 days 00:00:17.440000,0 days 00:00:30.731000,0 days 00:00:21.270000,SOFT,5.0,1.0,,,1.0,True,1
VER,33,Red Bull Racing,2.0,0 days 00:01:09.859000,69.859,0 days 00:00:17.764000,0 days 00:00:30.822000,0 days 00:00:21.273000,MEDIUM,7.0,1.0,,,2.0,True,1
NOR,4,McLaren,2.0,0 days 00:01:10.366000,70.366,0 days 00:00:17.579000,0 days 00:00:31.336000,0 days 00:00:21.451000,SOFT,5.0,1.0,,,3.0,True,1
ALB,23,Red Bull Racing,2.0,0 days 00:01:10.362000,70.362,0 days 00:00:17.405000,0 days 00:00:31.428000,0 days 00:00:21.529000,SOFT,5.0,1.0,,,4.0,True,1
HAM,44,Mercedes,2.0,0 days 00:01:10.550000,70.55,0 days 00:00:17.540000,0 days 00:00:31.528000,0 days 00:00:21.482000,SOFT,5.0,1.0,,,5.0,True,1
PER,11,Racing Point,2.0,0 days 00:01:10.812000,70.812,0 days 00:00:17.533000,0 days 00:00:31.421000,0 days 00:00:21.858000,SOFT,5.0,1.0,,,6.0,True,1
LEC,16,Ferrari,2.0,0 days 00:01:11.418000,71.418,0 days 00:00:17.966000,0 days 00:00:31.808000,0 days 00:00:21.644000,SOFT,5.0,1.0,,,7.0,True,1
SAI,55,McLaren,2.0,0 days 00:01:11.958000,71.958,0 days 00:00:17.691000,0 days 00:00:32.258000,0 days 00:00:22.009000,SOFT,5.0,1.0,,,8.0,True,1
STR,18,Racing Point,2.0,0 days 00:01:12.184000,72.184,0 days 00:00:17.845000,0 days 00:00:32.193000,0 days 00:00:22.146000,SOFT,5.0,1.0,,,9.0,True,1
VET,5,Ferrari,2.0,0 days 00:01:12.072000,72.072,0 days 00:00:17.883000,0 days 00:00:31.906000,0 days 00:00:22.283000,MEDIUM,2.0,1.0,,,10.0,True,1
RIC,3,Renault,2.0,0 days 00:01:12.125000,72.125,0 days 00:00:17.808000,0 days 00:00:32.216000,0 days 00:00:22.101000,SOFT,5.0,1.0,,,11.0,True,1
GAS,10,AlphaTauri,2.0,0 days 00:01:12.412000,72.412,0 days 00:00:17.960000,0 days 00:00:32.228000,0 days 00:00:22.224000,MEDIUM,2.0,1.0,,,12.0,True,1
MAG,20,Haas F1 Team,2.0,0 days 00:01:12.762000,72.762,0 days 00:00:18.202000,0 days 00:00:32.246000,0 days 00:00:22.314000,MEDIUM,2.0,1.0,,,13.0,True,1
GIO,99,Alfa Romeo Racing,2.0,0 days 00:01:12.959000,72.959,0 days 00:00:17.778000,0 days 00:00:32.596000,0 days 00:00:22.585000,MEDIUM,2.0,1.0,,,14.0,True,1
KVY,26,AlphaTauri,2.0,0 days 00:01:13.127000,73.127,0 days 00:00:18.019000,0 days 00:00:32.474000,0 days 00:00:22.634000,MEDIUM,2.0,1.0,,,15.0,True,1
OCO,31,Renault,2.0,0 days 00:01:13.291000,73.291,0 days 00:00:18.077000,0 days 00:00:32.447000,0 days 00:00:22.767000,MEDIUM,2.0,1.0,,,16.0,True,1
RAI,7,Alfa Romeo Racing,2.0,0 days 00:01:13.309000,73.309,0 days 00:00:18.023000,0 days 00:00:32.835000,0 days 00:00:22.451000,MEDIUM,2.0,1.0,,,17.0,True,1
GRO,8,Haas F1 Team,2.0,0 days 00:01:13.534000,73.534,0 days 00:00:18.164000,0 days 00:00:32.787000,0 days 00:00:22.583000,MEDIUM,2.0,1.0,,,18.0,True,1
RUS,63,Williams,2.0,0 days 00:01:13.736000,73.736,0 days 00:00:18.017000,0 days 00:00:32.870000,0 days 00:00:22.849000,MEDIUM,2.0,1.0,,,19.0,True,1
LAT,6,Williams,2.0,0 days 00:01:13.861000,73.861,0 days 00:00:18.196000,0 days 00:00:32.759000,0 days 00:00:22.906000,MEDIUM,2.0,1.0,,,20.0,True,1
BOT,77,Mercedes,3.0,0 days 00:01:09.598000,69.598,0 days 00:00:17.513000,0 days 00:00:30.749000,0 days 00:00:21.336000,SOFT,6.0,1.0,,,1.0,False,1
