Driver,DriverNumber,Team,LapNumber,LapTime,LapTimeSeconds,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitOutTime,PitInTime,Position,IsPersonalBest,TrackStatus
VER,1,Red Bull Racing,1.0,0 days 00:01:17.639000,77.639,,0 days 00:00:31.613000,0 days 00:00:25.440000,MEDIUM,1.0,1.0,,,1.0,False,124
LEC,16,Ferrari,1.0,0 days 00:01:19.336000,79.336,,0 days 00:00:32.024000,0 days 00:00:26.554000,MEDIUM,1.0,1.0,,,2.0,False,124
SAI,55,Ferrari,1.0,0 days 00:01:21.661000,81.661,,0 days 00:00:31.800000,0 days 00:00:28.606000,MEDIUM,1.0,1.0,,,3.0,False,124
HAM,44,Mercedes,1.0,0 days 00:01:24.134000,84.134,,0 days 00:00:32.146000,0 days 00:00:30.635000,MEDIUM,1.0,1.0,,,4.0,False,124
NOR,4,McLaren,1.0,0 days 00:01:26.307000,86.307,,0 days 00:00:32.015000,0 days 00:00:32.173000,MEDIUM,1.0,1.0,,,5.0,False,124
ALO,14,Aston Martin,1.0,0 days 00:01:28.176000,88.176,,0 days 00:00:32.541000,0 days 00:00:33.460000,HARD,1.0,1.0,,,6.0,False,124
HUL,27,Haas F1 Team,1.0,0 days 00:01:29.694000,89.694,,0 days 00:00:32.369000,0 days 00:00:34.445000,MEDIUM,4.0,1.0,,,7.0,False,124
MAG,20,Haas F1 Team,1.0,0 days 00:01:31.308000,91.308,,0 days 00:00:32.914000,0 days 00:00:29.567000,HARD,1.0,1.0,0 days 01:01:57.672000,0 days 01:03:15.390000,8.0,False,124
STR,18,Aston Martin,1.0,0 days 00:01:31.378000,91.378,,0 days 00:00:32.602000,0 days 00:00:35.806000,MEDIUM,1.0,1.0,,,9.0,False,124
GAS,10,Alpine,1.0,0 days 00:01:32.369000,92.369,,0 days 00:00:32.778000,0 days 00:00:36.464000,MEDIUM,1.0,1.0,,,10.0,False,124
