stint_rank,Driver,Team,Compound,Stint,from_lap,to_lap,laps,average_lap_seconds,median_lap_seconds,best_lap_seconds
1,VER,Red Bull Racing,SOFT,5.0,71.0,71.0,1,67.012,67.012,67.012
2,VER,Red Bull Racing,MEDIUM,4.0,51.0,68.0,18,68.531,68.512,68.15
3,STR,Aston Martin,MEDIUM,5.0,56.0,71.0,16,68.919,68.898,68.463
4,PER,Red Bull Racing,HARD,4.0,52.0,71.0,20,69.143,69.15,68.111
5,LEC,Ferrari,HARD,4.0,49.0,71.0,23,69.167,69.116,68.82
6,SAI,Ferrari,HARD,4.0,47.0,71.0,25,69.457,69.414,68.88
7,ALO,Aston Martin,MEDIUM,4.0,46.0,71.0,26,69.469,69.448,69.108
8,VER,Red Bull Racing,HARD,3.0,26.0,48.0,23,69.469,69.511,68.929
9,PER,Red Bull Racing,MEDIUM,3.0,27.0,49.0,23,69.535,69.433,69.258
10,NOR,McLaren,HARD,4.0,43.0,71.0,29,69.594,69.768,68.739
11,GAS,Alpine,MEDIUM,4.0,46.0,71.0,26,69.702,69.586,69.046
12,RUS,Mercedes,MEDIUM,4.0,43.0,71.0,29,69.715,69.693,69.283
13,HAM,Mercedes,MEDIUM,4.0,44.0,71.0,28,69.747,69.717,69.16
14,STR,Aston Martin,HARD,4.0,38.0,53.0,16,69.758,69.728,69.552
15,ALB,Williams,HARD,4.0,43.0,71.0,29,70.018,69.871,69.56
16,VER,Red Bull Racing,MEDIUM,2.0,4.0,23.0,17,70.049,70.026,69.691
17,SAI,Ferrari,MEDIUM,3.0,17.0,43.0,27,70.089,70.197,69.129
18,LEC,Ferrari,MEDIUM,3.0,17.0,46.0,28,70.139,70.15,69.29
19,OCO,Alpine,HARD,4.0,42.0,70.0,28,70.211,70.081,69.797
20,SAR,Williams,HARD,4.0,45.0,70.0,26,70.27,70.194,69.611
21,SAI,Ferrari,MEDIUM,2.0,4.0,12.0,9,70.439,70.409,70.288
22,LEC,Ferrari,MEDIUM,2.0,4.0,13.0,10,70.46,70.416,70.305
23,NOR,McLaren,HARD,3.0,17.0,39.0,23,70.474,70.478,69.937
24,ALO,Aston Martin,MEDIUM,3.0,17.0,43.0,27,70.48,70.417,70.043
25,ZHO,Alfa Romeo,HARD,4.0,40.0,70.0,31,70.513,70.408,69.786
26,HAM,Mercedes,HARD,3.0,17.0,41.0,23,70.556,70.644,69.7
27,DEV,AlphaTauri,MEDIUM,4.0,39.0,70.0,32,70.602,70.502,69.852
28,PIA,McLaren,MEDIUM,5.0,43.0,70.0,27,70.621,70.308,69.862
29,TSU,AlphaTauri,MEDIUM,5.0,45.0,70.0,25,70.626,70.447,69.62
30,BOT,Alfa Romeo,MEDIUM,3.0,23.0,39.0,17,70.672,70.594,69.977
31,BOT,Alfa Romeo,HARD,4.0,42.0,70.0,29,70.712,70.382,69.94
32,NOR,McLaren,MEDIUM,2.0,5.0,13.0,9,70.772,70.693,70.488
33,PIA,McLaren,HARD,4.0,24.0,40.0,16,70.787,70.736,70.322
34,HAM,Mercedes,MEDIUM,2.0,4.0,13.0,10,70.809,70.802,70.579
35,GAS,Alpine,HARD,3.0,17.0,43.0,26,70.838,70.799,70.028
36,TSU,AlphaTauri,HARD,4.0,25.0,42.0,18,70.862,70.716,70.08
37,RUS,Mercedes,HARD,3.0,16.0,40.0,25,70.868,70.794,70.454
38,ALO,Aston Martin,HARD,2.0,5.0,13.0,8,70.98,70.946,70.822
39,PER,Red Bull Racing,MEDIUM,2.0,4.0,24.0,18,70.993,71.152,70.182
40,STR,Aston Martin,HARD,3.0,17.0,35.0,18,71.05,70.943,70.593
41,MAG,Haas F1 Team,HARD,4.0,36.0,70.0,34,71.122,70.838,70.176
42,ALB,Williams,HARD,3.0,17.0,40.0,24,71.123,71.037,70.822
43,STR,Aston Martin,MEDIUM,2.0,5.0,13.0,9,71.137,71.065,70.878
44,OCO,Alpine,HARD,3.0,16.0,39.0,24,71.168,71.122,70.789
45,GAS,Alpine,MEDIUM,2.0,5.0,13.0,9,71.275,71.213,70.883
46,SAR,Williams,HARD,3.0,16.0,42.0,26,71.306,71.305,70.876
47,ZHO,Alfa Romeo,HARD,3.0,10.0,37.0,26,71.353,71.47,70.448
48,RUS,Mercedes,MEDIUM,2.0,6.0,13.0,7,71.406,71.383,71.204
49,DEV,AlphaTauri,HARD,3.0,16.0,36.0,21,71.42,71.459,70.877
50,ALB,Williams,MEDIUM,2.0,6.0,13.0,8,71.456,71.424,71.073
51,PIA,McLaren,HARD,3.0,16.0,21.0,6,71.465,71.558,70.49
52,OCO,Alpine,MEDIUM,2.0,6.0,13.0,8,71.48,71.506,71.097
53,HUL,Haas F1 Team,MEDIUM,2.0,4.0,10.0,7,71.516,71.254,71.066
54,PIA,McLaren,MEDIUM,2.0,4.0,13.0,9,71.528,71.473,71.056
55,ZHO,Alfa Romeo,MEDIUM,2.0,5.0,7.0,3,71.654,71.555,71.161
56,SAR,Williams,MEDIUM,2.0,6.0,13.0,8,71.723,71.786,71.211
57,DEV,AlphaTauri,MEDIUM,2.0,6.0,11.0,6,71.847,71.816,71.596
58,TSU,AlphaTauri,HARD,3.0,4.0,22.0,16,72.157,71.948,71.534
59,MAG,Haas F1 Team,HARD,3.0,5.0,33.0,27,72.226,72.175,71.353
60,BOT,Alfa Romeo,HARD,2.0,4.0,20.0,14,72.231,72.15,71.555
