Driver,DriverNumber,Team,LapNumber,LapTime,LapTimeSeconds,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitOutTime,PitInTime,Position,IsPersonalBest,TrackStatus
VER,1,Red Bull Racing,1.0,0 days 00:01:31.677000,91.677,,0 days 00:00:38.489000,0 days 00:00:32.363000,MEDIUM,1.0,1.0,,,1.0,False,1
PIA,81,McLaren,1.0,0 days 00:01:32.906000,92.906,,0 days 00:00:38.376000,0 days 00:00:32.983000,HARD,1.0,1.0,,,2.0,False,1
NOR,4,McLaren,1.0,0 days 00:01:33.952000,93.952,,0 days 00:00:38.680000,0 days 00:00:34.027000,MEDIUM,1.0,1.0,,,3.0,False,1
LEC,16,Ferrari,1.0,0 days 00:01:34.624000,94.624,,0 days 00:00:38.861000,0 days 00:00:33.830000,MEDIUM,1.0,1.0,,,4.0,False,1
ALO,14,Aston Martin,1.0,0 days 00:01:34.980000,94.98,,0 days 00:00:38.662000,0 days 00:00:34.166000,MEDIUM,2.0,1.0,,,5.0,False,1
RUS,63,Mercedes,1.0,0 days 00:01:35.453000,95.453,,0 days 00:00:39.053000,0 days 00:00:33.890000,MEDIUM,1.0,1.0,,,6.0,False,1
BOR,5,Kick Sauber,1.0,0 days 00:01:35.941000,95.941,,0 days 00:00:39.142000,0 days 00:00:33.990000,MEDIUM,1.0,1.0,,,7.0,False,1
HAD,6,Racing Bulls,1.0,0 days 00:01:36.661000,96.661,,0 days 00:00:39.231000,0 days 00:00:34.447000,MEDIUM,1.0,1.0,,,8.0,False,1
OCO,31,Haas F1 Team,1.0,0 days 00:01:37.070000,97.07,,0 days 00:00:39.668000,0 days 00:00:34.309000,MEDIUM,1.0,1.0,,,9.0,False,1
TSU,22,Red Bull Racing,1.0,0 days 00:01:37.567000,97.567,,0 days 00:00:39.515000,0 days 00:00:34.714000,HARD,1.0,1.0,,,10.0,False,1
LAW,30,Racing Bulls,1.0,0 days 00:01:38.029000,98.029,,0 days 00:00:39.405000,0 days 00:00:35.128000,MEDIUM,1.0,1.0,,,11.0,False,1
BEA,87,Haas F1 Team,1.0,0 days 00:01:38.391000,98.391,,0 days 00:00:39.226000,0 days 00:00:35.304000,MEDIUM,1.0,1.0,,,12.0,False,1
SAI,55,Williams,1.0,0 days 00:01:39.010000,99.01,,0 days 00:00:39.538000,0 days 00:00:35.634000,MEDIUM,1.0,1.0,,,13.0,False,1
HAM,44,Ferrari,1.0,0 days 00:01:39.335000,99.335,,0 days 00:00:39.820000,0 days 00:00:35.449000,SOFT,1.0,1.0,,,14.0,False,1
ALB,23,Williams,1.0,0 days 00:01:39.757000,99.757,,0 days 00:00:39.827000,0 days 00:00:35.799000,SOFT,1.0,1.0,,,15.0,False,1
STR,18,Aston Martin,1.0,0 days 00:01:40.310000,100.31,,0 days 00:00:40,0 days 00:00:35.922000,HARD,2.0,1.0,,,16.0,False,1
ANT,12,Mercedes,1.0,0 days 00:01:40.726000,100.726,,0 days 00:00:39.754000,0 days 00:00:36.430000,HARD,1.0,1.0,,,17.0,False,1
HUL,27,Kick Sauber,1.0,0 days 00:01:40.987000,100.987,,0 days 00:00:39.975000,0 days 00:00:36.213000,SOFT,1.0,1.0,,,18.0,False,1
