stint_rank,Driver,Team,Compound,Stint,from_lap,to_lap,laps,average_lap_seconds,median_lap_seconds,best_lap_seconds
1,PIA,McLaren,MEDIUM,2.0,43.0,58.0,16,87.438,87.38,86.765
2,NOR,McLaren,HARD,3.0,42.0,58.0,17,87.439,87.08,86.818
3,LEC,Ferrari,MEDIUM,3.0,41.0,58.0,18,87.502,87.322,86.725
4,HUL,Kick Sauber,MEDIUM,3.0,44.0,58.0,15,88.088,88.053,87.05
5,VER,Red Bull Racing,HARD,2.0,25.0,58.0,34,88.093,87.982,87.625
6,STR,Aston Martin,MEDIUM,2.0,44.0,58.0,15,88.181,88.065,87.626
7,NOR,McLaren,HARD,2.0,19.0,39.0,21,88.413,88.153,87.814
8,GAS,Alpine,MEDIUM,3.0,42.0,57.0,16,88.502,88.382,87.767
9,COL,Alpine,MEDIUM,3.0,42.0,57.0,16,88.546,88.479,87.71
10,LEC,Ferrari,HARD,2.0,18.0,38.0,21,88.688,88.548,88.044
11,HAM,Ferrari,MEDIUM,3.0,33.0,58.0,26,88.889,88.943,88.094
12,ALB,Williams,MEDIUM,3.0,35.0,58.0,24,88.905,88.815,88.367
13,ANT,Mercedes,MEDIUM,2.0,34.0,58.0,25,88.926,88.883,88.029
14,TSU,Red Bull Racing,MEDIUM,2.0,34.0,58.0,25,89.214,89.165,88.557
15,RUS,Mercedes,HARD,2.0,16.0,58.0,42,89.25,89.161,88.599
16,PIA,McLaren,HARD,1.0,2.0,40.0,37,89.385,89.468,88.927
17,OCO,Haas F1 Team,HARD,2.0,21.0,58.0,38,89.405,89.289,88.655
18,LAW,Racing Bulls,HARD,2.0,23.0,57.0,34,89.45,89.43,88.886
19,VER,Red Bull Racing,MEDIUM,1.0,2.0,22.0,19,89.518,89.555,89.117
20,BEA,Haas F1 Team,HARD,2.0,16.0,57.0,41,89.567,89.469,88.976
21,ALO,Aston Martin,HARD,2.0,18.0,58.0,40,89.595,89.729,88.279
22,SAI,Williams,HARD,2.0,20.0,58.0,39,89.617,89.556,89.052
23,HAM,Ferrari,HARD,2.0,10.0,30.0,20,89.708,89.742,88.517
24,NOR,McLaren,MEDIUM,1.0,2.0,15.0,13,89.735,89.817,89.51
25,LEC,Ferrari,MEDIUM,1.0,3.0,15.0,12,89.823,89.824,89.606
26,BOR,Kick Sauber,HARD,2.0,17.0,58.0,40,89.893,89.944,89.114
27,COL,Alpine,HARD,2.0,17.0,38.0,22,89.943,89.844,89.43
28,HUL,Kick Sauber,HARD,2.0,9.0,41.0,32,89.955,89.891,88.442
29,RUS,Mercedes,MEDIUM,1.0,3.0,13.0,11,89.965,90.044,89.337
30,GAS,Alpine,HARD,2.0,15.0,39.0,25,89.973,89.955,89.442
31,HAD,Racing Bulls,HARD,2.0,16.0,57.0,40,90.002,90.0,89.375
32,ALO,Aston Martin,MEDIUM,1.0,2.0,15.0,13,90.104,90.059,89.8
33,ALB,Williams,HARD,2.0,10.0,32.0,22,90.123,90.123,89.374
34,BOR,Kick Sauber,MEDIUM,1.0,2.0,14.0,13,90.254,90.222,90.058
35,STR,Aston Martin,HARD,1.0,2.0,41.0,38,90.37,90.228,89.719
36,HAM,Ferrari,SOFT,1.0,2.0,7.0,5,90.398,90.254,90.113
37,ALB,Williams,SOFT,1.0,3.0,7.0,5,90.411,90.314,90.223
38,HAD,Racing Bulls,MEDIUM,1.0,2.0,13.0,12,90.456,90.381,90.078
39,TSU,Red Bull Racing,HARD,1.0,2.0,31.0,28,90.487,90.494,89.949
40,OCO,Haas F1 Team,MEDIUM,1.0,2.0,18.0,15,90.529,90.487,90.145
41,HUL,Kick Sauber,SOFT,1.0,3.0,6.0,4,90.53,90.544,90.255
42,BEA,Haas F1 Team,MEDIUM,1.0,2.0,13.0,12,90.635,90.644,90.19
43,SAI,Williams,MEDIUM,1.0,3.0,17.0,14,90.637,90.694,90.047
44,GAS,Alpine,MEDIUM,1.0,3.0,11.0,9,90.734,90.669,90.4
45,ANT,Mercedes,HARD,1.0,2.0,31.0,28,90.745,90.696,89.821
46,LAW,Racing Bulls,MEDIUM,1.0,2.0,19.0,18,90.844,90.734,90.219
47,COL,Alpine,MEDIUM,1.0,3.0,14.0,12,91.014,90.937,90.551
