constructor_ids,constructors,driver_code,driver_id,driver_name,driver_nationality,driver_number,points,position,position_text,wins,year
"[""kuzma""]","[""Kuzma""]",,faulkner,Walt Faulkner,American,,0.0,,-,0,1954
"[""kuzma""]","[""Kuzma""]",,stevenson,Chuck Stevenson,American,,0.0,,-,0,1954
"[""kuzma""]","[""Kuzma""]",,ayulo,Manny Ayulo,American,,0.0,,-,0,1954
"[""connaught""]","[""Connaught""]",,marr,Leslie Marr,British,,0.0,,-,0,1954
"[""kurtis_kraft""]","[""Kurtis Kraft""]",,sweikert,Bob Sweikert,American,,0.0,,-,0,1954
"[""connaught""]","[""Connaught""]",,thorne,Leslie Thorne,British,,0.0,,-,0,1954
"[""kurtis_kraft""]","[""Kurtis Kraft""]",,bettenhausen,Tony Bettenhausen,American,,0.0,,-,0,1954
"[""kurtis_kraft""]","[""Kurtis Kraft""]",,teague,Marshall Teague,American,,0.0,,-,0,1954
"[""kurtis_kraft""]","[""Kurtis Kraft""]",,jackson,Jimmy Jackson,American,,0.0,,-,0,1954
"[""cooper""]","[""Cooper""]",,gould,Horace Gould,British,,0.0,,-,0,1954
"[""kurtis_kraft""]","[""Kurtis Kraft""]",,mccoy,Ernie McCoy,American,,0.0,,-,0,1954
"[""pankratz""]","[""Pankratz""]",,reece,Jimmy Reece,American,,0.0,,-,0,1954
"[""stevens"", ""schroeder""]","[""Stevens"", ""Schroeder""]",,bob_scott,Bob Scott,American,,0.0,,-,0,1954
"[""stevens""]","[""Stevens""]",,elisian,Ed Elisian,American,,0.0,,-,0,1954
"[""kurtis_kraft""]","[""Kurtis Kraft""]",,armi,Frank Armi,American,,0.0,,-,0,1954
"[""kurtis_kraft"", ""schroeder""]","[""Kurtis Kraft"", ""Schroeder""]",,fonder,George Fonder,American,,0.0,,-,0,1954
"[""kurtis_kraft""]","[""Kurtis Kraft""]",,hartley,Gene Hartley,American,,0.0,,-,0,1954
"[""gordini""]","[""Gordini""]",,frere,Paul Frère,Belgian,,0.0,,-,0,1954
"[""maserati""]","[""Maserati""]",,volonterio,Ottorino Volonterio,Swiss,,0.0,,-,0,1954
"[""mercedes""]","[""Mercedes""]",,lang,Hermann Lang,German,,0.0,,-,0,1954
"[""gordini""]","[""Gordini""]",,bucci,Clemar Bucci,Argentine,,0.0,,-,0,1954
"[""gordini""]","[""Gordini""]",,pollet,Jacques Pollet,French,,0.0,,-,0,1954
"[""gordini""]","[""Gordini""]",,loyer,Roger Loyer,French,,0.0,,-,0,1954
"[""klenk""]","[""Klenk""]",,helfrich,Theo Helfrich,German,,0.0,,-,0,1954
"[""maserati""]","[""Maserati""]",,salvadori,Roy Salvadori,British,,0.0,,-,0,1954
"[""hwm""]","[""HWM""]",,macklin,Lance Macklin,British,,0.0,,-,0,1954
"[""connaught""]","[""Connaught""]",,whitehouse,Bill Whitehouse,British,,0.0,,-,0,1954
"[""maserati""]","[""Maserati""]",,menditeguy,Carlos Menditeguy,Argentine,,0.0,,-,0,1954
"[""gordini""]","[""Gordini""]",,georges_berger,Georges Berger,Belgian,,0.0,,-,0,1954
"[""kurtis_kraft""]","[""Kurtis Kraft""]",,rathmann,Jim Rathmann,American,,0.0,,-,0,1954
"[""maserati""]","[""Maserati""]",,flockhart,Ron Flockhart,British,,0.0,,-,0,1954
"[""kurtis_kraft""]","[""Kurtis Kraft""]",,connor,Pat O'Connor,American,,0.0,,-,0,1954
"[""pawl""]","[""Pawl""]",,johnson,Eddie Johnson,American,,0.0,,-,0,1954
"[""pawl""]","[""Pawl""]",,ward,Rodger Ward,American,,0.0,,-,0,1954
"[""connaught""]","[""Connaught""]",,riseley_prichard,John Riseley-Prichard,British,,0.0,,-,0,1954
"[""ferrari""]","[""Ferrari""]",,reg_parnell,Reg Parnell,British,,0.0,,-,0,1954
"[""kurtis_kraft"", ""nichels""]","[""Kurtis Kraft"", ""Nichels""]",,daywalt,Jimmy Daywalt,American,,0.0,,-,0,1954
"[""nichels""]","[""Nichels""]",,thomson,Johnny Thomson,American,,0.0,,-,0,1954
"[""kurtis_kraft""]","[""Kurtis Kraft""]",,flaherty,Pat Flaherty,American,,0.0,,-,0,1954
"[""cooper""]","[""Cooper""]",,whitehead,Peter Whitehead,British,,0.0,,-,0,1954
"[""cooper""]","[""Cooper""]",,brandon,Eric Brandon,British,,0.0,,-,0,1954
"[""bromme""]","[""Bromme""]",,webb,Travis Webb,American,,0.0,,-,0,1954
"[""bromme""]","[""Bromme""]",,kladis,Danny Kladis,American,,0.0,,-,0,1954
"[""schroeder""]","[""Schroeder""]",,duncan,Len Duncan,American,,0.0,,-,0,1954
"[""cooper""]","[""Cooper""]",,alan_brown,Alan Brown,British,,0.0,,-,0,1954
"[""cooper""]","[""Cooper""]",,nuckey,Rodney Nuckey,British,,0.0,,-,0,1954
"[""kurtis_kraft""]","[""Kurtis Kraft""]",,homeier,Bill Homeier,American,,0.0,,-,0,1954
