Driver,DriverNumber,Team,LapNumber,LapTime,LapTimeSeconds,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitOutTime,PitInTime,Position,IsPersonalBest,TrackStatus
VER,33,Red Bull Racing,1.0,0 days 00:01:21.986000,81.986,,0 days 00:00:36.535000,0 days 00:00:20.724000,SOFT,6.0,1.0,,,1.0,False,1
BOT,77,Mercedes,1.0,0 days 00:01:23.015000,83.015,,0 days 00:00:36.524000,0 days 00:00:20.886000,SOFT,6.0,1.0,,,2.0,False,1
SAI,55,Ferrari,1.0,0 days 00:01:24.727000,84.727,,0 days 00:00:37.259000,0 days 00:00:21.022000,SOFT,7.0,1.0,,,3.0,False,1
NOR,4,McLaren,1.0,0 days 00:01:25.729000,85.729,,0 days 00:00:37.778000,0 days 00:00:21.038000,SOFT,6.0,1.0,,,4.0,False,1
GAS,10,AlphaTauri,1.0,0 days 00:01:26.902000,86.902,,0 days 00:00:37.959000,0 days 00:00:21.411000,SOFT,7.0,1.0,,,5.0,False,1
HAM,44,Mercedes,1.0,0 days 00:01:27.982000,87.982,,0 days 00:00:38.253000,0 days 00:00:21.595000,SOFT,5.0,1.0,,,6.0,False,1
VET,5,Aston Martin,1.0,0 days 00:01:28.935000,88.935,,0 days 00:00:38.664000,0 days 00:00:21.741000,SOFT,6.0,1.0,,,7.0,False,1
PER,11,Red Bull Racing,1.0,0 days 00:01:29.638000,89.638,,0 days 00:00:39.043000,0 days 00:00:21.753000,SOFT,6.0,1.0,,,8.0,False,1
GIO,99,Alfa Romeo Racing,1.0,0 days 00:01:30.113000,90.113,,0 days 00:00:39.133000,0 days 00:00:21.521000,SOFT,6.0,1.0,,,9.0,False,1
OCO,31,Alpine,1.0,0 days 00:01:30.963000,90.963,,0 days 00:00:39.769000,0 days 00:00:21.943000,SOFT,1.0,1.0,,,10.0,False,1
STR,18,Aston Martin,1.0,0 days 00:01:31.448000,91.448,,0 days 00:00:39.870000,0 days 00:00:21.738000,HARD,1.0,1.0,,,11.0,False,1
RAI,7,Alfa Romeo Racing,1.0,0 days 00:01:33.051000,93.051,,0 days 00:00:40.380000,0 days 00:00:22.386000,MEDIUM,1.0,1.0,,,12.0,False,1
RIC,3,McLaren,1.0,0 days 00:01:33.662000,93.662,,0 days 00:00:40.657000,0 days 00:00:22.398000,MEDIUM,1.0,1.0,,,13.0,False,1
ALO,14,Alpine,1.0,0 days 00:01:34.069000,94.069,,0 days 00:00:40.768000,0 days 00:00:22.291000,MEDIUM,1.0,1.0,,,14.0,False,1
RUS,63,Williams,1.0,0 days 00:01:34.901000,94.901,,0 days 00:00:41.141000,0 days 00:00:22.472000,MEDIUM,1.0,1.0,,,15.0,False,1
LAT,6,Williams,1.0,0 days 00:01:36.040000,96.04,,0 days 00:00:41.639000,0 days 00:00:22.779000,MEDIUM,1.0,1.0,,,16.0,False,1
TSU,22,AlphaTauri,1.0,0 days 00:01:36.731000,96.731,,0 days 00:00:41.809000,0 days 00:00:22.898000,HARD,1.0,1.0,,,17.0,False,1
MSC,47,Haas F1 Team,1.0,0 days 00:01:37.443000,97.443,,0 days 00:00:41.893000,0 days 00:00:22.754000,SOFT,1.0,1.0,,,18.0,False,1
MAZ,9,Haas F1 Team,1.0,0 days 00:01:38.076000,98.076,,0 days 00:00:42.935000,0 days 00:00:22.622000,SOFT,1.0,1.0,,,19.0,False,1
VER,33,Red Bull Racing,2.0,0 days 00:01:17.480000,77.48,0 days 00:00:20.615000,0 days 00:00:36.346000,0 days 00:00:20.519000,SOFT,7.0,1.0,,,1.0,True,1
