constructor,constructor_id,constructor_nationality,driver_code,driver_id,driver_name,driver_nationality,driver_number,event_id,event_name,position,q1,q2,q3,round,year
McLaren,mclaren,British,SAI,sainz,Carlos Sainz,Spanish,55,2019-melbourne,Australian Grand Prix,18,1:23.084,,,1,2019
Williams,williams,British,RUS,russell,George Russell,British,63,2019-melbourne,Australian Grand Prix,19,1:24.360,,,1,2019
Williams,williams,British,KUB,kubica,Robert Kubica,Polish,88,2019-melbourne,Australian Grand Prix,20,1:26.067,,,1,2019
Ferrari,ferrari,Italian,LEC,leclerc,Charles Leclerc,Monegasque,16,2019-sakhir,Bahrain Grand Prix,1,1:28.495,1:28.046,1:27.866,2,2019
Ferrari,ferrari,Italian,VET,vettel,Sebastian Vettel,German,5,2019-sakhir,Bahrain Grand Prix,2,1:28.733,1:28.356,1:28.160,2,2019
Mercedes,mercedes,German,HAM,hamilton,Lewis Hamilton,British,44,2019-sakhir,Bahrain Grand Prix,3,1:29.262,1:28.578,1:28.190,2,2019
Mercedes,mercedes,German,BOT,bottas,Valtteri Bottas,Finnish,77,2019-sakhir,Bahrain Grand Prix,4,1:29.498,1:28.830,1:28.256,2,2019
Red Bull,red_bull,Austrian,VER,max_verstappen,Max Verstappen,Dutch,3,2019-sakhir,Bahrain Grand Prix,5,1:29.579,1:29.109,1:28.752,2,2019
Haas F1 Team,haas,American,MAG,kevin_magnussen,Kevin Magnussen,Danish,20,2019-sakhir,Bahrain Grand Prix,6,1:29.532,1:29.017,1:28.757,2,2019
McLaren,mclaren,British,SAI,sainz,Carlos Sainz,Spanish,55,2019-sakhir,Bahrain Grand Prix,7,1:29.528,1:29.055,1:28.813,2,2019
Haas F1 Team,haas,American,GRO,grosjean,Romain Grosjean,French,8,2019-sakhir,Bahrain Grand Prix,8,1:29.688,1:29.249,1:29.015,2,2019
Alfa Romeo,alfa,Swiss,RAI,raikkonen,Kimi Räikkönen,Finnish,7,2019-sakhir,Bahrain Grand Prix,9,1:29.959,1:29.471,1:29.022,2,2019
McLaren,mclaren,British,NOR,norris,Lando Norris,British,1,2019-sakhir,Bahrain Grand Prix,10,1:29.381,1:29.258,1:29.043,2,2019
Renault,renault,French,RIC,ricciardo,Daniel Ricciardo,Australian,3,2019-sakhir,Bahrain Grand Prix,11,1:29.859,1:29.488,,2,2019
Toro Rosso,toro_rosso,Italian,ALB,albon,Alexander Albon,Thai,23,2019-sakhir,Bahrain Grand Prix,12,1:29.514,1:29.513,,2,2019
Red Bull,red_bull,Austrian,GAS,gasly,Pierre Gasly,French,10,2019-sakhir,Bahrain Grand Prix,13,1:29.900,1:29.526,,2,2019
Racing Point,racing_point,British,PER,perez,Sergio Pérez,Mexican,11,2019-sakhir,Bahrain Grand Prix,14,1:29.893,1:29.756,,2,2019
Toro Rosso,toro_rosso,Italian,KVY,kvyat,Daniil Kvyat,Russian,26,2019-sakhir,Bahrain Grand Prix,15,1:29.876,1:29.854,,2,2019
Alfa Romeo,alfa,Swiss,GIO,giovinazzi,Antonio Giovinazzi,Italian,99,2019-sakhir,Bahrain Grand Prix,16,1:30.026,,,2,2019
Renault,renault,French,HUL,hulkenberg,Nico Hülkenberg,German,27,2019-sakhir,Bahrain Grand Prix,17,1:30.034,,,2,2019
Racing Point,racing_point,British,STR,stroll,Lance Stroll,Canadian,18,2019-sakhir,Bahrain Grand Prix,18,1:30.217,,,2,2019
Williams,williams,British,RUS,russell,George Russell,British,63,2019-sakhir,Bahrain Grand Prix,19,1:31.759,,,2,2019
Williams,williams,British,KUB,kubica,Robert Kubica,Polish,88,2019-sakhir,Bahrain Grand Prix,20,1:31.799,,,2,2019
Mercedes,mercedes,German,BOT,bottas,Valtteri Bottas,Finnish,77,2019-shanghai,Chinese Grand Prix,1,1:32.658,1:31.728,1:31.547,3,2019
Mercedes,mercedes,German,HAM,hamilton,Lewis Hamilton,British,44,2019-shanghai,Chinese Grand Prix,2,1:33.115,1:31.637,1:31.570,3,2019
Ferrari,ferrari,Italian,VET,vettel,Sebastian Vettel,German,5,2019-shanghai,Chinese Grand Prix,3,1:33.557,1:32.232,1:31.848,3,2019
Ferrari,ferrari,Italian,LEC,leclerc,Charles Leclerc,Monegasque,16,2019-shanghai,Chinese Grand Prix,4,1:32.712,1:32.324,1:31.865,3,2019
Red Bull,red_bull,Austrian,VER,max_verstappen,Max Verstappen,Dutch,3,2019-shanghai,Chinese Grand Prix,5,1:33.274,1:32.369,1:32.089,3,2019
Red Bull,red_bull,Austrian,GAS,gasly,Pierre Gasly,French,10,2019-shanghai,Chinese Grand Prix,6,1:33.863,1:32.948,1:32.930,3,2019
Renault,renault,French,RIC,ricciardo,Daniel Ricciardo,Australian,3,2019-shanghai,Chinese Grand Prix,7,1:33.709,1:33.214,1:32.958,3,2019
Renault,renault,French,HUL,hulkenberg,Nico Hülkenberg,German,27,2019-shanghai,Chinese Grand Prix,8,1:33.644,1:33.968,1:32.962,3,2019
Haas F1 Team,haas,American,MAG,kevin_magnussen,Kevin Magnussen,Danish,20,2019-shanghai,Chinese Grand Prix,9,1:34.036,1:33.150,,3,2019
Haas F1 Team,haas,American,GRO,grosjean,Romain Grosjean,French,8,2019-shanghai,Chinese Grand Prix,10,1:33.752,1:33.156,,3,2019
Toro Rosso,toro_rosso,Italian,KVY,kvyat,Daniil Kvyat,Russian,26,2019-shanghai,Chinese Grand Prix,11,1:33.783,1:33.236,,3,2019
Racing Point,racing_point,British,PER,perez,Sergio Pérez,Mexican,11,2019-shanghai,Chinese Grand Prix,12,1:34.026,1:33.299,,3,2019
Alfa Romeo,alfa,Swiss,RAI,raikkonen,Kimi Räikkönen,Finnish,7,2019-shanghai,Chinese Grand Prix,13,1:34.125,1:33.419,,3,2019
McLaren,mclaren,British,SAI,sainz,Carlos Sainz,Spanish,55,2019-shanghai,Chinese Grand Prix,14,1:33.686,1:33.523,,3,2019
McLaren,mclaren,British,NOR,norris,Lando Norris,British,1,2019-shanghai,Chinese Grand Prix,15,1:34.148,1:33.967,,3,2019
Racing Point,racing_point,British,STR,stroll,Lance Stroll,Canadian,18,2019-shanghai,Chinese Grand Prix,16,1:34.292,,,3,2019
Williams,williams,British,RUS,russell,George Russell,British,63,2019-shanghai,Chinese Grand Prix,17,1:35.253,,,3,2019
Williams,williams,British,KUB,kubica,Robert Kubica,Polish,88,2019-shanghai,Chinese Grand Prix,18,1:35.281,,,3,2019
Mercedes,mercedes,German,BOT,bottas,Valtteri Bottas,Finnish,77,2019-baku,Azerbaijan Grand Prix,1,1:42.026,1:41.500,1:40.495,4,2019
Mercedes,mercedes,German,HAM,hamilton,Lewis Hamilton,British,44,2019-baku,Azerbaijan Grand Prix,2,1:41.614,1:41.580,1:40.554,4,2019
Ferrari,ferrari,Italian,VET,vettel,Sebastian Vettel,German,5,2019-baku,Azerbaijan Grand Prix,3,1:42.042,1:41.889,1:40.797,4,2019
Red Bull,red_bull,Austrian,VER,max_verstappen,Max Verstappen,Dutch,3,2019-baku,Azerbaijan Grand Prix,4,1:41.727,1:41.388,1:41.069,4,2019
Racing Point,racing_point,British,PER,perez,Sergio Pérez,Mexican,11,2019-baku,Azerbaijan Grand Prix,5,1:42.249,1:41.870,1:41.593,4,2019
Toro Rosso,toro_rosso,Italian,KVY,kvyat,Daniil Kvyat,Russian,26,2019-baku,Azerbaijan Grand Prix,6,1:42.324,1:42.221,1:41.681,4,2019
McLaren,mclaren,British,NOR,norris,Lando Norris,British,1,2019-baku,Azerbaijan Grand Prix,7,1:42.371,1:42.084,1:41.886,4,2019
Alfa Romeo,alfa,Swiss,GIO,giovinazzi,Antonio Giovinazzi,Italian,99,2019-baku,Azerbaijan Grand Prix,8,1:42.140,1:42.381,1:42.424,4,2019
Ferrari,ferrari,Italian,LEC,leclerc,Charles Leclerc,Monegasque,16,2019-baku,Azerbaijan Grand Prix,9,1:41.426,1:41.995,,4,2019
McLaren,mclaren,British,SAI,sainz,Carlos Sainz,Spanish,55,2019-baku,Azerbaijan Grand Prix,10,1:41.936,1:42.398,,4,2019
Renault,renault,French,RIC,ricciardo,Daniel Ricciardo,Australian,3,2019-baku,Azerbaijan Grand Prix,11,1:42.486,1:42.477,,4,2019
Toro Rosso,toro_rosso,Italian,ALB,albon,Alexander Albon,Thai,23,2019-baku,Azerbaijan Grand Prix,12,1:42.154,1:42.494,,4,2019
Haas F1 Team,haas,American,MAG,kevin_magnussen,Kevin Magnussen,Danish,20,2019-baku,Azerbaijan Grand Prix,13,1:42.382,1:42.699,,4,2019
Racing Point,racing_point,British,STR,stroll,Lance Stroll,Canadian,18,2019-baku,Azerbaijan Grand Prix,14,1:42.630,,,4,2019
Haas F1 Team,haas,American,GRO,grosjean,Romain Grosjean,French,8,2019-baku,Azerbaijan Grand Prix,15,1:43.407,,,4,2019
Renault,renault,French,HUL,hulkenberg,Nico Hülkenberg,German,27,2019-baku,Azerbaijan Grand Prix,16,1:43.427,,,4,2019
Williams,williams,British,RUS,russell,George Russell,British,63,2019-baku,Azerbaijan Grand Prix,17,1:45.062,,,4,2019
Williams,williams,British,KUB,kubica,Robert Kubica,Polish,88,2019-baku,Azerbaijan Grand Prix,18,1:45.455,,,4,2019
Alfa Romeo,alfa,Swiss,RAI,raikkonen,Kimi Räikkönen,Finnish,7,2019-baku,Azerbaijan Grand Prix,19,,,,4,2019
Red Bull,red_bull,Austrian,GAS,gasly,Pierre Gasly,French,10,2019-baku,Azerbaijan Grand Prix,20,,,,4,2019
Mercedes,mercedes,German,BOT,bottas,Valtteri Bottas,Finnish,77,2019-barcelona,Spanish Grand Prix,1,1:16.979,1:15.924,1:15.406,5,2019
Mercedes,mercedes,German,HAM,hamilton,Lewis Hamilton,British,44,2019-barcelona,Spanish Grand Prix,2,1:17.292,1:16.038,1:16.040,5,2019
Ferrari,ferrari,Italian,VET,vettel,Sebastian Vettel,German,5,2019-barcelona,Spanish Grand Prix,3,1:17.425,1:16.667,1:16.272,5,2019
Red Bull,red_bull,Austrian,VER,max_verstappen,Max Verstappen,Dutch,3,2019-barcelona,Spanish Grand Prix,4,1:17.244,1:16.726,1:16.357,5,2019
Ferrari,ferrari,Italian,LEC,leclerc,Charles Leclerc,Monegasque,16,2019-barcelona,Spanish Grand Prix,5,1:17.388,1:16.714,1:16.588,5,2019
Red Bull,red_bull,Austrian,GAS,gasly,Pierre Gasly,French,10,2019-barcelona,Spanish Grand Prix,6,1:17.862,1:16.932,1:16.708,5,2019
Haas F1 Team,haas,American,GRO,grosjean,Romain Grosjean,French,8,2019-barcelona,Spanish Grand Prix,7,1:18.042,1:17.066,1:16.911,5,2019
Haas F1 Team,haas,American,MAG,kevin_magnussen,Kevin Magnussen,Danish,20,2019-barcelona,Spanish Grand Prix,8,1:17.669,1:17.272,1:16.922,5,2019
Toro Rosso,toro_rosso,Italian,KVY,kvyat,Daniil Kvyat,Russian,26,2019-barcelona,Spanish Grand Prix,9,1:17.914,1:17.243,1:17.573,5,2019
Renault,renault,French,RIC,ricciardo,Daniel Ricciardo,Australian,3,2019-barcelona,Spanish Grand Prix,10,1:18.385,1:17.299,1:18.106,5,2019
McLaren,mclaren,British,NOR,norris,Lando Norris,British,1,2019-barcelona,Spanish Grand Prix,11,1:17.611,1:17.338,,5,2019
Toro Rosso,toro_rosso,Italian,ALB,albon,Alexander Albon,Thai,23,2019-barcelona,Spanish Grand Prix,12,1:17.796,1:17.445,,5,2019
McLaren,mclaren,British,SAI,sainz,Carlos Sainz,Spanish,55,2019-barcelona,Spanish Grand Prix,13,1:17.760,1:17.599,,5,2019
Alfa Romeo,alfa,Swiss,RAI,raikkonen,Kimi Räikkönen,Finnish,7,2019-barcelona,Spanish Grand Prix,14,1:18.132,1:17.788,,5,2019
Racing Point,racing_point,British,PER,perez,Sergio Pérez,Mexican,11,2019-barcelona,Spanish Grand Prix,15,1:18.286,1:17.886,,5,2019
Renault,renault,French,HUL,hulkenberg,Nico Hülkenberg,German,27,2019-barcelona,Spanish Grand Prix,16,1:18.404,,,5,2019
Racing Point,racing_point,British,STR,stroll,Lance Stroll,Canadian,18,2019-barcelona,Spanish Grand Prix,17,1:18.471,,,5,2019
Alfa Romeo,alfa,Swiss,GIO,giovinazzi,Antonio Giovinazzi,Italian,99,2019-barcelona,Spanish Grand Prix,18,1:18.664,,,5,2019
Williams,williams,British,RUS,russell,George Russell,British,63,2019-barcelona,Spanish Grand Prix,19,1:19.072,,,5,2019
Williams,williams,British,KUB,kubica,Robert Kubica,Polish,88,2019-barcelona,Spanish Grand Prix,20,1:20.254,,,5,2019
Mercedes,mercedes,German,HAM,hamilton,Lewis Hamilton,British,44,2019-monte-carlo,Monaco Grand Prix,1,1:11.542,1:10.835,1:10.166,6,2019
Mercedes,mercedes,German,BOT,bottas,Valtteri Bottas,Finnish,77,2019-monte-carlo,Monaco Grand Prix,2,1:11.562,1:10.701,1:10.252,6,2019
Red Bull,red_bull,Austrian,VER,max_verstappen,Max Verstappen,Dutch,3,2019-monte-carlo,Monaco Grand Prix,3,1:11.597,1:10.618,1:10.641,6,2019
Ferrari,ferrari,Italian,VET,vettel,Sebastian Vettel,German,5,2019-monte-carlo,Monaco Grand Prix,4,1:11.434,1:11.227,1:10.947,6,2019
Red Bull,red_bull,Austrian,GAS,gasly,Pierre Gasly,French,10,2019-monte-carlo,Monaco Grand Prix,5,1:11.740,1:11.457,1:11.041,6,2019
Haas F1 Team,haas,American,MAG,kevin_magnussen,Kevin Magnussen,Danish,20,2019-monte-carlo,Monaco Grand Prix,6,1:11.865,1:11.363,1:11.109,6,2019
Renault,renault,French,RIC,ricciardo,Daniel Ricciardo,Australian,3,2019-monte-carlo,Monaco Grand Prix,7,1:11.767,1:11.543,1:11.218,6,2019
Toro Rosso,toro_rosso,Italian,KVY,kvyat,Daniil Kvyat,Russian,26,2019-monte-carlo,Monaco Grand Prix,8,1:11.602,1:11.412,1:11.271,6,2019
McLaren,mclaren,British,SAI,sainz,Carlos Sainz,Spanish,55,2019-monte-carlo,Monaco Grand Prix,9,1:11.872,1:11.608,1:11.417,6,2019
Toro Rosso,toro_rosso,Italian,ALB,albon,Alexander Albon,Thai,23,2019-monte-carlo,Monaco Grand Prix,10,1:12.007,1:11.429,1:11.653,6,2019
Renault,renault,French,HUL,hulkenberg,Nico Hülkenberg,German,27,2019-monte-carlo,Monaco Grand Prix,11,1:12.097,1:11.670,,6,2019
McLaren,mclaren,British,NOR,norris,Lando Norris,British,1,2019-monte-carlo,Monaco Grand Prix,12,1:11.845,1:11.724,,6,2019
Haas F1 Team,haas,American,GRO,grosjean,Romain Grosjean,French,8,2019-monte-carlo,Monaco Grand Prix,13,1:11.837,1:12.027,,6,2019
Alfa Romeo,alfa,Swiss,RAI,raikkonen,Kimi Räikkönen,Finnish,7,2019-monte-carlo,Monaco Grand Prix,14,1:11.993,1:12.115,,6,2019
Alfa Romeo,alfa,Swiss,GIO,giovinazzi,Antonio Giovinazzi,Italian,99,2019-monte-carlo,Monaco Grand Prix,15,1:11.976,1:12.185,,6,2019
Ferrari,ferrari,Italian,LEC,leclerc,Charles Leclerc,Monegasque,16,2019-monte-carlo,Monaco Grand Prix,16,1:12.149,,,6,2019
Racing Point,racing_point,British,PER,perez,Sergio Pérez,Mexican,11,2019-monte-carlo,Monaco Grand Prix,17,1:12.233,,,6,2019
Racing Point,racing_point,British,STR,stroll,Lance Stroll,Canadian,18,2019-monte-carlo,Monaco Grand Prix,18,1:12.846,,,6,2019
Williams,williams,British,RUS,russell,George Russell,British,63,2019-monte-carlo,Monaco Grand Prix,19,1:13.477,,,6,2019
Williams,williams,British,KUB,kubica,Robert Kubica,Polish,88,2019-monte-carlo,Monaco Grand Prix,20,1:13.751,,,6,2019
Ferrari,ferrari,Italian,VET,vettel,Sebastian Vettel,German,5,2019-montreal,Canadian Grand Prix,1,1:11.200,1:11.142,1:10.240,7,2019
Mercedes,mercedes,German,HAM,hamilton,Lewis Hamilton,British,44,2019-montreal,Canadian Grand Prix,2,1:11.518,1:11.010,1:10.446,7,2019
Ferrari,ferrari,Italian,LEC,leclerc,Charles Leclerc,Monegasque,16,2019-montreal,Canadian Grand Prix,3,1:11.214,1:11.205,1:10.920,7,2019
Renault,renault,French,RIC,ricciardo,Daniel Ricciardo,Australian,3,2019-montreal,Canadian Grand Prix,4,1:11.837,1:11.532,1:11.071,7,2019
Red Bull,red_bull,Austrian,GAS,gasly,Pierre Gasly,French,10,2019-montreal,Canadian Grand Prix,5,1:12.023,1:11.196,1:11.079,7,2019
Mercedes,mercedes,German,BOT,bottas,Valtteri Bottas,Finnish,77,2019-montreal,Canadian Grand Prix,6,1:11.229,1:11.095,1:11.101,7,2019
Renault,renault,French,HUL,hulkenberg,Nico Hülkenberg,German,27,2019-montreal,Canadian Grand Prix,7,1:11.720,1:11.553,1:11.324,7,2019
McLaren,mclaren,British,NOR,norris,Lando Norris,British,1,2019-montreal,Canadian Grand Prix,8,1:11.780,1:11.735,1:11.863,7,2019
McLaren,mclaren,British,SAI,sainz,Carlos Sainz,Spanish,55,2019-montreal,Canadian Grand Prix,9,1:11.750,1:11.572,1:13.981,7,2019
Haas F1 Team,haas,American,MAG,kevin_magnussen,Kevin Magnussen,Danish,20,2019-montreal,Canadian Grand Prix,10,1:12.107,1:11.786,,7,2019
Red Bull,red_bull,Austrian,VER,max_verstappen,Max Verstappen,Dutch,3,2019-montreal,Canadian Grand Prix,11,1:11.619,1:11.800,,7,2019
Toro Rosso,toro_rosso,Italian,KVY,kvyat,Daniil Kvyat,Russian,26,2019-montreal,Canadian Grand Prix,12,1:11.965,1:11.921,,7,2019
Alfa Romeo,alfa,Swiss,GIO,giovinazzi,Antonio Giovinazzi,Italian,99,2019-montreal,Canadian Grand Prix,13,1:12.122,1:12.136,,7,2019
Toro Rosso,toro_rosso,Italian,ALB,albon,Alexander Albon,Thai,23,2019-montreal,Canadian Grand Prix,14,1:12.020,1:12.193,,7,2019
Haas F1 Team,haas,American,GRO,grosjean,Romain Grosjean,French,8,2019-montreal,Canadian Grand Prix,15,1:12.109,,,7,2019
Racing Point,racing_point,British,PER,perez,Sergio Pérez,Mexican,11,2019-montreal,Canadian Grand Prix,16,1:12.197,,,7,2019
Alfa Romeo,alfa,Swiss,RAI,raikkonen,Kimi Räikkönen,Finnish,7,2019-montreal,Canadian Grand Prix,17,1:12.230,,,7,2019
Racing Point,racing_point,British,STR,stroll,Lance Stroll,Canadian,18,2019-montreal,Canadian Grand Prix,18,1:12.266,,,7,2019
Williams,williams,British,RUS,russell,George Russell,British,63,2019-montreal,Canadian Grand Prix,19,1:13.617,,,7,2019
Williams,williams,British,KUB,kubica,Robert Kubica,Polish,88,2019-montreal,Canadian Grand Prix,20,1:14.393,,,7,2019
Mercedes,mercedes,German,HAM,hamilton,Lewis Hamilton,British,44,2019-le-castellet,French Grand Prix,1,1:30.609,1:29.520,1:28.319,8,2019
Mercedes,mercedes,German,BOT,bottas,Valtteri Bottas,Finnish,77,2019-le-castellet,French Grand Prix,2,1:30.550,1:29.437,1:28.605,8,2019
Ferrari,ferrari,Italian,LEC,leclerc,Charles Leclerc,Monegasque,16,2019-le-castellet,French Grand Prix,3,1:30.647,1:29.699,1:28.965,8,2019
Red Bull,red_bull,Austrian,VER,max_verstappen,Max Verstappen,Dutch,3,2019-le-castellet,French Grand Prix,4,1:31.327,1:30.099,1:29.409,8,2019
McLaren,mclaren,British,NOR,norris,Lando Norris,British,1,2019-le-castellet,French Grand Prix,5,1:30.989,1:30.019,1:29.418,8,2019
McLaren,mclaren,British,SAI,sainz,Carlos Sainz,Spanish,55,2019-le-castellet,French Grand Prix,6,1:31.073,1:30.319,1:29.522,8,2019
Ferrari,ferrari,Italian,VET,vettel,Sebastian Vettel,German,5,2019-le-castellet,French Grand Prix,7,1:31.075,1:29.506,1:29.799,8,2019
Renault,renault,French,RIC,ricciardo,Daniel Ricciardo,Australian,3,2019-le-castellet,French Grand Prix,8,1:30.954,1:30.369,1:29.918,8,2019
Red Bull,red_bull,Austrian,GAS,gasly,Pierre Gasly,French,10,2019-le-castellet,French Grand Prix,9,1:31.152,1:30.421,1:30.184,8,2019
Alfa Romeo,alfa,Swiss,GIO,giovinazzi,Antonio Giovinazzi,Italian,99,2019-le-castellet,French Grand Prix,10,1:31.180,1:30.408,1:33.420,8,2019
Toro Rosso,toro_rosso,Italian,ALB,albon,Alexander Albon,Thai,23,2019-le-castellet,French Grand Prix,11,1:31.445,1:30.461,,8,2019
Alfa Romeo,alfa,Swiss,RAI,raikkonen,Kimi Räikkönen,Finnish,7,2019-le-castellet,French Grand Prix,12,1:30.972,1:30.533,,8,2019
Renault,renault,French,HUL,hulkenberg,Nico Hülkenberg,German,27,2019-le-castellet,French Grand Prix,13,1:30.865,1:30.544,,8,2019
Racing Point,racing_point,British,PER,perez,Sergio Pérez,Mexican,11,2019-le-castellet,French Grand Prix,14,1:30.964,1:30.738,,8,2019
Haas F1 Team,haas,American,MAG,kevin_magnussen,Kevin Magnussen,Danish,20,2019-le-castellet,French Grand Prix,15,1:31.166,1:31.440,,8,2019
Toro Rosso,toro_rosso,Italian,KVY,kvyat,Daniil Kvyat,Russian,26,2019-le-castellet,French Grand Prix,16,1:31.564,,,8,2019
Haas F1 Team,haas,American,GRO,grosjean,Romain Grosjean,French,8,2019-le-castellet,French Grand Prix,17,1:31.626,,,8,2019
Racing Point,racing_point,British,STR,stroll,Lance Stroll,Canadian,18,2019-le-castellet,French Grand Prix,18,1:31.726,,,8,2019
Williams,williams,British,RUS,russell,George Russell,British,63,2019-le-castellet,French Grand Prix,19,1:32.789,,,8,2019
Williams,williams,British,KUB,kubica,Robert Kubica,Polish,88,2019-le-castellet,French Grand Prix,20,1:33.205,,,8,2019
Ferrari,ferrari,Italian,LEC,leclerc,Charles Leclerc,Monegasque,16,2019-spielberg,Austrian Grand Prix,1,1:04.138,1:03.378,1:03.003,9,2019
Mercedes,mercedes,German,HAM,hamilton,Lewis Hamilton,British,44,2019-spielberg,Austrian Grand Prix,2,1:03.818,1:03.803,1:03.262,9,2019
Red Bull,red_bull,Austrian,VER,max_verstappen,Max Verstappen,Dutch,3,2019-spielberg,Austrian Grand Prix,3,1:03.807,1:03.835,1:03.439,9,2019
Mercedes,mercedes,German,BOT,bottas,Valtteri Bottas,Finnish,77,2019-spielberg,Austrian Grand Prix,4,1:04.084,1:03.863,1:03.537,9,2019
Haas F1 Team,haas,American,MAG,kevin_magnussen,Kevin Magnussen,Danish,20,2019-spielberg,Austrian Grand Prix,5,1:04.778,1:04.466,1:04.072,9,2019
McLaren,mclaren,British,NOR,norris,Lando Norris,British,1,2019-spielberg,Austrian Grand Prix,6,1:04.361,1:04.211,1:04.099,9,2019
Alfa Romeo,alfa,Swiss,RAI,raikkonen,Kimi Räikkönen,Finnish,7,2019-spielberg,Austrian Grand Prix,7,1:04.615,1:04.056,1:04.166,9,2019
Alfa Romeo,alfa,Swiss,GIO,giovinazzi,Antonio Giovinazzi,Italian,99,2019-spielberg,Austrian Grand Prix,8,1:04.450,1:04.194,1:04.179,9,2019
Red Bull,red_bull,Austrian,GAS,gasly,Pierre Gasly,French,10,2019-spielberg,Austrian Grand Prix,9,1:04.412,1:03.988,1:04.199,9,2019
Ferrari,ferrari,Italian,VET,vettel,Sebastian Vettel,German,5,2019-spielberg,Austrian Grand Prix,10,1:04.430,1:03.667,,9,2019
Haas F1 Team,haas,American,GRO,grosjean,Romain Grosjean,French,8,2019-spielberg,Austrian Grand Prix,11,1:04.552,1:04.490,,9,2019
Renault,renault,French,HUL,hulkenberg,Nico Hülkenberg,German,27,2019-spielberg,Austrian Grand Prix,12,1:04.733,1:04.516,,9,2019
Toro Rosso,toro_rosso,Italian,ALB,albon,Alexander Albon,Thai,23,2019-spielberg,Austrian Grand Prix,13,1:04.708,1:04.665,,9,2019
Renault,renault,French,RIC,ricciardo,Daniel Ricciardo,Australian,3,2019-spielberg,Austrian Grand Prix,14,1:04.647,1:04.790,,9,2019
McLaren,mclaren,British,SAI,sainz,Carlos Sainz,Spanish,55,2019-spielberg,Austrian Grand Prix,15,1:04.453,1:13.601,,9,2019
Racing Point,racing_point,British,PER,perez,Sergio Pérez,Mexican,11,2019-spielberg,Austrian Grand Prix,16,1:04.789,,,9,2019
Racing Point,racing_point,British,STR,stroll,Lance Stroll,Canadian,18,2019-spielberg,Austrian Grand Prix,17,1:04.832,,,9,2019
Toro Rosso,toro_rosso,Italian,KVY,kvyat,Daniil Kvyat,Russian,26,2019-spielberg,Austrian Grand Prix,18,1:05.324,,,9,2019
Williams,williams,British,RUS,russell,George Russell,British,63,2019-spielberg,Austrian Grand Prix,19,1:05.904,,,9,2019
Williams,williams,British,KUB,kubica,Robert Kubica,Polish,88,2019-spielberg,Austrian Grand Prix,20,1:06.206,,,9,2019
Mercedes,mercedes,German,BOT,bottas,Valtteri Bottas,Finnish,77,2019-silverstone,British Grand Prix,1,1:25.750,1:25.672,1:25.093,10,2019
