Driver,DriverNumber,Team,LapNumber,LapTime,LapTimeSeconds,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitOutTime,PitInTime,Position,IsPersonalBest,TrackStatus
VER,1,Red Bull Racing,1.0,0 days 00:01:19.915000,79.915,,0 days 00:00:26.881000,0 days 00:00:22.957000,MEDIUM,1.0,1.0,,,1.0,False,1
NOR,4,McLaren,1.0,0 days 00:01:20.878000,80.878,,0 days 00:00:27.269000,0 days 00:00:22.935000,MEDIUM,1.0,1.0,,,2.0,False,1
RUS,63,Mercedes,1.0,0 days 00:01:21.729000,81.729,,0 days 00:00:27.321000,0 days 00:00:22.951000,MEDIUM,1.0,1.0,,,3.0,False,1
PIA,81,McLaren,1.0,0 days 00:01:22.638000,82.638,,0 days 00:00:27.537000,0 days 00:00:23.283000,MEDIUM,1.0,1.0,,,4.0,False,1
LEC,16,Ferrari,1.0,0 days 00:01:23.322000,83.322,,0 days 00:00:28.030000,0 days 00:00:23.283000,MEDIUM,1.0,1.0,,,5.0,False,1
PER,11,Red Bull Racing,1.0,0 days 00:01:23.931000,83.931,,0 days 00:00:28.326000,0 days 00:00:23.345000,MEDIUM,1.0,1.0,,,6.0,False,1
GAS,10,Alpine,1.0,0 days 00:01:24.654000,84.654,,0 days 00:00:28.337000,0 days 00:00:23.663000,MEDIUM,1.0,1.0,,,7.0,False,1
ALO,14,Aston Martin,1.0,0 days 00:01:24.726000,84.726,,0 days 00:00:28.360000,0 days 00:00:23.431000,MEDIUM,1.0,1.0,,,8.0,False,1
SAI,55,Ferrari,1.0,0 days 00:01:25.474000,85.474,,0 days 00:00:28.354000,0 days 00:00:23.757000,MEDIUM,1.0,1.0,,,9.0,False,1
STR,18,Aston Martin,1.0,0 days 00:01:25.703000,85.703,,0 days 00:00:28.966000,0 days 00:00:23.601000,MEDIUM,1.0,1.0,,,10.0,False,1
HUL,27,Haas F1 Team,1.0,0 days 00:01:26.432000,86.432,,0 days 00:00:28.857000,0 days 00:00:24.065000,MEDIUM,1.0,1.0,,,11.0,False,1
TSU,22,RB,1.0,0 days 00:01:26.878000,86.878,,0 days 00:00:28.736000,0 days 00:00:24.453000,SOFT,1.0,1.0,,,12.0,False,1
HAM,44,Mercedes,1.0,0 days 00:01:27.280000,87.28,,0 days 00:00:29.032000,0 days 00:00:24.330000,SOFT,1.0,1.0,,,13.0,False,1
BOT,77,Kick Sauber,1.0,0 days 00:01:27.361000,87.361,,0 days 00:00:28.903000,0 days 00:00:24.316000,SOFT,1.0,1.0,,,14.0,False,1
RIC,3,RB,1.0,0 days 00:01:27.950000,87.95,,0 days 00:00:29.124000,0 days 00:00:24.379000,MEDIUM,1.0,1.0,,,15.0,False,1
OCO,31,Alpine,1.0,0 days 00:01:28.161000,88.161,,0 days 00:00:29.243000,0 days 00:00:24.294000,MEDIUM,1.0,1.0,,,16.0,False,1
ALB,23,Williams,1.0,0 days 00:01:28.535000,88.535,,0 days 00:00:29.206000,0 days 00:00:24.474000,MEDIUM,1.0,1.0,,,17.0,False,1
SAR,2,Williams,1.0,0 days 00:01:29.090000,89.09,,0 days 00:00:29.327000,0 days 00:00:24.526000,MEDIUM,1.0,1.0,,,18.0,False,1
ZHO,24,Kick Sauber,1.0,0 days 00:01:29.615000,89.615,,0 days 00:00:29.713000,0 days 00:00:24.423000,MEDIUM,1.0,1.0,,,19.0,False,1
MAG,20,Haas F1 Team,1.0,0 days 00:01:30.772000,90.772,,0 days 00:00:27.238000,0 days 00:00:23.450000,HARD,1.0,1.0,0 days 00:57:47.626000,,20.0,False,1
VER,1,Red Bull Racing,2.0,0 days 00:01:16.106000,76.106,0 days 00:00:26.012000,0 days 00:00:27.179000,0 days 00:00:22.915000,MEDIUM,2.0,1.0,,,1.0,True,1
NOR,4,McLaren,2.0,0 days 00:01:16.134000,76.134,0 days 00:00:26.061000,0 days 00:00:27.155000,0 days 00:00:22.918000,MEDIUM,2.0,1.0,,,2.0,True,1
RUS,63,Mercedes,2.0,0 days 00:01:16.389000,76.389,0 days 00:00:26.349000,0 days 00:00:27.159000,0 days 00:00:22.881000,MEDIUM,2.0,1.0,,,3.0,True,1
PIA,81,McLaren,2.0,0 days 00:01:16.240000,76.24,0 days 00:00:26.087000,0 days 00:00:27.427000,0 days 00:00:22.726000,MEDIUM,2.0,1.0,,,4.0,True,1
LEC,16,Ferrari,2.0,0 days 00:01:16.695000,76.695,0 days 00:00:26.633000,0 days 00:00:27.274000,0 days 00:00:22.788000,MEDIUM,2.0,1.0,,,5.0,True,1
PER,11,Red Bull Racing,2.0,0 days 00:01:16.479000,76.479,0 days 00:00:26.523000,0 days 00:00:27.259000,0 days 00:00:22.697000,MEDIUM,2.0,1.0,,,6.0,True,1
GAS,10,Alpine,2.0,0 days 00:01:16.896000,76.896,0 days 00:00:26.403000,0 days 00:00:27.577000,0 days 00:00:22.916000,MEDIUM,2.0,1.0,,,7.0,True,1
ALO,14,Aston Martin,2.0,0 days 00:01:17.392000,77.392,0 days 00:00:26.870000,0 days 00:00:27.629000,0 days 00:00:22.893000,MEDIUM,2.0,1.0,,,8.0,True,1
SAI,55,Ferrari,2.0,0 days 00:01:17.277000,77.277,0 days 00:00:26.775000,0 days 00:00:27.618000,0 days 00:00:22.884000,MEDIUM,2.0,1.0,,,9.0,True,1
STR,18,Aston Martin,2.0,0 days 00:01:17.513000,77.513,0 days 00:00:26.897000,0 days 00:00:27.777000,0 days 00:00:22.839000,MEDIUM,2.0,1.0,,,10.0,True,1
HUL,27,Haas F1 Team,2.0,0 days 00:01:17.461000,77.461,0 days 00:00:26.645000,0 days 00:00:27.826000,0 days 00:00:22.990000,MEDIUM,2.0,1.0,,,11.0,True,1
HAM,44,Mercedes,2.0,0 days 00:01:17.761000,77.761,0 days 00:00:26.674000,0 days 00:00:27.686000,0 days 00:00:23.401000,SOFT,2.0,1.0,,,12.0,True,1
TSU,22,RB,2.0,0 days 00:01:18.781000,78.781,0 days 00:00:26.864000,0 days 00:00:27.818000,0 days 00:00:24.099000,SOFT,2.0,1.0,,,13.0,True,1
BOT,77,Kick Sauber,2.0,0 days 00:01:18.403000,78.403,0 days 00:00:27.078000,0 days 00:00:27.906000,0 days 00:00:23.419000,SOFT,2.0,1.0,,,14.0,True,1
RIC,3,RB,2.0,0 days 00:01:19.111000,79.111,0 days 00:00:26.924000,0 days 00:00:28.095000,0 days 00:00:24.092000,MEDIUM,2.0,1.0,,,15.0,True,1
OCO,31,Alpine,2.0,0 days 00:01:19.229000,79.229,0 days 00:00:27.212000,0 days 00:00:27.713000,0 days 00:00:24.304000,MEDIUM,2.0,1.0,,,16.0,True,1
ALB,23,Williams,2.0,0 days 00:01:19.114000,79.114,0 days 00:00:26.973000,0 days 00:00:28.328000,0 days 00:00:23.813000,MEDIUM,2.0,1.0,,,17.0,True,1
SAR,2,Williams,2.0,0 days 00:01:19.031000,79.031,0 days 00:00:27.032000,0 days 00:00:28.073000,0 days 00:00:23.926000,MEDIUM,2.0,1.0,,,18.0,True,1
MAG,20,Haas F1 Team,2.0,0 days 00:01:17.487000,77.487,0 days 00:00:26.639000,0 days 00:00:27.562000,0 days 00:00:23.286000,HARD,2.0,1.0,,,19.0,True,1
ZHO,24,Kick Sauber,2.0,0 days 00:01:19.338000,79.338,0 days 00:00:27.216000,0 days 00:00:28.797000,0 days 00:00:23.325000,MEDIUM,2.0,1.0,,,20.0,True,1
VER,1,Red Bull Racing,3.0,0 days 00:01:16.131000,76.131,0 days 00:00:25.699000,0 days 00:00:27.456000,0 days 00:00:22.976000,MEDIUM,3.0,1.0,,,1.0,False,1
