circuit_id,circuit_name,circuit_url,country,date,event_id,event_name,event_slug,latitude,locality,longitude,round,season,time,url,year
phoenix,Phoenix street circuit,https://en.wikipedia.org/wiki/Phoenix_street_circuit,USA,1990-03-11,1990-phoenix,United States Grand Prix,phoenix,33.4479,Phoenix,-112.075,1,1990,,https://en.wikipedia.org/wiki/1990_United_States_Grand_Prix,1990
interlagos,Autódromo José Carlos Pace,https://en.wikipedia.org/wiki/Interlagos_Circuit,Brazil,1990-03-25,1990-s-o-paulo,Brazilian Grand Prix,s-o-paulo,-23.7036,São Paulo,-46.6997,2,1990,,https://en.wikipedia.org/wiki/1990_Brazilian_Grand_Prix,1990
imola,Autodromo Enzo e Dino Ferrari,https://en.wikipedia.org/wiki/Imola_Circuit,Italy,1990-05-13,1990-imola,San Marino Grand Prix,imola,44.3439,Imola,11.7167,3,1990,,https://en.wikipedia.org/wiki/1990_San_Marino_Grand_Prix,1990
monaco,Circuit de Monaco,https://en.wikipedia.org/wiki/Circuit_de_Monaco,Monaco,1990-05-27,1990-monte-carlo,Monaco Grand Prix,monte-carlo,43.7347,Monte Carlo,7.42056,4,1990,,https://en.wikipedia.org/wiki/1990_Monaco_Grand_Prix,1990
villeneuve,Circuit Gilles Villeneuve,https://en.wikipedia.org/wiki/Circuit_Gilles_Villeneuve,Canada,1990-06-10,1990-montreal,Canadian Grand Prix,montreal,45.5,Montreal,-73.5228,5,1990,,https://en.wikipedia.org/wiki/1990_Canadian_Grand_Prix,1990
rodriguez,Autódromo Hermanos Rodríguez,https://en.wikipedia.org/wiki/Aut%C3%B3dromo_Hermanos_Rodr%C3%ADguez,Mexico,1990-06-24,1990-mexico-city,Mexican Grand Prix,mexico-city,19.4042,Mexico City,-99.0907,6,1990,,https://en.wikipedia.org/wiki/1990_Mexican_Grand_Prix,1990
ricard,Circuit Paul Ricard,https://en.wikipedia.org/wiki/Circuit_Paul_Ricard,France,1990-07-08,1990-le-castellet,French Grand Prix,le-castellet,43.2506,Le Castellet,5.79167,7,1990,,https://en.wikipedia.org/wiki/1990_French_Grand_Prix,1990
silverstone,Silverstone Circuit,https://en.wikipedia.org/wiki/Silverstone_Circuit,UK,1990-07-15,1990-silverstone,British Grand Prix,silverstone,52.0786,Silverstone,-1.01694,8,1990,,https://en.wikipedia.org/wiki/1990_British_Grand_Prix,1990
hockenheimring,Hockenheimring,https://en.wikipedia.org/wiki/Hockenheimring,Germany,1990-07-29,1990-hockenheim,German Grand Prix,hockenheim,49.3278,Hockenheim,8.56583,9,1990,,https://en.wikipedia.org/wiki/1990_German_Grand_Prix,1990
hungaroring,Hungaroring,https://en.wikipedia.org/wiki/Hungaroring,Hungary,1990-08-12,1990-budapest,Hungarian Grand Prix,budapest,47.5789,Budapest,19.2486,10,1990,,https://en.wikipedia.org/wiki/1990_Hungarian_Grand_Prix,1990
spa,Circuit de Spa-Francorchamps,https://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,Belgium,1990-08-26,1990-spa,Belgian Grand Prix,spa,50.4372,Spa,5.97139,11,1990,,https://en.wikipedia.org/wiki/1990_Belgian_Grand_Prix,1990
monza,Autodromo Nazionale di Monza,https://en.wikipedia.org/wiki/Monza_Circuit,Italy,1990-09-09,1990-monza,Italian Grand Prix,monza,45.6156,Monza,9.28111,12,1990,,https://en.wikipedia.org/wiki/1990_Italian_Grand_Prix,1990
estoril,Autódromo do Estoril,https://en.wikipedia.org/wiki/Circuito_do_Estoril,Portugal,1990-09-23,1990-estoril,Portuguese Grand Prix,estoril,38.7506,Estoril,-9.39417,13,1990,,https://en.wikipedia.org/wiki/1990_Portuguese_Grand_Prix,1990
jerez,Circuito de Jerez,https://en.wikipedia.org/wiki/Circuito_de_Jerez,Spain,1990-09-30,1990-jerez-de-la-frontera,Spanish Grand Prix,jerez-de-la-frontera,36.7083,Jerez de la Frontera,-6.03417,14,1990,,https://en.wikipedia.org/wiki/1990_Spanish_Grand_Prix,1990
suzuka,Suzuka Circuit,https://en.wikipedia.org/wiki/Suzuka_International_Racing_Course,Japan,1990-10-21,1990-suzuka,Japanese Grand Prix,suzuka,34.8431,Suzuka,136.541,15,1990,,https://en.wikipedia.org/wiki/1990_Japanese_Grand_Prix,1990
adelaide,Adelaide Street Circuit,https://en.wikipedia.org/wiki/Adelaide_Street_Circuit,Australia,1990-11-04,1990-adelaide,Australian Grand Prix,adelaide,-34.9272,Adelaide,138.617,16,1990,,https://en.wikipedia.org/wiki/1990_Australian_Grand_Prix,1990
