stint_rank,Driver,Team,Compound,Stint,from_lap,to_lap,laps,average_lap_seconds,median_lap_seconds,best_lap_seconds
1,ALO,Aston Martin,SOFT,4.0,62.0,62.0,1,79.004,79.004,79.004
2,RUS,Mercedes,MEDIUM,3.0,54.0,63.0,10,79.934,79.83,78.589
3,PER,Red Bull Racing,MEDIUM,2.0,39.0,63.0,25,80.49,80.408,79.686
4,NOR,McLaren,HARD,2.0,24.0,63.0,40,80.612,80.642,79.994
5,LEC,Ferrari,HARD,2.0,27.0,63.0,37,80.659,80.596,79.935
6,VER,Red Bull Racing,HARD,2.0,26.0,63.0,38,80.723,80.706,80.366
7,PIA,McLaren,HARD,2.0,25.0,63.0,39,80.779,80.777,79.907
8,SAI,Ferrari,HARD,2.0,29.0,63.0,35,80.91,80.803,80.22
9,HAM,Mercedes,HARD,2.0,29.0,63.0,34,80.931,80.839,80.331
10,VER,Red Bull Racing,MEDIUM,1.0,2.0,21.0,20,81.067,81.028,80.543
11,STR,Aston Martin,HARD,2.0,39.0,62.0,24,81.124,80.928,80.57
12,RUS,Mercedes,HARD,2.0,23.0,51.0,29,81.156,81.139,80.669
13,NOR,McLaren,MEDIUM,1.0,2.0,19.0,18,81.29,81.238,80.673
14,LEC,Ferrari,MEDIUM,1.0,2.0,24.0,21,81.39,81.387,80.926
15,ALO,Aston Martin,MEDIUM,3.0,42.0,58.0,17,81.492,81.045,79.851
16,PIA,McLaren,MEDIUM,1.0,2.0,22.0,19,81.55,81.586,80.808
17,SAI,Ferrari,MEDIUM,1.0,2.0,26.0,23,81.557,81.588,80.966
18,MAG,Haas F1 Team,HARD,2.0,39.0,62.0,23,81.616,81.446,81.009
19,RUS,Mercedes,MEDIUM,1.0,2.0,19.0,17,81.631,81.596,81.135
20,ALB,Williams,MEDIUM,5.0,30.0,50.0,20,81.686,81.703,81.274
21,HAM,Mercedes,MEDIUM,1.0,2.0,25.0,24,81.774,81.742,81.222
22,ALB,Williams,MEDIUM,3.0,11.0,22.0,12,82.007,81.992,81.491
23,ALB,Williams,MEDIUM,4.0,26.0,27.0,2,82.166,82.166,82.127
24,HUL,Haas F1 Team,MEDIUM,1.0,2.0,12.0,11,82.256,82.184,81.7
25,TSU,RB,MEDIUM,1.0,2.0,11.0,10,82.259,82.228,81.758
26,ZHO,Kick Sauber,MEDIUM,2.0,35.0,62.0,26,82.272,81.924,81.016
27,SAR,Williams,MEDIUM,2.0,33.0,62.0,29,82.314,82.157,81.229
28,GAS,Alpine,HARD,2.0,10.0,29.0,20,82.331,82.344,81.371
29,PER,Red Bull Racing,HARD,1.0,2.0,36.0,33,82.335,82.268,81.682
30,GAS,Alpine,MEDIUM,3.0,32.0,62.0,29,82.355,82.176,81.407
31,TSU,RB,HARD,2.0,14.0,62.0,47,82.385,82.288,80.936
32,RIC,RB,MEDIUM,1.0,2.0,10.0,9,82.386,82.412,82.083
33,RIC,RB,HARD,2.0,13.0,62.0,48,82.511,82.26,81.569
34,ALO,Aston Martin,HARD,2.0,9.0,39.0,30,82.569,82.732,81.492
35,HUL,Haas F1 Team,HARD,2.0,15.0,62.0,46,82.578,82.458,81.756
36,OCO,Alpine,HARD,2.0,27.0,62.0,34,82.611,82.502,81.304
37,ALB,Williams,MEDIUM,1.0,2.0,7.0,6,82.611,82.536,82.357
38,STR,Aston Martin,MEDIUM,1.0,2.0,36.0,34,82.614,82.573,82.233
39,GAS,Alpine,SOFT,1.0,2.0,7.0,6,82.666,82.595,82.399
40,BOT,Kick Sauber,MEDIUM,1.0,2.0,7.0,6,82.825,82.774,82.415
41,BOT,Kick Sauber,HARD,2.0,10.0,60.0,51,82.885,82.686,81.455
42,ALO,Aston Martin,SOFT,1.0,3.0,6.0,4,82.885,82.886,82.698
43,OCO,Alpine,MEDIUM,1.0,2.0,24.0,23,82.912,83.006,82.229
44,MAG,Haas F1 Team,MEDIUM,1.0,2.0,36.0,34,82.96,82.984,82.237
45,ZHO,Kick Sauber,HARD,1.0,2.0,32.0,31,83.071,83.046,82.565
46,SAR,Williams,HARD,1.0,2.0,30.0,28,83.212,83.222,82.702
