Driver,DriverNumber,Team,LapNumber,LapTime,LapTimeSeconds,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitOutTime,PitInTime,Position,IsPersonalBest,TrackStatus
VER,1,Red Bull Racing,1.0,0 days 00:01:22.881000,82.881,,0 days 00:00:27.949000,0 days 00:00:27,MEDIUM,1.0,1.0,,,1.0,False,1
NOR,4,McLaren,1.0,0 days 00:01:23.764000,83.764,,0 days 00:00:28.266000,0 days 00:00:26.966000,MEDIUM,1.0,1.0,,,2.0,False,1
LEC,16,Ferrari,1.0,0 days 00:01:24.580000,84.58,,0 days 00:00:28.597000,0 days 00:00:27.068000,MEDIUM,1.0,1.0,,,3.0,False,1
SAI,55,Ferrari,1.0,0 days 00:01:25.149000,85.149,,0 days 00:00:28.617000,0 days 00:00:27.140000,MEDIUM,1.0,1.0,,,4.0,False,1
PIA,81,McLaren,1.0,0 days 00:01:25.726000,85.726,,0 days 00:00:28.724000,0 days 00:00:27.296000,MEDIUM,1.0,1.0,,,5.0,False,1
RUS,63,Mercedes,1.0,0 days 00:01:26.498000,86.498,,0 days 00:00:28.928000,0 days 00:00:27.549000,MEDIUM,1.0,1.0,,,6.0,False,1
HAM,44,Mercedes,1.0,0 days 00:01:27.111000,87.111,,0 days 00:00:29.112000,0 days 00:00:27.601000,MEDIUM,1.0,1.0,,,7.0,False,1
HUL,27,Haas F1 Team,1.0,0 days 00:01:27.748000,87.748,,0 days 00:00:29.046000,0 days 00:00:27.856000,MEDIUM,1.0,1.0,,,8.0,False,1
TSU,22,RB,1.0,0 days 00:01:28.256000,88.256,,0 days 00:00:29.290000,0 days 00:00:27.944000,MEDIUM,1.0,1.0,,,9.0,False,1
PER,11,Red Bull Racing,1.0,0 days 00:01:28.775000,88.775,,0 days 00:00:29.376000,0 days 00:00:27.882000,HARD,1.0,1.0,,,10.0,False,1
RIC,3,RB,1.0,0 days 00:01:29.351000,89.351,,0 days 00:00:29.541000,0 days 00:00:27.900000,MEDIUM,1.0,1.0,,,11.0,False,1
OCO,31,Alpine,1.0,0 days 00:01:29.949000,89.949,,0 days 00:00:29.779000,0 days 00:00:27.948000,MEDIUM,1.0,1.0,,,12.0,False,1
STR,18,Aston Martin,1.0,0 days 00:01:30.475000,90.475,,0 days 00:00:29.903000,0 days 00:00:28.194000,MEDIUM,2.0,1.0,,,13.0,False,1
ALB,23,Williams,1.0,0 days 00:01:31.012000,91.012,,0 days 00:00:30.100000,0 days 00:00:28.177000,MEDIUM,1.0,1.0,,,14.0,False,1
GAS,10,Alpine,1.0,0 days 00:01:31.369000,91.369,,0 days 00:00:30.015000,0 days 00:00:28.295000,SOFT,1.0,1.0,,,15.0,False,1
MAG,20,Haas F1 Team,1.0,0 days 00:01:31.891000,91.891,,0 days 00:00:30.600000,0 days 00:00:28.402000,MEDIUM,1.0,1.0,,,16.0,False,1
BOT,77,Kick Sauber,1.0,0 days 00:01:32.273000,92.273,,0 days 00:00:30.487000,0 days 00:00:28.460000,MEDIUM,1.0,1.0,,,17.0,False,1
ZHO,24,Kick Sauber,1.0,0 days 00:01:32.781000,92.781,,0 days 00:00:30.581000,0 days 00:00:28.678000,HARD,1.0,1.0,,,18.0,False,1
SAR,2,Williams,1.0,0 days 00:01:33.076000,93.076,,0 days 00:00:30.480000,0 days 00:00:28.787000,HARD,1.0,1.0,,,19.0,False,1
ALO,14,Aston Martin,1.0,0 days 00:01:33.648000,93.648,,0 days 00:00:28.533000,0 days 00:00:27.778000,SOFT,1.0,1.0,0 days 00:55:49.877000,,20.0,False,1
VER,1,Red Bull Racing,2.0,0 days 00:01:20.596000,80.596,0 days 00:00:25.604000,0 days 00:00:27.925000,0 days 00:00:27.067000,MEDIUM,2.0,1.0,,,1.0,True,1
NOR,4,McLaren,2.0,0 days 00:01:20.673000,80.673,0 days 00:00:25.691000,0 days 00:00:28.003000,0 days 00:00:26.979000,MEDIUM,2.0,1.0,,,2.0,True,1
LEC,16,Ferrari,2.0,0 days 00:01:20.926000,80.926,0 days 00:00:25.685000,0 days 00:00:28.145000,0 days 00:00:27.096000,MEDIUM,2.0,1.0,,,3.0,True,1
SAI,55,Ferrari,2.0,0 days 00:01:21.102000,81.102,0 days 00:00:25.799000,0 days 00:00:28.232000,0 days 00:00:27.071000,MEDIUM,2.0,1.0,,,4.0,True,1
PIA,81,McLaren,2.0,0 days 00:01:21.311000,81.311,0 days 00:00:25.851000,0 days 00:00:28.336000,0 days 00:00:27.124000,MEDIUM,2.0,1.0,,,5.0,True,1
RUS,63,Mercedes,2.0,0 days 00:01:21.562000,81.562,0 days 00:00:25.920000,0 days 00:00:28.359000,0 days 00:00:27.283000,MEDIUM,2.0,1.0,,,6.0,True,1
HAM,44,Mercedes,2.0,0 days 00:01:21.841000,81.841,0 days 00:00:25.975000,0 days 00:00:28.537000,0 days 00:00:27.329000,MEDIUM,2.0,1.0,,,7.0,True,1
