Driver,DriverNumber,Team,LapNumber,LapTime,LapTimeSeconds,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitOutTime,PitInTime,Position,IsPersonalBest,TrackStatus
RUS,63,Mercedes,1.0,0 days 00:01:35.211000,95.211,,0 days 00:00:37.497000,0 days 00:00:25.178000,MEDIUM,1.0,1.0,,,1.0,False,1
HAM,44,Mercedes,1.0,0 days 00:01:36.034000,96.034,,0 days 00:00:37.703000,0 days 00:00:25.484000,MEDIUM,1.0,1.0,,,2.0,False,1
VER,1,Red Bull Racing,1.0,0 days 00:01:36.711000,96.711,,0 days 00:00:37.975000,0 days 00:00:25.708000,MEDIUM,1.0,1.0,,,3.0,False,1
NOR,4,McLaren,1.0,0 days 00:01:37.347000,97.347,,0 days 00:00:38.340000,0 days 00:00:25.641000,MEDIUM,1.0,1.0,,,4.0,False,1
PIA,81,McLaren,1.0,0 days 00:01:38.008000,98.008,,0 days 00:00:38.659000,0 days 00:00:25.803000,MEDIUM,1.0,1.0,,,5.0,False,1
SAI,55,Ferrari,1.0,0 days 00:01:38.699000,98.699,,0 days 00:00:38.756000,0 days 00:00:25.970000,MEDIUM,1.0,1.0,,,6.0,False,1
STR,18,Aston Martin,1.0,0 days 00:01:39.108000,99.108,,0 days 00:00:38.695000,0 days 00:00:25.866000,MEDIUM,1.0,1.0,,,7.0,False,1
LEC,16,Ferrari,1.0,0 days 00:01:39.663000,99.663,,0 days 00:00:38.818000,0 days 00:00:25.950000,MEDIUM,1.0,1.0,,,8.0,False,1
HUL,27,Haas F1 Team,1.0,0 days 00:01:40.166000,100.166,,0 days 00:00:38.864000,0 days 00:00:26.060000,MEDIUM,1.0,1.0,,,9.0,False,1
ALO,14,Aston Martin,1.0,0 days 00:01:40.474000,100.474,,0 days 00:00:39.024000,0 days 00:00:26.011000,MEDIUM,1.0,1.0,,,10.0,False,1
TSU,22,RB,1.0,0 days 00:01:41.109000,101.109,,0 days 00:00:39.386000,0 days 00:00:26.160000,MEDIUM,1.0,1.0,,,11.0,False,1
ALB,23,Williams,1.0,0 days 00:01:41.588000,101.588,,0 days 00:00:39.644000,0 days 00:00:26.017000,MEDIUM,1.0,1.0,,,12.0,False,1
SAR,2,Williams,1.0,0 days 00:01:41.772000,101.772,,0 days 00:00:39.579000,0 days 00:00:26.481000,MEDIUM,1.0,1.0,,,13.0,False,1
ZHO,24,Kick Sauber,1.0,0 days 00:01:42.231000,102.231,,0 days 00:00:40.040000,0 days 00:00:25.831000,SOFT,1.0,1.0,,,14.0,False,1
RIC,3,RB,1.0,0 days 00:01:42.715000,102.715,,0 days 00:00:39.782000,0 days 00:00:26.538000,MEDIUM,1.0,1.0,,,15.0,False,1
OCO,31,Alpine,1.0,0 days 00:01:43.052000,103.052,,0 days 00:00:40.063000,0 days 00:00:26.292000,SOFT,1.0,1.0,,,16.0,False,1
MAG,20,Haas F1 Team,1.0,0 days 00:01:43.681000,103.681,,0 days 00:00:40.010000,0 days 00:00:26.573000,MEDIUM,1.0,1.0,,,17.0,False,1
BOT,77,Kick Sauber,1.0,0 days 00:01:44.290000,104.29,,0 days 00:00:40.380000,0 days 00:00:26.634000,MEDIUM,1.0,1.0,,,18.0,False,1
PER,11,Red Bull Racing,1.0,0 days 00:01:49.458000,109.458,,0 days 00:00:39.507000,0 days 00:00:26.165000,HARD,1.0,1.0,0 days 00:58:28.260000,,19.0,False,1
RUS,63,Mercedes,2.0,0 days 00:01:31.418000,91.418,0 days 00:00:29.454000,0 days 00:00:36.954000,0 days 00:00:25.010000,MEDIUM,2.0,1.0,,,1.0,True,1
HAM,44,Mercedes,2.0,0 days 00:01:31.420000,91.42,0 days 00:00:29.249000,0 days 00:00:37.314000,0 days 00:00:24.857000,MEDIUM,2.0,1.0,,,2.0,True,1
VER,1,Red Bull Racing,2.0,0 days 00:01:31.773000,91.773,0 days 00:00:29.612000,0 days 00:00:37.222000,0 days 00:00:24.939000,MEDIUM,2.0,1.0,,,3.0,True,1
NOR,4,McLaren,2.0,0 days 00:01:32.188000,92.188,0 days 00:00:29.225000,0 days 00:00:37.918000,0 days 00:00:25.045000,MEDIUM,2.0,1.0,,,4.0,True,1
PIA,81,McLaren,2.0,0 days 00:01:32.361000,92.361,0 days 00:00:29.489000,0 days 00:00:37.642000,0 days 00:00:25.230000,MEDIUM,2.0,1.0,,,5.0,True,1
SAI,55,Ferrari,2.0,0 days 00:01:32.359000,92.359,0 days 00:00:29.435000,0 days 00:00:37.736000,0 days 00:00:25.188000,MEDIUM,2.0,1.0,,,6.0,True,1
STR,18,Aston Martin,2.0,0 days 00:01:32.683000,92.683,0 days 00:00:29.645000,0 days 00:00:37.883000,0 days 00:00:25.155000,MEDIUM,2.0,1.0,,,7.0,True,1
LEC,16,Ferrari,2.0,0 days 00:01:32.858000,92.858,0 days 00:00:29.575000,0 days 00:00:37.979000,0 days 00:00:25.304000,MEDIUM,2.0,1.0,,,8.0,True,1
HUL,27,Haas F1 Team,2.0,0 days 00:01:32.844000,92.844,0 days 00:00:29.458000,0 days 00:00:38.023000,0 days 00:00:25.363000,MEDIUM,2.0,1.0,,,9.0,True,1
ALO,14,Aston Martin,2.0,0 days 00:01:33.202000,93.202,0 days 00:00:29.547000,0 days 00:00:38.343000,0 days 00:00:25.312000,MEDIUM,2.0,1.0,,,10.0,True,1
TSU,22,RB,2.0,0 days 00:01:33.214000,93.214,0 days 00:00:29.363000,0 days 00:00:38.489000,0 days 00:00:25.362000,MEDIUM,2.0,1.0,,,11.0,True,1
ALB,23,Williams,2.0,0 days 00:01:33.158000,93.158,0 days 00:00:29.620000,0 days 00:00:38.091000,0 days 00:00:25.447000,MEDIUM,2.0,1.0,,,12.0,True,1
