Driver,DriverNumber,Team,LapNumber,LapTime,LapTimeSeconds,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitOutTime,PitInTime,Position,IsPersonalBest,TrackStatus
VER,1,Red Bull Racing,1.0,0 days 00:01:40.212000,100.212,,0 days 00:00:39.777000,0 days 00:00:33.041000,MEDIUM,1.0,1.0,,,1.0,False,12
LEC,16,Ferrari,1.0,0 days 00:01:41.677000,101.677,,0 days 00:00:40.220000,0 days 00:00:33.272000,SOFT,4.0,1.0,,,2.0,False,12
NOR,4,McLaren,1.0,0 days 00:01:42.447000,102.447,,0 days 00:00:40.436000,0 days 00:00:33.432000,MEDIUM,1.0,1.0,,,3.0,False,12
HAM,44,Ferrari,1.0,0 days 00:01:43.181000,103.181,,0 days 00:00:40.721000,0 days 00:00:33.679000,MEDIUM,1.0,1.0,,,4.0,False,12
PIA,81,McLaren,1.0,0 days 00:01:44.080000,104.08,,0 days 00:00:40.876000,0 days 00:00:33.932000,MEDIUM,1.0,1.0,,,5.0,False,12
RUS,63,Mercedes,1.0,0 days 00:01:44.377000,104.377,,0 days 00:00:41.045000,0 days 00:00:33.837000,MEDIUM,1.0,1.0,,,6.0,False,12
ANT,12,Mercedes,1.0,0 days 00:01:45.269000,105.269,,0 days 00:00:41.377000,0 days 00:00:33.991000,MEDIUM,1.0,1.0,,,7.0,False,12
BEA,87,Haas F1 Team,1.0,0 days 00:01:45.942000,105.942,,0 days 00:00:41.451000,0 days 00:00:34.422000,MEDIUM,1.0,1.0,,,8.0,False,12
SAI,55,Williams,1.0,0 days 00:01:46.371000,106.371,,0 days 00:00:41.680000,0 days 00:00:34.390000,MEDIUM,1.0,1.0,,,9.0,False,12
TSU,22,Red Bull Racing,1.0,0 days 00:01:46.739000,106.739,,0 days 00:00:41.697000,0 days 00:00:34.364000,MEDIUM,1.0,1.0,,,10.0,False,12
HUL,27,Kick Sauber,1.0,0 days 00:01:47.315000,107.315,,0 days 00:00:42.010000,0 days 00:00:34.689000,MEDIUM,1.0,1.0,,,11.0,False,12
