stint_rank,Driver,Team,Compound,Stint,from_lap,to_lap,laps,average_lap_seconds,median_lap_seconds,best_lap_seconds
1,NOR,McLaren,SOFT,2.0,34.0,56.0,23,98.413,98.355,97.62
2,VER,Red Bull Racing,SOFT,2.0,35.0,56.0,22,98.462,98.458,97.991
3,HAM,Ferrari,SOFT,2.0,33.0,55.0,23,98.815,98.786,98.361
4,RUS,Mercedes,SOFT,2.0,35.0,56.0,22,98.841,98.866,98.224
5,PIA,McLaren,SOFT,2.0,32.0,56.0,25,98.934,98.861,98.564
6,LEC,Ferrari,MEDIUM,2.0,24.0,56.0,33,98.979,98.902,98.231
7,ALB,Williams,SOFT,3.0,38.0,56.0,19,99.207,99.331,98.328
8,ANT,Mercedes,SOFT,2.0,33.0,56.0,24,99.246,99.196,97.577
9,HUL,Kick Sauber,SOFT,2.0,35.0,56.0,22,99.388,99.522,98.372
10,TSU,Red Bull Racing,SOFT,2.0,31.0,56.0,26,99.457,99.512,98.803
11,ALO,Aston Martin,SOFT,2.0,32.0,56.0,25,99.582,99.559,98.789
12,LAW,Racing Bulls,SOFT,2.0,32.0,56.0,25,99.611,99.601,98.983
13,STR,Aston Martin,MEDIUM,2.0,30.0,56.0,27,99.63,99.619,99.071
14,OCO,Haas F1 Team,MEDIUM,2.0,26.0,56.0,31,99.765,99.732,99.263
15,BOR,Kick Sauber,SOFT,3.0,38.0,55.0,18,99.779,99.688,98.275
16,VER,Red Bull Racing,MEDIUM,1.0,1.0,32.0,29,99.806,99.773,99.203
17,HAD,Racing Bulls,SOFT,2.0,30.0,56.0,27,99.823,99.794,98.724
18,BEA,Haas F1 Team,SOFT,2.0,32.0,56.0,25,99.883,99.73,99.119
19,COL,Alpine,SOFT,2.0,34.0,55.0,22,100.006,99.902,99.173
20,NOR,McLaren,MEDIUM,1.0,2.0,31.0,28,100.096,99.947,99.333
21,LEC,Ferrari,SOFT,1.0,1.0,21.0,18,100.414,100.204,99.378
22,PIA,McLaren,MEDIUM,1.0,2.0,29.0,26,100.465,100.514,99.785
23,HAM,Ferrari,MEDIUM,1.0,1.0,30.0,28,100.472,100.372,99.355
24,RUS,Mercedes,MEDIUM,1.0,2.0,32.0,29,100.54,100.54,100.02
25,GAS,Alpine,SOFT,2.0,29.0,55.0,27,100.601,100.499,99.27
26,ALB,Williams,MEDIUM,2.0,9.0,35.0,27,100.639,100.56,99.343
27,TSU,Red Bull Racing,MEDIUM,1.0,2.0,28.0,25,100.721,100.739,100.057
28,HUL,Kick Sauber,MEDIUM,1.0,2.0,32.0,29,100.762,100.62,99.81
29,ANT,Mercedes,MEDIUM,1.0,1.0,30.0,27,100.817,100.825,98.875
30,BEA,Haas F1 Team,MEDIUM,1.0,2.0,29.0,26,100.878,100.736,100.207
31,BOR,Kick Sauber,MEDIUM,2.0,16.0,35.0,20,100.891,100.824,100.053
32,ALO,Aston Martin,MEDIUM,1.0,2.0,29.0,26,101.145,101.042,100.42
33,LAW,Racing Bulls,MEDIUM,1.0,2.0,29.0,26,101.279,101.128,100.789
34,STR,Aston Martin,SOFT,1.0,2.0,27.0,24,101.4,101.265,100.261
35,GAS,Alpine,MEDIUM,1.0,2.0,26.0,23,101.598,101.496,100.944
36,BOR,Kick Sauber,SOFT,1.0,2.0,13.0,10,101.653,101.629,100.99
37,COL,Alpine,MEDIUM,1.0,2.0,31.0,28,101.752,101.701,100.302
38,ALB,Williams,HARD,1.0,3.0,5.0,3,101.842,101.899,101.723
39,HAD,Racing Bulls,HARD,1.0,2.0,27.0,24,101.874,101.658,101.031
40,SAI,Williams,MEDIUM,1.0,1.0,5.0,5,101.888,100.793,100.327
41,OCO,Haas F1 Team,HARD,1.0,2.0,23.0,20,101.912,101.73,100.485
