circuit_id,circuit_name,circuit_url,country,date,event_id,event_name,event_slug,latitude,locality,longitude,round,season,time,url,year
galvez,Autódromo Juan y Oscar Gálvez,https://en.wikipedia.org/wiki/Autódromo_Oscar_y_Juan_Gálvez,Argentina,1979-01-21,1979-buenos-aires,Argentine Grand Prix,buenos-aires,-34.6943,Buenos Aires,-58.4593,1,1979,,https://en.wikipedia.org/wiki/1979_Argentine_Grand_Prix,1979
interlagos,Autódromo José Carlos Pace,https://en.wikipedia.org/wiki/Interlagos_Circuit,Brazil,1979-02-04,1979-s-o-paulo,Brazilian Grand Prix,s-o-paulo,-23.7036,São Paulo,-46.6997,2,1979,,https://en.wikipedia.org/wiki/1979_Brazilian_Grand_Prix,1979
kyalami,Kyalami,https://en.wikipedia.org/wiki/Kyalami,South Africa,1979-03-03,1979-midrand,South African Grand Prix,midrand,-25.9894,Midrand,28.0767,3,1979,,https://en.wikipedia.org/wiki/1979_South_African_Grand_Prix,1979
long_beach,Long Beach,"https://en.wikipedia.org/wiki/Long_Beach,_California",USA,1979-04-08,1979-california,United States Grand Prix West,california,33.7651,California,-118.189,4,1979,,https://en.wikipedia.org/wiki/1979_United_States_Grand_Prix_West,1979
jarama,Jarama,https://en.wikipedia.org/wiki/Circuito_del_Jarama,Spain,1979-04-29,1979-madrid,Spanish Grand Prix,madrid,40.6171,Madrid,-3.58558,5,1979,,https://en.wikipedia.org/wiki/1979_Spanish_Grand_Prix,1979
zolder,Zolder,https://en.wikipedia.org/wiki/Circuit_Zolder,Belgium,1979-05-13,1979-heusden-zolder,Belgian Grand Prix,heusden-zolder,50.9894,Heusden-Zolder,5.25694,6,1979,,https://en.wikipedia.org/wiki/1979_Belgian_Grand_Prix,1979
monaco,Circuit de Monaco,https://en.wikipedia.org/wiki/Circuit_de_Monaco,Monaco,1979-05-27,1979-monte-carlo,Monaco Grand Prix,monte-carlo,43.7347,Monte Carlo,7.42056,7,1979,,https://en.wikipedia.org/wiki/1979_Monaco_Grand_Prix,1979
dijon,Dijon-Prenois,https://en.wikipedia.org/wiki/Dijon-Prenois,France,1979-07-01,1979-dijon,French Grand Prix,dijon,47.3625,Dijon,4.89913,8,1979,,https://en.wikipedia.org/wiki/1979_French_Grand_Prix,1979
silverstone,Silverstone Circuit,https://en.wikipedia.org/wiki/Silverstone_Circuit,UK,1979-07-14,1979-silverstone,British Grand Prix,silverstone,52.0786,Silverstone,-1.01694,9,1979,,https://en.wikipedia.org/wiki/1979_British_Grand_Prix,1979
hockenheimring,Hockenheimring,https://en.wikipedia.org/wiki/Hockenheimring,Germany,1979-07-29,1979-hockenheim,German Grand Prix,hockenheim,49.3278,Hockenheim,8.56583,10,1979,,https://en.wikipedia.org/wiki/1979_German_Grand_Prix,1979
red_bull_ring,Red Bull Ring,https://en.wikipedia.org/wiki/Red_Bull_Ring,Austria,1979-08-12,1979-spielberg,Austrian Grand Prix,spielberg,47.2197,Spielberg,14.7647,11,1979,,https://en.wikipedia.org/wiki/1979_Austrian_Grand_Prix,1979
zandvoort,Circuit Park Zandvoort,https://en.wikipedia.org/wiki/Circuit_Zandvoort,Netherlands,1979-08-26,1979-zandvoort,Dutch Grand Prix,zandvoort,52.3888,Zandvoort,4.54092,12,1979,,https://en.wikipedia.org/wiki/1979_Dutch_Grand_Prix,1979
monza,Autodromo Nazionale di Monza,https://en.wikipedia.org/wiki/Monza_Circuit,Italy,1979-09-09,1979-monza,Italian Grand Prix,monza,45.6156,Monza,9.28111,13,1979,,https://en.wikipedia.org/wiki/1979_Italian_Grand_Prix,1979
villeneuve,Circuit Gilles Villeneuve,https://en.wikipedia.org/wiki/Circuit_Gilles_Villeneuve,Canada,1979-09-30,1979-montreal,Canadian Grand Prix,montreal,45.5,Montreal,-73.5228,14,1979,,https://en.wikipedia.org/wiki/1979_Canadian_Grand_Prix,1979
watkins_glen,Watkins Glen,https://en.wikipedia.org/wiki/Watkins_Glen_International,USA,1979-10-07,1979-new-york-state,United States Grand Prix,new-york-state,42.3369,New York State,-76.9272,15,1979,,https://en.wikipedia.org/wiki/1979_United_States_Grand_Prix,1979
