Driver,DriverNumber,Team,LapNumber,LapTime,LapTimeSeconds,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitOutTime,PitInTime,Position,IsPersonalBest,TrackStatus
VET,5,Ferrari,1.0,0 days 00:01:37.542000,97.542,,0 days 00:00:41.422000,0 days 00:00:23.828000,SOFT,4.0,1.0,,,1.0,False,12
BOT,77,Mercedes,1.0,0 days 00:01:38.944000,98.944,,0 days 00:00:42.430000,0 days 00:00:23.703000,SOFT,4.0,1.0,,,2.0,False,12
LEC,16,Ferrari,1.0,0 days 00:01:39.466000,99.466,,0 days 00:00:42.805000,0 days 00:00:23.773000,SOFT,4.0,1.0,,,3.0,False,12
HAM,44,Mercedes,1.0,0 days 00:01:39.941000,99.941,,0 days 00:00:42.993000,0 days 00:00:23.801000,SOFT,4.0,1.0,,,4.0,False,12
VER,33,Red Bull Racing,1.0,0 days 00:01:41.170000,101.17,,0 days 00:00:43.258000,0 days 00:00:24.244000,SOFT,4.0,1.0,,,5.0,False,12
SAI,55,McLaren,1.0,0 days 00:01:41.786000,101.786,,0 days 00:00:43.553000,0 days 00:00:24.248000,SOFT,4.0,1.0,,,6.0,False,12
MAG,20,Haas F1 Team,1.0,0 days 00:01:42.541000,102.541,,0 days 00:00:43.660000,0 days 00:00:24.249000,SOFT,4.0,1.0,,,7.0,False,12
RAI,7,Alfa Romeo Racing,1.0,0 days 00:01:43.097000,103.097,,0 days 00:00:43.863000,0 days 00:00:24.353000,SOFT,4.0,1.0,,,8.0,False,12
RIC,3,Renault,1.0,0 days 00:01:43.535000,103.535,,0 days 00:00:44.498000,0 days 00:00:24.020000,SOFT,1.0,1.0,,,9.0,False,12
PER,11,Racing Point,1.0,0 days 00:01:44.180000,104.18,,0 days 00:00:44.609000,0 days 00:00:24.313000,SOFT,1.0,1.0,,,10.0,False,12
HUL,27,Renault,1.0,0 days 00:01:44.549000,104.549,,0 days 00:00:44.269000,0 days 00:00:24.138000,SOFT,1.0,1.0,,,11.0,False,12
GAS,10,Red Bull Racing,1.0,0 days 00:01:45.321000,105.321,,0 days 00:00:45.050000,0 days 00:00:24.597000,SOFT,4.0,1.0,,,12.0,False,12
ALB,23,Toro Rosso,1.0,0 days 00:01:46.029000,106.029,,0 days 00:00:44.364000,0 days 00:00:24.998000,SOFT,4.0,1.0,,,13.0,False,12
NOR,4,McLaren,1.0,0 days 00:01:46.113000,106.113,,0 days 00:00:46.400000,0 days 00:00:24.664000,SOFT,4.0,1.0,,,14.0,False,12
GIO,99,Alfa Romeo Racing,1.0,0 days 00:01:46.412000,106.412,,0 days 00:00:44.512000,0 days 00:00:24.528000,SOFT,1.0,1.0,,,15.0,False,12
KVY,26,Toro Rosso,1.0,0 days 00:01:46.565000,106.565,,0 days 00:00:44.759000,0 days 00:00:24.907000,SOFT,1.0,1.0,,,16.0,False,12
KUB,88,Williams,1.0,0 days 00:01:47.298000,107.298,,0 days 00:00:44.745000,0 days 00:00:24.965000,MEDIUM,1.0,1.0,,,17.0,False,12
RUS,63,Williams,1.0,0 days 00:01:47.726000,107.726,,0 days 00:00:44.449000,0 days 00:00:24.871000,SOFT,1.0,1.0,,,18.0,False,12
STR,18,Racing Point,1.0,0 days 00:02:12.920000,132.92,,0 days 00:01:00.729000,0 days 00:00:32.755000,SOFT,1.0,1.0,,0 days 00:35:42.805000,19.0,False,12
GRO,8,Haas F1 Team,1.0,0 days 00:02:19.964000,139.964,,0 days 00:00:57.463000,0 days 00:00:39.367000,SOFT,4.0,1.0,,0 days 00:35:49.928000,20.0,False,12
VET,5,Ferrari,2.0,0 days 00:01:36.605000,96.605,0 days 00:00:30.628000,0 days 00:00:42.006000,0 days 00:00:23.971000,SOFT,5.0,1.0,,,1.0,True,21
LEC,16,Ferrari,2.0,0 days 00:01:36.602000,96.602,0 days 00:00:30.754000,0 days 00:00:42.160000,0 days 00:00:23.688000,SOFT,5.0,1.0,,,2.0,True,21
