constructor_ids,constructors,driver_code,driver_id,driver_name,driver_nationality,driver_number,points,position,position_text,wins,year
"[""mercedes""]","[""Mercedes""]",HAM,hamilton,Lewis Hamilton,British,44,408.0,1,1,11,2018
"[""ferrari""]","[""Ferrari""]",VET,vettel,Sebastian Vettel,German,5,320.0,2,2,5,2018
"[""ferrari""]","[""Ferrari""]",RAI,raikkonen,Kimi Räikkönen,Finnish,7,251.0,3,3,1,2018
"[""red_bull""]","[""Red Bull""]",VER,max_verstappen,Max Verstappen,Dutch,3,249.0,4,4,2,2018
"[""mercedes""]","[""Mercedes""]",BOT,bottas,Valtteri Bottas,Finnish,77,247.0,5,5,0,2018
"[""red_bull""]","[""Red Bull""]",RIC,ricciardo,Daniel Ricciardo,Australian,3,170.0,6,6,2,2018
"[""renault""]","[""Renault""]",HUL,hulkenberg,Nico Hülkenberg,German,27,69.0,7,7,0,2018
"[""force_india""]","[""Force India""]",PER,perez,Sergio Pérez,Mexican,11,62.0,8,8,0,2018
"[""haas""]","[""Haas F1 Team""]",MAG,kevin_magnussen,Kevin Magnussen,Danish,20,56.0,9,9,0,2018
"[""renault""]","[""Renault""]",SAI,sainz,Carlos Sainz,Spanish,55,53.0,10,10,0,2018
"[""mclaren""]","[""McLaren""]",ALO,alonso,Fernando Alonso,Spanish,14,50.0,11,11,0,2018
"[""force_india""]","[""Force India""]",OCO,ocon,Esteban Ocon,French,31,49.0,12,12,0,2018
"[""sauber""]","[""Sauber""]",LEC,leclerc,Charles Leclerc,Monegasque,16,39.0,13,13,0,2018
"[""haas""]","[""Haas F1 Team""]",GRO,grosjean,Romain Grosjean,French,8,37.0,14,14,0,2018
"[""toro_rosso""]","[""Toro Rosso""]",GAS,gasly,Pierre Gasly,French,10,29.0,15,15,0,2018
"[""mclaren""]","[""McLaren""]",VAN,vandoorne,Stoffel Vandoorne,Belgian,2,12.0,16,16,0,2018
"[""sauber""]","[""Sauber""]",ERI,ericsson,Marcus Ericsson,Swedish,9,9.0,17,17,0,2018
"[""williams""]","[""Williams""]",STR,stroll,Lance Stroll,Canadian,18,6.0,18,18,0,2018
"[""toro_rosso""]","[""Toro Rosso""]",HAR,brendon_hartley,Brendon Hartley,New Zealander,28,4.0,19,19,0,2018
"[""williams""]","[""Williams""]",SIR,sirotkin,Sergey Sirotkin,Russian,35,1.0,20,20,0,2018
