constructor,constructor_id,constructor_nationality,driver_code,driver_id,driver_name,driver_nationality,driver_number,event_id,event_name,fastest_lap_average_speed,fastest_lap_average_speed_units,fastest_lap_lap,fastest_lap_rank,fastest_lap_time,grid_position,laps,milliseconds,points,position,position_text,round,status,time,year
Ferrari,ferrari,Italian,,irvine,Eddie Irvine,British,4,1999-melbourne,Australian Grand Prix,,,,,,6,57,5701659,10.0,1,1,1,Finished,1:35:01.659,1999
Jordan,jordan,Irish,,frentzen,Heinz-Harald Frentzen,German,8,1999-melbourne,Australian Grand Prix,,,,,,5,57,5702686,6.0,2,2,1,Finished,+1.027,1999
Williams,williams,British,SCH,ralf_schumacher,Ralf Schumacher,German,6,1999-melbourne,Australian Grand Prix,,,,,,8,57,5708671,4.0,3,3,1,Finished,+7.012,1999
Benetton,benetton,Italian,FIS,fisichella,Giancarlo Fisichella,Italian,9,1999-melbourne,Australian Grand Prix,,,,,,7,57,5735077,3.0,4,4,1,Finished,+33.418,1999
Stewart,stewart,British,BAR,barrichello,Rubens Barrichello,Brazilian,16,1999-melbourne,Australian Grand Prix,,,,,,4,57,5756357,2.0,5,5,1,Finished,+54.698,1999
Arrows,arrows,British,DLR,rosa,Pedro de la Rosa,Spanish,14,1999-melbourne,Australian Grand Prix,,,,,,18,57,5785976,1.0,6,6,1,Finished,+1:24.317,1999
Arrows,arrows,British,,takagi,Toranosuke Takagi,Japanese,15,1999-melbourne,Australian Grand Prix,,,,,,17,57,5787947,0.0,7,7,1,Finished,+1:26.288,1999
Ferrari,ferrari,Italian,MSC,michael_schumacher,Michael Schumacher,German,3,1999-melbourne,Australian Grand Prix,,,,,,3,56,,0.0,8,8,1,+1 Lap,,1999
BAR,bar,British,ZON,zonta,Ricardo Zonta,Brazilian,23,1999-melbourne,Australian Grand Prix,,,,,,19,48,,0.0,9,R,1,Gearbox,,1999
Minardi,minardi,Italian,BAD,badoer,Luca Badoer,Italian,20,1999-melbourne,Australian Grand Prix,,,,,,21,42,,0.0,10,R,1,Gearbox,,1999
Benetton,benetton,Italian,WUR,wurz,Alexander Wurz,Austrian,10,1999-melbourne,Australian Grand Prix,,,,,,10,28,,0.0,11,R,1,Suspension,,1999
Sauber,sauber,Swiss,,diniz,Pedro Diniz,Brazilian,12,1999-melbourne,Australian Grand Prix,,,,,,14,27,,0.0,12,R,1,Transmission,,1999
Minardi,minardi,Italian,,gene,Marc Gené,Spanish,21,1999-melbourne,Australian Grand Prix,,,,,,22,25,,0.0,13,R,1,Collision,,1999
Prost,prost,French,TRU,trulli,Jarno Trulli,Italian,19,1999-melbourne,Australian Grand Prix,,,,,,12,25,,0.0,14,R,1,Collision,,1999
Prost,prost,French,,panis,Olivier Panis,French,18,1999-melbourne,Australian Grand Prix,,,,,,20,23,,0.0,15,R,1,Wheel,,1999
McLaren,mclaren,British,,hakkinen,Mika Häkkinen,Finnish,1,1999-melbourne,Australian Grand Prix,,,,,,1,21,,0.0,16,R,1,Throttle,,1999
Williams,williams,British,,zanardi,Alessandro Zanardi,Italian,5,1999-melbourne,Australian Grand Prix,,,,,,15,20,,0.0,17,R,1,Spun off,,1999
McLaren,mclaren,British,COU,coulthard,David Coulthard,British,2,1999-melbourne,Australian Grand Prix,,,,,,2,13,,0.0,18,R,1,Hydraulics,,1999
BAR,bar,British,VIL,villeneuve,Jacques Villeneuve,Canadian,22,1999-melbourne,Australian Grand Prix,,,,,,11,13,,0.0,19,R,1,Rear wing,,1999
Jordan,jordan,Irish,,damon_hill,Damon Hill,British,7,1999-melbourne,Australian Grand Prix,,,,,,9,0,,0.0,20,R,1,Collision,,1999
Sauber,sauber,Swiss,,alesi,Jean Alesi,French,11,1999-melbourne,Australian Grand Prix,,,,,,16,0,,0.0,21,R,1,Gearbox,,1999
Stewart,stewart,British,,herbert,Johnny Herbert,British,17,1999-melbourne,Australian Grand Prix,,,,,,13,0,,0.0,22,W,1,Fire,,1999
McLaren,mclaren,British,,hakkinen,Mika Häkkinen,Finnish,1,1999-s-o-paulo,Brazilian Grand Prix,,,,,,1,72,5763785,10.0,1,1,2,Finished,1:36:03.785,1999
Ferrari,ferrari,Italian,MSC,michael_schumacher,Michael Schumacher,German,3,1999-s-o-paulo,Brazilian Grand Prix,,,,,,4,72,5768710,6.0,2,2,2,Finished,+4.925,1999
Jordan,jordan,Irish,,frentzen,Heinz-Harald Frentzen,German,8,1999-s-o-paulo,Brazilian Grand Prix,,,,,,8,71,,4.0,3,3,2,Out of fuel,,1999
Williams,williams,British,SCH,ralf_schumacher,Ralf Schumacher,German,6,1999-s-o-paulo,Brazilian Grand Prix,,,,,,11,71,,3.0,4,4,2,+1 Lap,,1999
Ferrari,ferrari,Italian,,irvine,Eddie Irvine,British,4,1999-s-o-paulo,Brazilian Grand Prix,,,,,,6,71,,2.0,5,5,2,+1 Lap,,1999
Prost,prost,French,,panis,Olivier Panis,French,18,1999-s-o-paulo,Brazilian Grand Prix,,,,,,12,71,,1.0,6,6,2,+1 Lap,,1999
Benetton,benetton,Italian,WUR,wurz,Alexander Wurz,Austrian,10,1999-s-o-paulo,Brazilian Grand Prix,,,,,,9,70,,0.0,7,7,2,+2 Laps,,1999
Arrows,arrows,British,,takagi,Toranosuke Takagi,Japanese,15,1999-s-o-paulo,Brazilian Grand Prix,,,,,,19,69,,0.0,8,8,2,+3 Laps,,1999
Minardi,minardi,Italian,,gene,Marc Gené,Spanish,21,1999-s-o-paulo,Brazilian Grand Prix,,,,,,20,69,,0.0,9,9,2,+3 Laps,,1999
Arrows,arrows,British,DLR,rosa,Pedro de la Rosa,Spanish,14,1999-s-o-paulo,Brazilian Grand Prix,,,,,,17,52,,0.0,10,R,2,Hydraulics,,1999
BAR,bar,British,VIL,villeneuve,Jacques Villeneuve,Canadian,22,1999-s-o-paulo,Brazilian Grand Prix,,,,,,21,49,,0.0,11,R,2,Hydraulics,,1999
Williams,williams,British,,zanardi,Alessandro Zanardi,Italian,5,1999-s-o-paulo,Brazilian Grand Prix,,,,,,16,43,,0.0,12,R,2,Gearbox,,1999
Stewart,stewart,British,BAR,barrichello,Rubens Barrichello,Brazilian,16,1999-s-o-paulo,Brazilian Grand Prix,,,,,,3,42,,0.0,13,R,2,Engine,,1999
Sauber,sauber,Swiss,,diniz,Pedro Diniz,Brazilian,12,1999-s-o-paulo,Brazilian Grand Prix,,,,,,15,42,,0.0,14,R,2,Collision,,1999
