circuit_id,circuit_name,circuit_url,country,date,event_id,event_name,event_slug,latitude,locality,longitude,round,season,time,url,year
phoenix,Phoenix street circuit,https://en.wikipedia.org/wiki/Phoenix_street_circuit,USA,1991-03-10,1991-phoenix,United States Grand Prix,phoenix,33.4479,Phoenix,-112.075,1,1991,,https://en.wikipedia.org/wiki/1991_United_States_Grand_Prix,1991
interlagos,Autódromo José Carlos Pace,https://en.wikipedia.org/wiki/Interlagos_Circuit,Brazil,1991-03-24,1991-s-o-paulo,Brazilian Grand Prix,s-o-paulo,-23.7036,São Paulo,-46.6997,2,1991,,https://en.wikipedia.org/wiki/1991_Brazilian_Grand_Prix,1991
imola,Autodromo Enzo e Dino Ferrari,https://en.wikipedia.org/wiki/Imola_Circuit,Italy,1991-04-28,1991-imola,San Marino Grand Prix,imola,44.3439,Imola,11.7167,3,1991,,https://en.wikipedia.org/wiki/1991_San_Marino_Grand_Prix,1991
monaco,Circuit de Monaco,https://en.wikipedia.org/wiki/Circuit_de_Monaco,Monaco,1991-05-12,1991-monte-carlo,Monaco Grand Prix,monte-carlo,43.7347,Monte Carlo,7.42056,4,1991,,https://en.wikipedia.org/wiki/1991_Monaco_Grand_Prix,1991
villeneuve,Circuit Gilles Villeneuve,https://en.wikipedia.org/wiki/Circuit_Gilles_Villeneuve,Canada,1991-06-02,1991-montreal,Canadian Grand Prix,montreal,45.5,Montreal,-73.5228,5,1991,,https://en.wikipedia.org/wiki/1991_Canadian_Grand_Prix,1991
rodriguez,Autódromo Hermanos Rodríguez,https://en.wikipedia.org/wiki/Aut%C3%B3dromo_Hermanos_Rodr%C3%ADguez,Mexico,1991-06-16,1991-mexico-city,Mexican Grand Prix,mexico-city,19.4042,Mexico City,-99.0907,6,1991,,https://en.wikipedia.org/wiki/1991_Mexican_Grand_Prix,1991
magny_cours,Circuit de Nevers Magny-Cours,https://en.wikipedia.org/wiki/Circuit_de_Nevers_Magny-Cours,France,1991-07-07,1991-magny-cours,French Grand Prix,magny-cours,46.8642,Magny Cours,3.16361,7,1991,,https://en.wikipedia.org/wiki/1991_French_Grand_Prix,1991
silverstone,Silverstone Circuit,https://en.wikipedia.org/wiki/Silverstone_Circuit,UK,1991-07-14,1991-silverstone,British Grand Prix,silverstone,52.0786,Silverstone,-1.01694,8,1991,,https://en.wikipedia.org/wiki/1991_British_Grand_Prix,1991
hockenheimring,Hockenheimring,https://en.wikipedia.org/wiki/Hockenheimring,Germany,1991-07-28,1991-hockenheim,German Grand Prix,hockenheim,49.3278,Hockenheim,8.56583,9,1991,,https://en.wikipedia.org/wiki/1991_German_Grand_Prix,1991
hungaroring,Hungaroring,https://en.wikipedia.org/wiki/Hungaroring,Hungary,1991-08-11,1991-budapest,Hungarian Grand Prix,budapest,47.5789,Budapest,19.2486,10,1991,,https://en.wikipedia.org/wiki/1991_Hungarian_Grand_Prix,1991
spa,Circuit de Spa-Francorchamps,https://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,Belgium,1991-08-25,1991-spa,Belgian Grand Prix,spa,50.4372,Spa,5.97139,11,1991,,https://en.wikipedia.org/wiki/1991_Belgian_Grand_Prix,1991
monza,Autodromo Nazionale di Monza,https://en.wikipedia.org/wiki/Monza_Circuit,Italy,1991-09-08,1991-monza,Italian Grand Prix,monza,45.6156,Monza,9.28111,12,1991,,https://en.wikipedia.org/wiki/1991_Italian_Grand_Prix,1991
estoril,Autódromo do Estoril,https://en.wikipedia.org/wiki/Circuito_do_Estoril,Portugal,1991-09-22,1991-estoril,Portuguese Grand Prix,estoril,38.7506,Estoril,-9.39417,13,1991,,https://en.wikipedia.org/wiki/1991_Portuguese_Grand_Prix,1991
catalunya,Circuit de Barcelona-Catalunya,https://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya,Spain,1991-09-29,1991-barcelona,Spanish Grand Prix,barcelona,41.57,Barcelona,2.26111,14,1991,,https://en.wikipedia.org/wiki/1991_Spanish_Grand_Prix,1991
suzuka,Suzuka Circuit,https://en.wikipedia.org/wiki/Suzuka_International_Racing_Course,Japan,1991-10-20,1991-suzuka,Japanese Grand Prix,suzuka,34.8431,Suzuka,136.541,15,1991,,https://en.wikipedia.org/wiki/1991_Japanese_Grand_Prix,1991
adelaide,Adelaide Street Circuit,https://en.wikipedia.org/wiki/Adelaide_Street_Circuit,Australia,1991-11-03,1991-adelaide,Australian Grand Prix,adelaide,-34.9272,Adelaide,138.617,16,1991,,https://en.wikipedia.org/wiki/1991_Australian_Grand_Prix,1991
