circuit_id,circuit_name,circuit_url,country,date,event_id,event_name,event_slug,latitude,locality,longitude,round,season,time,url,year
albert_park,Albert Park Grand Prix Circuit,https://en.wikipedia.org/wiki/Albert_Park_Circuit,Australia,2012-03-18,2012-melbourne,Australian Grand Prix,melbourne,-37.8497,Melbourne,144.968,1,2012,06:00:00Z,https://en.wikipedia.org/wiki/2012_Australian_Grand_Prix,2012
sepang,Sepang International Circuit,https://en.wikipedia.org/wiki/Sepang_International_Circuit,Malaysia,2012-03-25,2012-kuala-lumpur,Malaysian Grand Prix,kuala-lumpur,2.76083,Kuala Lumpur,101.738,2,2012,08:00:00Z,https://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix,2012
shanghai,Shanghai International Circuit,https://en.wikipedia.org/wiki/Shanghai_International_Circuit,China,2012-04-15,2012-shanghai,Chinese Grand Prix,shanghai,31.3389,Shanghai,121.22,3,2012,07:00:00Z,https://en.wikipedia.org/wiki/2012_Chinese_Grand_Prix,2012
bahrain,Bahrain International Circuit,https://en.wikipedia.org/wiki/Bahrain_International_Circuit,Bahrain,2012-04-22,2012-sakhir,Bahrain Grand Prix,sakhir,26.0325,Sakhir,50.5106,4,2012,12:00:00Z,https://en.wikipedia.org/wiki/2012_Bahrain_Grand_Prix,2012
catalunya,Circuit de Barcelona-Catalunya,https://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya,Spain,2012-05-13,2012-barcelona,Spanish Grand Prix,barcelona,41.57,Barcelona,2.26111,5,2012,12:00:00Z,https://en.wikipedia.org/wiki/2012_Spanish_Grand_Prix,2012
monaco,Circuit de Monaco,https://en.wikipedia.org/wiki/Circuit_de_Monaco,Monaco,2012-05-27,2012-monte-carlo,Monaco Grand Prix,monte-carlo,43.7347,Monte Carlo,7.42056,6,2012,12:00:00Z,https://en.wikipedia.org/wiki/2012_Monaco_Grand_Prix,2012
villeneuve,Circuit Gilles Villeneuve,https://en.wikipedia.org/wiki/Circuit_Gilles_Villeneuve,Canada,2012-06-10,2012-montreal,Canadian Grand Prix,montreal,45.5,Montreal,-73.5228,7,2012,18:00:00Z,https://en.wikipedia.org/wiki/2012_Canadian_Grand_Prix,2012
valencia,Valencia Street Circuit,https://en.wikipedia.org/wiki/Valencia_Street_Circuit,Spain,2012-06-24,2012-valencia,European Grand Prix,valencia,39.4589,Valencia,-0.331667,8,2012,12:00:00Z,https://en.wikipedia.org/wiki/2012_European_Grand_Prix,2012
silverstone,Silverstone Circuit,https://en.wikipedia.org/wiki/Silverstone_Circuit,UK,2012-07-08,2012-silverstone,British Grand Prix,silverstone,52.0786,Silverstone,-1.01694,9,2012,12:00:00Z,https://en.wikipedia.org/wiki/2012_British_Grand_Prix,2012
hockenheimring,Hockenheimring,https://en.wikipedia.org/wiki/Hockenheimring,Germany,2012-07-22,2012-hockenheim,German Grand Prix,hockenheim,49.3278,Hockenheim,8.56583,10,2012,12:00:00Z,https://en.wikipedia.org/wiki/2012_German_Grand_Prix,2012
hungaroring,Hungaroring,https://en.wikipedia.org/wiki/Hungaroring,Hungary,2012-07-29,2012-budapest,Hungarian Grand Prix,budapest,47.5789,Budapest,19.2486,11,2012,12:00:00Z,https://en.wikipedia.org/wiki/2012_Hungarian_Grand_Prix,2012
spa,Circuit de Spa-Francorchamps,https://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,Belgium,2012-09-02,2012-spa,Belgian Grand Prix,spa,50.4372,Spa,5.97139,12,2012,12:00:00Z,https://en.wikipedia.org/wiki/2012_Belgian_Grand_Prix,2012
monza,Autodromo Nazionale di Monza,https://en.wikipedia.org/wiki/Monza_Circuit,Italy,2012-09-09,2012-monza,Italian Grand Prix,monza,45.6156,Monza,9.28111,13,2012,12:00:00Z,https://en.wikipedia.org/wiki/2012_Italian_Grand_Prix,2012
marina_bay,Marina Bay Street Circuit,https://en.wikipedia.org/wiki/Marina_Bay_Street_Circuit,Singapore,2012-09-23,2012-marina-bay,Singapore Grand Prix,marina-bay,1.2914,Marina Bay,103.864,14,2012,12:00:00Z,https://en.wikipedia.org/wiki/2012_Singapore_Grand_Prix,2012
suzuka,Suzuka Circuit,https://en.wikipedia.org/wiki/Suzuka_International_Racing_Course,Japan,2012-10-07,2012-suzuka,Japanese Grand Prix,suzuka,34.8431,Suzuka,136.541,15,2012,06:00:00Z,https://en.wikipedia.org/wiki/2012_Japanese_Grand_Prix,2012
yeongam,Korean International Circuit,https://en.wikipedia.org/wiki/Korea_International_Circuit,Korea,2012-10-14,2012-yeongam-county,Korean Grand Prix,yeongam-county,34.7333,Yeongam County,126.417,16,2012,06:00:00Z,https://en.wikipedia.org/wiki/2012_Korean_Grand_Prix,2012
buddh,Buddh International Circuit,https://en.wikipedia.org/wiki/Buddh_International_Circuit,India,2012-10-28,2012-uttar-pradesh,Indian Grand Prix,uttar-pradesh,28.3487,Uttar Pradesh,77.5331,17,2012,09:30:00Z,https://en.wikipedia.org/wiki/2012_Indian_Grand_Prix,2012
