constructor,constructor_id,constructor_nationality,driver_code,driver_id,driver_name,driver_nationality,driver_number,event_id,event_name,fastest_lap_average_speed,fastest_lap_average_speed_units,fastest_lap_lap,fastest_lap_rank,fastest_lap_time,grid_position,laps,milliseconds,points,position,position_text,round,status,time,year
McLaren,mclaren,British,BUT,button,Jenson Button,British,22,2012-melbourne,Australian Grand Prix,214.053,kph,56,1,1:29.187,2,58,5649565,25.0,1,1,1,Finished,1:34:09.565,2012
Red Bull,red_bull,Austrian,VET,vettel,Sebastian Vettel,German,5,2012-melbourne,Australian Grand Prix,213.503,kph,57,2,1:29.417,6,58,5651704,18.0,2,2,1,Finished,+2.139,2012
McLaren,mclaren,British,HAM,hamilton,Lewis Hamilton,British,44,2012-melbourne,Australian Grand Prix,213.214,kph,57,4,1:29.538,1,58,5653640,15.0,3,3,1,Finished,+4.075,2012
Red Bull,red_bull,Austrian,WEB,webber,Mark Webber,Australian,2,2012-melbourne,Australian Grand Prix,213.452,kph,57,3,1:29.438,5,58,5654112,12.0,4,4,1,Finished,+4.547,2012
Ferrari,ferrari,Italian,ALO,alonso,Fernando Alonso,Spanish,14,2012-melbourne,Australian Grand Prix,211.469,kph,52,7,1:30.277,12,58,5671130,10.0,5,5,1,Finished,+21.565,2012
Sauber,sauber,Swiss,KOB,kobayashi,Kamui Kobayashi,Japanese,10,2012-melbourne,Australian Grand Prix,210.668,kph,55,10,1:30.620,13,58,5686331,8.0,6,6,1,Finished,+36.766,2012
Lotus F1,lotus_f1,British,RAI,raikkonen,Kimi Räikkönen,Finnish,7,2012-melbourne,Australian Grand Prix,210.346,kph,50,11,1:30.759,17,58,5687579,6.0,7,7,1,Finished,+38.014,2012
Sauber,sauber,Swiss,PER,perez,Sergio Pérez,Mexican,11,2012-melbourne,Australian Grand Prix,210.151,kph,46,12,1:30.843,22,58,5689023,4.0,8,8,1,Finished,+39.458,2012
Toro Rosso,toro_rosso,Italian,RIC,ricciardo,Daniel Ricciardo,Australian,3,2012-melbourne,Australian Grand Prix,210.733,kph,53,8,1:30.592,10,58,5689121,2.0,9,9,1,Finished,+39.556,2012
Force India,force_india,Indian,DIR,resta,Paul di Resta,British,40,2012-melbourne,Australian Grand Prix,210.703,kph,57,9,1:30.605,15,58,5689302,1.0,10,10,1,Finished,+39.737,2012
Toro Rosso,toro_rosso,Italian,VER,vergne,Jean-Éric Vergne,French,25,2012-melbourne,Australian Grand Prix,211.476,kph,52,6,1:30.274,11,58,5689413,0.0,11,11,1,Finished,+39.848,2012
Mercedes,mercedes,German,ROS,rosberg,Nico Rosberg,German,6,2012-melbourne,Australian Grand Prix,209.948,kph,53,14,1:30.931,7,58,5707207,0.0,12,12,1,Finished,+57.642,2012
