circuit_id,circuit_name,circuit_url,country,date,event_id,event_name,event_slug,latitude,locality,longitude,round,season,time,url,year
galvez,Autódromo Juan y Oscar Gálvez,https://en.wikipedia.org/wiki/Autódromo_Oscar_y_Juan_Gálvez,Argentina,1973-01-28,1973-buenos-aires,Argentine Grand Prix,buenos-aires,-34.6943,Buenos Aires,-58.4593,1,1973,,https://en.wikipedia.org/wiki/1973_Argentine_Grand_Prix,1973
interlagos,Autódromo José Carlos Pace,https://en.wikipedia.org/wiki/Interlagos_Circuit,Brazil,1973-02-11,1973-s-o-paulo,Brazilian Grand Prix,s-o-paulo,-23.7036,São Paulo,-46.6997,2,1973,,https://en.wikipedia.org/wiki/1973_Brazilian_Grand_Prix,1973
kyalami,Kyalami,https://en.wikipedia.org/wiki/Kyalami,South Africa,1973-03-03,1973-midrand,South African Grand Prix,midrand,-25.9894,Midrand,28.0767,3,1973,,https://en.wikipedia.org/wiki/1973_South_African_Grand_Prix,1973
montjuic,Montjuïc,https://en.wikipedia.org/wiki/Montju%C3%AFc_circuit,Spain,1973-04-29,1973-barcelona,Spanish Grand Prix,barcelona,41.3664,Barcelona,2.15167,4,1973,,https://en.wikipedia.org/wiki/1973_Spanish_Grand_Prix,1973
zolder,Zolder,https://en.wikipedia.org/wiki/Circuit_Zolder,Belgium,1973-05-20,1973-heusden-zolder,Belgian Grand Prix,heusden-zolder,50.9894,Heusden-Zolder,5.25694,5,1973,,https://en.wikipedia.org/wiki/1973_Belgian_Grand_Prix,1973
monaco,Circuit de Monaco,https://en.wikipedia.org/wiki/Circuit_de_Monaco,Monaco,1973-06-03,1973-monte-carlo,Monaco Grand Prix,monte-carlo,43.7347,Monte Carlo,7.42056,6,1973,,https://en.wikipedia.org/wiki/1973_Monaco_Grand_Prix,1973
anderstorp,Scandinavian Raceway,https://en.wikipedia.org/wiki/Anderstorp_Raceway,Sweden,1973-06-17,1973-anderstorp,Swedish Grand Prix,anderstorp,57.2653,Anderstorp,13.6042,7,1973,,https://en.wikipedia.org/wiki/1973_Swedish_Grand_Prix,1973
ricard,Circuit Paul Ricard,https://en.wikipedia.org/wiki/Circuit_Paul_Ricard,France,1973-07-01,1973-le-castellet,French Grand Prix,le-castellet,43.2506,Le Castellet,5.79167,8,1973,,https://en.wikipedia.org/wiki/1973_French_Grand_Prix,1973
silverstone,Silverstone Circuit,https://en.wikipedia.org/wiki/Silverstone_Circuit,UK,1973-07-14,1973-silverstone,British Grand Prix,silverstone,52.0786,Silverstone,-1.01694,9,1973,,https://en.wikipedia.org/wiki/1973_British_Grand_Prix,1973
zandvoort,Circuit Park Zandvoort,https://en.wikipedia.org/wiki/Circuit_Zandvoort,Netherlands,1973-07-29,1973-zandvoort,Dutch Grand Prix,zandvoort,52.3888,Zandvoort,4.54092,10,1973,,https://en.wikipedia.org/wiki/1973_Dutch_Grand_Prix,1973
nurburgring,Nürburgring,https://en.wikipedia.org/wiki/N%C3%BCrburgring,Germany,1973-08-05,1973-n-rburg,German Grand Prix,n-rburg,50.3356,Nürburg,6.9475,11,1973,,https://en.wikipedia.org/wiki/1973_German_Grand_Prix,1973
red_bull_ring,Red Bull Ring,https://en.wikipedia.org/wiki/Red_Bull_Ring,Austria,1973-08-19,1973-spielberg,Austrian Grand Prix,spielberg,47.2197,Spielberg,14.7647,12,1973,,https://en.wikipedia.org/wiki/1973_Austrian_Grand_Prix,1973
monza,Autodromo Nazionale di Monza,https://en.wikipedia.org/wiki/Monza_Circuit,Italy,1973-09-09,1973-monza,Italian Grand Prix,monza,45.6156,Monza,9.28111,13,1973,,https://en.wikipedia.org/wiki/1973_Italian_Grand_Prix,1973
mosport,Mosport International Raceway,https://en.wikipedia.org/wiki/Canadian_Tire_Motorsport_Park,Canada,1973-09-23,1973-ontario,Canadian Grand Prix,ontario,44.0481,Ontario,-78.6756,14,1973,,https://en.wikipedia.org/wiki/1973_Canadian_Grand_Prix,1973
watkins_glen,Watkins Glen,https://en.wikipedia.org/wiki/Watkins_Glen_International,USA,1973-10-07,1973-new-york-state,United States Grand Prix,new-york-state,42.3369,New York State,-76.9272,15,1973,,https://en.wikipedia.org/wiki/1973_United_States_Grand_Prix,1973
