stint_rank,Driver,Team,Compound,Stint,from_lap,to_lap,laps,average_lap_seconds,median_lap_seconds,best_lap_seconds
1,ANT,Mercedes,HARD,2.0,15.0,56.0,42,96.23,96.162,95.275
2,RUS,Mercedes,HARD,2.0,14.0,56.0,43,96.391,96.158,95.4
3,OCO,Haas F1 Team,SOFT,3.0,48.0,55.0,8,96.584,96.468,95.964
4,LIN,Racing Bulls,MEDIUM,2.0,44.0,55.0,12,96.614,96.36,96.099
5,LEC,Ferrari,HARD,2.0,15.0,56.0,42,96.841,96.763,96.011
6,HAM,Ferrari,HARD,2.0,14.0,56.0,43,96.843,96.697,96.092
7,HUL,Audi,MEDIUM,2.0,37.0,55.0,19,97.325,97.116,96.18
8,RUS,Mercedes,MEDIUM,1.0,2.0,9.0,8,97.505,97.379,97.093
9,GAS,Alpine,HARD,2.0,15.0,56.0,42,97.524,97.203,96.505
10,BEA,Haas F1 Team,HARD,2.0,14.0,56.0,43,97.533,97.405,96.429
11,ANT,Mercedes,MEDIUM,1.0,2.0,9.0,8,97.564,97.403,97.172
12,COL,Alpine,MEDIUM,2.0,34.0,55.0,22,97.589,97.437,96.783
13,VER,Red Bull Racing,HARD,2.0,14.0,44.0,31,97.788,97.518,97.046
14,LAW,Racing Bulls,HARD,2.0,14.0,56.0,43,98.061,97.959,97.096
15,HAD,Red Bull Racing,HARD,3.0,14.0,56.0,42,98.125,97.938,97.311
16,HAM,Ferrari,MEDIUM,1.0,3.0,9.0,7,98.134,98.221,97.636
17,LEC,Ferrari,MEDIUM,1.0,2.0,9.0,8,98.182,98.062,97.794
18,GAS,Alpine,MEDIUM,1.0,2.0,9.0,8,98.625,98.622,98.298
19,HAD,Red Bull Racing,HARD,2.0,3.0,9.0,7,98.681,98.662,98.261
20,SAI,Williams,HARD,2.0,14.0,55.0,42,98.738,98.621,97.981
21,OCO,Haas F1 Team,MEDIUM,2.0,31.0,45.0,15,98.803,98.017,96.926
22,COL,Alpine,HARD,1.0,1.0,31.0,27,99.094,98.91,97.802
23,HUL,Audi,HARD,1.0,1.0,34.0,30,99.272,98.8,97.762
24,BEA,Haas F1 Team,MEDIUM,1.0,2.0,9.0,8,99.577,99.47,98.61
25,BOT,Cadillac,HARD,2.0,14.0,55.0,42,99.78,99.736,98.393
26,OCO,Haas F1 Team,HARD,1.0,1.0,28.0,25,99.803,99.015,97.825
27,LIN,Racing Bulls,HARD,1.0,1.0,41.0,38,99.946,99.302,97.97
28,PER,Cadillac,HARD,2.0,14.0,55.0,42,100.206,99.774,98.523
29,LAW,Racing Bulls,MEDIUM,1.0,1.0,8.0,8,100.387,99.754,98.947
30,VER,Red Bull Racing,SOFT,1.0,1.0,8.0,8,100.529,99.52,99.08
31,SAI,Williams,MEDIUM,1.0,1.0,8.0,8,100.958,100.062,98.988
32,PER,Cadillac,MEDIUM,1.0,2.0,9.0,8,101.07,101.022,100.557
33,BOT,Cadillac,MEDIUM,1.0,2.0,9.0,8,101.186,101.304,100.278
34,STR,Aston Martin,HARD,1.0,2.0,9.0,8,101.307,101.083,100.883
35,ALO,Aston Martin,HARD,1.0,1.0,30.0,28,102.889,100.417,99.721
