stint_rank,Driver,Team,Compound,Stint,from_lap,to_lap,laps,average_lap_seconds,median_lap_seconds,best_lap_seconds
1,RIC,Red Bull Racing,SOFT,2.0,29.0,58.0,28,88.342,87.374,85.945
2,VET,Ferrari,SOFT,2.0,28.0,58.0,28,88.417,87.01,86.469
3,ALO,McLaren,SOFT,2.0,29.0,58.0,28,88.813,88.088,86.978
4,HAM,Mercedes,ULTRASOFT,1.0,3.0,18.0,16,88.84,88.872,87.753
5,VET,Ferrari,ULTRASOFT,1.0,2.0,25.0,24,89.105,88.878,88.245
6,RAI,Ferrari,ULTRASOFT,1.0,2.0,17.0,16,89.124,88.954,87.982
7,BOT,Mercedes,SUPERSOFT,2.0,29.0,58.0,29,89.732,88.279,87.019
8,VAN,McLaren,SUPERSOFT,2.0,29.0,58.0,29,89.76,88.114,86.958
9,STR,Williams,ULTRASOFT,3.0,32.0,58.0,27,89.801,89.556,88.511
10,RIC,Red Bull Racing,SUPERSOFT,1.0,2.0,25.0,24,90.111,89.96,88.127
11,GRO,Haas F1 Team,ULTRASOFT,1.0,2.0,23.0,21,90.189,90.026,88.805
12,MAG,Haas F1 Team,ULTRASOFT,1.0,2.0,21.0,20,90.348,90.418,89.534
13,ALO,McLaren,ULTRASOFT,1.0,2.0,25.0,24,90.371,90.336,88.803
14,HUL,Renault,ULTRASOFT,1.0,2.0,23.0,22,90.409,90.082,89.799
15,LEC,Sauber,ULTRASOFT,3.0,29.0,58.0,30,90.432,89.703,88.759
16,HAM,Mercedes,SOFT,2.0,21.0,58.0,35,90.474,87.582,86.444
17,RAI,Ferrari,SOFT,2.0,20.0,58.0,36,90.513,87.414,86.373
18,SAI,Renault,ULTRASOFT,1.0,2.0,21.0,20,90.612,90.33,89.739
19,VER,Red Bull Racing,SUPERSOFT,1.0,2.0,20.0,19,90.645,90.207,89.65
20,VAN,McLaren,ULTRASOFT,1.0,2.0,24.0,23,90.792,90.591,89.811
21,PER,Force India,SOFT,2.0,28.0,58.0,30,90.838,88.368,87.633
22,VER,Red Bull Racing,SOFT,2.0,23.0,58.0,33,90.879,88.124,86.88
23,HUL,Renault,SOFT,2.0,26.0,58.0,30,90.902,88.112,87.081
24,BOT,Mercedes,ULTRASOFT,1.0,2.0,24.0,23,90.908,90.661,89.729
25,PER,Force India,ULTRASOFT,1.0,2.0,23.0,22,90.94,90.762,90.241
26,LEC,Sauber,SOFT,2.0,22.0,24.0,3,90.961,89.968,89.323
27,OCO,Force India,ULTRASOFT,1.0,2.0,22.0,21,91.18,90.72,90.165
28,HAR,Toro Rosso,SOFT,1.0,3.0,21.0,19,91.231,91.16,90.885
29,SAI,Renault,SOFT,2.0,24.0,58.0,32,91.245,88.495,87.944
30,STR,Williams,SUPERSOFT,1.0,2.0,24.0,23,91.555,91.321,90.827
31,OCO,Force India,SOFT,2.0,25.0,58.0,31,91.651,88.747,87.6
32,LEC,Sauber,SUPERSOFT,1.0,2.0,19.0,18,91.68,91.061,90.107
33,HAR,Toro Rosso,ULTRASOFT,2.0,24.0,57.0,31,91.794,89.928,88.176
34,GAS,Toro Rosso,ULTRASOFT,1.0,2.0,13.0,12,92.199,91.428,90.649
35,HAM,Mercedes,nan,,1.0,2.0,2,92.249,92.249,90.265
36,ERI,Sauber,SUPERSOFT,1.0,2.0,5.0,4,92.606,92.518,92.21
37,SIR,Williams,SUPERSOFT,1.0,2.0,4.0,3,93.218,92.943,92.573
38,RAI,Ferrari,nan,,1.0,1.0,1,95.474,95.474,95.474
39,VET,Ferrari,nan,,1.0,1.0,1,96.194,96.194,96.194
40,VER,Red Bull Racing,nan,,1.0,1.0,1,97.684,97.684,97.684
41,HUL,Renault,nan,,1.0,1.0,1,99.077,99.077,99.077
42,RIC,Red Bull Racing,nan,,1.0,1.0,1,99.6,99.6,99.6
43,SAI,Renault,nan,,1.0,1.0,1,100.565,100.565,100.565
44,ALO,McLaren,nan,,1.0,1.0,1,101.528,101.528,101.528
45,VAN,McLaren,nan,,1.0,1.0,1,101.951,101.951,101.951
46,PER,Force India,nan,,1.0,1.0,1,102.341,102.341,102.341
47,OCO,Force India,nan,,1.0,1.0,1,102.906,102.906,102.906
48,STR,Williams,nan,,1.0,1.0,1,103.434,103.434,103.434
49,BOT,Mercedes,nan,,1.0,1.0,1,103.824,103.824,103.824
50,ERI,Sauber,nan,,1.0,1.0,1,104.674,104.674,104.674
51,SIR,Williams,nan,,1.0,1.0,1,106.494,106.494,106.494
