constructor,constructor_id,constructor_nationality,driver_code,driver_id,driver_name,driver_nationality,driver_number,event_id,event_name,fastest_lap_average_speed,fastest_lap_average_speed_units,fastest_lap_lap,fastest_lap_rank,fastest_lap_time,grid_position,laps,milliseconds,points,position,position_text,round,status,time,year
Red Bull,red_bull,Austrian,WEB,webber,Mark Webber,Australian,10,2008-melbourne,Australian Grand Prix,,,,,,14,0,,0.0,17,R,1,Collision,,2008
Honda,honda,Japanese,BUT,button,Jenson Button,British,22,2008-melbourne,Australian Grand Prix,,,,,,12,0,,0.0,18,R,1,Collision,,2008
Super Aguri,super_aguri,Japanese,DAV,davidson,Anthony Davidson,British,19,2008-melbourne,Australian Grand Prix,,,,,,21,0,,0.0,19,R,1,Collision,,2008
Toro Rosso,toro_rosso,Italian,VET,vettel,Sebastian Vettel,German,5,2008-melbourne,Australian Grand Prix,,,,,,9,0,,0.0,20,R,1,Collision,,2008
Force India,force_india,Indian,FIS,fisichella,Giancarlo Fisichella,Italian,21,2008-melbourne,Australian Grand Prix,,,,,,16,0,,0.0,21,R,1,Collision,,2008
Honda,honda,Japanese,BAR,barrichello,Rubens Barrichello,Brazilian,17,2008-melbourne,Australian Grand Prix,215.141,kph,44,8,1:28.736,10,58,,0.0,22,D,1,Disqualified,,2008
Ferrari,ferrari,Italian,RAI,raikkonen,Kimi Räikkönen,Finnish,7,2008-kuala-lumpur,Malaysian Grand Prix,209.158,kph,37,2,1:35.405,2,56,5478555,10.0,1,1,2,Finished,1:31:18.555,2008
BMW Sauber,bmw_sauber,German,KUB,kubica,Robert Kubica,Polish,88,2008-kuala-lumpur,Malaysian Grand Prix,208.033,kph,39,6,1:35.921,4,56,5498125,8.0,2,2,2,Finished,+19.570,2008
McLaren,mclaren,British,KOV,kovalainen,Heikki Kovalainen,Finnish,23,2008-kuala-lumpur,Malaysian Grand Prix,208.031,kph,19,7,1:35.922,8,56,5517005,6.0,3,3,2,Finished,+38.450,2008
Toyota,toyota,Japanese,TRU,trulli,Jarno Trulli,Italian,11,2008-kuala-lumpur,Malaysian Grand Prix,207.715,kph,53,8,1:36.068,3,56,5524387,5.0,4,4,2,Finished,+45.832,2008
McLaren,mclaren,British,HAM,hamilton,Lewis Hamilton,British,44,2008-kuala-lumpur,Malaysian Grand Prix,209.033,kph,53,3,1:35.462,9,56,5525103,4.0,5,5,2,Finished,+46.548,2008
BMW Sauber,bmw_sauber,German,HEI,heidfeld,Nick Heidfeld,German,3,2008-kuala-lumpur,Malaysian Grand Prix,209.244,kph,55,1,1:35.366,5,56,5528388,3.0,6,6,2,Finished,+49.833,2008
Red Bull,red_bull,Austrian,WEB,webber,Mark Webber,Australian,10,2008-kuala-lumpur,Malaysian Grand Prix,206.366,kph,53,12,1:36.696,6,56,5546685,2.0,7,7,2,Finished,+1:08.130,2008
Renault,renault,French,ALO,alonso,Fernando Alonso,Spanish,14,2008-kuala-lumpur,Malaysian Grand Prix,207.24,kph,40,10,1:36.288,7,56,5548596,1.0,8,8,2,Finished,+1:10.041,2008
Red Bull,red_bull,Austrian,COU,coulthard,David Coulthard,British,9,2008-kuala-lumpur,Malaysian Grand Prix,207.417,kph,55,9,1:36.206,12,56,5554775,0.0,9,9,2,Finished,+1:16.220,2008
Honda,honda,Japanese,BUT,button,Jenson Button,British,22,2008-kuala-lumpur,Malaysian Grand Prix,208.481,kph,56,4,1:35.715,11,56,5564769,0.0,10,10,2,Finished,+1:26.214,2008
Renault,renault,French,PIQ,piquet_jr,Nelson Piquet Jr.,Brazilian,6,2008-kuala-lumpur,Malaysian Grand Prix,205.812,kph,52,15,1:36.956,13,56,5570757,0.0,11,11,2,Finished,+1:32.202,2008
Force India,force_india,Indian,FIS,fisichella,Giancarlo Fisichella,Italian,21,2008-kuala-lumpur,Malaysian Grand Prix,205.8,kph,52,16,1:36.962,17,55,,0.0,12,12,2,+1 Lap,,2008
Honda,honda,Japanese,BAR,barrichello,Rubens Barrichello,Brazilian,17,2008-kuala-lumpur,Malaysian Grand Prix,206.372,kph,55,11,1:36.693,14,55,,0.0,13,13,2,+1 Lap,,2008
Williams,williams,British,ROS,rosberg,Nico Rosberg,German,6,2008-kuala-lumpur,Malaysian Grand Prix,206.182,kph,55,13,1:36.782,16,55,,0.0,14,14,2,+1 Lap,,2008
Super Aguri,super_aguri,Japanese,DAV,davidson,Anthony Davidson,British,19,2008-kuala-lumpur,Malaysian Grand Prix,203.265,kph,55,18,1:38.171,21,55,,0.0,15,15,2,+1 Lap,,2008
Super Aguri,super_aguri,Japanese,SAT,sato,Takuma Sato,Japanese,18,2008-kuala-lumpur,Malaysian Grand Prix,202.578,kph,53,19,1:38.504,19,54,,0.0,16,16,2,+2 Laps,,2008
Williams,williams,British,NAK,nakajima,Kazuki Nakajima,Japanese,8,2008-kuala-lumpur,Malaysian Grand Prix,204.222,kph,19,17,1:37.711,22,54,,0.0,17,17,2,+2 Laps,,2008
Toro Rosso,toro_rosso,Italian,VET,vettel,Sebastian Vettel,German,5,2008-kuala-lumpur,Malaysian Grand Prix,205.995,kph,37,14,1:36.870,15,39,,0.0,18,R,2,Engine,,2008
Ferrari,ferrari,Italian,MAS,massa,Felipe Massa,Brazilian,19,2008-kuala-lumpur,Malaysian Grand Prix,208.048,kph,15,5,1:35.914,1,30,,0.0,19,R,2,Spun off,,2008
Force India,force_india,Indian,SUT,sutil,Adrian Sutil,German,99,2008-kuala-lumpur,Malaysian Grand Prix,198.891,kph,3,20,1:40.330,20,5,,0.0,20,R,2,Hydraulics,,2008
Toyota,toyota,Japanese,GLO,glock,Timo Glock,German,12,2008-kuala-lumpur,Malaysian Grand Prix,,,,,,10,1,,0.0,21,R,2,Collision,,2008
Toro Rosso,toro_rosso,Italian,BOU,bourdais,Sébastien Bourdais,French,14,2008-kuala-lumpur,Malaysian Grand Prix,,,,,,18,0,,0.0,22,R,2,Spun off,,2008
Ferrari,ferrari,Italian,MAS,massa,Felipe Massa,Brazilian,19,2008-sakhir,Bahrain Grand Prix,208.153,kph,38,3,1:33.600,2,57,5466970,10.0,1,1,3,Finished,1:31:06.970,2008
Ferrari,ferrari,Italian,RAI,raikkonen,Kimi Räikkönen,Finnish,7,2008-sakhir,Bahrain Grand Prix,207.911,kph,35,4,1:33.709,4,57,5470309,8.0,2,2,3,Finished,+3.339,2008
BMW Sauber,bmw_sauber,German,KUB,kubica,Robert Kubica,Polish,88,2008-sakhir,Bahrain Grand Prix,207.765,kph,55,5,1:33.775,1,57,5471968,6.0,3,3,3,Finished,+4.998,2008
BMW Sauber,bmw_sauber,German,HEI,heidfeld,Nick Heidfeld,German,3,2008-sakhir,Bahrain Grand Prix,208.231,kph,48,2,1:33.565,6,57,5475379,5.0,4,4,3,Finished,+8.409,2008
McLaren,mclaren,British,KOV,kovalainen,Heikki Kovalainen,Finnish,23,2008-sakhir,Bahrain Grand Prix,209.062,kph,49,1,1:33.193,5,57,5493759,4.0,5,5,3,Finished,+26.789,2008
Toyota,toyota,Japanese,TRU,trulli,Jarno Trulli,Italian,11,2008-sakhir,Bahrain Grand Prix,206.819,kph,45,7,1:34.204,7,57,5508284,3.0,6,6,3,Finished,+41.314,2008
Red Bull,red_bull,Austrian,WEB,webber,Mark Webber,Australian,10,2008-sakhir,Bahrain Grand Prix,206.597,kph,51,8,1:34.305,11,57,5512443,2.0,7,7,3,Finished,+45.473,2008
Williams,williams,British,ROS,rosberg,Nico Rosberg,German,6,2008-sakhir,Bahrain Grand Prix,207.109,kph,57,6,1:34.072,8,57,5522859,1.0,8,8,3,Finished,+55.889,2008
Toyota,toyota,Japanese,GLO,glock,Timo Glock,German,12,2008-sakhir,Bahrain Grand Prix,205.503,kph,56,9,1:34.807,13,57,5536470,0.0,9,9,3,Finished,+1:09.500,2008
Renault,renault,French,ALO,alonso,Fernando Alonso,Spanish,14,2008-sakhir,Bahrain Grand Prix,204.668,kph,35,13,1:35.194,10,57,5544151,0.0,10,10,3,Finished,+1:17.181,2008
Honda,honda,Japanese,BAR,barrichello,Rubens Barrichello,Brazilian,17,2008-sakhir,Bahrain Grand Prix,205.399,kph,40,10,1:34.855,12,57,5544832,0.0,11,11,3,Finished,+1:17.862,2008
Force India,force_india,Indian,FIS,fisichella,Giancarlo Fisichella,Italian,21,2008-sakhir,Bahrain Grand Prix,204.963,kph,56,11,1:35.057,18,56,,0.0,12,12,3,+1 Lap,,2008
McLaren,mclaren,British,HAM,hamilton,Lewis Hamilton,British,44,2008-sakhir,Bahrain Grand Prix,203.969,kph,25,19,1:35.520,3,56,,0.0,13,13,3,+1 Lap,,2008
Williams,williams,British,NAK,nakajima,Kazuki Nakajima,Japanese,8,2008-sakhir,Bahrain Grand Prix,204.155,kph,30,17,1:35.433,16,56,,0.0,14,14,3,+1 Lap,,2008
Toro Rosso,toro_rosso,Italian,BOU,bourdais,Sébastien Bourdais,French,14,2008-sakhir,Bahrain Grand Prix,204.369,kph,33,15,1:35.333,15,56,,0.0,15,15,3,+1 Lap,,2008
Super Aguri,super_aguri,Japanese,DAV,davidson,Anthony Davidson,British,19,2008-sakhir,Bahrain Grand Prix,204.389,kph,45,14,1:35.324,21,56,,0.0,16,16,3,+1 Lap,,2008
Super Aguri,super_aguri,Japanese,SAT,sato,Takuma Sato,Japanese,18,2008-sakhir,Bahrain Grand Prix,203.18,kph,56,20,1:35.891,22,56,,0.0,17,17,3,+1 Lap,,2008
Red Bull,red_bull,Austrian,COU,coulthard,David Coulthard,British,9,2008-sakhir,Bahrain Grand Prix,204.331,kph,43,16,1:35.351,17,56,,0.0,18,18,3,+1 Lap,,2008
Force India,force_india,Indian,SUT,sutil,Adrian Sutil,German,99,2008-sakhir,Bahrain Grand Prix,204.136,kph,55,18,1:35.442,20,56,,0.0,19,19,3,+2 Laps,,2008
Renault,renault,French,PIQ,piquet_jr,Nelson Piquet Jr.,Brazilian,6,2008-sakhir,Bahrain Grand Prix,204.808,kph,31,12,1:35.129,14,40,,0.0,20,R,3,Gearbox,,2008
Honda,honda,Japanese,BUT,button,Jenson Button,British,22,2008-sakhir,Bahrain Grand Prix,202.686,kph,11,21,1:36.125,9,19,,0.0,21,R,3,Collision,,2008
Toro Rosso,toro_rosso,Italian,VET,vettel,Sebastian Vettel,German,5,2008-sakhir,Bahrain Grand Prix,,,,,,19,0,,0.0,22,R,3,Engine,,2008
Ferrari,ferrari,Italian,RAI,raikkonen,Kimi Räikkönen,Finnish,7,2008-barcelona,Spanish Grand Prix,205.191,kph,46,1,1:21.670,1,66,5899051,10.0,1,1,4,Finished,1:38:19.051,2008
Ferrari,ferrari,Italian,MAS,massa,Felipe Massa,Brazilian,19,2008-barcelona,Spanish Grand Prix,204.863,kph,45,2,1:21.801,3,66,5902279,8.0,2,2,4,Finished,+3.228,2008
McLaren,mclaren,British,HAM,hamilton,Lewis Hamilton,British,44,2008-barcelona,Spanish Grand Prix,204.323,kph,20,3,1:22.017,5,66,5903238,6.0,3,3,4,Finished,+4.187,2008
BMW Sauber,bmw_sauber,German,KUB,kubica,Robert Kubica,Polish,88,2008-barcelona,Spanish Grand Prix,204.102,kph,20,4,1:22.106,4,66,5904745,5.0,4,4,4,Finished,+5.694,2008
Red Bull,red_bull,Austrian,WEB,webber,Mark Webber,Australian,10,2008-barcelona,Spanish Grand Prix,202.969,kph,19,8,1:22.564,7,66,5934989,4.0,5,5,4,Finished,+35.938,2008
Honda,honda,Japanese,BUT,button,Jenson Button,British,22,2008-barcelona,Spanish Grand Prix,203.489,kph,66,5,1:22.353,13,66,5952061,3.0,6,6,4,Finished,+53.010,2008
Williams,williams,British,NAK,nakajima,Kazuki Nakajima,Japanese,8,2008-barcelona,Spanish Grand Prix,200.576,kph,48,15,1:23.549,12,66,5957295,2.0,7,7,4,Finished,+58.244,2008
Toyota,toyota,Japanese,TRU,trulli,Jarno Trulli,Italian,11,2008-barcelona,Spanish Grand Prix,202.494,kph,45,10,1:22.758,8,66,5958486,1.0,8,8,4,Finished,+59.435,2008
BMW Sauber,bmw_sauber,German,HEI,heidfeld,Nick Heidfeld,German,3,2008-barcelona,Spanish Grand Prix,203.08,kph,21,7,1:22.519,9,66,5962124,0.0,9,9,4,Finished,+1:03.073,2008
Force India,force_india,Indian,FIS,fisichella,Giancarlo Fisichella,Italian,21,2008-barcelona,Spanish Grand Prix,200.841,kph,40,14,1:23.439,19,65,,0.0,10,10,4,+1 Lap,,2008
Toyota,toyota,Japanese,GLO,glock,Timo Glock,German,12,2008-barcelona,Spanish Grand Prix,201.886,kph,57,12,1:23.007,14,65,,0.0,11,11,4,+1 Lap,,2008
Red Bull,red_bull,Austrian,COU,coulthard,David Coulthard,British,9,2008-barcelona,Spanish Grand Prix,202.288,kph,57,11,1:22.842,17,65,,0.0,12,12,4,+1 Lap,,2008
Super Aguri,super_aguri,Japanese,SAT,sato,Takuma Sato,Japanese,18,2008-barcelona,Spanish Grand Prix,198.045,kph,34,17,1:24.617,22,65,,0.0,13,13,4,+1 Lap,,2008
Williams,williams,British,ROS,rosberg,Nico Rosberg,German,6,2008-barcelona,Spanish Grand Prix,201.13,kph,20,13,1:23.319,15,41,,0.0,14,R,4,Engine,,2008
Renault,renault,French,ALO,alonso,Fernando Alonso,Spanish,14,2008-barcelona,Spanish Grand Prix,202.677,kph,15,9,1:22.683,2,34,,0.0,15,R,4,Engine,,2008
Honda,honda,Japanese,BAR,barrichello,Rubens Barrichello,Brazilian,17,2008-barcelona,Spanish Grand Prix,199.837,kph,21,16,1:23.858,11,34,,0.0,16,R,4,Collision,,2008
McLaren,mclaren,British,KOV,kovalainen,Heikki Kovalainen,Finnish,23,2008-barcelona,Spanish Grand Prix,203.243,kph,19,6,1:22.453,6,21,,0.0,17,R,4,Accident,,2008
Super Aguri,super_aguri,Japanese,DAV,davidson,Anthony Davidson,British,19,2008-barcelona,Spanish Grand Prix,192.922,kph,6,20,1:26.864,21,8,,0.0,18,R,4,Radiator,,2008
Toro Rosso,toro_rosso,Italian,BOU,bourdais,Sébastien Bourdais,French,14,2008-barcelona,Spanish Grand Prix,194.862,kph,6,19,1:25.999,16,7,,0.0,19,R,4,Collision,,2008
Renault,renault,French,PIQ,piquet_jr,Nelson Piquet Jr.,Brazilian,6,2008-barcelona,Spanish Grand Prix,196.128,kph,6,18,1:25.444,10,6,,0.0,20,R,4,Collision,,2008
Force India,force_india,Indian,SUT,sutil,Adrian Sutil,German,99,2008-barcelona,Spanish Grand Prix,,,,,,20,0,,0.0,21,R,4,Collision,,2008
Toro Rosso,toro_rosso,Italian,VET,vettel,Sebastian Vettel,German,5,2008-barcelona,Spanish Grand Prix,,,,,,18,0,,0.0,22,R,4,Collision,,2008
Ferrari,ferrari,Italian,MAS,massa,Felipe Massa,Brazilian,19,2008-istanbul,Turkish Grand Prix,221.734,kph,16,3,1:26.666,1,58,5209451,10.0,1,1,5,Finished,1:26:49.451,2008
McLaren,mclaren,British,HAM,hamilton,Lewis Hamilton,British,44,2008-istanbul,Turkish Grand Prix,222.085,kph,31,2,1:26.529,3,58,5213230,8.0,2,2,5,Finished,+3.779,2008
Ferrari,ferrari,Italian,RAI,raikkonen,Kimi Räikkönen,Finnish,7,2008-istanbul,Turkish Grand Prix,222.144,kph,20,1,1:26.506,4,58,5213722,6.0,3,3,5,Finished,+4.271,2008
BMW Sauber,bmw_sauber,German,KUB,kubica,Robert Kubica,Polish,88,2008-istanbul,Turkish Grand Prix,221.442,kph,17,4,1:26.780,5,58,5231396,5.0,4,4,5,Finished,+21.945,2008
BMW Sauber,bmw_sauber,German,HEI,heidfeld,Nick Heidfeld,German,3,2008-istanbul,Turkish Grand Prix,220.328,kph,20,5,1:27.219,9,58,5248192,4.0,5,5,5,Finished,+38.741,2008
Renault,renault,French,ALO,alonso,Fernando Alonso,Spanish,14,2008-istanbul,Turkish Grand Prix,220.174,kph,57,6,1:27.280,7,58,5263175,3.0,6,6,5,Finished,+53.724,2008
Red Bull,red_bull,Austrian,WEB,webber,Mark Webber,Australian,10,2008-istanbul,Turkish Grand Prix,219.294,kph,14,7,1:27.630,6,58,5273680,2.0,7,7,5,Finished,+1:04.229,2008
Williams,williams,British,ROS,rosberg,Nico Rosberg,German,6,2008-istanbul,Turkish Grand Prix,218.882,kph,55,9,1:27.795,11,58,5280857,1.0,8,8,5,Finished,+1:11.406,2008
Red Bull,red_bull,Austrian,COU,coulthard,David Coulthard,British,9,2008-istanbul,Turkish Grand Prix,218.457,kph,41,12,1:27.966,10,58,5284721,0.0,9,9,5,Finished,+1:15.270,2008
Toyota,toyota,Japanese,TRU,trulli,Jarno Trulli,Italian,11,2008-istanbul,Turkish Grand Prix,218.556,kph,52,11,1:27.926,8,58,5285795,0.0,10,10,5,Finished,+1:16.344,2008
Honda,honda,Japanese,BUT,button,Jenson Button,British,22,2008-istanbul,Turkish Grand Prix,218.377,kph,57,13,1:27.998,13,57,,0.0,11,11,5,+1 Lap,,2008
McLaren,mclaren,British,KOV,kovalainen,Heikki Kovalainen,Finnish,23,2008-istanbul,Turkish Grand Prix,219.269,kph,55,8,1:27.640,2,57,,0.0,12,12,5,+1 Lap,,2008
Toyota,toyota,Japanese,GLO,glock,Timo Glock,German,12,2008-istanbul,Turkish Grand Prix,217.623,kph,28,16,1:28.303,15,57,,0.0,13,13,5,+1 Lap,,2008
Honda,honda,Japanese,BAR,barrichello,Rubens Barrichello,Brazilian,17,2008-istanbul,Turkish Grand Prix,218.33,kph,56,14,1:28.017,12,57,,0.0,14,14,5,+1 Lap,,2008
Renault,renault,French,PIQ,piquet_jr,Nelson Piquet Jr.,Brazilian,6,2008-istanbul,Turkish Grand Prix,218.703,kph,40,10,1:27.867,17,57,,0.0,15,15,5,+1 Lap,,2008
Force India,force_india,Indian,SUT,sutil,Adrian Sutil,German,99,2008-istanbul,Turkish Grand Prix,216.454,kph,35,18,1:28.780,19,57,,0.0,16,16,5,+1 Lap,,2008
Toro Rosso,toro_rosso,Italian,VET,vettel,Sebastian Vettel,German,5,2008-istanbul,Turkish Grand Prix,217.926,kph,38,15,1:28.180,14,57,,0.0,17,17,5,+1 Lap,,2008
Toro Rosso,toro_rosso,Italian,BOU,bourdais,Sébastien Bourdais,French,14,2008-istanbul,Turkish Grand Prix,216.539,kph,19,17,1:28.745,18,24,,0.0,18,R,5,Suspension,,2008
Williams,williams,British,NAK,nakajima,Kazuki Nakajima,Japanese,8,2008-istanbul,Turkish Grand Prix,,,,,,16,1,,0.0,19,R,5,Collision,,2008
Force India,force_india,Indian,FIS,fisichella,Giancarlo Fisichella,Italian,21,2008-istanbul,Turkish Grand Prix,,,,,,20,0,,0.0,20,R,5,Collision,,2008
McLaren,mclaren,British,HAM,hamilton,Lewis Hamilton,British,44,2008-monte-carlo,Monaco Grand Prix,153.152,kph,71,6,1:18.510,3,76,7242742,10.0,1,1,6,Finished,2:00:42.742,2008
BMW Sauber,bmw_sauber,German,KUB,kubica,Robert Kubica,Polish,88,2008-monte-carlo,Monaco Grand Prix,154.286,kph,75,5,1:17.933,5,76,7245806,8.0,2,2,6,Finished,+3.064,2008
Ferrari,ferrari,Italian,MAS,massa,Felipe Massa,Brazilian,19,2008-monte-carlo,Monaco Grand Prix,154.379,kph,76,4,1:17.886,1,76,7247553,6.0,3,3,6,Finished,+4.811,2008
Red Bull,red_bull,Austrian,WEB,webber,Mark Webber,Australian,10,2008-monte-carlo,Monaco Grand Prix,152.133,kph,74,8,1:19.036,9,76,7262037,5.0,4,4,6,Finished,+19.295,2008
Toro Rosso,toro_rosso,Italian,VET,vettel,Sebastian Vettel,German,5,2008-monte-carlo,Monaco Grand Prix,152.614,kph,74,7,1:18.787,19,76,7267399,4.0,5,5,6,Finished,+24.657,2008
Honda,honda,Japanese,BAR,barrichello,Rubens Barrichello,Brazilian,17,2008-monte-carlo,Monaco Grand Prix,151.104,kph,75,9,1:19.574,14,76,7271150,3.0,6,6,6,Finished,+28.408,2008
Williams,williams,British,NAK,nakajima,Kazuki Nakajima,Japanese,8,2008-monte-carlo,Monaco Grand Prix,150.469,kph,75,13,1:19.910,13,76,7272922,2.0,7,7,6,Finished,+30.180,2008
McLaren,mclaren,British,KOV,kovalainen,Heikki Kovalainen,Finnish,23,2008-monte-carlo,Monaco Grand Prix,155.586,kph,74,2,1:17.282,4,76,7275933,1.0,8,8,6,Finished,+33.191,2008
Ferrari,ferrari,Italian,RAI,raikkonen,Kimi Räikkönen,Finnish,7,2008-monte-carlo,Monaco Grand Prix,156.789,kph,74,1,1:16.689,2,76,7276534,0.0,9,9,6,Finished,+33.792,2008
Renault,renault,French,ALO,alonso,Fernando Alonso,Spanish,14,2008-monte-carlo,Monaco Grand Prix,154.413,kph,73,3,1:17.869,7,75,,0.0,10,10,6,+1 Lap,,2008
Honda,honda,Japanese,BUT,button,Jenson Button,British,22,2008-monte-carlo,Monaco Grand Prix,151.089,kph,74,10,1:19.582,11,75,,0.0,11,11,6,+1 Lap,,2008
Toyota,toyota,Japanese,GLO,glock,Timo Glock,German,12,2008-monte-carlo,Monaco Grand Prix,151.021,kph,75,11,1:19.618,10,75,,0.0,12,12,6,+1 Lap,,2008
Toyota,toyota,Japanese,TRU,trulli,Jarno Trulli,Italian,11,2008-monte-carlo,Monaco Grand Prix,150.62,kph,75,12,1:19.830,8,75,,0.0,13,13,6,+1 Lap,,2008
BMW Sauber,bmw_sauber,German,HEI,heidfeld,Nick Heidfeld,German,3,2008-monte-carlo,Monaco Grand Prix,149.829,kph,72,14,1:20.251,12,72,,0.0,14,14,6,+4 Laps,,2008
Force India,force_india,Indian,SUT,sutil,Adrian Sutil,German,99,2008-monte-carlo,Monaco Grand Prix,146.564,kph,60,16,1:22.039,18,67,,0.0,15,R,6,Collision,,2008
Williams,williams,British,ROS,rosberg,Nico Rosberg,German,6,2008-monte-carlo,Monaco Grand Prix,147.951,kph,58,15,1:21.270,6,59,,0.0,16,R,6,Accident,,2008
Renault,renault,French,PIQ,piquet_jr,Nelson Piquet Jr.,Brazilian,6,2008-monte-carlo,Monaco Grand Prix,131.86,kph,40,17,1:31.187,17,47,,0.0,17,R,6,Accident,,2008
Force India,force_india,Indian,FIS,fisichella,Giancarlo Fisichella,Italian,21,2008-monte-carlo,Monaco Grand Prix,129.5,kph,33,18,1:32.849,20,36,,0.0,18,R,6,Gearbox,,2008
Red Bull,red_bull,Austrian,COU,coulthard,David Coulthard,British,9,2008-monte-carlo,Monaco Grand Prix,117.753,kph,7,20,1:42.112,15,7,,0.0,19,R,6,Accident,,2008
Toro Rosso,toro_rosso,Italian,BOU,bourdais,Sébastien Bourdais,French,14,2008-monte-carlo,Monaco Grand Prix,118.872,kph,7,19,1:41.150,16,7,,0.0,20,R,6,Collision,,2008
BMW Sauber,bmw_sauber,German,KUB,kubica,Robert Kubica,Polish,88,2008-montreal,Canadian Grand Prix,202.473,kph,47,4,1:17.539,2,70,5784227,10.0,1,1,7,Finished,1:36:24.227,2008
BMW Sauber,bmw_sauber,German,HEI,heidfeld,Nick Heidfeld,German,3,2008-montreal,Canadian Grand Prix,202.758,kph,25,2,1:17.430,8,70,5800722,8.0,2,2,7,Finished,+16.495,2008
Red Bull,red_bull,Austrian,COU,coulthard,David Coulthard,British,9,2008-montreal,Canadian Grand Prix,201.057,kph,36,7,1:18.085,13,70,5807579,6.0,3,3,7,Finished,+23.352,2008
Toyota,toyota,Japanese,GLO,glock,Timo Glock,German,12,2008-montreal,Canadian Grand Prix,198.51,kph,31,17,1:19.087,11,70,5826854,5.0,4,4,7,Finished,+42.627,2008
Ferrari,ferrari,Italian,MAS,massa,Felipe Massa,Brazilian,19,2008-montreal,Canadian Grand Prix,201.261,kph,11,6,1:18.006,6,70,5828161,4.0,5,5,7,Finished,+43.934,2008
Toyota,toyota,Japanese,TRU,trulli,Jarno Trulli,Italian,11,2008-montreal,Canadian Grand Prix,199.056,kph,38,15,1:18.870,14,70,5832002,3.0,6,6,7,Finished,+47.775,2008
Honda,honda,Japanese,BAR,barrichello,Rubens Barrichello,Brazilian,17,2008-montreal,Canadian Grand Prix,200.503,kph,35,10,1:18.301,9,70,5837824,2.0,7,7,7,Finished,+53.597,2008
Toro Rosso,toro_rosso,Italian,VET,vettel,Sebastian Vettel,German,5,2008-montreal,Canadian Grand Prix,199.913,kph,33,12,1:18.532,19,70,5838347,1.0,8,8,7,Finished,+54.120,2008
