circuit_id,circuit_name,circuit_url,country,date,event_id,event_name,event_slug,latitude,locality,longitude,round,season,time,url,year
albert_park,Albert Park Grand Prix Circuit,https://en.wikipedia.org/wiki/Albert_Park_Circuit,Australia,2008-03-16,2008-melbourne,Australian Grand Prix,melbourne,-37.8497,Melbourne,144.968,1,2008,04:30:00Z,https://en.wikipedia.org/wiki/2008_Australian_Grand_Prix,2008
sepang,Sepang International Circuit,https://en.wikipedia.org/wiki/Sepang_International_Circuit,Malaysia,2008-03-23,2008-kuala-lumpur,Malaysian Grand Prix,kuala-lumpur,2.76083,Kuala Lumpur,101.738,2,2008,07:00:00Z,https://en.wikipedia.org/wiki/2008_Malaysian_Grand_Prix,2008
bahrain,Bahrain International Circuit,https://en.wikipedia.org/wiki/Bahrain_International_Circuit,Bahrain,2008-04-06,2008-sakhir,Bahrain Grand Prix,sakhir,26.0325,Sakhir,50.5106,3,2008,11:30:00Z,https://en.wikipedia.org/wiki/2008_Bahrain_Grand_Prix,2008
catalunya,Circuit de Barcelona-Catalunya,https://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya,Spain,2008-04-27,2008-barcelona,Spanish Grand Prix,barcelona,41.57,Barcelona,2.26111,4,2008,12:00:00Z,https://en.wikipedia.org/wiki/2008_Spanish_Grand_Prix,2008
istanbul,Istanbul Park,https://en.wikipedia.org/wiki/Istanbul_Park,Turkey,2008-05-11,2008-istanbul,Turkish Grand Prix,istanbul,40.9517,Istanbul,29.405,5,2008,12:00:00Z,https://en.wikipedia.org/wiki/2008_Turkish_Grand_Prix,2008
monaco,Circuit de Monaco,https://en.wikipedia.org/wiki/Circuit_de_Monaco,Monaco,2008-05-25,2008-monte-carlo,Monaco Grand Prix,monte-carlo,43.7347,Monte Carlo,7.42056,6,2008,12:00:00Z,https://en.wikipedia.org/wiki/2008_Monaco_Grand_Prix,2008
villeneuve,Circuit Gilles Villeneuve,https://en.wikipedia.org/wiki/Circuit_Gilles_Villeneuve,Canada,2008-06-08,2008-montreal,Canadian Grand Prix,montreal,45.5,Montreal,-73.5228,7,2008,17:00:00Z,https://en.wikipedia.org/wiki/2008_Canadian_Grand_Prix,2008
magny_cours,Circuit de Nevers Magny-Cours,https://en.wikipedia.org/wiki/Circuit_de_Nevers_Magny-Cours,France,2008-06-22,2008-magny-cours,French Grand Prix,magny-cours,46.8642,Magny Cours,3.16361,8,2008,12:00:00Z,https://en.wikipedia.org/wiki/2008_French_Grand_Prix,2008
silverstone,Silverstone Circuit,https://en.wikipedia.org/wiki/Silverstone_Circuit,UK,2008-07-06,2008-silverstone,British Grand Prix,silverstone,52.0786,Silverstone,-1.01694,9,2008,12:00:00Z,https://en.wikipedia.org/wiki/2008_British_Grand_Prix,2008
hockenheimring,Hockenheimring,https://en.wikipedia.org/wiki/Hockenheimring,Germany,2008-07-20,2008-hockenheim,German Grand Prix,hockenheim,49.3278,Hockenheim,8.56583,10,2008,12:00:00Z,https://en.wikipedia.org/wiki/2008_German_Grand_Prix,2008
hungaroring,Hungaroring,https://en.wikipedia.org/wiki/Hungaroring,Hungary,2008-08-03,2008-budapest,Hungarian Grand Prix,budapest,47.5789,Budapest,19.2486,11,2008,12:00:00Z,https://en.wikipedia.org/wiki/2008_Hungarian_Grand_Prix,2008
valencia,Valencia Street Circuit,https://en.wikipedia.org/wiki/Valencia_Street_Circuit,Spain,2008-08-24,2008-valencia,European Grand Prix,valencia,39.4589,Valencia,-0.331667,12,2008,12:00:00Z,https://en.wikipedia.org/wiki/2008_European_Grand_Prix,2008
spa,Circuit de Spa-Francorchamps,https://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,Belgium,2008-09-07,2008-spa,Belgian Grand Prix,spa,50.4372,Spa,5.97139,13,2008,12:00:00Z,https://en.wikipedia.org/wiki/2008_Belgian_Grand_Prix,2008
monza,Autodromo Nazionale di Monza,https://en.wikipedia.org/wiki/Monza_Circuit,Italy,2008-09-14,2008-monza,Italian Grand Prix,monza,45.6156,Monza,9.28111,14,2008,12:00:00Z,https://en.wikipedia.org/wiki/2008_Italian_Grand_Prix,2008
marina_bay,Marina Bay Street Circuit,https://en.wikipedia.org/wiki/Marina_Bay_Street_Circuit,Singapore,2008-09-28,2008-marina-bay,Singapore Grand Prix,marina-bay,1.2914,Marina Bay,103.864,15,2008,12:00:00Z,https://en.wikipedia.org/wiki/2008_Singapore_Grand_Prix,2008
fuji,Fuji Speedway,https://en.wikipedia.org/wiki/Fuji_Speedway,Japan,2008-10-12,2008-oyama,Japanese Grand Prix,oyama,35.3717,Oyama,138.927,16,2008,04:30:00Z,https://en.wikipedia.org/wiki/2008_Japanese_Grand_Prix,2008
shanghai,Shanghai International Circuit,https://en.wikipedia.org/wiki/Shanghai_International_Circuit,China,2008-10-19,2008-shanghai,Chinese Grand Prix,shanghai,31.3389,Shanghai,121.22,17,2008,07:00:00Z,https://en.wikipedia.org/wiki/2008_Chinese_Grand_Prix,2008
interlagos,Autódromo José Carlos Pace,https://en.wikipedia.org/wiki/Interlagos_Circuit,Brazil,2008-11-02,2008-s-o-paulo,Brazilian Grand Prix,s-o-paulo,-23.7036,São Paulo,-46.6997,18,2008,17:00:00Z,https://en.wikipedia.org/wiki/2008_Brazilian_Grand_Prix,2008
