circuit_id,circuit_name,circuit_url,country,date,event_id,event_name,event_slug,latitude,locality,longitude,round,season,time,url,year
albert_park,Albert Park Grand Prix Circuit,https://en.wikipedia.org/wiki/Albert_Park_Circuit,Australia,2025-03-16,2025-melbourne,Australian Grand Prix,melbourne,-37.8497,Melbourne,144.968,1,2025,04:00:00Z,https://en.wikipedia.org/wiki/2025_Australian_Grand_Prix,2025
shanghai,Shanghai International Circuit,https://en.wikipedia.org/wiki/Shanghai_International_Circuit,China,2025-03-23,2025-shanghai,Chinese Grand Prix,shanghai,31.3389,Shanghai,121.22,2,2025,07:00:00Z,https://en.wikipedia.org/wiki/2025_Chinese_Grand_Prix,2025
suzuka,Suzuka Circuit,https://en.wikipedia.org/wiki/Suzuka_International_Racing_Course,Japan,2025-04-06,2025-suzuka,Japanese Grand Prix,suzuka,34.8431,Suzuka,136.541,3,2025,05:00:00Z,https://en.wikipedia.org/wiki/2025_Japanese_Grand_Prix,2025
bahrain,Bahrain International Circuit,https://en.wikipedia.org/wiki/Bahrain_International_Circuit,Bahrain,2025-04-13,2025-sakhir,Bahrain Grand Prix,sakhir,26.0325,Sakhir,50.5106,4,2025,15:00:00Z,https://en.wikipedia.org/wiki/2025_Bahrain_Grand_Prix,2025
jeddah,Jeddah Corniche Circuit,https://en.wikipedia.org/wiki/Jeddah_Corniche_Circuit,Saudi Arabia,2025-04-20,2025-jeddah,Saudi Arabian Grand Prix,jeddah,21.6319,Jeddah,39.1044,5,2025,17:00:00Z,https://en.wikipedia.org/wiki/2025_Saudi_Arabian_Grand_Prix,2025
miami,Miami International Autodrome,https://en.wikipedia.org/wiki/Miami_International_Autodrome,USA,2025-05-04,2025-miami,Miami Grand Prix,miami,25.9581,Miami,-80.2389,6,2025,20:00:00Z,https://en.wikipedia.org/wiki/2025_Miami_Grand_Prix,2025
imola,Autodromo Enzo e Dino Ferrari,https://en.wikipedia.org/wiki/Imola_Circuit,Italy,2025-05-18,2025-imola,Emilia Romagna Grand Prix,imola,44.3439,Imola,11.7167,7,2025,13:00:00Z,https://en.wikipedia.org/wiki/2025_Emilia_Romagna_Grand_Prix,2025
monaco,Circuit de Monaco,https://en.wikipedia.org/wiki/Circuit_de_Monaco,Monaco,2025-05-25,2025-monte-carlo,Monaco Grand Prix,monte-carlo,43.7347,Monte Carlo,7.42056,8,2025,13:00:00Z,https://en.wikipedia.org/wiki/2025_Monaco_Grand_Prix,2025
catalunya,Circuit de Barcelona-Catalunya,https://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya,Spain,2025-06-01,2025-barcelona,Spanish Grand Prix,barcelona,41.57,Barcelona,2.26111,9,2025,13:00:00Z,https://en.wikipedia.org/wiki/2025_Spanish_Grand_Prix,2025
villeneuve,Circuit Gilles Villeneuve,https://en.wikipedia.org/wiki/Circuit_Gilles_Villeneuve,Canada,2025-06-15,2025-montreal,Canadian Grand Prix,montreal,45.5,Montreal,-73.5228,10,2025,18:00:00Z,https://en.wikipedia.org/wiki/2025_Canadian_Grand_Prix,2025
red_bull_ring,Red Bull Ring,https://en.wikipedia.org/wiki/Red_Bull_Ring,Austria,2025-06-29,2025-spielberg,Austrian Grand Prix,spielberg,47.2197,Spielberg,14.7647,11,2025,13:00:00Z,https://en.wikipedia.org/wiki/2025_Austrian_Grand_Prix,2025
silverstone,Silverstone Circuit,https://en.wikipedia.org/wiki/Silverstone_Circuit,UK,2025-07-06,2025-silverstone,British Grand Prix,silverstone,52.0786,Silverstone,-1.01694,12,2025,14:00:00Z,https://en.wikipedia.org/wiki/2025_British_Grand_Prix,2025
spa,Circuit de Spa-Francorchamps,https://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,Belgium,2025-07-27,2025-spa,Belgian Grand Prix,spa,50.4372,Spa,5.97139,13,2025,13:00:00Z,https://en.wikipedia.org/wiki/2025_Belgian_Grand_Prix,2025
hungaroring,Hungaroring,https://en.wikipedia.org/wiki/Hungaroring,Hungary,2025-08-03,2025-budapest,Hungarian Grand Prix,budapest,47.5789,Budapest,19.2486,14,2025,13:00:00Z,https://en.wikipedia.org/wiki/2025_Hungarian_Grand_Prix,2025
zandvoort,Circuit Park Zandvoort,https://en.wikipedia.org/wiki/Circuit_Zandvoort,Netherlands,2025-08-31,2025-zandvoort,Dutch Grand Prix,zandvoort,52.3888,Zandvoort,4.54092,15,2025,13:00:00Z,https://en.wikipedia.org/wiki/2025_Dutch_Grand_Prix,2025
monza,Autodromo Nazionale di Monza,https://en.wikipedia.org/wiki/Monza_Circuit,Italy,2025-09-07,2025-monza,Italian Grand Prix,monza,45.6156,Monza,9.28111,16,2025,13:00:00Z,https://en.wikipedia.org/wiki/2025_Italian_Grand_Prix,2025
baku,Baku City Circuit,https://en.wikipedia.org/wiki/Baku_City_Circuit,Azerbaijan,2025-09-21,2025-baku,Azerbaijan Grand Prix,baku,40.3725,Baku,49.8533,17,2025,11:00:00Z,https://en.wikipedia.org/wiki/2025_Azerbaijan_Grand_Prix,2025
marina_bay,Marina Bay Street Circuit,https://en.wikipedia.org/wiki/Marina_Bay_Street_Circuit,Singapore,2025-10-05,2025-marina-bay,Singapore Grand Prix,marina-bay,1.2914,Marina Bay,103.864,18,2025,12:00:00Z,https://en.wikipedia.org/wiki/2025_Singapore_Grand_Prix,2025
americas,Circuit of the Americas,https://en.wikipedia.org/wiki/Circuit_of_the_Americas,USA,2025-10-19,2025-austin,United States Grand Prix,austin,30.1328,Austin,-97.6411,19,2025,19:00:00Z,https://en.wikipedia.org/wiki/2025_United_States_Grand_Prix,2025
rodriguez,Autódromo Hermanos Rodríguez,https://en.wikipedia.org/wiki/Aut%C3%B3dromo_Hermanos_Rodr%C3%ADguez,Mexico,2025-10-26,2025-mexico-city,Mexico City Grand Prix,mexico-city,19.4042,Mexico City,-99.0907,20,2025,20:00:00Z,https://en.wikipedia.org/wiki/2025_Mexico_City_Grand_Prix,2025
interlagos,Autódromo José Carlos Pace,https://en.wikipedia.org/wiki/Interlagos_Circuit,Brazil,2025-11-09,2025-s-o-paulo,São Paulo Grand Prix,s-o-paulo,-23.7036,São Paulo,-46.6997,21,2025,17:00:00Z,https://en.wikipedia.org/wiki/2025_S%C3%A3o_Paulo_Grand_Prix,2025
vegas,Las Vegas Strip Street Circuit,https://en.wikipedia.org/wiki/Las_Vegas_Grand_Prix#Circuit,USA,2025-11-23,2025-las-vegas,Las Vegas Grand Prix,las-vegas,36.1147,Las Vegas,-115.173,22,2025,04:00:00Z,https://en.wikipedia.org/wiki/2025_Las_Vegas_Grand_Prix,2025
