circuit_id,circuit_name,circuit_url,country,date,event_id,event_name,event_slug,latitude,locality,longitude,round,season,time,url,year
interlagos,Autódromo José Carlos Pace,https://en.wikipedia.org/wiki/Interlagos_Circuit,Brazil,1995-03-26,1995-s-o-paulo,Brazilian Grand Prix,s-o-paulo,-23.7036,São Paulo,-46.6997,1,1995,,https://en.wikipedia.org/wiki/1995_Brazilian_Grand_Prix,1995
galvez,Autódromo Juan y Oscar Gálvez,https://en.wikipedia.org/wiki/Autódromo_Oscar_y_Juan_Gálvez,Argentina,1995-04-09,1995-buenos-aires,Argentine Grand Prix,buenos-aires,-34.6943,Buenos Aires,-58.4593,2,1995,,https://en.wikipedia.org/wiki/1995_Argentine_Grand_Prix,1995
imola,Autodromo Enzo e Dino Ferrari,https://en.wikipedia.org/wiki/Imola_Circuit,Italy,1995-04-30,1995-imola,San Marino Grand Prix,imola,44.3439,Imola,11.7167,3,1995,,https://en.wikipedia.org/wiki/1995_San_Marino_Grand_Prix,1995
catalunya,Circuit de Barcelona-Catalunya,https://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya,Spain,1995-05-14,1995-barcelona,Spanish Grand Prix,barcelona,41.57,Barcelona,2.26111,4,1995,,https://en.wikipedia.org/wiki/1995_Spanish_Grand_Prix,1995
monaco,Circuit de Monaco,https://en.wikipedia.org/wiki/Circuit_de_Monaco,Monaco,1995-05-28,1995-monte-carlo,Monaco Grand Prix,monte-carlo,43.7347,Monte Carlo,7.42056,5,1995,,https://en.wikipedia.org/wiki/1995_Monaco_Grand_Prix,1995
villeneuve,Circuit Gilles Villeneuve,https://en.wikipedia.org/wiki/Circuit_Gilles_Villeneuve,Canada,1995-06-11,1995-montreal,Canadian Grand Prix,montreal,45.5,Montreal,-73.5228,6,1995,,https://en.wikipedia.org/wiki/1995_Canadian_Grand_Prix,1995
magny_cours,Circuit de Nevers Magny-Cours,https://en.wikipedia.org/wiki/Circuit_de_Nevers_Magny-Cours,France,1995-07-02,1995-magny-cours,French Grand Prix,magny-cours,46.8642,Magny Cours,3.16361,7,1995,,https://en.wikipedia.org/wiki/1995_French_Grand_Prix,1995
silverstone,Silverstone Circuit,https://en.wikipedia.org/wiki/Silverstone_Circuit,UK,1995-07-16,1995-silverstone,British Grand Prix,silverstone,52.0786,Silverstone,-1.01694,8,1995,,https://en.wikipedia.org/wiki/1995_British_Grand_Prix,1995
hockenheimring,Hockenheimring,https://en.wikipedia.org/wiki/Hockenheimring,Germany,1995-07-30,1995-hockenheim,German Grand Prix,hockenheim,49.3278,Hockenheim,8.56583,9,1995,,https://en.wikipedia.org/wiki/1995_German_Grand_Prix,1995
hungaroring,Hungaroring,https://en.wikipedia.org/wiki/Hungaroring,Hungary,1995-08-13,1995-budapest,Hungarian Grand Prix,budapest,47.5789,Budapest,19.2486,10,1995,,https://en.wikipedia.org/wiki/1995_Hungarian_Grand_Prix,1995
spa,Circuit de Spa-Francorchamps,https://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,Belgium,1995-08-27,1995-spa,Belgian Grand Prix,spa,50.4372,Spa,5.97139,11,1995,,https://en.wikipedia.org/wiki/1995_Belgian_Grand_Prix,1995
monza,Autodromo Nazionale di Monza,https://en.wikipedia.org/wiki/Monza_Circuit,Italy,1995-09-10,1995-monza,Italian Grand Prix,monza,45.6156,Monza,9.28111,12,1995,,https://en.wikipedia.org/wiki/1995_Italian_Grand_Prix,1995
estoril,Autódromo do Estoril,https://en.wikipedia.org/wiki/Circuito_do_Estoril,Portugal,1995-09-24,1995-estoril,Portuguese Grand Prix,estoril,38.7506,Estoril,-9.39417,13,1995,,https://en.wikipedia.org/wiki/1995_Portuguese_Grand_Prix,1995
nurburgring,Nürburgring,https://en.wikipedia.org/wiki/N%C3%BCrburgring,Germany,1995-10-01,1995-n-rburg,European Grand Prix,n-rburg,50.3356,Nürburg,6.9475,14,1995,,https://en.wikipedia.org/wiki/1995_European_Grand_Prix,1995
okayama,Okayama International Circuit,https://en.wikipedia.org/wiki/Okayama_International_Circuit,Japan,1995-10-22,1995-okayama,Pacific Grand Prix,okayama,34.915,Okayama,134.221,15,1995,,https://en.wikipedia.org/wiki/1995_Pacific_Grand_Prix,1995
suzuka,Suzuka Circuit,https://en.wikipedia.org/wiki/Suzuka_International_Racing_Course,Japan,1995-10-29,1995-suzuka,Japanese Grand Prix,suzuka,34.8431,Suzuka,136.541,16,1995,,https://en.wikipedia.org/wiki/1995_Japanese_Grand_Prix,1995
adelaide,Adelaide Street Circuit,https://en.wikipedia.org/wiki/Adelaide_Street_Circuit,Australia,1995-11-12,1995-adelaide,Australian Grand Prix,adelaide,-34.9272,Adelaide,138.617,17,1995,,https://en.wikipedia.org/wiki/1995_Australian_Grand_Prix,1995
