constructor,constructor_id,constructor_nationality,driver_code,driver_id,driver_name,driver_nationality,driver_number,event_id,event_name,position,q1,q2,q3,round,year
Footwork,footwork,British,,morbidelli,Gianni Morbidelli,Italian,9,1995-imola,San Marino Grand Prix,11,1:29.582,,,3,1995
Ligier,ligier,French,,panis,Olivier Panis,French,26,1995-imola,San Marino Grand Prix,12,1:30.760,,,3,1995
Tyrrell,tyrrell,British,,salo,Mika Salo,Finnish,4,1995-imola,San Marino Grand Prix,13,1:31.035,,,3,1995
Sauber,sauber,Swiss,,frentzen,Heinz-Harald Frentzen,German,30,1995-imola,San Marino Grand Prix,14,1:31.358,,,3,1995
Tyrrell,tyrrell,British,,katayama,Ukyo Katayama,Japanese,3,1995-imola,San Marino Grand Prix,15,1:31.630,,,3,1995
Ligier,ligier,French,,suzuki,Aguri Suzuki,Japanese,25,1995-imola,San Marino Grand Prix,16,1:31.913,,,3,1995
Simtek,simtek,British,,verstappen,Jos Verstappen,Dutch,12,1995-imola,San Marino Grand Prix,17,1:32.156,,,3,1995
Minardi,minardi,Italian,,martini,Pierluigi Martini,Italian,23,1995-imola,San Marino Grand Prix,18,1:32.445,,,3,1995
Footwork,footwork,British,,inoue,Taki Inoue,Japanese,10,1995-imola,San Marino Grand Prix,19,1:32.710,,,3,1995
Minardi,minardi,Italian,BAD,badoer,Luca Badoer,Italian,24,1995-imola,San Marino Grand Prix,20,1:33.071,,,3,1995
Sauber,sauber,Swiss,,wendlinger,Karl Wendlinger,Austrian,29,1995-imola,San Marino Grand Prix,21,1:33.494,,,3,1995
Pacific,pacific,British,,gachot,Bertrand Gachot,Belgian,16,1995-imola,San Marino Grand Prix,22,1:33.892,,,3,1995
Simtek,simtek,British,,schiattarella,Domenico Schiattarella,Italian,11,1995-imola,San Marino Grand Prix,23,1:33.965,,,3,1995
Pacific,pacific,British,,montermini,Andrea Montermini,Italian,17,1995-imola,San Marino Grand Prix,24,1:35.169,,,3,1995
Forti,forti,Italian,,moreno,Roberto Moreno,Brazilian,22,1995-imola,San Marino Grand Prix,25,1:36.065,,,3,1995
Forti,forti,Italian,,diniz,Pedro Diniz,Brazilian,21,1995-imola,San Marino Grand Prix,26,1:36.624,,,3,1995
Benetton,benetton,Italian,MSC,michael_schumacher,Michael Schumacher,German,1,1995-barcelona,Spanish Grand Prix,1,1:21.452,,,4,1995
Ferrari,ferrari,Italian,,alesi,Jean Alesi,French,27,1995-barcelona,Spanish Grand Prix,2,1:22.052,,,4,1995
Ferrari,ferrari,Italian,,berger,Gerhard Berger,Austrian,28,1995-barcelona,Spanish Grand Prix,3,1:22.071,,,4,1995
Williams,williams,British,COU,coulthard,David Coulthard,British,6,1995-barcelona,Spanish Grand Prix,4,1:22.332,,,4,1995
Williams,williams,British,,damon_hill,Damon Hill,British,5,1995-barcelona,Spanish Grand Prix,5,1:22.349,,,4,1995
Jordan,jordan,Irish,,irvine,Eddie Irvine,British,15,1995-barcelona,Spanish Grand Prix,6,1:23.352,,,4,1995
Benetton,benetton,Italian,,herbert,Johnny Herbert,British,2,1995-barcelona,Spanish Grand Prix,7,1:23.536,,,4,1995
Jordan,jordan,Irish,BAR,barrichello,Rubens Barrichello,Brazilian,14,1995-barcelona,Spanish Grand Prix,8,1:23.705,,,4,1995
McLaren,mclaren,British,,hakkinen,Mika Häkkinen,Finnish,8,1995-barcelona,Spanish Grand Prix,9,1:23.833,,,4,1995
McLaren,mclaren,British,,mansell,Nigel Mansell,British,7,1995-barcelona,Spanish Grand Prix,10,1:23.927,,,4,1995
Ligier,ligier,French,,brundle,Martin Brundle,British,25,1995-barcelona,Spanish Grand Prix,11,1:24.727,,,4,1995
Sauber,sauber,Swiss,,frentzen,Heinz-Harald Frentzen,German,30,1995-barcelona,Spanish Grand Prix,12,1:24.802,,,4,1995
Tyrrell,tyrrell,British,,salo,Mika Salo,Finnish,4,1995-barcelona,Spanish Grand Prix,13,1:24.971,,,4,1995
Footwork,footwork,British,,morbidelli,Gianni Morbidelli,Italian,9,1995-barcelona,Spanish Grand Prix,14,1:25.053,,,4,1995
Ligier,ligier,French,,panis,Olivier Panis,French,26,1995-barcelona,Spanish Grand Prix,15,1:25.204,,,4,1995
Simtek,simtek,British,,verstappen,Jos Verstappen,Dutch,12,1995-barcelona,Spanish Grand Prix,16,1:25.827,,,4,1995
Tyrrell,tyrrell,British,,katayama,Ukyo Katayama,Japanese,3,1995-barcelona,Spanish Grand Prix,17,1:25.946,,,4,1995
Footwork,footwork,British,,inoue,Taki Inoue,Japanese,10,1995-barcelona,Spanish Grand Prix,18,1:26.059,,,4,1995
Minardi,minardi,Italian,,martini,Pierluigi Martini,Italian,23,1995-barcelona,Spanish Grand Prix,19,1:26.619,,,4,1995
Sauber,sauber,Swiss,,wendlinger,Karl Wendlinger,Austrian,29,1995-barcelona,Spanish Grand Prix,20,1:27.007,,,4,1995
Minardi,minardi,Italian,BAD,badoer,Luca Badoer,Italian,24,1995-barcelona,Spanish Grand Prix,21,1:27.345,,,4,1995
Simtek,simtek,British,,schiattarella,Domenico Schiattarella,Italian,11,1995-barcelona,Spanish Grand Prix,22,1:27.575,,,4,1995
Pacific,pacific,British,,montermini,Andrea Montermini,Italian,17,1995-barcelona,Spanish Grand Prix,23,1:28.094,,,4,1995
Pacific,pacific,British,,gachot,Bertrand Gachot,Belgian,16,1995-barcelona,Spanish Grand Prix,24,1:28.598,,,4,1995
Forti,forti,Italian,,moreno,Roberto Moreno,Brazilian,22,1995-barcelona,Spanish Grand Prix,25,1:28.963,,,4,1995
Forti,forti,Italian,,diniz,Pedro Diniz,Brazilian,21,1995-barcelona,Spanish Grand Prix,26,1:29.540,,,4,1995
Williams,williams,British,,damon_hill,Damon Hill,British,5,1995-monte-carlo,Monaco Grand Prix,1,1:21.952,,,5,1995
Benetton,benetton,Italian,MSC,michael_schumacher,Michael Schumacher,German,1,1995-monte-carlo,Monaco Grand Prix,2,1:22.742,,,5,1995
Williams,williams,British,COU,coulthard,David Coulthard,British,6,1995-monte-carlo,Monaco Grand Prix,3,1:23.109,,,5,1995
Ferrari,ferrari,Italian,,berger,Gerhard Berger,Austrian,28,1995-monte-carlo,Monaco Grand Prix,4,1:23.220,,,5,1995
Ferrari,ferrari,Italian,,alesi,Jean Alesi,French,27,1995-monte-carlo,Monaco Grand Prix,5,1:23.754,,,5,1995
McLaren,mclaren,British,,hakkinen,Mika Häkkinen,Finnish,8,1995-monte-carlo,Monaco Grand Prix,6,1:23.857,,,5,1995
Benetton,benetton,Italian,,herbert,Johnny Herbert,British,2,1995-monte-carlo,Monaco Grand Prix,7,1:23.885,,,5,1995
Ligier,ligier,French,,brundle,Martin Brundle,British,25,1995-monte-carlo,Monaco Grand Prix,8,1:24.447,,,5,1995
Jordan,jordan,Irish,,irvine,Eddie Irvine,British,15,1995-monte-carlo,Monaco Grand Prix,9,1:24.857,,,5,1995
McLaren,mclaren,British,,blundell,Mark Blundell,British,7,1995-monte-carlo,Monaco Grand Prix,10,1:24.933,,,5,1995
Jordan,jordan,Irish,BAR,barrichello,Rubens Barrichello,Brazilian,14,1995-monte-carlo,Monaco Grand Prix,11,1:25.081,,,5,1995
Ligier,ligier,French,,panis,Olivier Panis,French,26,1995-monte-carlo,Monaco Grand Prix,12,1:25.125,,,5,1995
Footwork,footwork,British,,morbidelli,Gianni Morbidelli,Italian,9,1995-monte-carlo,Monaco Grand Prix,13,1:25.447,,,5,1995
Sauber,sauber,Swiss,,frentzen,Heinz-Harald Frentzen,German,30,1995-monte-carlo,Monaco Grand Prix,14,1:25.661,,,5,1995
Tyrrell,tyrrell,British,,katayama,Ukyo Katayama,Japanese,3,1995-monte-carlo,Monaco Grand Prix,15,1:25.808,,,5,1995
Minardi,minardi,Italian,BAD,badoer,Luca Badoer,Italian,24,1995-monte-carlo,Monaco Grand Prix,16,1:25.969,,,5,1995
Tyrrell,tyrrell,British,,salo,Mika Salo,Finnish,4,1995-monte-carlo,Monaco Grand Prix,17,1:26.473,,,5,1995
Minardi,minardi,Italian,,martini,Pierluigi Martini,Italian,23,1995-monte-carlo,Monaco Grand Prix,18,1:26.913,,,5,1995
Sauber,sauber,Swiss,,boullion,Jean-Christophe Boullion,French,29,1995-monte-carlo,Monaco Grand Prix,19,1:27.145,,,5,1995
Simtek,simtek,British,,schiattarella,Domenico Schiattarella,Italian,11,1995-monte-carlo,Monaco Grand Prix,20,1:28.337,,,5,1995
Pacific,pacific,British,,gachot,Bertrand Gachot,Belgian,16,1995-monte-carlo,Monaco Grand Prix,21,1:29.039,,,5,1995
Forti,forti,Italian,,diniz,Pedro Diniz,Brazilian,21,1995-monte-carlo,Monaco Grand Prix,22,1:29.244,,,5,1995
Simtek,simtek,British,,verstappen,Jos Verstappen,Dutch,12,1995-monte-carlo,Monaco Grand Prix,23,1:29.391,,,5,1995
Forti,forti,Italian,,moreno,Roberto Moreno,Brazilian,22,1995-monte-carlo,Monaco Grand Prix,24,1:29.608,,,5,1995
Pacific,pacific,British,,montermini,Andrea Montermini,Italian,17,1995-monte-carlo,Monaco Grand Prix,25,1:30.149,,,5,1995
Footwork,footwork,British,,inoue,Taki Inoue,Japanese,10,1995-monte-carlo,Monaco Grand Prix,26,1:31.542,,,5,1995
Benetton,benetton,Italian,MSC,michael_schumacher,Michael Schumacher,German,1,1995-montreal,Canadian Grand Prix,1,1:27.661,,,6,1995
Williams,williams,British,,damon_hill,Damon Hill,British,5,1995-montreal,Canadian Grand Prix,2,1:28.039,,,6,1995
Williams,williams,British,COU,coulthard,David Coulthard,British,6,1995-montreal,Canadian Grand Prix,3,1:28.091,,,6,1995
Ferrari,ferrari,Italian,,berger,Gerhard Berger,Austrian,28,1995-montreal,Canadian Grand Prix,4,1:28.189,,,6,1995
Ferrari,ferrari,Italian,,alesi,Jean Alesi,French,27,1995-montreal,Canadian Grand Prix,5,1:28.474,,,6,1995
Benetton,benetton,Italian,,herbert,Johnny Herbert,British,2,1995-montreal,Canadian Grand Prix,6,1:28.498,,,6,1995
McLaren,mclaren,British,,hakkinen,Mika Häkkinen,Finnish,8,1995-montreal,Canadian Grand Prix,7,1:28.910,,,6,1995
Jordan,jordan,Irish,,irvine,Eddie Irvine,British,15,1995-montreal,Canadian Grand Prix,8,1:29.021,,,6,1995
Jordan,jordan,Irish,BAR,barrichello,Rubens Barrichello,Brazilian,14,1995-montreal,Canadian Grand Prix,9,1:29.171,,,6,1995
McLaren,mclaren,British,,blundell,Mark Blundell,British,7,1995-montreal,Canadian Grand Prix,10,1:29.641,,,6,1995
Ligier,ligier,French,,panis,Olivier Panis,French,26,1995-montreal,Canadian Grand Prix,11,1:29.809,,,6,1995
Sauber,sauber,Swiss,,frentzen,Heinz-Harald Frentzen,German,30,1995-montreal,Canadian Grand Prix,12,1:30.017,,,6,1995
Footwork,footwork,British,,morbidelli,Gianni Morbidelli,Italian,9,1995-montreal,Canadian Grand Prix,13,1:30.159,,,6,1995
Ligier,ligier,French,,brundle,Martin Brundle,British,25,1995-montreal,Canadian Grand Prix,14,1:30.255,,,6,1995
Tyrrell,tyrrell,British,,salo,Mika Salo,Finnish,4,1995-montreal,Canadian Grand Prix,15,1:30.657,,,6,1995
Tyrrell,tyrrell,British,,katayama,Ukyo Katayama,Japanese,3,1995-montreal,Canadian Grand Prix,16,1:31.382,,,6,1995
Minardi,minardi,Italian,,martini,Pierluigi Martini,Italian,23,1995-montreal,Canadian Grand Prix,17,1:31.445,,,6,1995
Sauber,sauber,Swiss,,boullion,Jean-Christophe Boullion,French,29,1995-montreal,Canadian Grand Prix,18,1:31.838,,,6,1995
Minardi,minardi,Italian,BAD,badoer,Luca Badoer,Italian,24,1995-montreal,Canadian Grand Prix,19,1:31.853,,,6,1995
Pacific,pacific,British,,gachot,Bertrand Gachot,Belgian,16,1995-montreal,Canadian Grand Prix,20,1:32.841,,,6,1995
Pacific,pacific,British,,montermini,Andrea Montermini,Italian,17,1995-montreal,Canadian Grand Prix,21,1:32.894,,,6,1995
Footwork,footwork,British,,inoue,Taki Inoue,Japanese,10,1995-montreal,Canadian Grand Prix,22,1:32.995,,,6,1995
Forti,forti,Italian,,moreno,Roberto Moreno,Brazilian,22,1995-montreal,Canadian Grand Prix,23,1:34.000,,,6,1995
Forti,forti,Italian,,diniz,Pedro Diniz,Brazilian,21,1995-montreal,Canadian Grand Prix,24,1:34.982,,,6,1995
Williams,williams,British,,damon_hill,Damon Hill,British,5,1995-magny-cours,French Grand Prix,1,1:17.225,,,7,1995
Benetton,benetton,Italian,MSC,michael_schumacher,Michael Schumacher,German,1,1995-magny-cours,French Grand Prix,2,1:17.512,,,7,1995
Williams,williams,British,COU,coulthard,David Coulthard,British,6,1995-magny-cours,French Grand Prix,3,1:17.925,,,7,1995
Ferrari,ferrari,Italian,,alesi,Jean Alesi,French,27,1995-magny-cours,French Grand Prix,4,1:18.761,,,7,1995
Jordan,jordan,Irish,BAR,barrichello,Rubens Barrichello,Brazilian,14,1995-magny-cours,French Grand Prix,5,1:18.810,,,7,1995
Ligier,ligier,French,,panis,Olivier Panis,French,26,1995-magny-cours,French Grand Prix,6,1:19.047,,,7,1995
Ferrari,ferrari,Italian,,berger,Gerhard Berger,Austrian,28,1995-magny-cours,French Grand Prix,7,1:19.051,,,7,1995
McLaren,mclaren,British,,hakkinen,Mika Häkkinen,Finnish,8,1995-magny-cours,French Grand Prix,8,1:19.238,,,7,1995
Ligier,ligier,French,,brundle,Martin Brundle,British,25,1995-magny-cours,French Grand Prix,9,1:19.384,,,7,1995
Benetton,benetton,Italian,,herbert,Johnny Herbert,British,2,1995-magny-cours,French Grand Prix,10,1:19.555,,,7,1995
Jordan,jordan,Irish,,irvine,Eddie Irvine,British,15,1995-magny-cours,French Grand Prix,11,1:19.845,,,7,1995
Sauber,sauber,Swiss,,frentzen,Heinz-Harald Frentzen,German,30,1995-magny-cours,French Grand Prix,12,1:20.309,,,7,1995
McLaren,mclaren,British,,blundell,Mark Blundell,British,7,1995-magny-cours,French Grand Prix,13,1:20.527,,,7,1995
Tyrrell,tyrrell,British,,salo,Mika Salo,Finnish,4,1995-magny-cours,French Grand Prix,14,1:20.796,,,7,1995
Sauber,sauber,Swiss,,boullion,Jean-Christophe Boullion,French,29,1995-magny-cours,French Grand Prix,15,1:20.943,,,7,1995
Footwork,footwork,British,,morbidelli,Gianni Morbidelli,Italian,9,1995-magny-cours,French Grand Prix,16,1:21.076,,,7,1995
Minardi,minardi,Italian,BAD,badoer,Luca Badoer,Italian,24,1995-magny-cours,French Grand Prix,17,1:21.323,,,7,1995
Footwork,footwork,British,,inoue,Taki Inoue,Japanese,10,1995-magny-cours,French Grand Prix,18,1:21.894,,,7,1995
Tyrrell,tyrrell,British,,katayama,Ukyo Katayama,Japanese,3,1995-magny-cours,French Grand Prix,19,1:21.930,,,7,1995
Minardi,minardi,Italian,,martini,Pierluigi Martini,Italian,23,1995-magny-cours,French Grand Prix,20,1:22.104,,,7,1995
Pacific,pacific,British,,montermini,Andrea Montermini,Italian,17,1995-magny-cours,French Grand Prix,21,1:23.466,,,7,1995
Pacific,pacific,British,,gachot,Bertrand Gachot,Belgian,16,1995-magny-cours,French Grand Prix,22,1:23.647,,,7,1995
Forti,forti,Italian,,diniz,Pedro Diniz,Brazilian,21,1995-magny-cours,French Grand Prix,23,1:24.184,,,7,1995
Forti,forti,Italian,,moreno,Roberto Moreno,Brazilian,22,1995-magny-cours,French Grand Prix,24,1:24.865,,,7,1995
Williams,williams,British,,damon_hill,Damon Hill,British,5,1995-silverstone,British Grand Prix,1,1:28.124,,,8,1995
Benetton,benetton,Italian,MSC,michael_schumacher,Michael Schumacher,German,1,1995-silverstone,British Grand Prix,2,1:28.397,,,8,1995
Williams,williams,British,COU,coulthard,David Coulthard,British,6,1995-silverstone,British Grand Prix,3,1:28.947,,,8,1995
Ferrari,ferrari,Italian,,berger,Gerhard Berger,Austrian,28,1995-silverstone,British Grand Prix,4,1:29.657,,,8,1995
Benetton,benetton,Italian,,herbert,Johnny Herbert,British,2,1995-silverstone,British Grand Prix,5,1:29.867,,,8,1995
Ferrari,ferrari,Italian,,alesi,Jean Alesi,French,27,1995-silverstone,British Grand Prix,6,1:29.874,,,8,1995
Jordan,jordan,Irish,,irvine,Eddie Irvine,British,15,1995-silverstone,British Grand Prix,7,1:30.083,,,8,1995
McLaren,mclaren,British,,hakkinen,Mika Häkkinen,Finnish,8,1995-silverstone,British Grand Prix,8,1:30.140,,,8,1995
Jordan,jordan,Irish,BAR,barrichello,Rubens Barrichello,Brazilian,14,1995-silverstone,British Grand Prix,9,1:30.354,,,8,1995
McLaren,mclaren,British,,blundell,Mark Blundell,British,7,1995-silverstone,British Grand Prix,10,1:30.453,,,8,1995
Ligier,ligier,French,,brundle,Martin Brundle,British,25,1995-silverstone,British Grand Prix,11,1:30.946,,,8,1995
Sauber,sauber,Swiss,,frentzen,Heinz-Harald Frentzen,German,30,1995-silverstone,British Grand Prix,12,1:31.602,,,8,1995
Ligier,ligier,French,,panis,Olivier Panis,French,26,1995-silverstone,British Grand Prix,13,1:31.842,,,8,1995
Tyrrell,tyrrell,British,,katayama,Ukyo Katayama,Japanese,3,1995-silverstone,British Grand Prix,14,1:32.087,,,8,1995
Minardi,minardi,Italian,,martini,Pierluigi Martini,Italian,23,1995-silverstone,British Grand Prix,15,1:32.259,,,8,1995
Sauber,sauber,Swiss,,boullion,Jean-Christophe Boullion,French,29,1995-silverstone,British Grand Prix,16,1:33.166,,,8,1995
Footwork,footwork,British,,papis,Massimiliano Papis,Italian,9,1995-silverstone,British Grand Prix,17,1:34.154,,,8,1995
Minardi,minardi,Italian,BAD,badoer,Luca Badoer,Italian,24,1995-silverstone,British Grand Prix,18,1:34.556,,,8,1995
Footwork,footwork,British,,inoue,Taki Inoue,Japanese,10,1995-silverstone,British Grand Prix,19,1:35.323,,,8,1995
Forti,forti,Italian,,diniz,Pedro Diniz,Brazilian,21,1995-silverstone,British Grand Prix,20,1:36.023,,,8,1995
Pacific,pacific,British,,gachot,Bertrand Gachot,Belgian,16,1995-silverstone,British Grand Prix,21,1:36.076,,,8,1995
Forti,forti,Italian,,moreno,Roberto Moreno,Brazilian,22,1995-silverstone,British Grand Prix,22,1:36.651,,,8,1995
Tyrrell,tyrrell,British,,salo,Mika Salo,Finnish,4,1995-silverstone,British Grand Prix,23,1:48.639,,,8,1995
Pacific,pacific,British,,montermini,Andrea Montermini,Italian,17,1995-silverstone,British Grand Prix,24,1:52.398,,,8,1995
Williams,williams,British,,damon_hill,Damon Hill,British,5,1995-hockenheim,German Grand Prix,1,1:44.385,,,9,1995
Benetton,benetton,Italian,MSC,michael_schumacher,Michael Schumacher,German,1,1995-hockenheim,German Grand Prix,2,1:44.465,,,9,1995
Williams,williams,British,COU,coulthard,David Coulthard,British,6,1995-hockenheim,German Grand Prix,3,1:44.540,,,9,1995
Ferrari,ferrari,Italian,,berger,Gerhard Berger,Austrian,28,1995-hockenheim,German Grand Prix,4,1:45.553,,,9,1995
