constructor,constructor_id,constructor_nationality,driver_code,driver_id,driver_name,driver_nationality,driver_number,event_id,event_name,fastest_lap_average_speed,fastest_lap_average_speed_units,fastest_lap_lap,fastest_lap_rank,fastest_lap_time,grid_position,laps,milliseconds,points,position,position_text,round,status,time,year
Benetton,benetton,Italian,MSC,michael_schumacher,Michael Schumacher,German,1,1995-s-o-paulo,Brazilian Grand Prix,,,,,,2,71,5914154,10.0,1,1,1,Finished,1:38:34.154,1995
Williams,williams,British,COU,coulthard,David Coulthard,British,6,1995-s-o-paulo,Brazilian Grand Prix,,,,,,3,71,5925214,6.0,2,2,1,Finished,+11.060,1995
Ferrari,ferrari,Italian,,berger,Gerhard Berger,Austrian,28,1995-s-o-paulo,Brazilian Grand Prix,,,,,,5,70,,4.0,3,3,1,+1 Lap,,1995
McLaren,mclaren,British,,hakkinen,Mika Häkkinen,Finnish,8,1995-s-o-paulo,Brazilian Grand Prix,,,,,,7,70,,3.0,4,4,1,+1 Lap,,1995
Ferrari,ferrari,Italian,,alesi,Jean Alesi,French,27,1995-s-o-paulo,Brazilian Grand Prix,,,,,,6,70,,2.0,5,5,1,+1 Lap,,1995
McLaren,mclaren,British,,blundell,Mark Blundell,British,7,1995-s-o-paulo,Brazilian Grand Prix,,,,,,9,70,,1.0,6,6,1,+1 Lap,,1995
Tyrrell,tyrrell,British,,salo,Mika Salo,Finnish,4,1995-s-o-paulo,Brazilian Grand Prix,,,,,,12,69,,0.0,7,7,1,+2 Laps,,1995
Ligier,ligier,French,,suzuki,Aguri Suzuki,Japanese,25,1995-s-o-paulo,Brazilian Grand Prix,,,,,,15,69,,0.0,8,8,1,+2 Laps,,1995
Pacific,pacific,British,,montermini,Andrea Montermini,Italian,17,1995-s-o-paulo,Brazilian Grand Prix,,,,,,22,65,,0.0,9,9,1,+6 Laps,,1995
Forti,forti,Italian,,diniz,Pedro Diniz,Brazilian,21,1995-s-o-paulo,Brazilian Grand Prix,,,,,,25,64,,0.0,10,10,1,+7 Laps,,1995
Footwork,footwork,British,,morbidelli,Gianni Morbidelli,Italian,9,1995-s-o-paulo,Brazilian Grand Prix,,,,,,13,62,,0.0,11,R,1,Engine,,1995
Footwork,footwork,British,,inoue,Taki Inoue,Japanese,10,1995-s-o-paulo,Brazilian Grand Prix,,,,,,21,48,,0.0,12,R,1,Engine,,1995
Minardi,minardi,Italian,BAD,badoer,Luca Badoer,Italian,24,1995-s-o-paulo,Brazilian Grand Prix,,,,,,18,47,,0.0,13,R,1,Engine,,1995
Forti,forti,Italian,,moreno,Roberto Moreno,Brazilian,22,1995-s-o-paulo,Brazilian Grand Prix,,,,,,23,47,,0.0,14,R,1,Spun off,,1995
Sauber,sauber,Swiss,,wendlinger,Karl Wendlinger,Austrian,29,1995-s-o-paulo,Brazilian Grand Prix,,,,,,19,41,,0.0,15,R,1,Electrical,,1995
Williams,williams,British,,damon_hill,Damon Hill,British,5,1995-s-o-paulo,Brazilian Grand Prix,,,,,,1,30,,0.0,16,R,1,Gearbox,,1995
Benetton,benetton,Italian,,herbert,Johnny Herbert,British,2,1995-s-o-paulo,Brazilian Grand Prix,,,,,,4,30,,0.0,17,R,1,Collision,,1995
Pacific,pacific,British,,gachot,Bertrand Gachot,Belgian,16,1995-s-o-paulo,Brazilian Grand Prix,,,,,,20,23,,0.0,18,R,1,Gearbox,,1995
Jordan,jordan,Irish,BAR,barrichello,Rubens Barrichello,Brazilian,14,1995-s-o-paulo,Brazilian Grand Prix,,,,,,16,16,,0.0,19,R,1,Gearbox,,1995
