Driver,DriverNumber,Team,LapNumber,LapTime,LapTimeSeconds,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitOutTime,PitInTime,Position,IsPersonalBest,TrackStatus
HAM,44,Mercedes,1.0,0 days 00:01:13.004000,73.004,,0 days 00:00:31.069000,0 days 00:00:21.268000,nan,,,,,1.0,False,
BOT,77,Mercedes,1.0,0 days 00:01:13.765000,73.765,,0 days 00:00:31.154000,0 days 00:00:21.452000,nan,,,,,2.0,False,
VER,33,Red Bull Racing,1.0,0 days 00:01:15.229000,75.229,,0 days 00:00:32.167000,0 days 00:00:22.151000,nan,,,,,3.0,False,
RAI,7,Ferrari,1.0,0 days 00:01:15.737000,75.737,,0 days 00:00:32.209000,0 days 00:00:22.718000,nan,,,,,4.0,False,
RIC,3,Red Bull Racing,1.0,0 days 00:01:16.306000,76.306,,0 days 00:00:32.101000,0 days 00:00:22.717000,nan,,,,,5.0,False,
GRO,8,Haas F1 Team,1.0,0 days 00:01:16.540000,76.54,,0 days 00:00:32.489000,0 days 00:00:22.709000,nan,,,,,6.0,False,
MAG,20,Haas F1 Team,1.0,0 days 00:01:17.136000,77.136,,0 days 00:00:32.470000,0 days 00:00:22.817000,nan,,,,,7.0,False,
VET,5,Ferrari,1.0,0 days 00:01:17.370000,77.37,,0 days 00:00:32.638000,0 days 00:00:22.764000,nan,,,,,8.0,False,
HUL,27,Renault,1.0,0 days 00:01:17.932000,77.932,,0 days 00:00:33.020000,0 days 00:00:22.928000,nan,,,,,9.0,False,
OCO,31,Force India,1.0,0 days 00:01:18.318000,78.318,,0 days 00:00:32.919000,0 days 00:00:23.016000,nan,,,,,10.0,False,
STR,18,Williams,1.0,0 days 00:01:18.539000,78.539,,0 days 00:00:33.205000,0 days 00:00:22.842000,nan,,,,,11.0,False,
SAI,55,Renault,1.0,0 days 00:01:18.889000,78.889,,0 days 00:00:33.706000,0 days 00:00:22.960000,nan,,,,,12.0,False,
PER,11,Force India,1.0,0 days 00:01:19.356000,79.356,,0 days 00:00:33.578000,0 days 00:00:23.028000,nan,,,,,13.0,False,
LEC,16,Sauber,1.0,0 days 00:01:19.755000,79.755,,0 days 00:00:33.642000,0 days 00:00:23.070000,nan,,,,,14.0,False,
GAS,10,Toro Rosso,1.0,0 days 00:01:20.158000,80.158,,0 days 00:00:34.389000,0 days 00:00:23.283000,nan,,,,,15.0,False,
ERI,9,Sauber,1.0,0 days 00:01:20.629000,80.629,,0 days 00:00:34.201000,0 days 00:00:22.955000,nan,,,,,16.0,False,
SIR,35,Williams,1.0,0 days 00:01:21.380000,81.38,,0 days 00:00:35.131000,0 days 00:00:23.204000,nan,,,,,17.0,False,
HAR,28,Toro Rosso,1.0,0 days 00:01:21.700000,81.7,,0 days 00:00:34.620000,0 days 00:00:23.152000,nan,,,,,18.0,False,
ALO,14,McLaren,1.0,0 days 00:01:22.092000,82.092,,0 days 00:00:32.520000,0 days 00:00:23.128000,nan,,,0 days 00:06:52.643000,,19.0,False,
VAN,2,McLaren,1.0,0 days 00:01:33.639000,93.639,,0 days 00:00:42.051000,0 days 00:00:28.775000,nan,,,,0 days 00:08:13.900000,20.0,False,
HAM,44,Mercedes,2.0,0 days 00:01:09.252000,69.252,0 days 00:00:17.351000,0 days 00:00:30.869000,0 days 00:00:21.032000,nan,,,,,1.0,True,21
